experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_76,100,locpc,True,"['30', '71', '87']","['30', '87']",1052
100_76,100,ldecc,False,,"['30', '87']",17070
100_76,100,pc,True,"['71', '87', '30']","['30', '87']",27258
100_76,100,CMB,True,"['87', '25']","['30', '87']",137
100_76,100,MBbyMB,True,"['87', '93', '25']","['30', '87']",13662
100_77,100,locpc,True,"['71', '57']","['57', '71']",1260
100_77,100,ldecc,True,"['71', '57']","['57', '71']",359
100_77,100,pc,True,"['57', '71']","['57', '71']",29654
100_77,100,CMB,True,"['71', '42']","['57', '71']",141
100_77,100,MBbyMB,True,"['3', '10', '54', '71', '79', '97', '42', '41']","['57', '71']",8883
100_78,100,locpc,True,"['32', '25']","['25', '32']",1256
100_78,100,ldecc,False,,"['25', '32']",15008
100_78,100,pc,True,"['25', '32']","['25', '32']",19641
100_78,100,CMB,True,"['25', '46', '78', '34', '96']","['25', '32']",7180
100_78,100,MBbyMB,True,"['25', '46']","['25', '32']",10687
100_79,100,locpc,True,['94'],['94'],1966
100_79,100,ldecc,False,,['94'],14021
100_79,100,pc,True,['94'],['94'],19015
100_79,100,CMB,True,"['86', '94', '5', '16']",['94'],6331
100_79,100,MBbyMB,True,"['86', '53', '67', '94', '16', '22', '95']",['94'],9525
100_80,100,locpc,True,"['24', '62', '60', '37']","['60', '62']",1527
100_80,100,ldecc,True,"['60', '62']","['60', '62']",499
100_80,100,pc,True,"['60', '24', '62', '37']","['60', '62']",17744
100_80,100,CMB,True,"['8', '0', '60', '11', '24', '52']","['60', '62']",12826
100_80,100,MBbyMB,True,"['26', '35', '64', '60', '11', '24']","['60', '62']",12681
100_81,100,locpc,True,"['75', '39']","['39', '75']",2096
100_81,100,ldecc,True,"['75', '39']","['39', '75']",422
100_81,100,pc,True,"['39', '75']","['39', '75']",26048
100_81,100,CMB,True,"['39', '47', '75', '29', '77', '54']","['39', '75']",22177
100_81,100,MBbyMB,True,"['39', '75', '43']","['39', '75']",31921
100_82,100,locpc,True,"['13', '19']","['13', '19']",566
100_82,100,ldecc,True,"['13', '19']","['13', '19']",2712
100_82,100,pc,True,"['19', '13']","['13', '19']",22841
100_82,100,CMB,True,"['23', '13', '19']","['13', '19']",4207
100_82,100,MBbyMB,True,"['73', '47', '13', '19']","['13', '19']",7989
100_83,100,locpc,True,"['10', '79']","['10', '79']",1322
100_83,100,ldecc,True,"['79', '10']","['10', '79']",334
100_83,100,pc,True,"['10', '79']","['10', '79']",22533
100_83,100,CMB,True,"['10', '79', '56']","['10', '79']",4585
100_83,100,MBbyMB,True,"['0', '79', '81']","['10', '79']",8803
100_84,100,locpc,True,"['13', '11', '29']","['11', '13']",2304
100_84,100,ldecc,True,['13'],"['11', '13']",10260
100_84,100,pc,True,"['80', '13', '29', '75', '11']","['11', '13']",18432
100_84,100,CMB,True,"['91', '30', '79', '53', '33', '80']","['11', '13']",5163
100_84,100,MBbyMB,True,"['35', '40', '87', '91', '30', '14', '78', '80']","['11', '13']",15027
100_85,100,locpc,True,"['25', '88', '90']","['25', '88']",1197
100_85,100,ldecc,False,,"['25', '88']",14593
100_85,100,pc,True,"['90', '25', '88']","['25', '88']",19914
100_85,100,CMB,True,"['25', '86', '88', '31']","['25', '88']",3537
100_85,100,MBbyMB,True,"['14', '25', '59', '74', '88', '31']","['25', '88']",3957
100_86,100,locpc,True,"['85', '19', '61']","['19', '61', '85']",913
100_86,100,ldecc,True,"['61', '19']","['19', '61', '85']",485
100_86,100,pc,True,"['19', '85', '61']","['19', '61', '85']",27529
100_86,100,CMB,True,"['4', '19', '8', '88', '60']","['19', '61', '85']",9225
100_86,100,MBbyMB,True,"['4', '19']","['19', '61', '85']",12288
100_87,100,locpc,True,"['22', '97']","['22', '97']",898
100_87,100,ldecc,True,"['22', '97', '40']","['22', '97']",2168
100_87,100,pc,True,"['97', '22']","['22', '97']",19171
100_87,100,CMB,True,"['53', '68', '25', '40']","['22', '97']",7174
100_87,100,MBbyMB,True,"['53', '95', '40']","['22', '97']",8109
100_88,100,locpc,True,"['6', '78', '4', '85']","['4', '85']",762
100_88,100,ldecc,False,,"['4', '85']",15546
100_88,100,pc,True,"['4', '85', '78', '6']","['4', '85']",23837
100_88,100,CMB,True,"['6', '27', '51', '62', '76', '78', '79', '47']","['4', '85']",28186
100_88,100,MBbyMB,True,"['6', '94', '78', '53']","['4', '85']",22482
100_89,100,locpc,True,"['1', '77', '4', '45']","['1', '4', '45', '77']",1959
100_89,100,ldecc,True,"['1', '77', '45', '4']","['1', '4', '45', '77']",343
100_89,100,pc,True,"['77', '1', '45', '4']","['1', '4', '45', '77']",20214
100_89,100,CMB,True,"['1', '81', '69', '80', '26', '91', '4', '85']","['1', '4', '45', '77']",21031
100_89,100,MBbyMB,True,"['41', '1', '4', '85']","['1', '4', '45', '77']",23887
100_90,100,locpc,True,"['50', '66']","['50', '66']",632
100_90,100,ldecc,True,"['66', '50']","['50', '66']",364
100_90,100,pc,True,"['50', '66']","['50', '66']",21972
100_90,100,CMB,True,"['50', '56']","['50', '66']",46517
100_90,100,MBbyMB,True,['50'],"['50', '66']",7121
100_91,100,locpc,True,"['10', '83', '68']","['10', '68', '83']",2766
100_91,100,ldecc,True,"['68', '10', '83', '65']","['10', '68', '83']",2332
100_91,100,pc,True,"['10', '83', '68']","['10', '68', '83']",23468
100_91,100,CMB,True,"['10', '44', '18', '59', '65', '85']","['10', '68', '83']",10069
100_91,100,MBbyMB,True,"['10', '16', '87', '18', '59', '65', '85', '94']","['10', '68', '83']",17641
100_92,100,locpc,True,[],"['7', '77', '89', '98']",628
100_92,100,ldecc,True,"['89', '77', '7']","['7', '77', '89', '98']",410
100_92,100,pc,True,"['89', '77', '7']","['7', '77', '89', '98']",23295
100_92,100,CMB,True,"['89', '25', '10', '3']","['7', '77', '89', '98']",516
100_92,100,MBbyMB,True,"['58', '52', '89', '87', '11', '10']","['7', '77', '89', '98']",14316
100_93,100,locpc,True,['7'],['7'],1696
100_93,100,ldecc,False,,['7'],18417
100_93,100,pc,True,['7'],['7'],31591
100_93,100,CMB,True,"['0', '91', '7']",['7'],5281
100_93,100,MBbyMB,True,"['10', '91', '7']",['7'],5613
100_94,100,locpc,True,"['78', '17']",['17'],1434
100_94,100,ldecc,True,[],['17'],389
100_94,100,pc,True,"['17', '78']",['17'],27432
100_94,100,CMB,True,"['17', '78']",['17'],113
100_94,100,MBbyMB,True,"['10', '46', '17', '78', '30']",['17'],14347
100_95,100,locpc,True,"['40', '83']","['40', '83']",1315
100_95,100,ldecc,True,"['83', '40']","['40', '83']",352
100_95,100,pc,True,"['40', '83']","['40', '83']",20357
100_95,100,CMB,True,"['40', '19']","['40', '83']",136
100_95,100,MBbyMB,True,"['31', '40', '98', '19']","['40', '83']",8207
100_96,100,locpc,True,['55'],['55'],2759
100_96,100,ldecc,False,,['55'],16140
100_96,100,pc,True,['55'],['55'],24930
100_96,100,CMB,True,"['29', '65', '22', '7']",['55'],7100
100_96,100,MBbyMB,True,[],['55'],9054
100_97,100,locpc,True,"['7', '51', '5', '44', '92']","['44', '51']",1512
100_97,100,ldecc,True,"['44', '51', '91', '59', '5']","['44', '51']",3370
100_97,100,pc,True,"['44', '51', '7', '92', '5']","['44', '51']",18790
100_97,100,CMB,True,"['7', '66', '92', '40', '71', '30', '26', '24', '5', '39', '19']","['44', '51']",82513
100_97,100,MBbyMB,True,"['53', '66', '82', '8', '41', '40', '26', '5', '39', '15']","['44', '51']",54352
100_98,100,locpc,True,"['65', '60', '2']","['2', '60', '65']",2353
100_98,100,ldecc,True,"['2', '60', '65']","['2', '60', '65']",655
100_98,100,pc,True,"['60', '65', '2']","['2', '60', '65']",35397
100_98,100,CMB,True,"['62', '60', '59', '2']","['2', '60', '65']",3013
100_98,100,MBbyMB,True,"['25', '62', '80', '48', '60', '2', '31']","['2', '60', '65']",17859
100_99,100,locpc,True,"['92', '51']","['51', '92']",640
100_99,100,ldecc,True,[],"['51', '92']",15727
100_99,100,pc,True,"['92', '51']","['51', '92']",21870
100_99,100,CMB,True,"['75', '92', '25', '42', '59']","['51', '92']",6024
100_99,100,MBbyMB,True,"['1', '3', '75', '92', '59', '40']","['51', '92']",7642
150_0,150,locpc,True,"['88', '77']","['77', '88']",1225
150_0,150,ldecc,True,"['88', '77']","['77', '88']",760
150_0,150,pc,True,"['88', '77']","['77', '88']",45689
150_0,150,CMB,True,"['59', '77', '111', '113']","['77', '88']",13592
150_0,150,MBbyMB,True,"['32', '59', '77', '115', '123', '98', '113']","['77', '88']",14952
150_1,150,locpc,True,"['53', '81', '61']","['53', '61', '81']",3549
150_1,150,ldecc,True,"['53', '61', '81']","['53', '61', '81']",22185
150_1,150,pc,True,"['61', '81', '53']","['53', '61', '81']",43251
150_1,150,CMB,True,"['61', '3', '105', '81', '5', '71']","['53', '61', '81']",31166
150_1,150,MBbyMB,True,"['61', '137', '3', '140', '105', '70', '81', '8', '71', '28']","['53', '61', '81']",36229
150_2,150,locpc,True,"['137', '146']","['137', '146']",2649
150_2,150,ldecc,True,"['146', '137']","['137', '146']",475
150_2,150,pc,True,"['137', '146']","['137', '146']",54398
150_2,150,CMB,True,"['1', '63', '143', '97', '146', '28', '145']","['137', '146']",35761
150_2,150,MBbyMB,True,"['132', '143', '146', '130', '5']","['137', '146']",46184
150_3,150,locpc,True,"['86', '95']","['86', '95']",1533
150_3,150,ldecc,True,"['95', '86']","['86', '95']",539
150_3,150,pc,True,"['95', '86']","['86', '95']",46769
150_3,150,CMB,True,"['95', '9', '27']","['86', '95']",6707
150_3,150,MBbyMB,True,"['23', '104', '113', '9', '27']","['86', '95']",18092
150_4,150,locpc,True,"['18', '99']","['18', '99']",2894
150_4,150,ldecc,True,['99'],"['18', '99']",21891
150_4,150,pc,True,"['18', '99']","['18', '99']",44382
150_4,150,CMB,True,"['130', '76', '120', '112', '17', '104', '27', '95', '131']","['18', '99']",5115
150_4,150,MBbyMB,True,"['76', '95', '131']","['18', '99']",40345
150_5,150,locpc,True,"['127', '108']","['108', '127']",756
150_5,150,ldecc,False,,"['108', '127']",33994
150_5,150,pc,True,"['108', '127']","['108', '127']",44918
150_5,150,CMB,True,"['31', '108', '112', '140', '124', '137', '148', '47']","['108', '127']",38265
150_5,150,MBbyMB,True,"['31', '108', '47', '3', '75', '42']","['108', '127']",39887
150_6,150,locpc,True,"['25', '86', '133']","['25', '86', '133']",1728
150_6,150,ldecc,True,"['25', '133', '86']","['25', '86', '133']",652
150_6,150,pc,True,"['86', '133', '25']","['25', '86', '133']",43967
150_6,150,CMB,True,"['86', '145', '11', '38', '143', '133']","['25', '86', '133']",13170
150_6,150,MBbyMB,True,"['18', '86', '145', '11', '38', '96', '133', '87']","['25', '86', '133']",32859
150_7,150,locpc,True,"['31', '4', '119']","['4', '119']",838
150_7,150,ldecc,False,,"['4', '119']",32447
150_7,150,pc,True,"['119', '4', '31']","['4', '119']",42336
150_7,150,CMB,True,['117'],"['4', '119']",322077
150_7,150,MBbyMB,True,"['20', '31', '82', '14']","['4', '119']",12978
150_8,150,locpc,True,"['92', '94', '26', '114', '88']","['92', '114']",2209
150_8,150,ldecc,True,"['92', '88', '114', '26']","['92', '114']",6047
150_8,150,pc,True,"['26', '94', '92', '88', '114']","['92', '114']",45073
150_8,150,CMB,True,['104'],"['92', '114']",117389
150_8,150,MBbyMB,True,['81'],"['92', '114']",42894
150_9,150,locpc,True,"['120', '25', '31', '19', '43']","['19', '25', '31', '43']",5263
150_9,150,ldecc,True,"['25', '43', '19', '31']","['19', '25', '31', '43']",819
150_9,150,pc,True,"['132', '19', '120', '31', '43', '25']","['19', '25', '31', '43']",60210
150_9,150,CMB,True,"['67', '69', '25', '11', '27', '101', '113', '132']","['19', '25', '31', '43']",6306
150_9,150,MBbyMB,True,"['4', '81', '25', '11', '27', '113', '132']","['19', '25', '31', '43']",42003
150_10,150,locpc,True,"['107', '0']","['0', '107']",1395
150_10,150,ldecc,True,"['107', '0']","['0', '107']",632
150_10,150,pc,True,"['0', '107']","['0', '107']",45428
150_10,150,CMB,True,"['85', '0', '78', '44']","['0', '107']",13076
150_10,150,MBbyMB,True,"['85', '20', '0', '78', '44']","['0', '107']",16232
150_11,150,locpc,True,"['93', '43', '78']","['43', '93']",1787
150_11,150,ldecc,True,"['93', '43']","['43', '93']",21284
150_11,150,pc,True,"['78', '93', '43']","['43', '93']",46439
150_11,150,CMB,True,"['54', '125', '58', '78', '45']","['43', '93']",13341
150_11,150,MBbyMB,True,"['105', '78', '61']","['43', '93']",23761
150_12,150,locpc,True,"['75', '24', '115']","['24', '75', '115']",964
150_12,150,ldecc,True,"['115', '24', '75']","['24', '75', '115']",500
150_12,150,pc,True,"['24', '115', '75']","['24', '75', '115']",40696
150_12,150,CMB,True,"['75', '88', '141', '36']","['24', '75', '115']",9900
150_12,150,MBbyMB,True,"['75', '80', '125', '141']","['24', '75', '115']",17139
150_13,150,locpc,True,"['112', '105']","['105', '112']",782
150_13,150,ldecc,True,"['112', '105']","['105', '112']",11776
150_13,150,pc,True,"['105', '112']","['105', '112']",45435
150_13,150,CMB,True,"['25', '49', '4', '20', '120', '106']","['105', '112']",8272
150_13,150,MBbyMB,True,[],"['105', '112']",34409
150_14,150,locpc,True,"['42', '51', '82', '108']","['51', '82', '108']",1800
150_14,150,ldecc,False,,"['51', '82', '108']",33773
150_14,150,pc,True,"['42', '108', '51', '82']","['51', '82', '108']",47275
150_14,150,CMB,True,"['74', '83', '96', '126', '51']","['51', '82', '108']",15228
150_14,150,MBbyMB,True,"['27', '101', '44', '126', '51']","['51', '82', '108']",21121
150_15,150,locpc,True,"['34', '87']","['34', '87']",874
150_15,150,ldecc,False,,"['34', '87']",34284
150_15,150,pc,True,"['87', '34']","['34', '87']",49793
150_15,150,CMB,True,"['140', '49', '80', '59', '82', '68', '20']","['34', '87']",28349
150_15,150,MBbyMB,True,"['10', '140', '141', '49', '82', '139', '28']","['34', '87']",35892
150_16,150,locpc,True,[],['8'],2256
150_16,150,ldecc,True,['8'],['8'],1322
150_16,150,pc,True,[],['8'],50201
150_16,150,CMB,True,"['137', '44', '15', '86', '145', '47']",['8'],28960
150_16,150,MBbyMB,True,"['137', '131', '118', '21']",['8'],33605
150_17,150,locpc,True,"['80', '48', '67', '135']","['48', '67', '135']",3707
150_17,150,ldecc,True,"['67', '135']","['48', '67', '135']",22121
150_17,150,pc,True,"['135', '80', '67', '48']","['48', '67', '135']",43969
150_17,150,CMB,True,"['24', '48', '67', '85', '121']","['48', '67', '135']",1169
150_17,150,MBbyMB,True,"['24', '48', '67', '1', '85', '89', '121', '141']","['48', '67', '135']",30958
150_18,150,locpc,True,"['146', '130', '134', '12', '47']","['12', '134']",2213
150_18,150,ldecc,True,['142'],"['12', '134']",36999
150_18,150,pc,True,"['47', '134', '12', '130', '146']","['12', '134']",54201
150_18,150,CMB,True,['96'],"['12', '134']",46361
150_18,150,MBbyMB,True,"['38', '82', '134', '100', '70', '146']","['12', '134']",12839
150_19,150,locpc,True,['70'],['70'],2267
150_19,150,ldecc,True,['70'],['70'],933
150_19,150,pc,True,['70'],['70'],53691
150_19,150,CMB,True,"['82', '146', '10', '80', '112', '33', '71', '9']",['70'],35566
150_19,150,MBbyMB,True,"['59', '82', '71']",['70'],53552
150_20,150,locpc,True,"['37', '130', '66', '62']","['37', '62', '66', '130']",1873
150_20,150,ldecc,False,,"['37', '62', '66', '130']",33834
150_20,150,pc,True,"['66', '37', '130', '62']","['37', '62', '66', '130']",46086
150_20,150,CMB,True,"['62', '66', '130', '37']","['37', '62', '66', '130']",298
150_20,150,MBbyMB,True,"['62', '92', '93', '94', '96', '130', '22', '37', '65']","['37', '62', '66', '130']",21371
150_21,150,locpc,True,"['108', '98', '10', '132', '22', '136', '95']","['10', '22', '95', '98', '108', '132', '136']",5218
150_21,150,ldecc,True,"['132', '108', '136', '95', '10', '98']","['10', '22', '95', '98', '108', '132', '136']",2642
150_21,150,pc,True,"['108', '132', '98', '10', '22', '95', '136']","['10', '22', '95', '98', '108', '132', '136']",57657
150_21,150,CMB,True,"['30', '98', '108', '135', '132', '10']","['10', '22', '95', '98', '108', '132', '136']",7790
150_21,150,MBbyMB,True,"['98', '108', '135', '132', '145', '69', '10', '111', '92', '55']","['10', '22', '95', '98', '108', '132', '136']",38917
150_22,150,locpc,True,"['90', '1', '91']","['1', '91']",2305
150_22,150,ldecc,False,,"['1', '91']",35203
150_22,150,pc,True,"['91', '1', '90']","['1', '91']",46764
150_22,150,CMB,True,"['6', '90', '143', '149', '125', '91', '99']","['1', '91']",75712
150_22,150,MBbyMB,True,"['6', '46', '90', '36', '138', '125', '98', '91', '92']","['1', '91']",56255
150_23,150,locpc,True,"['29', '94', '72', '6', '33']","['6', '33', '72']",2216
150_23,150,ldecc,False,,"['6', '33', '72']",36159
150_23,150,pc,True,"['72', '29', '6', '94', '33']","['6', '33', '72']",50609
150_23,150,CMB,True,"['29', '11', '76', '74', '139', '33', '22', '97']","['6', '33', '72']",46463
150_23,150,MBbyMB,True,"['69', '49', '139', '33']","['6', '33', '72']",41057
150_24,150,locpc,True,"['53', '65']","['53', '65']",865
150_24,150,ldecc,True,"['53', '65']","['53', '65']",462
150_24,150,pc,True,"['53', '65']","['53', '65']",41651
150_24,150,CMB,True,"['18', '28', '65', '59', '38']","['53', '65']",16183
150_24,150,MBbyMB,True,"['118', '102', '18', '144', '65', '59', '14', '38', '68']","['53', '65']",15591
150_25,150,locpc,True,['15'],['15'],2973
150_25,150,ldecc,True,"['15', '86']",['15'],23986
150_25,150,pc,True,['15'],['15'],47809
150_25,150,CMB,True,['133'],['15'],192366
150_25,150,MBbyMB,True,"['16', '93', '49', '64', '15', '65']",['15'],26214
150_26,150,locpc,True,"['50', '65', '143']","['50', '65', '143']",2278
150_26,150,ldecc,True,"['143', '50', '65']","['50', '65', '143']",894
150_26,150,pc,True,"['50', '65', '143']","['50', '65', '143']",50066
150_26,150,CMB,True,"['143', '5', '140', '65', '138', '144']","['50', '65', '143']",17469
150_26,150,MBbyMB,True,"['30', '143', '5', '65', '53', '138', '144', '15', '76']","['50', '65', '143']",28885
150_27,150,locpc,True,['0'],"['0', '30']",1992
150_27,150,ldecc,True,"['30', '0']","['0', '30']",558
150_27,150,pc,True,['0'],"['0', '30']",41898
150_27,150,CMB,True,"['18', '22', '25', '32', '65', '89', '101', '86', '7', '78', '128']","['0', '30']",98670
150_27,150,MBbyMB,True,"['15', '18', '25', '51', '65', '101', '111', '136', '78', '129', '134']","['0', '30']",87121
150_28,150,locpc,True,"['120', '114', '16', '102']","['16', '102', '114', '120']",2158
150_28,150,ldecc,True,"['102', '54', '120', '16', '114']","['16', '102', '114', '120']",703
150_28,150,pc,True,"['120', '114', '16', '102']","['16', '102', '114', '120']",53546
150_28,150,CMB,True,"['114', '120', '24', '140', '16']","['16', '102', '114', '120']",10362
150_28,150,MBbyMB,True,"['51', '88', '102', '114', '120', '16', '43', '105', '100']","['16', '102', '114', '120']",42316
150_29,150,locpc,True,"['79', '66']","['66', '79']",2522
150_29,150,ldecc,True,"['136', '79', '66']","['66', '79']",2017
150_29,150,pc,True,"['79', '66']","['66', '79']",52577
150_29,150,CMB,True,"['32', '79', '95', '21', '144', '73', '136']","['66', '79']",38024
150_29,150,MBbyMB,True,"['32', '79', '95', '76', '74', '144', '57', '118', '81']","['66', '79']",48547
150_30,150,locpc,True,"['131', '40']","['40', '131']",2621
150_30,150,ldecc,True,"['40', '131']","['40', '131']",804
150_30,150,pc,True,"['131', '40']","['40', '131']",47407
150_30,150,CMB,True,"['143', '19', '62', '131', '77']","['40', '131']",15415
150_30,150,MBbyMB,True,"['99', '104', '19', '62', '112', '131', '77']","['40', '131']",18300
150_31,150,locpc,True,"['27', '17', '19', '39']","['17', '19', '27', '39']",2454
150_31,150,ldecc,True,"['17', '39']","['17', '19', '27', '39']",727
150_31,150,pc,True,"['27', '19', '39', '17']","['17', '19', '27', '39']",57268
150_31,150,CMB,True,"['19', '138', '145', '121', '27', '39', '86']","['17', '19', '27', '39']",44125
150_31,150,MBbyMB,True,"['34', '49', '138', '145', '121', '27', '39', '46']","['17', '19', '27', '39']",67871
150_32,150,locpc,True,"['22', '16', '148', '137']",['16'],1944
150_32,150,ldecc,False,,['16'],33086
150_32,150,pc,True,"['137', '148', '22', '16']",['16'],41929
150_32,150,CMB,True,['149'],['16'],123637
150_32,150,MBbyMB,True,"['89', '111', '9', '105', '76', '81', '139']",['16'],28010
150_33,150,locpc,True,"['57', '113']","['57', '113']",3594
150_33,150,ldecc,True,"['57', '13', '113']","['57', '113']",868
150_33,150,pc,True,"['113', '57']","['57', '113']",56108
150_33,150,CMB,True,"['113', '27', '57']","['57', '113']",12792
150_33,150,MBbyMB,True,"['123', '113', '57']","['57', '113']",15771
150_34,150,locpc,True,"['95', '133', '77', '124', '114', '117']","['95', '117', '124']",2686
150_34,150,ldecc,True,[],"['95', '117', '124']",36593
150_34,150,pc,True,"['77', '124', '95', '117', '114', '133']","['95', '117', '124']",50853
150_34,150,CMB,True,"['95', '117', '124', '22', '77', '133']","['95', '117', '124']",20128
150_34,150,MBbyMB,True,"['23', '48', '55', '95', '117', '124', '85', '22', '53']","['95', '117', '124']",20296
150_35,150,locpc,True,"['90', '124']",['90'],2417
150_35,150,ldecc,False,,['90'],37992
150_35,150,pc,True,"['90', '124']",['90'],57406
150_35,150,CMB,True,['149'],['90'],56642
150_35,150,MBbyMB,True,"['21', '22', '95', '149', '7', '51']",['90'],32078
150_36,150,locpc,True,"['131', '79']","['79', '131']",1469
150_36,150,ldecc,True,"['79', '131']","['79', '131']",631
150_36,150,pc,True,"['131', '79']","['79', '131']",54759
150_36,150,CMB,True,['16'],"['79', '131']",42808
150_36,150,MBbyMB,True,[],"['79', '131']",17940
150_37,150,locpc,True,"['5', '36', '123']","['5', '36']",1675
150_37,150,ldecc,True,"['5', '36', '123']","['5', '36']",1684
150_37,150,pc,True,"['123', '36', '5']","['5', '36']",46806
150_37,150,CMB,True,"['5', '123', '17', '36']","['5', '36']",14088
150_37,150,MBbyMB,True,"['5', '123', '17', '28', '142', '36', '68']","['5', '36']",24227
150_38,150,locpc,True,"['134', '16', '110', '46']","['16', '46', '110', '134']",1954
150_38,150,ldecc,True,"['110', '46', '134', '16']","['16', '46', '110', '134']",900
150_38,150,pc,True,"['110', '134', '16', '46']","['16', '46', '110', '134']",40939
150_38,150,CMB,True,"['91', '46', '110', '1', '16', '102', '104']","['16', '46', '110', '134']",26049
150_38,150,MBbyMB,True,"['40', '77', '46', '110', '16', '102']","['16', '46', '110', '134']",26754
150_39,150,locpc,True,"['77', '70', '95']",['70'],2096
150_39,150,ldecc,True,[],['70'],31451
150_39,150,pc,True,"['95', '70', '77']",['70'],44857
150_39,150,CMB,True,"['35', '92', '121', '32', '77']",['70'],1604
150_39,150,MBbyMB,True,"['103', '121', '7', '63', '32', '77']",['70'],19310
150_40,150,locpc,True,['15'],['15'],2490
150_40,150,ldecc,True,[],['15'],36636
150_40,150,pc,True,['15'],['15'],49378
150_40,150,CMB,True,[],['15'],38924
150_40,150,MBbyMB,True,"['46', '122', '68', '84', '124', '15']",['15'],13828
150_41,150,locpc,True,"['28', '22', '20']","['20', '28']",1028
150_41,150,ldecc,True,"['20', '28']","['20', '28']",633
150_41,150,pc,True,"['20', '22', '28']","['20', '28']",46022
150_41,150,CMB,True,"['20', '28']","['20', '28']",194
150_41,150,MBbyMB,True,"['29', '20', '28']","['20', '28']",8170
150_42,150,locpc,True,"['108', '120']","['108', '120']",850
150_42,150,ldecc,True,['108'],"['108', '120']",469
150_42,150,pc,True,"['108', '120']","['108', '120']",53334
150_42,150,CMB,True,['59'],"['108', '120']",74841
150_42,150,MBbyMB,True,"['62', '89', '120', '59', '146', '80', '56', '84']","['108', '120']",11214
150_43,150,locpc,True,"['29', '98', '23', '133']","['23', '98', '133']",1283
150_43,150,ldecc,False,,"['23', '98', '133']",32390
150_43,150,pc,True,"['29', '98', '23', '133']","['23', '98', '133']",43191
150_43,150,CMB,True,"['29', '85', '95', '133', '5']","['23', '98', '133']",16075
150_43,150,MBbyMB,True,"['95', '133']","['23', '98', '133']",16753
150_44,150,locpc,True,"['119', '50', '115']","['50', '115', '119']",939
150_44,150,ldecc,True,"['115', '50', '119']","['50', '115', '119']",507
150_44,150,pc,True,"['50', '119', '115']","['50', '115', '119']",49314
150_44,150,CMB,True,"['119', '115', '50']","['50', '115', '119']",2334
150_44,150,MBbyMB,True,"['119', '115', '74', '50', '67']","['50', '115', '119']",14351
150_45,150,locpc,True,"['66', '87', '27', '146']","['27', '66']",2090
150_45,150,ldecc,False,,"['27', '66']",32613
150_45,150,pc,True,"['87', '66', '27', '146']","['27', '66']",43355
150_45,150,CMB,True,"['27', '66', '146', '53']","['27', '66']",44485
150_45,150,MBbyMB,True,"['66', '17', '48']","['27', '66']",65166
150_46,150,locpc,True,"['28', '50', '131', '49']","['49', '131']",1783
150_46,150,ldecc,False,,"['49', '131']",33024
150_46,150,pc,True,"['49', '50', '131', '28']","['49', '131']",47367
150_46,150,CMB,True,"['50', '131', '41', '25', '28', '127', '78']","['49', '131']",42950
150_46,150,MBbyMB,True,"['35', '131', '29', '41', '28', '80']","['49', '131']",51389
150_47,150,locpc,True,"['118', '97']","['97', '118']",979
150_47,150,ldecc,True,"['97', '118']","['97', '118']",495
150_47,150,pc,True,"['97', '118']","['97', '118']",61015
150_47,150,CMB,True,"['21', '108', '97', '118']","['97', '118']",7079
150_47,150,MBbyMB,True,"['131', '72', '97', '116', '118', '32']","['97', '118']",7470
150_48,150,locpc,True,"['82', '130']","['82', '130']",2866
150_48,150,ldecc,True,"['82', '120', '130']","['82', '130']",980
150_48,150,pc,True,"['82', '130']","['82', '130']",54086
150_48,150,CMB,True,"['120', '114', '123', '111', '74']","['82', '130']",2332
150_48,150,MBbyMB,True,"['22', '114', '111', '26']","['82', '130']",30652
150_49,150,locpc,True,"['53', '40', '31']","['31', '53']",1078
150_49,150,ldecc,False,,"['31', '53']",34355
150_49,150,pc,True,"['40', '31', '53']","['31', '53']",46576
150_49,150,CMB,True,"['31', '53', '99', '40']","['31', '53']",2420
150_49,150,MBbyMB,True,"['31', '53', '99', '114', '67', '27']","['31', '53']",29940
150_50,150,locpc,True,"['32', '101', '35']","['32', '35']",1537
150_50,150,ldecc,False,,"['32', '35']",37287
150_50,150,pc,True,"['32', '35', '101']","['32', '35']",55575
150_50,150,CMB,True,['23'],"['32', '35']",308300
150_50,150,MBbyMB,True,"['23', '70', '99', '101', '126', '43', '25', '88', '74', '4']","['32', '35']",44263
150_51,150,locpc,True,"['13', '20', '3']",['20'],5667
150_51,150,ldecc,True,"['59', '71', '20', '13']",['20'],22751
150_51,150,pc,True,"['3', '20', '13']",['20'],54703
150_51,150,CMB,True,"['13', '59', '85', '54', '106', '138']",['20'],36344
150_51,150,MBbyMB,True,"['1', '8', '13', '59', '85', '107', '54', '26', '101', '17', '25']",['20'],47767
150_52,150,locpc,True,"['113', '69', '31']","['31', '69', '113']",826
150_52,150,ldecc,True,"['113', '69', '31']","['31', '69', '113']",505
150_52,150,pc,True,"['69', '113', '31']","['31', '69', '113']",41923
150_52,150,CMB,True,"['31', '4', '47', '106', '101', '136']","['31', '69', '113']",3379
150_52,150,MBbyMB,True,"['31', '126', '136']","['31', '69', '113']",20445
150_53,150,locpc,True,"['131', '99', '66']","['66', '99', '131']",1074
150_53,150,ldecc,True,"['99', '66', '131']","['66', '99', '131']",466
150_53,150,pc,True,"['99', '66', '131']","['66', '99', '131']",51502
150_53,150,CMB,True,"['36', '131', '112', '50', '117', '54']","['66', '99', '131']",30802
