experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
20_4,20,locpc,True,"['7', '8', '13']","['7', '8', '13']",298
20_4,20,pc,True,"['7', '13', '8']","['7', '8', '13']",1660
20_5,20,locpc,True,"['16', '6', '5']","['5', '6']",402
20_5,20,pc,True,"['5', '6']","['5', '6']",652
20_6,20,locpc,True,"['18', '16']","['16', '18']",309
20_6,20,pc,True,"['16', '18']","['16', '18']",877
20_7,20,locpc,True,['0'],['0'],386
20_7,20,pc,True,['0'],['0'],1211
20_8,20,locpc,True,"['5', '11']","['5', '11']",504
20_8,20,pc,True,"['5', '11']","['5', '11']",855
20_9,20,locpc,True,"['1', '11']","['1', '11']",105
20_9,20,pc,True,"['1', '11']","['1', '11']",966
20_10,20,locpc,True,"['15', '10', '19']","['10', '15', '19']",153
20_10,20,pc,True,"['10', '15', '19']","['10', '15', '19']",841
20_11,20,locpc,True,['14'],['14'],142
20_11,20,pc,True,['14'],['14'],767
20_12,20,locpc,True,"['11', '12', '7']","['7', '11', '12']",225
20_12,20,pc,True,"['7', '12', '11']","['7', '11', '12']",1671
20_13,20,locpc,True,"['6', '2', '12']","['2', '6', '12']",225
20_13,20,pc,True,"['2', '12', '6']","['2', '6', '12']",965
20_14,20,locpc,True,"['14', '6']","['6', '14']",300
20_14,20,pc,True,"['14', '6']","['6', '14']",1270
20_15,20,locpc,True,"['13', '4', '9', '3']","['3', '4', '9', '13']",201
20_15,20,pc,True,"['3', '4', '9', '13']","['3', '4', '9', '13']",925
20_16,20,locpc,True,"['2', '15']","['2', '15']",148
20_16,20,pc,True,"['15', '2']","['2', '15']",1176
20_17,20,locpc,True,"['0', '19']","['0', '19']",216
20_17,20,pc,True,"['0', '19']","['0', '19']",1955
20_18,20,locpc,True,"['4', '1', '2']","['1', '4']",458
20_18,20,pc,True,"['4', '1', '2']","['1', '4']",1026
20_19,20,locpc,True,"['3', '4', '7', '11']","['3', '4', '7', '11']",287
20_19,20,pc,True,"['3', '7', '4', '11']","['3', '4', '7', '11']",1305
20_20,20,locpc,True,"['3', '11']","['3', '11']",98
20_20,20,pc,True,"['11', '3']","['3', '11']",894
20_21,20,locpc,True,"['9', '13', '15', '11']","['9', '11', '13', '15']",362
20_21,20,pc,True,"['13', '15', '11', '9']","['9', '11', '13', '15']",576
20_22,20,locpc,True,"['17', '12', '2', '6']","['2', '6', '12']",525
20_22,20,pc,True,"['2', '12', '6', '17']","['2', '6', '12']",1144
20_23,20,locpc,True,['2'],['2'],396
20_23,20,pc,True,['2'],['2'],1356
20_24,20,locpc,True,"['14', '18', '4']","['4', '14', '18']",699
20_24,20,pc,True,"['14', '18', '4']","['4', '14', '18']",1540
20_25,20,locpc,True,"['3', '9']","['3', '9']",134
20_25,20,pc,True,"['3', '9']","['3', '9']",794
