experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_29,100,CMB,True,"['59', '78', '93', '22', '81', '58', '91']","['4', '59', '71']",15524
100_29,100,MBbyMB,True,"['2', '59', '99', '93', '42', '58', '91']","['4', '59', '71']",19001
100_30,100,locpc,True,"['80', '63']",['9'],1071
100_30,100,ldecc,True,[],['9'],9763
100_30,100,pc,True,"['80', '63', '9']",['9'],18826
100_30,100,CMB,True,"['18', '14', '41', '80']",['9'],5306
100_30,100,MBbyMB,True,"['68', '80']",['9'],8959
100_31,100,locpc,False,,['51'],2598
100_31,100,ldecc,True,"['21', '51', '18']",['51'],3093
100_31,100,pc,False,,['51'],23863
100_31,100,CMB,True,[],['51'],14571
100_31,100,MBbyMB,True,"['5', '56', '90', '51', '21']",['51'],4696
100_32,100,locpc,False,,['80'],2275
100_32,100,ldecc,True,[],['80'],16263
100_32,100,pc,False,,['80'],23882
100_32,100,CMB,True,"['24', '74', '49']",['80'],1721
100_32,100,MBbyMB,True,"['24', '31', '37', '91', '49']",['80'],5135
100_33,100,locpc,False,,['27'],3007
100_33,100,ldecc,True,[],['27'],9564
100_33,100,pc,False,,['27'],27134
100_33,100,CMB,True,"['27', '12']",['27'],2574
100_33,100,MBbyMB,True,"['86', '83', '27', '12', '71']",['27'],3064
100_34,100,locpc,True,[],"['59', '63']",4648
100_34,100,ldecc,False,,"['59', '63']",16250
100_34,100,pc,True,[],"['59', '63']",27912
100_34,100,CMB,True,['39'],"['59', '63']",42956
100_34,100,MBbyMB,True,"['55', '3', '92']","['59', '63']",10734
100_35,100,locpc,True,"['21', '66']",['58'],1075
100_35,100,ldecc,False,,['58'],14478
100_35,100,pc,True,"['21', '66']",['58'],21442
100_35,100,CMB,True,"['49', '37', '84', '96', '80', '99', '66']",['58'],16693
100_35,100,MBbyMB,True,"['49', '53', '87', '85', '66', '67']",['58'],18317
100_36,100,locpc,True,[],['13'],2679
100_36,100,ldecc,True,"['13', '7']",['13'],9448
100_36,100,pc,True,[],['13'],22038
100_36,100,CMB,True,"['13', '7', '64']",['13'],4829
100_36,100,MBbyMB,True,"['13', '64']",['13'],8555
100_37,100,locpc,True,"['6', '36']","['6', '36']",4082
100_37,100,ldecc,False,,"['6', '36']",16224
100_37,100,pc,True,['36'],"['6', '36']",23901
100_37,100,CMB,True,['56'],"['6', '36']",20065
100_37,100,MBbyMB,True,['56'],"['6', '36']",12497
