# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-3B-FP8
# alg_count: 8, config_count: 8
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol, dtype: fp8e4m3, outdtype: bf16, warmup=10, repeat=50, verify=False
# M_list: [256, 1024, 4096, 16384, 32768]
# NK_list: [(5120, 3072), (3072, 3072), (16384, 3072), (3072, 8192), (5120, 4096), (3072, 4096), (16384, 4096), (3072, 10944), (5120, 4608), (3072, 4608), (16384, 4608), (3072, 12288), (5120, 4928), (3072, 4928), (16384, 4928), (3072, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
256,5120,3072,8,8,206.680435,38.964,35,1,0,206.666870,38.966,35,1,0,206.507462,38.996,35,1,0
256,3072,3072,8,8,155.996185,30.974,35,1,0,147.251816,32.813,35,1,0,147.240311,32.816,35,1,0
256,16384,3072,8,8,209.674789,122.904,35,1,0,206.466583,124.813,35,1,0,199.048477,129.465,35,1,0
256,3072,8192,8,8,190.239441,67.730,35,5,3147423,188.155685,68.480,35,4,3146655,174.567200,73.811,35,1,0
256,5120,4096,8,8,209.578979,51.233,35,1,0,209.510941,51.250,35,1,0,201.520844,53.282,35,1,0
256,3072,4096,8,8,174.399338,36.941,35,5,3147423,166.163147,38.772,35,4,3146655,165.311768,38.972,35,1,0
256,16384,4096,8,8,207.848648,165.311,35,1,0,204.146606,168.309,35,4,16781471,202.168625,169.956,35,1,0
256,3072,10944,7,8,199.781433,86.161,35,6,3146655,194.025253,88.717,35,4,3146655,173.085800,99.450,35,3,6296223
256,5120,4608,8,8,203.264938,59.428,35,1,0,203.057190,59.489,35,1,0,196.497467,61.475,35,1,0
256,3072,4608,8,8,173.027069,41.888,35,4,3146655,170.705780,42.458,35,5,3147423,153.625000,47.178,35,1,0
256,16384,4608,8,8,208.329224,185.546,35,1,0,207.047318,186.695,35,4,16781471,202.758072,190.644,35,1,0
256,3072,12288,7,8,205.351456,94.118,35,6,3146655,195.887451,98.666,35,4,3146655,169.570541,113.978,35,3,6296223
256,5120,4928,8,8,210.134369,61.477,35,1,0,208.175247,62.056,35,1,0,202.679825,63.738,35,1,0
256,3072,4928,8,8,171.775803,45.123,35,5,3147423,171.265671,45.258,35,4,3146655,157.310913,49.272,35,1,0
256,16384,4928,8,8,208.375641,198.387,35,1,0,204.774033,201.876,35,4,16781471,202.597961,204.045,35,1,0
256,3072,13120,7,8,203.910233,101.201,35,6,3146655,193.695480,106.538,35,4,3146655,176.677872,116.800,35,3,6296223
1024,5120,3072,8,8,224.549515,143.453,35,1,0,224.541489,143.458,35,1,0,224.489410,143.491,35,1,0
1024,3072,3072,8,8,209.654053,92.187,35,1,0,209.610397,92.206,35,1,0,209.418518,92.291,35,3,12586143
1024,16384,3072,8,8,232.047333,444.216,35,1,0,231.694839,444.892,35,1,0,224.587708,458.971,35,1,0
1024,3072,8192,8,8,221.977737,232.184,35,4,12586143,218.584366,235.788,35,5,12589215,216.820587,237.706,35,1,0
1024,5120,4096,8,8,225.409332,190.541,35,1,0,225.135590,190.772,35,1,0,218.441956,196.618,35,4,20976799
1024,3072,4096,8,8,213.064301,120.948,35,1,0,209.484985,123.015,35,4,12586143,205.824890,125.203,35,1,0
1024,16384,4096,8,8,229.718933,598.292,35,1,0,224.350327,612.609,35,1,0,222.596436,617.436,35,2,67117215
1024,3072,10944,7,8,222.595825,309.322,35,4,12586143,221.062653,311.467,35,6,12586143,217.708893,316.265,35,1,0
1024,5120,4608,8,8,224.592590,215.138,35,1,0,224.575867,215.154,35,1,0,218.349701,221.289,35,2,20974239
1024,3072,4608,8,8,212.392746,136.497,35,1,0,211.307846,137.198,35,4,12586143,205.191498,141.288,35,2,12584607
1024,16384,4608,8,8,230.053802,672.099,35,1,0,224.543259,688.593,35,1,0,221.238007,698.880,35,2,67117215
1024,3072,12288,7,8,226.103394,341.921,35,6,12586143,224.808594,343.890,35,4,12586143,218.088898,354.486,35,1,0
1024,5120,4928,8,8,225.166290,229.492,35,1,0,224.904755,229.759,35,1,0,216.424362,238.762,35,2,20974239
1024,3072,4928,8,8,213.095200,145.495,35,1,0,205.709656,150.719,35,4,12586143,204.581161,151.550,35,1,0
1024,16384,4928,8,8,231.740723,713.540,35,1,0,226.543015,729.911,35,2,67117215,224.776093,735.649,35,1,0
1024,3072,13120,7,8,221.407303,372.815,35,4,12586143,221.225754,373.121,35,6,12586143,217.887939,378.836,35,1,0
4096,5120,3072,8,8,234.432968,549.620,35,1,0,234.394501,549.710,35,1,0,228.660950,563.494,35,1,0
4096,3072,3072,8,8,228.703125,338.034,35,1,0,228.591446,338.199,35,1,0,228.002487,339.073,35,1,0
4096,16384,3072,8,8,239.687271,1720.228,35,1,0,237.654800,1734.940,35,1,0,231.507248,1781.011,35,1,0
4096,3072,8192,8,8,230.601624,894.003,35,1,0,228.830292,900.923,35,2,50337951,227.019684,908.108,35,1,0
4096,5120,4096,8,8,234.080017,733.931,35,1,0,228.248825,752.682,35,1,0,226.548264,758.332,35,2,83896479
4096,3072,4096,8,8,228.634064,450.848,35,1,0,223.872818,460.436,35,2,50337951,218.689758,471.349,35,1,0
4096,16384,4096,7,8,239.531891,2295.126,35,1,0,233.518921,2354.224,35,1,0,230.592972,2384.096,35,2,268468383
