# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: BitNet-2B-INT8
# alg_count: 2, config_count: 2
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol, dtype: int8, outdtype: int32, warmup=25, repeat=50, verify=False
# M_list: [256, 1024, 4096, 16384, 32768]
# NK_list: [(3840, 2560), (2560, 2560), (13824, 2560), (2560, 6912), (3840, 3424), (2560, 3424), (13824, 3424), (2560, 9216), (3840, 3840), (2560, 3840), (13824, 3840), (2560, 10368), (3840, 4096), (2560, 4096), (13824, 4096), (2560, 11072)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
256,3840,2560,1,2,245.323029,20.516,21,1,0,,,,,,,,,,
256,2560,2560,1,2,271.919495,12.340,21,1,0,,,,,,,,,,
256,13824,2560,1,2,304.497345,59.506,21,1,0,,,,,,,,,,
256,2560,6912,2,2,315.505280,28.715,21,1,0,276.021759,32.822,21,2,5242880,,,,,
256,3840,3424,1,2,252.770218,26.632,21,1,0,,,,,,,,,,
256,2560,3424,2,2,242.902496,18.476,21,1,0,146.072403,30.724,21,2,5242880,,,,,
256,13824,3424,1,2,311.045685,77.914,21,1,0,,,,,,,,,,
256,2560,9216,2,2,328.004608,36.828,21,1,0,298.749054,40.434,21,2,5242880,,,,,
256,3840,3840,1,2,269.055756,28.060,21,1,0,,,,,,,,,,
256,2560,3840,2,2,277.068756,18.166,21,1,0,204.757324,24.581,21,2,5242880,,,,,
256,13824,3840,1,2,323.437347,84.032,21,1,0,,,,,,,,,,
256,2560,10368,2,2,315.488861,43.075,21,2,5242880,315.432648,43.082,21,1,0,,,,,
256,3840,4096,1,2,278.796265,28.885,21,1,0,,,,,,,,,,
256,2560,4096,2,2,291.119507,18.442,21,1,0,218.050186,24.621,21,2,5242880,,,,,
256,13824,4096,1,2,326.332062,88.839,21,1,0,,,,,,,,,,
256,2560,11072,2,2,322.016785,45.067,21,1,0,313.153625,46.342,21,2,5242880,,,,,
1024,3840,2560,1,2,350.741211,57.400,21,1,0,,,,,,,,,,
1024,2560,2560,1,2,327.219879,41.018,21,1,0,,,,,,,,,,
1024,13824,2560,1,2,333.421295,217.375,21,1,0,,,,,,,,,,
1024,2560,6912,1,2,386.933716,93.656,21,1,0,,,,,,,,,,
1024,3840,3424,1,2,355.118713,75.827,21,1,0,,,,,,,,,,
1024,2560,3424,1,2,343.460724,52.267,21,1,0,,,,,,,,,,
1024,13824,3424,1,2,348.422211,278.222,21,1,0,,,,,,,,,,
1024,2560,9216,1,2,399.899750,120.826,21,1,0,,,,,,,,,,
1024,3840,3840,1,2,368.611176,81.926,21,1,0,,,,,,,,,,
1024,2560,3840,1,2,377.665619,53.308,21,1,0,,,,,,,,,,
1024,13824,3840,1,2,359.397675,302.496,21,1,0,,,,,,,,,,
1024,2560,10368,2,2,405.663879,133.998,21,1,0,405.613525,134.015,21,1,0,,,,,
1024,3840,4096,1,2,371.158173,86.788,21,1,0,,,,,,,,,,
1024,2560,4096,1,2,364.979980,58.838,21,1,0,,,,,,,,,,
1024,13824,4096,1,2,374.880371,309.336,21,1,0,,,,,,,,,,
1024,2560,11072,2,2,405.266235,143.237,21,1,0,405.029175,143.321,21,1,0,,,,,
4096,3840,2560,1,2,367.621521,219.059,21,1,0,,,,,,,,,,
4096,2560,2560,1,2,344.447601,155.864,21,1,0,,,,,,,,,,
4096,13824,2560,1,2,360.551666,804.074,21,1,0,,,,,,,,,,
4096,2560,6912,1,2,396.846893,365.267,21,1,0,,,,,,,,,,
4096,3840,3424,1,2,359.043884,299.990,21,1,0,,,,,,,,,,
4096,2560,3424,1,2,354.751556,202.413,21,1,0,,,,,,,,,,
4096,13824,3424,1,2,367.998077,1053.688,21,1,0,,,,,,,,,,
4096,2560,9216,1,2,395.656921,488.488,21,1,0,,,,,,,,,,
4096,3840,3840,1,2,370.825836,325.748,21,1,0,,,,,,,,,,
4096,2560,3840,1,2,389.216827,206.904,21,1,0,,,,,,,,,,
4096,13824,3840,1,2,380.484528,1142.925,21,1,0,,,,,,,,,,
4096,2560,10368,1,2,395.434387,549.858,21,1,0,,,,,,,,,,
4096,3840,4096,1,2,373.589417,344.895,21,1,0,,,,,,,,,,
4096,2560,4096,1,2,373.006256,230.289,21,1,0,,,,,,,,,,
4096,13824,4096,1,2,392.854095,1180.735,21,1,0,,,,,,,,,,
4096,2560,11072,1,2,393.109741,590.666,21,1,0,,,,,,,,,,
16384,3840,2560,1,2,375.456329,857.949,21,1,0,,,,,,,,,,
16384,2560,2560,1,2,360.121552,596.322,21,1,0,,,,,,,,,,
16384,13824,2560,1,2,356.799683,3250.118,21,1,0,,,,,,,,,,
16384,2560,6912,1,2,392.091278,1478.790,21,1,0,,,,,,,,,,
16384,3840,3424,1,2,364.221039,1182.905,21,1,0,,,,,,,,,,
16384,2560,3424,1,2,362.613007,792.100,21,1,0,,,,,,,,,,
16384,13824,3424,1,2,360.012054,4308.245,21,1,0,,,,,,,,,,
16384,2560,9216,1,2,390.390869,1980.308,21,1,0,,,,,,,,,,
16384,3840,3840,1,2,378.803131,1275.554,21,1,0,,,,,,,,,,
