dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
294_satellite_image_sample_2574,985772,0.017286453736883305,0.01718685318037965,-0.5761769187577257,0.0009765625,True,"[18, 22]"
294_satellite_image_sample_2574,305711,0.015741349935676458,0.015012789353335661,-4.628323398678629,0.0009765625,True,"[18, 14, 22, 30, 6]"
294_satellite_image_sample_2574,435829,0.017342800155095102,0.016095785567253874,-7.190387807558692,0.0009765625,True,"[18, 22, 14, 30]"
294_satellite_image_sample_2574,117952,0.017084839265037826,0.0163224265968266,-4.462510044044821,0.0009765625,True,"[18, 14]"
294_satellite_image_sample_2574,963395,0.014466951745669546,0.014074092944955558,-2.715560317200779,0.0009765625,True,"[22, 14, 6]"
294_satellite_image_sample_2574,152315,0.01461506311170387,0.013116339459456323,-10.254650566971247,0.0009765625,True,"[18, 14]"
294_satellite_image_sample_2574,882371,0.015561580208373636,0.014558837844750764,-6.443705267690616,0.0009765625,True,"[7, 3, 1, 13, 17]"
294_satellite_image_sample_2574,359783,0.017243739505034154,0.017550573159511373,1.779391612751057,0.0009765625,True,"[25, 33, 29, 17]"
294_satellite_image_sample_2574,304137,0.017077364705791524,0.015566083482937036,-8.849616137447486,0.0009765625,True,"[18, 22]"
294_satellite_image_sample_2574,122579,0.018172669476589517,0.01792201518694763,-1.379292623820542,0.0009765625,True,[18]
294_satellite_image_sample_2574,610581,0.017610887724432867,0.016904701512420357,-4.009941026611428,0.0009765625,True,"[1, 5, 9]"
294_satellite_image_sample_2574,448242,0.01480616443189955,0.014366119997130642,-2.9720353086234903,0.0009765625,True,[18]
294_satellite_image_sample_2574,374564,0.015242783139396168,0.015257655408046022,0.09756924646796554,0.0009765625,True,"[22, 30]"
294_satellite_image_sample_2574,735831,0.018624166797715832,0.018466514906259984,-0.8464909768483367,0.0009765625,True,"[1, 13, 29, 17, 25]"
294_satellite_image_sample_2574,736326,0.014531563033900744,0.014028747318726076,-3.460162640465083,0.0009765625,True,"[18, 22]"
