M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,1.00,1.11,1.12,1.11,1.07
128,1.00,1.23,1.20,1.16,1.16
256,1.00,1.02,1.03,0.99,0.95
512,1.00,1.11,1.09,1.07,1.04
