M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,5723.805,7122.076,6580.353,6579.945,6290.926
128,9930.331,12307.742,11210.946,11139.908,10858.759
256,14647.407,16380.610,15280.284,14829.519,14311.309
512,14656.160,17428.589,15352.038,15679.893,15081.152
