INFO - main.py - 2026-03-22 00:56:29,925 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_42/ACS_income_AZ/train/several_sigma_error_diff_train_260322_00-56-29', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=42, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-22 00:56:36,280 - the number of parameters: 1633794
INFO - main.py - 2026-03-22 00:56:37,513 - Update model in epoch 0, 0.51 < inf
INFO - main.py - 2026-03-22 00:56:37,520 - Epoch 0, training loss: 0.51
INFO - main.py - 2026-03-22 00:56:37,543 - Epoch 0, test acc: 0.70
INFO - main.py - 2026-03-22 00:56:37,832 - Update model in epoch 1, 0.38 < 0.51
INFO - main.py - 2026-03-22 00:56:38,024 - Update model in epoch 2, 0.36 < 0.38
INFO - main.py - 2026-03-22 00:56:38,314 - Update model in epoch 3, 0.35 < 0.36
INFO - main.py - 2026-03-22 00:56:38,606 - Update model in epoch 4, 0.35 < 0.35
INFO - main.py - 2026-03-22 00:56:38,801 - Update model in epoch 5, 0.34 < 0.35
INFO - main.py - 2026-03-22 00:56:39,074 - Update model in epoch 6, 0.34 < 0.34
INFO - main.py - 2026-03-22 00:56:39,364 - Update model in epoch 7, 0.34 < 0.34
INFO - main.py - 2026-03-22 00:56:39,647 - Update model in epoch 8, 0.33 < 0.34
INFO - main.py - 2026-03-22 00:56:39,839 - Update model in epoch 9, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:56:40,126 - Update model in epoch 10, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:56:40,132 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-22 00:56:40,145 - Epoch 10, test acc: 0.72
INFO - main.py - 2026-03-22 00:56:40,414 - Update model in epoch 11, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:56:40,694 - Update model in epoch 12, 0.32 < 0.33
INFO - main.py - 2026-03-22 00:56:41,163 - Update model in epoch 14, 0.32 < 0.32
INFO - main.py - 2026-03-22 00:56:41,438 - Update model in epoch 15, 0.31 < 0.32
INFO - main.py - 2026-03-22 00:56:41,628 - Update model in epoch 16, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:56:42,184 - Update model in epoch 18, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:56:42,459 - Update model in epoch 19, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:56:42,652 - Epoch 20, training loss: 0.31
INFO - main.py - 2026-03-22 00:56:42,664 - Epoch 20, test acc: 0.72
INFO - main.py - 2026-03-22 00:56:42,943 - Update model in epoch 21, 0.30 < 0.31
INFO - main.py - 2026-03-22 00:56:43,227 - Update model in epoch 22, 0.30 < 0.30
INFO - main.py - 2026-03-22 00:56:43,511 - Update model in epoch 23, 0.29 < 0.30
INFO - main.py - 2026-03-22 00:56:43,703 - Update model in epoch 24, 0.29 < 0.29
INFO - main.py - 2026-03-22 00:56:43,982 - Update model in epoch 25, 0.28 < 0.29
