dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
294_satellite_image_sample_1287,985772,0.020675924631051605,0.016728182632033628,-19.093424209378103,0.001953125,True,"[30, 26, 34, 31, 27]"
294_satellite_image_sample_1287,305711,0.02887990032078604,0.021087400171005327,-26.982434368626038,0.0009765625,True,"[19, 15, 23]"
294_satellite_image_sample_1287,435829,0.016911232089487305,0.015854995196117744,-6.245771377155659,0.0009765625,True,"[18, 22, 14]"
294_satellite_image_sample_1287,117952,0.01993905288576368,0.015872364204726853,-20.395596041276406,0.0009765625,True,[18]
294_satellite_image_sample_1287,963395,0.021516414395669002,0.020028263818479608,-6.916350233006021,0.0009765625,True,"[8, 32, 25, 24, 28]"
294_satellite_image_sample_1287,152315,0.01748614217994083,0.014593112527658375,-16.54469935399006,0.0009765625,True,"[18, 22, 14]"
294_satellite_image_sample_1287,882371,0.018657627035801372,0.01567345441837699,-15.994384557576232,0.001953125,True,[26]
294_satellite_image_sample_1287,359783,0.018057428779811355,0.017414873347029965,-3.5583993746650284,0.0009765625,True,"[22, 10, 19, 15, 34]"
294_satellite_image_sample_1287,304137,0.01577399060680304,0.015470434977172487,-1.924406050423505,0.0009765625,True,[32]
294_satellite_image_sample_1287,122579,0.01824749287889193,0.01408709673910132,-22.799823336844323,0.0009765625,True,[18]
294_satellite_image_sample_1287,610581,0.02971632190064127,0.017431638135386583,-41.33985291426523,0.0009765625,True,"[32, 16, 8, 0]"
294_satellite_image_sample_1287,448242,0.021336393662508214,0.015232877709614023,-28.606127396398477,0.0009765625,False,[0]
294_satellite_image_sample_1287,374564,0.018367621528376222,0.018023616440192455,-1.8728885917662894,0.0009765625,True,"[18, 22, 14]"
294_satellite_image_sample_1287,735831,0.020822659503388703,0.014709854708195708,-29.356503640652576,0.0009765625,False,[0]
294_satellite_image_sample_1287,736326,0.018236675991945915,0.0120685043343046,-33.8228943715699,0.0009765625,False,[0]
