dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
294_satellite_image_sample_6435,985772,0.011419000372072018,0.010072153759700228,-11.794785607204593,0.0029296875,True,"[19, 15, 31, 27, 35]"
294_satellite_image_sample_6435,305711,0.013785763538137576,0.010617350575455181,-22.983224352551453,0.0009765625,True,[18]
294_satellite_image_sample_6435,435829,0.013716757014392643,0.010993707807510434,-19.851989825473932,0.0009765625,False,[0]
294_satellite_image_sample_6435,117952,0.010760483614666158,0.008605272366806077,-20.02894409803853,0.0009765625,True,"[14, 26, 30]"
294_satellite_image_sample_6435,963395,0.012179160897734983,0.010089645834119709,-17.156478029647115,0.0009765625,True,"[24, 28]"
294_satellite_image_sample_6435,152315,0.013028865304800052,0.010220488324637135,-21.55503886534359,0.0009765625,True,[32]
294_satellite_image_sample_6435,882371,0.011853385222831598,0.008851039441636935,-25.329015506993258,0.0009765625,False,[0]
294_satellite_image_sample_6435,359783,0.0125842104017875,0.009767097508802381,-22.386091801079285,0.0009765625,True,"[30, 34]"
294_satellite_image_sample_6435,304137,0.011278001128010195,0.009646369687399242,-14.467381427712503,0.0009765625,True,"[14, 18, 6, 26]"
294_satellite_image_sample_6435,122579,0.010353912655852764,0.00793305118657802,-23.38112701681235,0.0009765625,False,[0]
294_satellite_image_sample_6435,610581,0.012838124962387436,0.009918268962839977,-22.74363279763924,0.0009765625,True,"[22, 10, 34, 19, 23]"
294_satellite_image_sample_6435,448242,0.015087730676817549,0.011705569647001913,-22.416631780234255,0.0009765625,True,"[32, 20, 28, 24, 16]"
294_satellite_image_sample_6435,374564,0.01238184354846856,0.010866186445539732,-12.240964739990531,0.0009765625,True,[24]
294_satellite_image_sample_6435,735831,0.010221178778353834,0.00802510041382207,-21.48556846674637,0.0009765625,True,"[17, 1]"
294_satellite_image_sample_6435,736326,0.013287112790307361,0.01100981848328046,-17.139120762850258,0.0009765625,True,[16]
