M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,14580.524,16214.013,14815.952,14409.883,13744.166
128,20829.480,21913.194,20823.469,20324.934,20120.620
256,21361.548,22972.626,22674.744,22219.503,20756.678
512,21442.781,23493.704,22005.360,21742.904,21095.685
