M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,6949.820,9014.878,8202.287,8223.195,7944.102
128,10734.891,13597.422,12662.280,12203.412,11913.205
256,12443.626,15056.712,13788.173,13318.971,12818.415
512,10742.582,12773.977,11842.398,11417.405,11126.009
