M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,8372.234,9263.575,9118.239,8735.426,8563.756
128,13283.106,15653.653,14521.189,14198.761,13877.269
256,15458.671,17977.855,16679.744,15918.328,16342.354
512,14178.670,16327.982,14894.310,14616.095,14456.451
