M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,9452.640,9278.755,8374.726,8089.550,7764.614
128,13757.060,14476.360,13440.719,12980.535,12761.051
256,14608.133,16446.660,15221.912,14846.253,14491.970
512,12981.248,15091.053,13606.490,13319.366,12872.865
