M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,14029.936,16596.621,15512.558,14993.372,14764.902
128,20405.708,23157.005,21929.071,21562.233,21254.333
256,22295.083,25565.772,24313.195,22916.925,23360.520
512,22508.676,24905.202,23831.284,23422.935,22815.007
