M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,1.00,1.30,1.18,1.18,1.14
128,1.00,1.27,1.18,1.14,1.11
256,1.00,1.21,1.11,1.07,1.03
512,1.00,1.19,1.10,1.06,1.04
