init_top20,ori_top20
-9.899999618530272,-9.8
-9.800000190734863,-9.6
-9.800000190734863,-9.6
-9.699999809265137,-9.5
-9.5,-9.0
-9.5,-8.8
-9.399999618530272,-8.8
-9.399999618530272,-8.8
-9.300000190734863,-8.6
-9.199999809265137,-8.6
-9.100000381469728,-8.3
-8.899999618530273,-8.3
-8.899999618530273,-8.3
-8.699999809265137,-8.3
-8.699999809265137,-8.2
-8.699999809265137,-8.1
-8.699999809265137,-8.1
-8.600000381469727,-8.1
-8.399999618530273,-8.1
-8.399999618530273,-8.1
