dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
HousePrice_sample_300,985772,0.00020473897988076148,0.00014912170581369628,-27.1649658992422,0.0009765625,True,"[0, 4, 3, 6]"
HousePrice_sample_300,305711,0.0002844511324315576,0.00018042674061072314,-36.57021539397949,0.7216796875,False,"[0, 4]"
HousePrice_sample_300,435829,0.0002203882582347309,0.0001646900761691893,-25.27275387158722,0.0009765625,True,"[0, 4, 6, 3, 1]"
HousePrice_sample_300,117952,0.00019243830379790756,0.00015107911803062974,-21.49217954587247,0.052734375,False,"[0, 4, 3, 6]"
HousePrice_sample_300,963395,0.00018766361586228453,0.00016254924060984894,-13.38265552277623,0.0009765625,True,"[0, 4]"
HousePrice_sample_300,152315,0.00018069982547554983,0.0001359915804312849,-24.741720102167072,0.3125,False,"[0, 4, 3]"
HousePrice_sample_300,882371,0.00023014733419989938,0.00017684613409859088,-23.159599170074507,0.001953125,True,"[0, 4, 3]"
HousePrice_sample_300,359783,0.00022995232729783723,0.0002082204662400181,-9.450594091910078,0.0048828125,True,"[4, 3]"
HousePrice_sample_300,304137,0.00020893316091514827,0.0001485926075319623,-28.880314220532664,0.0009765625,True,"[0, 4]"
HousePrice_sample_300,122579,0.00015364705328041147,0.00012803418027513113,-16.66994091877305,0.0322265625,True,"[0, 4, 1, 5]"
HousePrice_sample_300,610581,0.00022337358647138574,0.00015595015497505625,-30.184155862567245,0.0029296875,True,"[0, 4, 3, 6, 1]"
HousePrice_sample_300,448242,0.00019637933311635207,0.0001538815860803438,-21.640641284197123,0.1376953125,False,[0]
HousePrice_sample_300,374564,0.00028968879269452723,0.0002154395483740733,-25.63069272712552,0.1162109375,False,"[0, 4, 1, 6, 2]"
HousePrice_sample_300,735831,0.00026614620275561415,0.00023951729085892938,-10.005369838447958,0.34765625,False,[4]
HousePrice_sample_300,736326,0.0002489711407880315,0.00017994406640828105,-27.72492995022204,0.013671875,True,"[0, 4]"
