dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
HousePrice_sample_500,985772,0.0002229230227287002,0.00017611863403834836,-20.995762625789123,0.0322265625,True,"[0, 4, 3, 5]"
HousePrice_sample_500,305711,0.00014539445476774896,0.00012107326168773752,-16.727730860755155,0.001953125,True,"[0, 4, 3, 5]"
HousePrice_sample_500,435829,0.00019709683488446276,0.00015504118052541498,-21.337559471059297,0.0029296875,True,[0]
HousePrice_sample_500,117952,0.00016003991850516974,0.00012134731683820039,-24.17684414511838,0.0419921875,True,"[0, 4]"
HousePrice_sample_500,963395,0.00018843932396557167,0.00016183519934552748,-14.118138433199233,0.3125,False,"[0, 4, 3, 1]"
HousePrice_sample_500,152315,0.00020054105693997372,0.00014655306811628578,-26.921164996077444,0.0419921875,True,"[4, 3, 5]"
HousePrice_sample_500,882371,0.0001813566709600608,0.00014867352204396678,-18.02147599152371,0.0029296875,True,"[0, 4]"
HousePrice_sample_500,359783,0.0001700249857441634,0.00014113378380605673,-16.99232722276434,0.0009765625,True,"[0, 4, 3, 5]"
HousePrice_sample_500,304137,0.00014735891201999598,0.00012187806904156104,-17.291687777239623,0.0068359375,True,"[0, 4]"
HousePrice_sample_500,122579,0.0001360409043018721,0.00012395417979596058,-8.884625229402566,0.0419921875,True,"[0, 4, 3]"
HousePrice_sample_500,610581,0.00020831920221663254,0.00016250730409037324,-21.991202749816217,0.0029296875,True,"[0, 4, 3, 1]"
HousePrice_sample_500,448242,0.0001403892187409596,0.00013443783082980784,-4.239205805492102,0.0966796875,False,"[0, 4, 3, 5, 1]"
HousePrice_sample_500,374564,0.00016644916105297038,0.00011999319312063374,-27.910004255024507,0.052734375,False,"[0, 4, 3, 5]"
HousePrice_sample_500,735831,0.0001565838464526809,0.00011525694202301205,-26.39282746330906,0.1376953125,False,"[0, 4, 3, 5]"
HousePrice_sample_500,736326,0.0001640462024608537,0.00013596069339228458,-17.120487184256014,0.009765625,True,"[0, 4, 3, 1]"
