dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
294_satellite_image_sample_5148,985772,0.04083016616193744,0.040814416218134704,-0.03857428289727406,0.34765625,False,[18]
294_satellite_image_sample_5148,305711,0.04178257385201214,0.041801121616150155,0.0443911478591792,0.384765625,False,"[18, 14, 22, 30, 6]"
294_satellite_image_sample_5148,435829,0.041917970602133356,0.04188566218942249,-0.07707532651693523,0.3125,False,"[18, 14, 22, 30, 6]"
294_satellite_image_sample_5148,117952,0.03915598565355669,0.03933032275261058,0.4452374168189302,0.5,False,"[18, 22, 14]"
294_satellite_image_sample_5148,963395,0.040544225567853344,0.04070790752981301,0.40371214314041187,0.3125,False,"[18, 14, 22, 30, 6]"
294_satellite_image_sample_5148,152315,0.040072114523991766,0.04005312665136083,-0.047384254253839034,0.24609375,False,"[18, 14]"
294_satellite_image_sample_5148,882371,0.03826498003080496,0.0383411698447088,0.19911107713241039,0.4609375,False,"[18, 14]"
294_satellite_image_sample_5148,359783,0.03959848291166302,0.03957092318940994,-0.06959792453302033,0.2158203125,False,"[18, 14, 22, 30]"
294_satellite_image_sample_5148,304137,0.03961763602168929,0.03963239312539995,0.037248824494685244,0.5,False,[18]
294_satellite_image_sample_5148,122579,0.041743256462958164,0.04174151506388814,-0.004171689555585686,0.1611328125,False,"[18, 14, 22, 30]"
294_satellite_image_sample_5148,610581,0.04152700309892991,0.041423453003979496,-0.24935605081765405,0.5390625,False,"[18, 14, 22]"
294_satellite_image_sample_5148,448242,0.04021638303666016,0.04021674050459964,0.0008888614850132472,0.5,False,[18]
294_satellite_image_sample_5148,374564,0.0382307436319226,0.03824957639437512,0.04926077984210543,0.2158203125,False,"[18, 14]"
294_satellite_image_sample_5148,735831,0.03942548305677165,0.03958034926844672,0.39280739173713264,0.5390625,False,"[18, 14, 22]"
294_satellite_image_sample_5148,736326,0.03938154472732527,0.039396910041808265,0.03901653576411674,0.65234375,False,[18]
