dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
294_satellite_image_sample_2574,985772,0.04156898574097587,0.041703788527855085,0.3242869280458255,0.34765625,False,"[18, 22, 14, 6, 30]"
294_satellite_image_sample_2574,305711,0.04180606630094068,0.0417144818946835,-0.21906965749398588,0.2783203125,False,"[18, 22, 14]"
294_satellite_image_sample_2574,435829,0.04316833796042518,0.04315483072177216,-0.03128968890439964,0.615234375,False,"[18, 22]"
294_satellite_image_sample_2574,117952,0.042289882674999446,0.04229626335907505,0.015087968260962025,0.1162109375,False,[18]
294_satellite_image_sample_2574,963395,0.03746018908457086,0.037617202058582995,0.4191462399126104,0.1611328125,False,"[18, 22, 14, 30]"
294_satellite_image_sample_2574,152315,0.03924721401637452,0.03916371316884278,-0.21275611434967506,0.384765625,False,"[18, 22, 14, 30, 6]"
294_satellite_image_sample_2574,882371,0.04134557084953336,0.04107049161061374,-0.6653173079184185,0.24609375,False,"[18, 22]"
294_satellite_image_sample_2574,359783,0.04091162865097608,0.04089422220935739,-0.04254644019963348,0.34765625,False,[18]
294_satellite_image_sample_2574,304137,0.03896354440743327,0.03883719413254285,-0.3242781857040597,0.24609375,False,"[18, 22]"
294_satellite_image_sample_2574,122579,0.042561460074843786,0.04255334574914726,-0.019064960840769734,0.3125,False,"[18, 22, 14, 6]"
294_satellite_image_sample_2574,610581,0.041445541838512116,0.04138948037063058,-0.13526537570668615,0.1875,False,"[18, 22, 14, 30, 6]"
294_satellite_image_sample_2574,448242,0.03892291568908666,0.03900471770419236,0.21016415049460496,0.1611328125,False,"[18, 22, 14]"
294_satellite_image_sample_2574,374564,0.04218023974716415,0.04214318683418074,-0.0878442446167104,0.2158203125,False,"[18, 14, 22, 6]"
294_satellite_image_sample_2574,735831,0.045541926296973644,0.04560691004417794,0.14268993977229805,0.0966796875,False,"[18, 22]"
294_satellite_image_sample_2574,736326,0.03980241872061783,0.03981015744155376,0.01944284087419167,0.24609375,False,"[18, 22]"
