env,algorithm,run,trial,mc_mean,mc_stddev
frozenlake,UCT,5,29000,0.39981,0.352787
frozenlake,UCT,5,30000,0.368819,0.356113
frozenlake,UCT,6,1000,0.214877,0.333197
frozenlake,UCT,6,2000,0.228014,0.337483
frozenlake,UCT,6,3000,0.283762,0.352632
frozenlake,UCT,6,4000,0.279702,0.351229
frozenlake,UCT,6,5000,0.271459,0.348207
frozenlake,UCT,6,6000,0.265201,0.347495
frozenlake,UCT,6,7000,0.290313,0.349903
frozenlake,UCT,6,8000,0.294,0.354043
frozenlake,UCT,6,9000,0.306752,0.354677
frozenlake,UCT,6,10000,0.31042,0.355271
frozenlake,UCT,6,11000,0.289806,0.349361
frozenlake,UCT,6,12000,0.292208,0.351975
frozenlake,UCT,6,13000,0.313375,0.351749
frozenlake,UCT,6,14000,0.34186,0.354077
frozenlake,UCT,6,15000,0.314774,0.353225
frozenlake,UCT,6,16000,0.314545,0.352876
frozenlake,UCT,6,17000,0.314965,0.353451
frozenlake,UCT,6,18000,0.308332,0.353079
frozenlake,UCT,6,19000,0.315324,0.353842
frozenlake,UCT,6,20000,0.314423,0.352845
frozenlake,UCT,6,21000,0.327448,0.353205
frozenlake,UCT,6,22000,0.322325,0.3545
frozenlake,UCT,6,23000,0.324454,0.353428
frozenlake,UCT,6,24000,0.348668,0.353982
frozenlake,UCT,6,25000,0.335802,0.354866
frozenlake,UCT,6,26000,0.329537,0.35529
frozenlake,UCT,6,27000,0.305756,0.353712
frozenlake,UCT,6,28000,0.309187,0.353948
frozenlake,UCT,6,29000,0.319887,0.352001
frozenlake,UCT,6,30000,0.321617,0.353754
frozenlake,UCT,7,1000,0.0423303,0.168247
frozenlake,UCT,7,2000,0.027288,0.134326
frozenlake,UCT,7,3000,0.13601,0.261418
frozenlake,UCT,7,4000,0.109621,0.239435
frozenlake,UCT,7,5000,0.116924,0.242603
frozenlake,UCT,7,6000,0.159644,0.282472
frozenlake,UCT,7,7000,0.127684,0.256872
frozenlake,UCT,7,8000,0.151502,0.271273
frozenlake,UCT,7,9000,0.272333,0.349242
frozenlake,UCT,7,10000,0.283028,0.351732
frozenlake,UCT,7,11000,0.2962,0.353363
frozenlake,UCT,7,12000,0.305793,0.353823
frozenlake,UCT,7,13000,0.295562,0.352445
frozenlake,UCT,7,14000,0.301514,0.352357
frozenlake,UCT,7,15000,0.266971,0.346299
frozenlake,UCT,7,16000,0.274095,0.347995
frozenlake,UCT,7,17000,0.295833,0.352926
frozenlake,UCT,7,18000,0.312113,0.353987
frozenlake,UCT,7,19000,0.323297,0.355673
frozenlake,UCT,7,20000,0.337097,0.35627
frozenlake,UCT,7,21000,0.301732,0.35267
frozenlake,UCT,7,22000,0.334515,0.357095
frozenlake,UCT,7,23000,0.324489,0.353528
frozenlake,UCT,7,24000,0.343172,0.355505
frozenlake,UCT,7,25000,0.354009,0.35916
frozenlake,UCT,7,26000,0.318515,0.350626
frozenlake,UCT,7,27000,0.342155,0.354254
frozenlake,UCT,7,28000,0.351698,0.353653
frozenlake,UCT,7,29000,0.370155,0.354221
frozenlake,UCT,7,30000,0.330741,0.356451
frozenlake,UCT,8,1000,0.21409,0.332255
frozenlake,UCT,8,2000,0.269457,0.34599
frozenlake,UCT,8,3000,0.266293,0.348891
frozenlake,UCT,8,4000,0.302481,0.353241
frozenlake,UCT,8,5000,0.289363,0.352338
frozenlake,UCT,8,6000,0.292811,0.35279
frozenlake,UCT,8,7000,0.32443,0.356648
frozenlake,UCT,8,8000,0.301363,0.352226
frozenlake,UCT,8,9000,0.302054,0.352967
frozenlake,UCT,8,10000,0.320524,0.359434
frozenlake,UCT,8,11000,0.324186,0.356594
frozenlake,UCT,8,12000,0.29823,0.352142
frozenlake,UCT,8,13000,0.304192,0.35204
frozenlake,UCT,8,14000,0.306363,0.350872
frozenlake,UCT,8,15000,0.282492,0.351085
frozenlake,UCT,8,16000,0.330703,0.356332
frozenlake,UCT,8,17000,0.317442,0.352774
frozenlake,UCT,8,18000,0.304352,0.348844
frozenlake,UCT,8,19000,0.310869,0.352622
frozenlake,UCT,8,20000,0.33348,0.355766
frozenlake,UCT,8,21000,0.331925,0.354263
frozenlake,UCT,8,22000,0.314763,0.353184
frozenlake,UCT,8,23000,0.318656,0.354016
frozenlake,UCT,8,24000,0.333016,0.355421
frozenlake,UCT,8,25000,0.326741,0.355763
frozenlake,UCT,8,26000,0.339851,0.355576
frozenlake,UCT,8,27000,0.316868,0.348742
frozenlake,UCT,8,28000,0.326662,0.35554
frozenlake,UCT,8,29000,0.320628,0.352839
frozenlake,UCT,8,30000,0.320314,0.352257
frozenlake,UCT,9,1000,0.00349169,0.0493799
frozenlake,UCT,9,2000,0.0347864,0.152218
frozenlake,UCT,9,3000,0.035154,0.153864
frozenlake,UCT,9,4000,0.0531196,0.187105
frozenlake,UCT,9,5000,0.191551,0.300851
frozenlake,UCT,9,6000,0.206677,0.306038
frozenlake,UCT,9,7000,0.210998,0.308831
frozenlake,UCT,9,8000,0.185721,0.298854
frozenlake,UCT,9,9000,0.241151,0.31926
frozenlake,UCT,9,10000,0.240129,0.317896
frozenlake,UCT,9,11000,0.210931,0.308594
frozenlake,UCT,9,12000,0.263095,0.323568
frozenlake,UCT,9,13000,0.21691,0.310228
frozenlake,UCT,9,14000,0.216777,0.310112
frozenlake,UCT,9,15000,0.218228,0.31204
frozenlake,UCT,9,16000,0.250988,0.321895
frozenlake,UCT,9,17000,0.250264,0.320874
frozenlake,UCT,9,18000,0.231663,0.316798
frozenlake,UCT,9,19000,0.228887,0.316537
frozenlake,UCT,9,20000,0.260706,0.323829
frozenlake,UCT,9,21000,0.273387,0.325946
frozenlake,UCT,9,22000,0.26608,0.323862
frozenlake,UCT,9,23000,0.234508,0.317263
frozenlake,UCT,9,24000,0.260282,0.32019
frozenlake,UCT,9,25000,0.251623,0.31934
frozenlake,UCT,9,26000,0.263224,0.320375
frozenlake,UCT,9,27000,0.254898,0.320023
frozenlake,UCT,9,28000,0.27262,0.324842
frozenlake,UCT,9,29000,0.274764,0.324396
frozenlake,UCT,9,30000,0.247511,0.317556
frozenlake,UCT,10,1000,0.132561,0.257883
frozenlake,UCT,10,2000,0.122584,0.249709
frozenlake,UCT,10,3000,0.122793,0.250266
frozenlake,UCT,10,4000,0.116613,0.245416
frozenlake,UCT,10,5000,0.138199,0.26094
frozenlake,UCT,10,6000,0.14436,0.264914
frozenlake,UCT,10,7000,0.150489,0.268549
frozenlake,UCT,10,8000,0.16612,0.277515
frozenlake,UCT,10,9000,0.181095,0.287972
frozenlake,UCT,10,10000,0.158329,0.275213
frozenlake,UCT,10,11000,0.168857,0.282444
frozenlake,UCT,10,12000,0.153599,0.274574
frozenlake,UCT,10,13000,0.167992,0.280876
frozenlake,UCT,10,14000,0.203566,0.294523
frozenlake,UCT,10,15000,0.174337,0.284279
frozenlake,UCT,10,16000,0.173034,0.282132
frozenlake,UCT,10,17000,0.183625,0.288523
frozenlake,UCT,10,18000,0.156684,0.272272
frozenlake,UCT,10,19000,0.154608,0.272574
frozenlake,UCT,10,20000,0.179004,0.284687
frozenlake,UCT,10,21000,0.226659,0.307354
frozenlake,UCT,10,22000,0.203711,0.298257
frozenlake,UCT,10,23000,0.178983,0.28829
frozenlake,UCT,10,24000,0.178991,0.288321
frozenlake,UCT,10,25000,0.204227,0.299071
frozenlake,UCT,10,26000,0.208891,0.302498
frozenlake,UCT,10,27000,0.179912,0.285971
frozenlake,UCT,10,28000,0.165206,0.279907
frozenlake,UCT,10,29000,0.21195,0.299744
frozenlake,UCT,10,30000,0.222809,0.305004
frozenlake,UCT,11,1000,0.156087,0.290486
frozenlake,UCT,11,2000,0.186151,0.307049
frozenlake,UCT,11,3000,0.205058,0.314359
frozenlake,UCT,11,4000,0.198118,0.311202
frozenlake,UCT,11,5000,0.219452,0.317553
frozenlake,UCT,11,6000,0.240926,0.326072
frozenlake,UCT,11,7000,0.228801,0.323516
frozenlake,UCT,11,8000,0.25161,0.329721
frozenlake,UCT,11,9000,0.236778,0.324064
frozenlake,UCT,11,10000,0.248912,0.329556
frozenlake,UCT,11,11000,0.259423,0.332697
frozenlake,UCT,11,12000,0.251425,0.329457
frozenlake,UCT,11,13000,0.264277,0.331776
frozenlake,UCT,11,14000,0.275894,0.335863
frozenlake,UCT,11,15000,0.245667,0.328945
frozenlake,UCT,11,16000,0.262087,0.332672
frozenlake,UCT,11,17000,0.286362,0.337971
frozenlake,UCT,11,18000,0.259434,0.332738
frozenlake,UCT,11,19000,0.288344,0.336962
frozenlake,UCT,11,20000,0.277119,0.337358
frozenlake,UCT,11,21000,0.285898,0.337533
frozenlake,UCT,11,22000,0.264573,0.332387
frozenlake,UCT,11,23000,0.2907,0.336424
frozenlake,UCT,11,24000,0.263404,0.331012
frozenlake,UCT,11,25000,0.279125,0.332989
frozenlake,UCT,11,26000,0.268397,0.333642
frozenlake,UCT,11,27000,0.274236,0.334013
frozenlake,UCT,11,28000,0.269576,0.33187
frozenlake,UCT,11,29000,0.294804,0.337556
frozenlake,UCT,11,30000,0.282913,0.33743
frozenlake,UCT,12,1000,0.119416,0.255517
frozenlake,UCT,12,2000,0.148125,0.275694
frozenlake,UCT,12,3000,0.150787,0.276727
frozenlake,UCT,12,4000,0.147321,0.274283
frozenlake,UCT,12,5000,0.166883,0.286132
frozenlake,UCT,12,6000,0.180799,0.294408
frozenlake,UCT,12,7000,0.153474,0.277834
frozenlake,UCT,12,8000,0.189788,0.297915
frozenlake,UCT,12,9000,0.204576,0.306193
frozenlake,UCT,12,10000,0.202619,0.303397
frozenlake,UCT,12,11000,0.203282,0.304374
frozenlake,UCT,12,12000,0.183022,0.294514
frozenlake,UCT,12,13000,0.228832,0.312999
frozenlake,UCT,12,14000,0.215058,0.307565
frozenlake,UCT,12,15000,0.202776,0.303612
frozenlake,UCT,12,16000,0.22583,0.312275
frozenlake,UCT,12,17000,0.206566,0.305644
frozenlake,UCT,12,18000,0.300686,0.354843
frozenlake,UCT,12,19000,0.338794,0.361072
frozenlake,UCT,12,20000,0.345268,0.357499
frozenlake,UCT,12,21000,0.35706,0.358514
frozenlake,UCT,12,22000,0.32762,0.359923
frozenlake,UCT,12,23000,0.327799,0.356845
frozenlake,UCT,12,24000,0.34958,0.358189
frozenlake,UCT,12,25000,0.35142,0.35681
frozenlake,UCT,12,26000,0.3805,0.356377
frozenlake,UCT,12,27000,0.310934,0.355791
frozenlake,UCT,12,28000,0.375924,0.355663
frozenlake,UCT,12,29000,0.357251,0.355454
frozenlake,UCT,12,30000,0.370724,0.357763
frozenlake,UCT,13,1000,0.196781,0.309228
frozenlake,UCT,13,2000,0.172646,0.296302
frozenlake,UCT,13,3000,0.175344,0.300703
frozenlake,UCT,13,4000,0.194443,0.30917
frozenlake,UCT,13,5000,0.202884,0.311221
frozenlake,UCT,13,6000,0.223467,0.319719
frozenlake,UCT,13,7000,0.206035,0.312345
frozenlake,UCT,13,8000,0.228118,0.31931
frozenlake,UCT,13,9000,0.206662,0.309779
frozenlake,UCT,13,10000,0.238028,0.322252
frozenlake,UCT,13,11000,0.190723,0.303457
frozenlake,UCT,13,12000,0.211333,0.313062
frozenlake,UCT,13,13000,0.203547,0.312173
frozenlake,UCT,13,14000,0.228243,0.319394
frozenlake,UCT,13,15000,0.206977,0.310189
frozenlake,UCT,13,16000,0.236761,0.324011
frozenlake,UCT,13,17000,0.226461,0.320415
frozenlake,UCT,13,18000,0.241815,0.320467
frozenlake,UCT,13,19000,0.25566,0.328002
frozenlake,UCT,13,20000,0.233436,0.322992
frozenlake,UCT,13,21000,0.239893,0.321438
frozenlake,UCT,13,22000,0.231487,0.32055
frozenlake,UCT,13,23000,0.236176,0.31981
frozenlake,UCT,13,24000,0.244032,0.323392
frozenlake,UCT,13,25000,0.221782,0.317404
frozenlake,UCT,13,26000,0.236385,0.32017
frozenlake,UCT,13,27000,0.236027,0.319652
frozenlake,UCT,13,28000,0.276924,0.330438
frozenlake,UCT,13,29000,0.263568,0.331195
frozenlake,UCT,13,30000,0.244521,0.323988
frozenlake,UCT,14,1000,0.152604,0.288159
frozenlake,UCT,14,2000,0.165532,0.295452
frozenlake,UCT,14,3000,0.171983,0.298776
frozenlake,UCT,14,4000,0.205224,0.314593
frozenlake,UCT,14,5000,0.205381,0.314792
frozenlake,UCT,14,6000,0.221634,0.32054
frozenlake,UCT,14,7000,0.190559,0.306666
frozenlake,UCT,14,8000,0.205548,0.31504
frozenlake,UCT,14,9000,0.210296,0.314876
frozenlake,UCT,14,10000,0.210479,0.315169
frozenlake,UCT,14,11000,0.207327,0.314097
frozenlake,UCT,14,12000,0.232262,0.325064
frozenlake,UCT,14,13000,0.230455,0.326016
frozenlake,UCT,14,14000,0.226448,0.324003
frozenlake,UCT,14,15000,0.217341,0.318102
frozenlake,UCT,14,16000,0.241452,0.326801
frozenlake,UCT,14,17000,0.221164,0.319974
frozenlake,UCT,14,18000,0.228366,0.323089
frozenlake,UCT,14,19000,0.233126,0.326241
frozenlake,UCT,14,20000,0.238484,0.326339
frozenlake,UCT,14,21000,0.237138,0.324591
frozenlake,UCT,14,22000,0.25451,0.333362
frozenlake,UCT,14,23000,0.245983,0.329307
frozenlake,UCT,14,24000,0.26255,0.329973
frozenlake,UCT,14,25000,0.237546,0.321664
frozenlake,UCT,14,26000,0.265517,0.333375
frozenlake,UCT,14,27000,0.254831,0.327006
frozenlake,UCT,14,28000,0.236623,0.323903
frozenlake,UCT,14,29000,0.24668,0.330222
frozenlake,UCT,14,30000,0.248731,0.329313
frozenlake,UCT,15,1000,0.113445,0.242742
frozenlake,UCT,15,2000,0.133075,0.258945
frozenlake,UCT,15,3000,0.136609,0.262021
frozenlake,UCT,15,4000,0.150832,0.273105
frozenlake,UCT,15,5000,0.167452,0.283579
frozenlake,UCT,15,6000,0.19144,0.297307
frozenlake,UCT,15,7000,0.188542,0.296566
frozenlake,UCT,15,8000,0.195436,0.296393
frozenlake,UCT,15,9000,0.212014,0.30348
frozenlake,UCT,15,10000,0.201906,0.303
frozenlake,UCT,15,11000,0.202019,0.299174
frozenlake,UCT,15,12000,0.220859,0.309245
frozenlake,UCT,15,13000,0.187041,0.293817
frozenlake,UCT,15,14000,0.217149,0.307339
frozenlake,UCT,15,15000,0.244515,0.317423
frozenlake,UCT,15,16000,0.220967,0.306198
frozenlake,UCT,15,17000,0.261976,0.315726
frozenlake,UCT,15,18000,0.243186,0.315712
frozenlake,UCT,15,19000,0.244107,0.313381
frozenlake,UCT,15,20000,0.213372,0.30202
frozenlake,UCT,15,21000,0.211857,0.303273
frozenlake,UCT,15,22000,0.255772,0.318618
frozenlake,UCT,15,23000,0.219875,0.304439
frozenlake,UCT,15,24000,0.203905,0.302122
frozenlake,UCT,15,25000,0.193947,0.297672
frozenlake,UCT,15,26000,0.227837,0.308639
frozenlake,UCT,15,27000,0.244704,0.314017
frozenlake,UCT,15,28000,0.2699,0.32584
frozenlake,UCT,15,29000,0.256631,0.319399
frozenlake,UCT,15,30000,0.218628,0.30631
frozenlake,UCT,16,1000,0.131689,0.264092
frozenlake,UCT,16,2000,0.143368,0.274757
frozenlake,UCT,16,3000,0.139588,0.27166
frozenlake,UCT,16,4000,0.14933,0.277984
frozenlake,UCT,16,5000,0.158843,0.283674
frozenlake,UCT,16,6000,0.192006,0.301452
frozenlake,UCT,16,7000,0.197058,0.30226
frozenlake,UCT,16,8000,0.210194,0.30774
frozenlake,UCT,16,9000,0.186889,0.297155
frozenlake,UCT,16,10000,0.209445,0.306482
frozenlake,UCT,16,11000,0.176963,0.292163
frozenlake,UCT,16,12000,0.209304,0.30633
frozenlake,UCT,16,13000,0.157664,0.281581
frozenlake,UCT,16,14000,0.199676,0.30261
frozenlake,UCT,16,15000,0.213111,0.308325
frozenlake,UCT,16,16000,0.208469,0.308549
frozenlake,UCT,16,17000,0.210833,0.308599
frozenlake,UCT,16,18000,0.197553,0.299498
frozenlake,UCT,16,19000,0.217731,0.311352
frozenlake,UCT,16,20000,0.194685,0.302067
frozenlake,UCT,16,21000,0.213775,0.30926
frozenlake,UCT,16,22000,0.188103,0.299154
frozenlake,UCT,16,23000,0.200664,0.304057
frozenlake,UCT,16,24000,0.197802,0.303187
frozenlake,UCT,16,25000,0.189087,0.297113
frozenlake,UCT,16,26000,0.199991,0.30304
frozenlake,UCT,16,27000,0.204842,0.303342
frozenlake,UCT,16,28000,0.223377,0.312382
frozenlake,UCT,16,29000,0.229208,0.313601
frozenlake,UCT,16,30000,0.219746,0.310811
frozenlake,UCT,17,1000,0.156297,0.28283
frozenlake,UCT,17,2000,0.163333,0.287712
frozenlake,UCT,17,3000,0.189749,0.301669
frozenlake,UCT,17,4000,0.192022,0.305378
frozenlake,UCT,17,5000,0.223864,0.316747
frozenlake,UCT,17,6000,0.212191,0.310609
frozenlake,UCT,17,7000,0.18762,0.301967
frozenlake,UCT,17,8000,0.173032,0.293119
frozenlake,UCT,17,9000,0.228978,0.316867
frozenlake,UCT,17,10000,0.179002,0.295568
frozenlake,UCT,17,11000,0.219663,0.314623
frozenlake,UCT,17,12000,0.210009,0.311226
frozenlake,UCT,17,13000,0.206264,0.309073
frozenlake,UCT,17,14000,0.228626,0.316709
frozenlake,UCT,17,15000,0.24776,0.321705
frozenlake,UCT,17,16000,0.230476,0.315533
frozenlake,UCT,17,17000,0.209102,0.309771
frozenlake,UCT,17,18000,0.234278,0.320855
frozenlake,UCT,17,19000,0.242869,0.325547
frozenlake,UCT,17,20000,0.251292,0.326184
frozenlake,UCT,17,21000,0.209231,0.309869
frozenlake,UCT,17,22000,0.199332,0.305918
frozenlake,UCT,17,23000,0.234728,0.318031
frozenlake,UCT,17,24000,0.232079,0.321547
frozenlake,UCT,17,25000,0.272255,0.328277
frozenlake,UCT,17,26000,0.239955,0.318366
frozenlake,UCT,17,27000,0.250125,0.321112
frozenlake,UCT,17,28000,0.231262,0.316838
frozenlake,UCT,17,29000,0.223521,0.316607
frozenlake,UCT,17,30000,0.250857,0.322166
frozenlake,UCT,18,1000,0.0197712,0.112927
frozenlake,UCT,18,2000,0.181156,0.295031
frozenlake,UCT,18,3000,0.216377,0.309404
frozenlake,UCT,18,4000,0.245916,0.31863
frozenlake,UCT,18,5000,0.257236,0.319636
frozenlake,UCT,18,6000,0.235252,0.318417
frozenlake,UCT,18,7000,0.239103,0.320173
frozenlake,UCT,18,8000,0.265718,0.326969
frozenlake,UCT,18,9000,0.250898,0.32557
frozenlake,UCT,18,10000,0.272038,0.327924
frozenlake,UCT,18,11000,0.255573,0.324496
frozenlake,UCT,18,12000,0.296436,0.332958
frozenlake,UCT,18,13000,0.292189,0.327829
frozenlake,UCT,18,14000,0.319099,0.33361
frozenlake,UCT,18,15000,0.31873,0.333499
frozenlake,UCT,18,16000,0.311536,0.332472
frozenlake,UCT,18,17000,0.305541,0.332621
