env,algorithm,config,run,mc_mean,mc_stddev
sailing,MENTS,temp=10.000000,eps=0.250000,21,-40.107,13.9898
sailing,MENTS,temp=10.000000,eps=0.250000,22,-40.3845,14.2655
sailing,MENTS,temp=10.000000,eps=0.250000,23,-39.252,15.0365
sailing,MENTS,temp=10.000000,eps=0.250000,24,-39.486,13.9997
sailing,MENTS,temp=10.000000,eps=0.250000,25,-39.241,15.0856
sailing,MENTS,temp=10.000000,eps=0.250000,26,-39.226,14.8227
sailing,MENTS,temp=10.000000,eps=0.250000,27,-40.0835,14.7593
sailing,MENTS,temp=10.000000,eps=0.250000,28,-41.7465,12.9884
sailing,MENTS,temp=10.000000,eps=0.250000,29,-38.3225,15.6399
sailing,MENTS,temp=10.000000,eps=0.250000,30,-41.6345,13.0839
sailing,MENTS,temp=10.000000,eps=0.250000,31,-36.793,16.6577
sailing,MENTS,temp=10.000000,eps=0.250000,32,-38.7755,15.2247
sailing,MENTS,temp=10.000000,eps=0.250000,33,-39.8285,13.822
sailing,MENTS,temp=10.000000,eps=0.250000,34,-40.074,13.9708
sailing,MENTS,temp=10.000000,eps=0.250000,35,-38.6595,14.37
sailing,MENTS,temp=10.000000,eps=0.250000,36,-37.28,15.4407
sailing,MENTS,temp=10.000000,eps=0.250000,37,-40.5175,13.6476
sailing,MENTS,temp=10.000000,eps=0.250000,38,-40.737,13.7537
sailing,MENTS,temp=10.000000,eps=0.250000,39,-39.6585,14.324
sailing,MENTS,temp=10.000000,eps=0.250000,40,-40.1465,14.0806
sailing,MENTS,temp=10.000000,eps=0.250000,41,-39.2075,14.9741
sailing,MENTS,temp=10.000000,eps=0.250000,42,-40.8605,13.7297
sailing,MENTS,temp=10.000000,eps=0.250000,43,-38.1345,15.5118
sailing,MENTS,temp=10.000000,eps=0.250000,44,-38.2155,15.1339
sailing,MENTS,temp=10.000000,eps=0.250000,45,-38.4775,15.2853
sailing,MENTS,temp=10.000000,eps=0.250000,46,-38.9175,15.1448
sailing,MENTS,temp=10.000000,eps=0.250000,47,-38.83,14.6578
sailing,MENTS,temp=10.000000,eps=0.250000,48,-39.596,14.2688
sailing,MENTS,temp=10.000000,eps=0.250000,49,-39.409,14.5243
sailing,MENTS,temp=10.000000,eps=0.500000,0,-40.152,13.7274
sailing,MENTS,temp=10.000000,eps=0.500000,1,-40.128,14.5796
sailing,MENTS,temp=10.000000,eps=0.500000,2,-38.0855,15.1006
sailing,MENTS,temp=10.000000,eps=0.500000,3,-38.8125,15.5795
sailing,MENTS,temp=10.000000,eps=0.500000,4,-40.128,13.9349
sailing,MENTS,temp=10.000000,eps=0.500000,5,-39.356,14.8012
sailing,MENTS,temp=10.000000,eps=0.500000,6,-39.504,14.8562
sailing,MENTS,temp=10.000000,eps=0.500000,7,-41.1735,13.5487
sailing,MENTS,temp=10.000000,eps=0.500000,8,-39.1575,14.3973
sailing,MENTS,temp=10.000000,eps=0.500000,9,-39.9055,13.9548
sailing,MENTS,temp=10.000000,eps=0.500000,10,-39.1425,15.4282
sailing,MENTS,temp=10.000000,eps=0.500000,11,-40.146,14.1353
sailing,MENTS,temp=10.000000,eps=0.500000,12,-38.1085,15.6036
sailing,MENTS,temp=10.000000,eps=0.500000,13,-39.9375,14.373
sailing,MENTS,temp=10.000000,eps=0.500000,14,-39.134,15.3464
sailing,MENTS,temp=10.000000,eps=0.500000,15,-40.344,14.2926
sailing,MENTS,temp=10.000000,eps=0.500000,16,-41.0075,14.4328
sailing,MENTS,temp=10.000000,eps=0.500000,17,-38.0365,15.6437
sailing,MENTS,temp=10.000000,eps=0.500000,18,-39.806,14.626
sailing,MENTS,temp=10.000000,eps=0.500000,19,-40.8765,12.9152
sailing,MENTS,temp=10.000000,eps=0.500000,20,-40.5835,14.0098
sailing,MENTS,temp=10.000000,eps=0.500000,21,-37.5355,16.3515
sailing,MENTS,temp=10.000000,eps=0.500000,22,-40.734,13.4764
sailing,MENTS,temp=10.000000,eps=0.500000,23,-41.9505,13.0269
sailing,MENTS,temp=10.000000,eps=0.500000,24,-40.909,14.0267
sailing,MENTS,temp=10.000000,eps=0.500000,25,-40.93,13.2715
sailing,MENTS,temp=10.000000,eps=0.500000,26,-41.082,13.7156
sailing,MENTS,temp=10.000000,eps=0.500000,27,-38.8005,15.4355
sailing,MENTS,temp=10.000000,eps=0.500000,28,-38.7335,15.2206
sailing,MENTS,temp=10.000000,eps=0.500000,29,-41.2525,13.7588
sailing,MENTS,temp=10.000000,eps=0.500000,30,-38.2215,15.7615
sailing,MENTS,temp=10.000000,eps=0.500000,31,-37.338,15.6538
sailing,MENTS,temp=10.000000,eps=0.500000,32,-37.368,15.9596
sailing,MENTS,temp=10.000000,eps=0.500000,33,-41.205,14.2659
sailing,MENTS,temp=10.000000,eps=0.500000,34,-37.842,15.1803
sailing,MENTS,temp=10.000000,eps=0.500000,35,-40.5975,14.0649
sailing,MENTS,temp=10.000000,eps=0.500000,36,-40.453,14.3498
sailing,MENTS,temp=10.000000,eps=0.500000,37,-39.468,14.4412
sailing,MENTS,temp=10.000000,eps=0.500000,38,-41.657,13.4794
sailing,MENTS,temp=10.000000,eps=0.500000,39,-37.411,15.7823
sailing,MENTS,temp=10.000000,eps=0.500000,40,-39.1995,14.3518
sailing,MENTS,temp=10.000000,eps=0.500000,41,-39.4565,15.064
sailing,MENTS,temp=10.000000,eps=0.500000,42,-39.205,15.5564
sailing,MENTS,temp=10.000000,eps=0.500000,43,-38.4565,15.8086
sailing,MENTS,temp=10.000000,eps=0.500000,44,-40.3085,14.0344
sailing,MENTS,temp=10.000000,eps=0.500000,45,-40.53,14.2065
sailing,MENTS,temp=10.000000,eps=0.500000,46,-39.67,15.1911
sailing,MENTS,temp=10.000000,eps=0.500000,47,-37.886,15.8693
sailing,MENTS,temp=10.000000,eps=0.500000,48,-39.16,14.5063
sailing,MENTS,temp=10.000000,eps=0.500000,49,-38.369,15.0962
sailing,MENTS,temp=10.000000,eps=0.750000,0,-38.6795,15.484
sailing,MENTS,temp=10.000000,eps=0.750000,1,-38.4465,14.9191
sailing,MENTS,temp=10.000000,eps=0.750000,2,-38.778,14.7733
sailing,MENTS,temp=10.000000,eps=0.750000,3,-37.1695,16.1973
sailing,MENTS,temp=10.000000,eps=0.750000,4,-41.379,13.5507
sailing,MENTS,temp=10.000000,eps=0.750000,5,-39.065,15.1439
sailing,MENTS,temp=10.000000,eps=0.750000,6,-39.7975,14.5162
sailing,MENTS,temp=10.000000,eps=0.750000,7,-38.2825,15.3267
sailing,MENTS,temp=10.000000,eps=0.750000,8,-38.1875,15.3838
sailing,MENTS,temp=10.000000,eps=0.750000,9,-41.315,12.8131
sailing,MENTS,temp=10.000000,eps=0.750000,10,-38.4735,15.7356
sailing,MENTS,temp=10.000000,eps=0.750000,11,-38.737,14.7364
sailing,MENTS,temp=10.000000,eps=0.750000,12,-39.3305,15.4107
sailing,MENTS,temp=10.000000,eps=0.750000,13,-39.2775,14.4686
sailing,MENTS,temp=10.000000,eps=0.750000,14,-40.3815,14.6636
sailing,MENTS,temp=10.000000,eps=0.750000,15,-40.978,13.4536
sailing,MENTS,temp=10.000000,eps=0.750000,16,-43.134,11.8201
sailing,MENTS,temp=10.000000,eps=0.750000,17,-37.1535,15.5597
sailing,MENTS,temp=10.000000,eps=0.750000,18,-38.434,14.5515
sailing,MENTS,temp=10.000000,eps=0.750000,19,-37.6,15.448
sailing,MENTS,temp=10.000000,eps=0.750000,20,-39.935,14.0964
sailing,MENTS,temp=10.000000,eps=0.750000,21,-37.859,15.1679
sailing,MENTS,temp=10.000000,eps=0.750000,22,-39.268,15.1489
sailing,MENTS,temp=10.000000,eps=0.750000,23,-38.287,15.6835
sailing,MENTS,temp=10.000000,eps=0.750000,24,-37.678,15.133
sailing,MENTS,temp=10.000000,eps=0.750000,25,-40.0535,14.1588
sailing,MENTS,temp=10.000000,eps=0.750000,26,-39.815,14.6575
sailing,MENTS,temp=10.000000,eps=0.750000,27,-39.5135,15.3104
sailing,MENTS,temp=10.000000,eps=0.750000,28,-39.914,13.7846
sailing,MENTS,temp=10.000000,eps=0.750000,29,-38.7865,15.1111
sailing,MENTS,temp=10.000000,eps=0.750000,30,-40.6835,14.1128
sailing,MENTS,temp=10.000000,eps=0.750000,31,-39.3405,15.1612
sailing,MENTS,temp=10.000000,eps=0.750000,32,-37.586,15.2177
sailing,MENTS,temp=10.000000,eps=0.750000,33,-38.536,14.9296
sailing,MENTS,temp=10.000000,eps=0.750000,34,-39.3585,15.2721
sailing,MENTS,temp=10.000000,eps=0.750000,35,-42.035,12.6501
sailing,MENTS,temp=10.000000,eps=0.750000,36,-40.7185,13.1149
sailing,MENTS,temp=10.000000,eps=0.750000,37,-41.7145,12.6768
sailing,MENTS,temp=10.000000,eps=0.750000,38,-39.306,14.3702
sailing,MENTS,temp=10.000000,eps=0.750000,39,-39.724,14.5614
sailing,MENTS,temp=10.000000,eps=0.750000,40,-35.9635,17.811
sailing,MENTS,temp=10.000000,eps=0.750000,41,-39.0455,14.8732
sailing,MENTS,temp=10.000000,eps=0.750000,42,-39.9635,14.1099
sailing,MENTS,temp=10.000000,eps=0.750000,43,-38.107,15.4816
sailing,MENTS,temp=10.000000,eps=0.750000,44,-39.3045,15.4081
sailing,MENTS,temp=10.000000,eps=0.750000,45,-38.5845,15.4958
sailing,MENTS,temp=10.000000,eps=0.750000,46,-41.3335,13.2551
sailing,MENTS,temp=10.000000,eps=0.750000,47,-37.9345,14.4687
sailing,MENTS,temp=10.000000,eps=0.750000,48,-39.642,13.9482
sailing,MENTS,temp=10.000000,eps=0.750000,49,-41.7795,13.5912
sailing,RENTS,temp=0.100000,eps=0.250000,0,-23.689,21.7189
sailing,RENTS,temp=0.100000,eps=0.250000,1,-28.667,20.4476
sailing,RENTS,temp=0.100000,eps=0.250000,2,-29.774,21.2691
sailing,RENTS,temp=0.100000,eps=0.250000,3,-28.1125,21.493
sailing,RENTS,temp=0.100000,eps=0.250000,4,-28.464,21.2586
sailing,RENTS,temp=0.100000,eps=0.250000,5,-25.006,21.7969
sailing,RENTS,temp=0.100000,eps=0.250000,6,-29.861,20.8709
sailing,RENTS,temp=0.100000,eps=0.250000,7,-26.629,22.1329
sailing,RENTS,temp=0.100000,eps=0.250000,8,-28.9365,21.1505
sailing,RENTS,temp=0.100000,eps=0.250000,9,-27.3095,21.1229
sailing,RENTS,temp=0.100000,eps=0.250000,10,-26.0255,21.5334
sailing,RENTS,temp=0.100000,eps=0.250000,11,-25.8715,22.0323
sailing,RENTS,temp=0.100000,eps=0.250000,12,-25.4505,21.3667
sailing,RENTS,temp=0.100000,eps=0.250000,13,-27.2095,21.6658
sailing,RENTS,temp=0.100000,eps=0.250000,14,-28.038,21.3828
sailing,RENTS,temp=0.100000,eps=0.250000,15,-33.342,19.3691
sailing,RENTS,temp=0.100000,eps=0.250000,16,-25.931,21.0404
sailing,RENTS,temp=0.100000,eps=0.250000,17,-30.1495,20.6779
sailing,RENTS,temp=0.100000,eps=0.250000,18,-31.796,20.6603
sailing,RENTS,temp=0.100000,eps=0.250000,19,-29.6195,21.1217
sailing,RENTS,temp=0.100000,eps=0.250000,20,-27.23,20.5797
sailing,RENTS,temp=0.100000,eps=0.250000,21,-27.2515,21.3877
sailing,RENTS,temp=0.100000,eps=0.250000,22,-26.4845,21.5845
sailing,RENTS,temp=0.100000,eps=0.250000,23,-27.3185,20.8526
sailing,RENTS,temp=0.100000,eps=0.250000,24,-32.57,19.7541
sailing,RENTS,temp=0.100000,eps=0.250000,25,-30.189,20.463
sailing,RENTS,temp=0.100000,eps=0.250000,26,-28.8415,21.3661
sailing,RENTS,temp=0.100000,eps=0.250000,27,-31.7225,20.5244
sailing,RENTS,temp=0.100000,eps=0.250000,28,-27.003,21.5621
sailing,RENTS,temp=0.100000,eps=0.250000,29,-26.678,21.369
sailing,RENTS,temp=0.100000,eps=0.250000,30,-28.6815,21.2539
sailing,RENTS,temp=0.100000,eps=0.250000,31,-27.1515,21.2586
sailing,RENTS,temp=0.100000,eps=0.250000,32,-24.3415,21.2187
sailing,RENTS,temp=0.100000,eps=0.250000,33,-27.611,20.8898
sailing,RENTS,temp=0.100000,eps=0.250000,34,-26.766,21.6398
sailing,RENTS,temp=0.100000,eps=0.250000,35,-27.6075,21.4018
sailing,RENTS,temp=0.100000,eps=0.250000,36,-28.9525,21.4957
sailing,RENTS,temp=0.100000,eps=0.250000,37,-22.468,21.6682
sailing,RENTS,temp=0.100000,eps=0.250000,38,-28.493,21.0213
sailing,RENTS,temp=0.100000,eps=0.250000,39,-30.2565,20.1992
sailing,RENTS,temp=0.100000,eps=0.250000,40,-28.678,20.8539
sailing,RENTS,temp=0.100000,eps=0.250000,41,-28.521,21.1832
sailing,RENTS,temp=0.100000,eps=0.250000,42,-25.9845,21.6888
sailing,RENTS,temp=0.100000,eps=0.250000,43,-31.207,20.1875
sailing,RENTS,temp=0.100000,eps=0.250000,44,-30.9025,19.9525
sailing,RENTS,temp=0.100000,eps=0.250000,45,-30.045,20.9625
sailing,RENTS,temp=0.100000,eps=0.250000,46,-24.1465,22.1258
sailing,RENTS,temp=0.100000,eps=0.250000,47,-27.1285,22.0603
sailing,RENTS,temp=0.100000,eps=0.250000,48,-25.9765,21.7569
sailing,RENTS,temp=0.100000,eps=0.250000,49,-31.2285,20.7509
sailing,RENTS,temp=0.100000,eps=0.500000,0,-26.529,21.4921
sailing,RENTS,temp=0.100000,eps=0.500000,1,-29.497,20.6612
sailing,RENTS,temp=0.100000,eps=0.500000,2,-29.1585,21.4924
sailing,RENTS,temp=0.100000,eps=0.500000,3,-24.5415,21.4798
sailing,RENTS,temp=0.100000,eps=0.500000,4,-29.2405,21.1793
sailing,RENTS,temp=0.100000,eps=0.500000,5,-29.5135,20.4009
sailing,RENTS,temp=0.100000,eps=0.500000,6,-26.6915,21.6581
sailing,RENTS,temp=0.100000,eps=0.500000,7,-25.899,21.5322
sailing,RENTS,temp=0.100000,eps=0.500000,8,-30.0465,21.3019
sailing,RENTS,temp=0.100000,eps=0.500000,9,-28.691,21.1518
sailing,RENTS,temp=0.100000,eps=0.500000,10,-29.542,20.6169
sailing,RENTS,temp=0.100000,eps=0.500000,11,-27.6385,22.0174
sailing,RENTS,temp=0.100000,eps=0.500000,12,-25.002,21.3968
sailing,RENTS,temp=0.100000,eps=0.500000,13,-31.456,20.674
sailing,RENTS,temp=0.100000,eps=0.500000,14,-29.6865,20.6748
sailing,RENTS,temp=0.100000,eps=0.500000,15,-27.6495,21.0265
sailing,RENTS,temp=0.100000,eps=0.500000,16,-29.5665,20.1456
sailing,RENTS,temp=0.100000,eps=0.500000,17,-27.341,21.2196
sailing,RENTS,temp=0.100000,eps=0.500000,18,-27.7225,20.6379
sailing,RENTS,temp=0.100000,eps=0.500000,19,-28.887,21.3751
sailing,RENTS,temp=0.100000,eps=0.500000,20,-28.0695,21.7341
sailing,RENTS,temp=0.100000,eps=0.500000,21,-29.6965,20.8822
sailing,RENTS,temp=0.100000,eps=0.500000,22,-28.713,20.7815
sailing,RENTS,temp=0.100000,eps=0.500000,23,-28.72,20.7508
sailing,RENTS,temp=0.100000,eps=0.500000,24,-27.1865,21.1977
sailing,RENTS,temp=0.100000,eps=0.500000,25,-26.2975,21.5394
sailing,RENTS,temp=0.100000,eps=0.500000,26,-33.0845,18.7422
sailing,RENTS,temp=0.100000,eps=0.500000,27,-26.8205,20.4063
sailing,RENTS,temp=0.100000,eps=0.500000,28,-28.432,21.9015
sailing,RENTS,temp=0.100000,eps=0.500000,29,-26.317,22.1747
sailing,RENTS,temp=0.100000,eps=0.500000,30,-26.878,21.4425
sailing,RENTS,temp=0.100000,eps=0.500000,31,-29.0785,20.8876
sailing,RENTS,temp=0.100000,eps=0.500000,32,-28.4525,21.0748
sailing,RENTS,temp=0.100000,eps=0.500000,33,-31.225,20.7072
sailing,RENTS,temp=0.100000,eps=0.500000,34,-28.711,20.0402
sailing,RENTS,temp=0.100000,eps=0.500000,35,-29.7375,21.5111
sailing,RENTS,temp=0.100000,eps=0.500000,36,-31.2095,20.6615
sailing,RENTS,temp=0.100000,eps=0.500000,37,-28.6035,21.1
sailing,RENTS,temp=0.100000,eps=0.500000,38,-29.1315,20.1113
sailing,RENTS,temp=0.100000,eps=0.500000,39,-33.3565,19.4712
sailing,RENTS,temp=0.100000,eps=0.500000,40,-30.285,20.8889
sailing,RENTS,temp=0.100000,eps=0.500000,41,-29.3185,20.8036
sailing,RENTS,temp=0.100000,eps=0.500000,42,-27.232,20.9172
sailing,RENTS,temp=0.100000,eps=0.500000,43,-27.1845,21.1763
sailing,RENTS,temp=0.100000,eps=0.500000,44,-30.882,20.7098
sailing,RENTS,temp=0.100000,eps=0.500000,45,-27.5505,21.7557
sailing,RENTS,temp=0.100000,eps=0.500000,46,-25.9,21.722
sailing,RENTS,temp=0.100000,eps=0.500000,47,-29.267,20.9805
sailing,RENTS,temp=0.100000,eps=0.500000,48,-30.3355,20.808
sailing,RENTS,temp=0.100000,eps=0.500000,49,-25.8975,21.9493
sailing,RENTS,temp=0.100000,eps=0.750000,0,-31.344,20.0647
sailing,RENTS,temp=0.100000,eps=0.750000,1,-30.0565,20.2881
sailing,RENTS,temp=0.100000,eps=0.750000,2,-29.54,20.7217
sailing,RENTS,temp=0.100000,eps=0.750000,3,-29.675,20.8147
sailing,RENTS,temp=0.100000,eps=0.750000,4,-28.423,20.8528
sailing,RENTS,temp=0.100000,eps=0.750000,5,-26.2985,20.7215
sailing,RENTS,temp=0.100000,eps=0.750000,6,-30.1065,20.3092
sailing,RENTS,temp=0.100000,eps=0.750000,7,-27.067,21.1629
sailing,RENTS,temp=0.100000,eps=0.750000,8,-26.025,21.3245
sailing,RENTS,temp=0.100000,eps=0.750000,9,-26.8765,20.8885
sailing,RENTS,temp=0.100000,eps=0.750000,10,-28.31,21.0247
sailing,RENTS,temp=0.100000,eps=0.750000,11,-27.664,21.5397
sailing,RENTS,temp=0.100000,eps=0.750000,12,-28.426,20.6178
sailing,RENTS,temp=0.100000,eps=0.750000,13,-28.7395,20.657
sailing,RENTS,temp=0.100000,eps=0.750000,14,-30.551,21.0436
sailing,RENTS,temp=0.100000,eps=0.750000,15,-27.8505,20.8834
sailing,RENTS,temp=0.100000,eps=0.750000,16,-30.1835,20.6483
sailing,RENTS,temp=0.100000,eps=0.750000,17,-28.633,20.185
sailing,RENTS,temp=0.100000,eps=0.750000,18,-28.7515,20.788
sailing,RENTS,temp=0.100000,eps=0.750000,19,-27.411,21.4957
sailing,RENTS,temp=0.100000,eps=0.750000,20,-30.0435,21.1882
sailing,RENTS,temp=0.100000,eps=0.750000,21,-29.5105,21.1902
sailing,RENTS,temp=0.100000,eps=0.750000,22,-27.265,21.1055
sailing,RENTS,temp=0.100000,eps=0.750000,23,-28.14,20.531
sailing,RENTS,temp=0.100000,eps=0.750000,24,-27.486,21.2946
sailing,RENTS,temp=0.100000,eps=0.750000,25,-28.402,20.4266
sailing,RENTS,temp=0.100000,eps=0.750000,26,-28.8,20.5929
sailing,RENTS,temp=0.100000,eps=0.750000,27,-28.7115,20.9917
sailing,RENTS,temp=0.100000,eps=0.750000,28,-28.5635,20.8462
sailing,RENTS,temp=0.100000,eps=0.750000,29,-26.259,20.2637
sailing,RENTS,temp=0.100000,eps=0.750000,30,-26.6755,21.4078
sailing,RENTS,temp=0.100000,eps=0.750000,31,-23.498,21.375
sailing,RENTS,temp=0.100000,eps=0.750000,32,-30.3325,20.6533
sailing,RENTS,temp=0.100000,eps=0.750000,33,-27.978,21.1133
sailing,RENTS,temp=0.100000,eps=0.750000,34,-30.0405,20.7614
sailing,RENTS,temp=0.100000,eps=0.750000,35,-29.944,20.24
sailing,RENTS,temp=0.100000,eps=0.750000,36,-25.588,21.2606
sailing,RENTS,temp=0.100000,eps=0.750000,37,-29.8605,20.9755
sailing,RENTS,temp=0.100000,eps=0.750000,38,-28.851,20.3877
sailing,RENTS,temp=0.100000,eps=0.750000,39,-29.086,21.5645
sailing,RENTS,temp=0.100000,eps=0.750000,40,-30.5535,20.6463
sailing,RENTS,temp=0.100000,eps=0.750000,41,-28.3635,20.6749
sailing,RENTS,temp=0.100000,eps=0.750000,42,-27.3555,21.0807
sailing,RENTS,temp=0.100000,eps=0.750000,43,-29.786,20.1761
sailing,RENTS,temp=0.100000,eps=0.750000,44,-25.233,21.9616
sailing,RENTS,temp=0.100000,eps=0.750000,45,-29.543,20.8991
sailing,RENTS,temp=0.100000,eps=0.750000,46,-27.7795,20.7338
sailing,RENTS,temp=0.100000,eps=0.750000,47,-25.5085,21.2013
sailing,RENTS,temp=0.100000,eps=0.750000,48,-25.8165,21.3195
sailing,RENTS,temp=0.100000,eps=0.750000,49,-29.6435,20.7161
sailing,RENTS,temp=1.000000,eps=0.250000,0,-36.8015,15.3502
sailing,RENTS,temp=1.000000,eps=0.250000,1,-39.64,14.7446
sailing,RENTS,temp=1.000000,eps=0.250000,2,-36.18,16.5574
sailing,RENTS,temp=1.000000,eps=0.250000,3,-40,13.5779
sailing,RENTS,temp=1.000000,eps=0.250000,4,-40.7645,13.5085
sailing,RENTS,temp=1.000000,eps=0.250000,5,-38.008,15.7229
sailing,RENTS,temp=1.000000,eps=0.250000,6,-41.1005,14.5054
sailing,RENTS,temp=1.000000,eps=0.250000,7,-38.0585,15.4224
sailing,RENTS,temp=1.000000,eps=0.250000,8,-39.2915,14.1684
sailing,RENTS,temp=1.000000,eps=0.250000,9,-39.924,14.2284
sailing,RENTS,temp=1.000000,eps=0.250000,10,-39.7645,14.542
sailing,RENTS,temp=1.000000,eps=0.250000,11,-40.42,14.0626
sailing,RENTS,temp=1.000000,eps=0.250000,12,-39.782,13.8791
sailing,RENTS,temp=1.000000,eps=0.250000,13,-38.246,15.5368
sailing,RENTS,temp=1.000000,eps=0.250000,14,-39.6315,13.6192
sailing,RENTS,temp=1.000000,eps=0.250000,15,-39.2615,14.3993
sailing,RENTS,temp=1.000000,eps=0.250000,16,-39.5045,14.6464
sailing,RENTS,temp=1.000000,eps=0.250000,17,-37.1385,16.0945
sailing,RENTS,temp=1.000000,eps=0.250000,18,-39.084,14.3295
sailing,RENTS,temp=1.000000,eps=0.250000,19,-39.3565,15.3329
sailing,RENTS,temp=1.000000,eps=0.250000,20,-38.261,15.585
sailing,RENTS,temp=1.000000,eps=0.250000,21,-35.2875,17.3061
sailing,RENTS,temp=1.000000,eps=0.250000,22,-38.498,15.1123
sailing,RENTS,temp=1.000000,eps=0.250000,23,-39.2795,15.1362
sailing,RENTS,temp=1.000000,eps=0.250000,24,-38.625,15.5387
sailing,RENTS,temp=1.000000,eps=0.250000,25,-39.5475,15.1438
sailing,RENTS,temp=1.000000,eps=0.250000,26,-37.6275,15.8658
sailing,RENTS,temp=1.000000,eps=0.250000,27,-38.7795,14.9488
sailing,RENTS,temp=1.000000,eps=0.250000,28,-40.8635,13.7411
sailing,RENTS,temp=1.000000,eps=0.250000,29,-37.2275,16.8738
sailing,RENTS,temp=1.000000,eps=0.250000,30,-39.434,15.0276
sailing,RENTS,temp=1.000000,eps=0.250000,31,-37.505,15.7167
sailing,RENTS,temp=1.000000,eps=0.250000,32,-38.368,15.8613
sailing,RENTS,temp=1.000000,eps=0.250000,33,-40.8105,12.925
sailing,RENTS,temp=1.000000,eps=0.250000,34,-39.316,14.2328
sailing,RENTS,temp=1.000000,eps=0.250000,35,-39.553,14.1526
sailing,RENTS,temp=1.000000,eps=0.250000,36,-37.737,14.9621
sailing,RENTS,temp=1.000000,eps=0.250000,37,-39.6155,14.4366
sailing,RENTS,temp=1.000000,eps=0.250000,38,-39.1535,15.2692
sailing,RENTS,temp=1.000000,eps=0.250000,39,-37.219,16.0539
sailing,RENTS,temp=1.000000,eps=0.250000,40,-38.755,15.4596
sailing,RENTS,temp=1.000000,eps=0.250000,41,-39.9975,14.4322
sailing,RENTS,temp=1.000000,eps=0.250000,42,-40.6335,13.9581
sailing,RENTS,temp=1.000000,eps=0.250000,43,-40.172,13.7152
sailing,RENTS,temp=1.000000,eps=0.250000,44,-39.114,15.2494
sailing,RENTS,temp=1.000000,eps=0.250000,45,-38.8615,15.5436
sailing,RENTS,temp=1.000000,eps=0.250000,46,-40.509,14.0601
sailing,RENTS,temp=1.000000,eps=0.250000,47,-37.494,15.8116
sailing,RENTS,temp=1.000000,eps=0.250000,48,-38.3815,15.8175
sailing,RENTS,temp=1.000000,eps=0.250000,49,-38.0255,14.8824
sailing,RENTS,temp=1.000000,eps=0.500000,0,-39.437,15.2107
sailing,RENTS,temp=1.000000,eps=0.500000,1,-38.1355,15.0927
sailing,RENTS,temp=1.000000,eps=0.500000,2,-39.929,14.5658
sailing,RENTS,temp=1.000000,eps=0.500000,3,-40.394,14.0876
sailing,RENTS,temp=1.000000,eps=0.500000,4,-36.813,15.9265
sailing,RENTS,temp=1.000000,eps=0.500000,5,-39.248,14.2453
sailing,RENTS,temp=1.000000,eps=0.500000,6,-30.2735,20.4959
sailing,RENTS,temp=1.000000,eps=0.500000,7,-36.554,16.2819
sailing,RENTS,temp=1.000000,eps=0.500000,8,-38.189,15.7603
sailing,RENTS,temp=1.000000,eps=0.500000,9,-39.536,14.7174
sailing,RENTS,temp=1.000000,eps=0.500000,10,-38.112,16.2836
sailing,RENTS,temp=1.000000,eps=0.500000,11,-38.8765,14.5285
sailing,RENTS,temp=1.000000,eps=0.500000,12,-39.8,15.7936
sailing,RENTS,temp=1.000000,eps=0.500000,13,-41.3395,13.4211
sailing,RENTS,temp=1.000000,eps=0.500000,14,-39.548,14.776
sailing,RENTS,temp=1.000000,eps=0.500000,15,-38.605,14.9271
sailing,RENTS,temp=1.000000,eps=0.500000,16,-36.859,16.0957
sailing,RENTS,temp=1.000000,eps=0.500000,17,-37.0785,16.0941
sailing,RENTS,temp=1.000000,eps=0.500000,18,-40.587,13.5851
sailing,RENTS,temp=1.000000,eps=0.500000,19,-38.774,15.1119
sailing,RENTS,temp=1.000000,eps=0.500000,20,-37.7955,14.9242
sailing,RENTS,temp=1.000000,eps=0.500000,21,-40.2445,13.5985
sailing,RENTS,temp=1.000000,eps=0.500000,22,-30.7365,21.0415
sailing,RENTS,temp=1.000000,eps=0.500000,23,-40.6565,14.2961
sailing,RENTS,temp=1.000000,eps=0.500000,24,-36.7015,16.2207
sailing,RENTS,temp=1.000000,eps=0.500000,25,-39.5435,14.0368
sailing,RENTS,temp=1.000000,eps=0.500000,26,-28.289,20.6044
sailing,RENTS,temp=1.000000,eps=0.500000,27,-38.0125,15.8494
sailing,RENTS,temp=1.000000,eps=0.500000,28,-40.905,13.316
sailing,RENTS,temp=1.000000,eps=0.500000,29,-39.3545,14.4654
sailing,RENTS,temp=1.000000,eps=0.500000,30,-38.866,15.6071
sailing,RENTS,temp=1.000000,eps=0.500000,31,-40.653,14.6415
sailing,RENTS,temp=1.000000,eps=0.500000,32,-38.7665,15.0452
sailing,RENTS,temp=1.000000,eps=0.500000,33,-37.536,15.8752
sailing,RENTS,temp=1.000000,eps=0.500000,34,-38.4895,14.4832
sailing,RENTS,temp=1.000000,eps=0.500000,35,-27.576,21.0639
sailing,RENTS,temp=1.000000,eps=0.500000,36,-32.2365,19.0332
sailing,RENTS,temp=1.000000,eps=0.500000,37,-41.1385,13.292
sailing,RENTS,temp=1.000000,eps=0.500000,38,-36.537,16.2384
sailing,RENTS,temp=1.000000,eps=0.500000,39,-39.9275,14.0659
sailing,RENTS,temp=1.000000,eps=0.500000,40,-40.177,14.2725
sailing,RENTS,temp=1.000000,eps=0.500000,41,-38.756,15.16
sailing,RENTS,temp=1.000000,eps=0.500000,42,-39.2025,14.8741
sailing,RENTS,temp=1.000000,eps=0.500000,43,-38.6485,14.5133
