env,algorithm,config,run,mc_mean,mc_stddev
frozenlake,MENTS,temp=0.050000,eps=0.500000,47,0.345137,0.357455
frozenlake,MENTS,temp=0.050000,eps=0.500000,48,0.347577,0.353188
frozenlake,MENTS,temp=0.050000,eps=0.500000,49,0.274184,0.337322
frozenlake,MENTS,temp=0.050000,eps=0.750000,0,0.352359,0.357816
frozenlake,MENTS,temp=0.050000,eps=0.750000,1,0.34428,0.356672
frozenlake,MENTS,temp=0.050000,eps=0.750000,2,0.301202,0.355387
frozenlake,MENTS,temp=0.050000,eps=0.750000,3,0.260699,0.334081
frozenlake,MENTS,temp=0.050000,eps=0.750000,4,0.318679,0.357378
frozenlake,MENTS,temp=0.050000,eps=0.750000,5,0.289696,0.352689
frozenlake,MENTS,temp=0.050000,eps=0.750000,6,0.360294,0.358367
frozenlake,MENTS,temp=0.050000,eps=0.750000,7,0.276973,0.34784
frozenlake,MENTS,temp=0.050000,eps=0.750000,8,0.348096,0.356966
frozenlake,MENTS,temp=0.050000,eps=0.750000,9,0.341025,0.356947
frozenlake,MENTS,temp=0.050000,eps=0.750000,10,0.325086,0.357549
frozenlake,MENTS,temp=0.050000,eps=0.750000,11,0.300972,0.352058
frozenlake,MENTS,temp=0.050000,eps=0.750000,12,0.328187,0.360561
frozenlake,MENTS,temp=0.050000,eps=0.750000,13,0.277132,0.348333
frozenlake,MENTS,temp=0.050000,eps=0.750000,14,0.315271,0.353691
frozenlake,MENTS,temp=0.050000,eps=0.750000,15,0.292916,0.3531
frozenlake,MENTS,temp=0.050000,eps=0.750000,16,0.325901,0.358269
frozenlake,MENTS,temp=0.050000,eps=0.750000,17,0.372591,0.356343
frozenlake,MENTS,temp=0.050000,eps=0.750000,18,0.29472,0.351562
frozenlake,MENTS,temp=0.050000,eps=0.750000,19,0.218492,0.31999
frozenlake,MENTS,temp=0.050000,eps=0.750000,20,0.251895,0.344544
frozenlake,MENTS,temp=0.050000,eps=0.750000,21,0.225685,0.322778
frozenlake,MENTS,temp=0.050000,eps=0.750000,22,0.274899,0.349142
frozenlake,MENTS,temp=0.050000,eps=0.750000,23,0.368176,0.358918
frozenlake,MENTS,temp=0.050000,eps=0.750000,24,0.243361,0.329335
frozenlake,MENTS,temp=0.050000,eps=0.750000,25,0.332031,0.354569
frozenlake,MENTS,temp=0.050000,eps=0.750000,26,0.305371,0.353231
frozenlake,MENTS,temp=0.050000,eps=0.750000,27,0.129194,0.259569
frozenlake,MENTS,temp=0.050000,eps=0.750000,28,0.336509,0.355566
frozenlake,MENTS,temp=0.050000,eps=0.750000,29,0.282803,0.340537
frozenlake,MENTS,temp=0.050000,eps=0.750000,30,0.292408,0.35224
frozenlake,MENTS,temp=0.050000,eps=0.750000,31,0.339949,0.355536
frozenlake,MENTS,temp=0.050000,eps=0.750000,32,0.310721,0.35909
frozenlake,MENTS,temp=0.050000,eps=0.750000,33,0.301046,0.341128
frozenlake,MENTS,temp=0.050000,eps=0.750000,34,0.269886,0.332157
frozenlake,MENTS,temp=0.050000,eps=0.750000,35,0.296699,0.35419
frozenlake,MENTS,temp=0.050000,eps=0.750000,36,0.330819,0.356347
frozenlake,MENTS,temp=0.050000,eps=0.750000,37,0.198746,0.304853
frozenlake,MENTS,temp=0.050000,eps=0.750000,38,0.289216,0.337978
frozenlake,MENTS,temp=0.050000,eps=0.750000,39,0.211231,0.316411
frozenlake,MENTS,temp=0.050000,eps=0.750000,40,0.288839,0.351753
frozenlake,MENTS,temp=0.050000,eps=0.750000,41,0.257766,0.334258
frozenlake,MENTS,temp=0.050000,eps=0.750000,42,0.346636,0.355468
frozenlake,MENTS,temp=0.050000,eps=0.750000,43,0.295359,0.352487
frozenlake,MENTS,temp=0.050000,eps=0.750000,44,0.326204,0.358482
frozenlake,MENTS,temp=0.050000,eps=0.750000,45,0.266607,0.349194
frozenlake,MENTS,temp=0.050000,eps=0.750000,46,0.286361,0.35222
frozenlake,MENTS,temp=0.050000,eps=0.750000,47,0.276105,0.3393
frozenlake,MENTS,temp=0.050000,eps=0.750000,48,0.195744,0.303814
frozenlake,MENTS,temp=0.050000,eps=0.750000,49,0.328111,0.353803
frozenlake,MENTS,temp=0.100000,eps=0.250000,0,0.0435322,0.16579
frozenlake,MENTS,temp=0.100000,eps=0.250000,1,0.0166205,0.10428
frozenlake,MENTS,temp=0.100000,eps=0.250000,2,0.00979418,0.0796638
frozenlake,MENTS,temp=0.100000,eps=0.250000,3,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,4,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,5,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,6,0.0279335,0.137189
frozenlake,MENTS,temp=0.100000,eps=0.250000,7,0.0103097,0.0838566
frozenlake,MENTS,temp=0.100000,eps=0.250000,8,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.250000,9,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,10,0.00947906,0.0772217
frozenlake,MENTS,temp=0.100000,eps=0.250000,11,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,12,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.250000,13,0.00945374,0.0768006
frozenlake,MENTS,temp=0.100000,eps=0.250000,14,0.0216852,0.123653
frozenlake,MENTS,temp=0.100000,eps=0.250000,15,0.0199026,0.113455
frozenlake,MENTS,temp=0.100000,eps=0.250000,16,0.027731,0.128114
frozenlake,MENTS,temp=0.100000,eps=0.250000,17,0.0183773,0.115054
frozenlake,MENTS,temp=0.100000,eps=0.250000,18,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,19,0.0101346,0.0824262
frozenlake,MENTS,temp=0.100000,eps=0.250000,20,0.0236034,0.124462
frozenlake,MENTS,temp=0.100000,eps=0.250000,21,0.00614493,0.0613151
frozenlake,MENTS,temp=0.100000,eps=0.250000,22,0.00930447,0.0756806
frozenlake,MENTS,temp=0.100000,eps=0.250000,23,0.00664293,0.0663501
frozenlake,MENTS,temp=0.100000,eps=0.250000,24,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,25,0.0165855,0.103836
frozenlake,MENTS,temp=0.100000,eps=0.250000,26,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,27,0.0344018,0.150411
frozenlake,MENTS,temp=0.100000,eps=0.250000,28,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.250000,29,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.250000,30,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.250000,31,0.0147018,0.103171
frozenlake,MENTS,temp=0.100000,eps=0.250000,32,0.00614493,0.0613151
frozenlake,MENTS,temp=0.100000,eps=0.250000,33,0.0288588,0.133321
frozenlake,MENTS,temp=0.100000,eps=0.250000,34,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,35,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,36,0.0141776,0.0997004
frozenlake,MENTS,temp=0.100000,eps=0.250000,37,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.250000,38,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,39,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,40,0.012605,0.0884563
frozenlake,MENTS,temp=0.100000,eps=0.250000,41,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,42,0.0066342,0.0661751
frozenlake,MENTS,temp=0.100000,eps=0.250000,43,0.0173018,0.108455
frozenlake,MENTS,temp=0.100000,eps=0.250000,44,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.250000,45,0.0323588,0.14153
frozenlake,MENTS,temp=0.100000,eps=0.250000,46,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,47,0,0
frozenlake,MENTS,temp=0.100000,eps=0.250000,48,0.0868169,0.211345
frozenlake,MENTS,temp=0.100000,eps=0.250000,49,0.0272352,0.133805
frozenlake,MENTS,temp=0.100000,eps=0.500000,0,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,1,0.00735092,0.0733243
frozenlake,MENTS,temp=0.100000,eps=0.500000,2,0.020646,0.11799
frozenlake,MENTS,temp=0.100000,eps=0.500000,3,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,4,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,5,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,6,0.040198,0.159721
frozenlake,MENTS,temp=0.100000,eps=0.500000,7,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,8,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,9,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,10,0.00945374,0.0768006
frozenlake,MENTS,temp=0.100000,eps=0.500000,11,0.00995131,0.0808427
frozenlake,MENTS,temp=0.100000,eps=0.500000,12,0.119275,0.246917
frozenlake,MENTS,temp=0.100000,eps=0.500000,13,0.0638588,0.203918
frozenlake,MENTS,temp=0.100000,eps=0.500000,14,0.0304292,0.140807
frozenlake,MENTS,temp=0.100000,eps=0.500000,15,0.0157645,0.0987498
frozenlake,MENTS,temp=0.100000,eps=0.500000,16,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,17,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.500000,18,0.00349169,0.0493799
frozenlake,MENTS,temp=0.100000,eps=0.500000,19,0.00367546,0.0519788
frozenlake,MENTS,temp=0.100000,eps=0.500000,20,0.0200772,0.114473
frozenlake,MENTS,temp=0.100000,eps=0.500000,21,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.500000,22,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,23,0.01683,0.105828
frozenlake,MENTS,temp=0.100000,eps=0.500000,24,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,25,0.0101259,0.0822859
frozenlake,MENTS,temp=0.100000,eps=0.500000,26,0.0234205,0.123448
frozenlake,MENTS,temp=0.100000,eps=0.500000,27,0.0164371,0.103043
frozenlake,MENTS,temp=0.100000,eps=0.500000,28,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,29,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.500000,30,0.00898105,0.0729606
frozenlake,MENTS,temp=0.100000,eps=0.500000,31,0.0143435,0.100752
frozenlake,MENTS,temp=0.100000,eps=0.500000,32,0.0363742,0.151396
frozenlake,MENTS,temp=0.100000,eps=0.500000,33,0.0272439,0.13389
frozenlake,MENTS,temp=0.100000,eps=0.500000,34,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,35,0.0260475,0.128007
frozenlake,MENTS,temp=0.100000,eps=0.500000,36,0.00699256,0.0698422
frozenlake,MENTS,temp=0.100000,eps=0.500000,37,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,38,0.0194317,0.110978
frozenlake,MENTS,temp=0.100000,eps=0.500000,39,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.500000,40,0.00367546,0.0519788
frozenlake,MENTS,temp=0.100000,eps=0.500000,41,0.0066342,0.0661751
frozenlake,MENTS,temp=0.100000,eps=0.500000,42,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.500000,43,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,44,0.00698337,0.069658
frozenlake,MENTS,temp=0.100000,eps=0.500000,45,0.0220528,0.125712
frozenlake,MENTS,temp=0.100000,eps=0.500000,46,0,0
frozenlake,MENTS,temp=0.100000,eps=0.500000,47,0.0168047,0.105523
frozenlake,MENTS,temp=0.100000,eps=0.500000,48,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.500000,49,0.0066342,0.0661751
frozenlake,MENTS,temp=0.100000,eps=0.750000,0,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,1,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.750000,2,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,3,0.00664293,0.0663501
frozenlake,MENTS,temp=0.100000,eps=0.750000,4,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,5,0.00349169,0.0493799
frozenlake,MENTS,temp=0.100000,eps=0.750000,6,0.0232197,0.122229
frozenlake,MENTS,temp=0.100000,eps=0.750000,7,0.00930447,0.0756806
frozenlake,MENTS,temp=0.100000,eps=0.750000,8,0.00630249,0.0628664
frozenlake,MENTS,temp=0.100000,eps=0.750000,9,0.0104751,0.0850976
frozenlake,MENTS,temp=0.100000,eps=0.750000,10,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,11,0.0096196,0.0781716
frozenlake,MENTS,temp=0.100000,eps=0.750000,12,0.00945374,0.0768006
frozenlake,MENTS,temp=0.100000,eps=0.750000,13,0.0174584,0.109301
frozenlake,MENTS,temp=0.100000,eps=0.750000,14,0.0194561,0.111246
frozenlake,MENTS,temp=0.100000,eps=0.750000,15,0.012605,0.0884563
frozenlake,MENTS,temp=0.100000,eps=0.750000,16,0.0132684,0.0931119
frozenlake,MENTS,temp=0.100000,eps=0.750000,17,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.750000,18,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,19,0.105461,0.229753
frozenlake,MENTS,temp=0.100000,eps=0.750000,20,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,21,0.0262134,0.128813
frozenlake,MENTS,temp=0.100000,eps=0.750000,22,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,23,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,24,0.0253924,0.124812
frozenlake,MENTS,temp=0.100000,eps=0.750000,25,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,26,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,27,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.750000,28,0.00598737,0.0597231
frozenlake,MENTS,temp=0.100000,eps=0.750000,29,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,30,0.00598737,0.0597231
frozenlake,MENTS,temp=0.100000,eps=0.750000,31,0.0176422,0.110477
frozenlake,MENTS,temp=0.100000,eps=0.750000,32,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,33,0.00664293,0.0663501
frozenlake,MENTS,temp=0.100000,eps=0.750000,34,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,35,0.021336,0.121768
frozenlake,MENTS,temp=0.100000,eps=0.750000,36,0.00630249,0.0628664
frozenlake,MENTS,temp=0.100000,eps=0.750000,37,0.0139667,0.0980126
frozenlake,MENTS,temp=0.100000,eps=0.750000,38,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,39,0.00299368,0.0423371
frozenlake,MENTS,temp=0.100000,eps=0.750000,40,0.0033171,0.0469109
frozenlake,MENTS,temp=0.100000,eps=0.750000,41,0.0293825,0.13587
frozenlake,MENTS,temp=0.100000,eps=0.750000,42,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.750000,43,0.00315125,0.0445654
frozenlake,MENTS,temp=0.100000,eps=0.750000,44,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,45,0.0104751,0.0850976
frozenlake,MENTS,temp=0.100000,eps=0.750000,46,0.030929,0.143021
frozenlake,MENTS,temp=0.100000,eps=0.750000,47,0.0234821,0.124107
frozenlake,MENTS,temp=0.100000,eps=0.750000,48,0,0
frozenlake,MENTS,temp=0.100000,eps=0.750000,49,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,0,0.00598737,0.0597231
frozenlake,MENTS,temp=1.000000,eps=0.250000,1,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,2,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,3,0.00367546,0.0519788
frozenlake,MENTS,temp=1.000000,eps=0.250000,4,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,5,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,6,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,7,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,8,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,9,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,10,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,11,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,12,0.0033171,0.0469109
frozenlake,MENTS,temp=1.000000,eps=0.250000,13,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,14,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,15,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,16,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.250000,17,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,18,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,19,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,20,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,21,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,22,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,23,0.00898105,0.0729606
frozenlake,MENTS,temp=1.000000,eps=0.250000,24,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,25,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.250000,26,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,27,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,28,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,29,0.00963662,0.0784524
frozenlake,MENTS,temp=1.000000,eps=0.250000,30,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,31,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.250000,32,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,33,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.250000,34,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,35,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,36,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,37,0.00614493,0.0613151
frozenlake,MENTS,temp=1.000000,eps=0.250000,38,0.00631079,0.0630326
frozenlake,MENTS,temp=1.000000,eps=0.250000,39,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,40,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,41,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,42,0.00646835,0.0645422
frozenlake,MENTS,temp=1.000000,eps=0.250000,43,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.250000,44,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,45,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,46,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,47,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,48,0,0
frozenlake,MENTS,temp=1.000000,eps=0.250000,49,0.00349169,0.0493799
frozenlake,MENTS,temp=1.000000,eps=0.500000,0,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,1,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,2,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,3,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.500000,4,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,5,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,6,0.0119747,0.0840335
frozenlake,MENTS,temp=1.000000,eps=0.500000,7,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,8,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,9,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,10,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,11,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,12,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,13,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,14,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.500000,15,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,16,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,17,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,18,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,19,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,20,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,21,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,22,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.500000,23,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,24,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,25,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,26,0.00598737,0.0597231
frozenlake,MENTS,temp=1.000000,eps=0.500000,27,0.0119747,0.0840335
frozenlake,MENTS,temp=1.000000,eps=0.500000,28,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,29,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,30,0.0119747,0.0840335
frozenlake,MENTS,temp=1.000000,eps=0.500000,31,0.00349169,0.0493799
frozenlake,MENTS,temp=1.000000,eps=0.500000,32,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,33,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,34,0.00979418,0.0796638
frozenlake,MENTS,temp=1.000000,eps=0.500000,35,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,36,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,37,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,38,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.500000,39,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,40,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,41,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,42,0.00367546,0.0519788
frozenlake,MENTS,temp=1.000000,eps=0.500000,43,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,44,0.00349169,0.0493799
frozenlake,MENTS,temp=1.000000,eps=0.500000,45,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,46,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,47,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,48,0,0
frozenlake,MENTS,temp=1.000000,eps=0.500000,49,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,0,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,1,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,2,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,3,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,4,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,5,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,6,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,7,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,8,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.750000,9,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,10,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,11,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,12,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,13,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,14,0.00367546,0.0519788
frozenlake,MENTS,temp=1.000000,eps=0.750000,15,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,16,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,17,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,18,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,19,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,20,0.00614493,0.0613151
frozenlake,MENTS,temp=1.000000,eps=0.750000,21,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,22,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,23,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,24,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,25,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,26,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,27,0.00598737,0.0597231
frozenlake,MENTS,temp=1.000000,eps=0.750000,28,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,29,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,30,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,31,0.00349169,0.0493799
frozenlake,MENTS,temp=1.000000,eps=0.750000,32,0.0157562,0.0986446
frozenlake,MENTS,temp=1.000000,eps=0.750000,33,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,34,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,35,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,36,0.00299368,0.0423371
frozenlake,MENTS,temp=1.000000,eps=0.750000,37,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,38,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,39,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,40,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,41,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.750000,42,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,43,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.750000,44,0.00646835,0.0645422
frozenlake,MENTS,temp=1.000000,eps=0.750000,45,0.00315125,0.0445654
frozenlake,MENTS,temp=1.000000,eps=0.750000,46,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,47,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,48,0,0
frozenlake,MENTS,temp=1.000000,eps=0.750000,49,0,0
frozenlake,RENTS,temp=0.010000,eps=0.250000,0,0.248057,0.328464
frozenlake,RENTS,temp=0.010000,eps=0.250000,1,0.372458,0.353015
frozenlake,RENTS,temp=0.010000,eps=0.250000,2,0.34776,0.353053
frozenlake,RENTS,temp=0.010000,eps=0.250000,3,0.24316,0.329012
frozenlake,RENTS,temp=0.010000,eps=0.250000,4,0.175117,0.293123
frozenlake,RENTS,temp=0.010000,eps=0.250000,5,0.294444,0.340219
frozenlake,RENTS,temp=0.010000,eps=0.250000,6,0.365636,0.353188
frozenlake,RENTS,temp=0.010000,eps=0.250000,7,0.405078,0.350403
frozenlake,RENTS,temp=0.010000,eps=0.250000,8,0.310791,0.352399
frozenlake,RENTS,temp=0.010000,eps=0.250000,9,0.350336,0.355727
frozenlake,RENTS,temp=0.010000,eps=0.250000,10,0.322492,0.354977
frozenlake,RENTS,temp=0.010000,eps=0.250000,11,0.396789,0.353555
frozenlake,RENTS,temp=0.010000,eps=0.250000,12,0.312448,0.350989
frozenlake,RENTS,temp=0.010000,eps=0.250000,13,0.199308,0.298473
frozenlake,RENTS,temp=0.010000,eps=0.250000,14,0.413134,0.353422
frozenlake,RENTS,temp=0.010000,eps=0.250000,15,0.30216,0.335614
frozenlake,RENTS,temp=0.010000,eps=0.250000,16,0.392648,0.350246
frozenlake,RENTS,temp=0.010000,eps=0.250000,17,0.369653,0.357427
frozenlake,RENTS,temp=0.010000,eps=0.250000,18,0.257685,0.330484
frozenlake,RENTS,temp=0.010000,eps=0.250000,19,0.273567,0.336738
frozenlake,RENTS,temp=0.010000,eps=0.250000,20,0.125138,0.251043
frozenlake,RENTS,temp=0.010000,eps=0.250000,21,0.228558,0.309365
