env,algorithm,run,trial,mc_mean,mc_stddev
taxi,UCT,84,7000,-53.015,16.7357
taxi,UCT,84,8000,-53.435,16.0231
taxi,UCT,84,9000,-53.705,15.988
taxi,UCT,84,10000,-52.22,15.9718
taxi,UCT,84,11000,-53.795,17.4138
taxi,UCT,84,12000,-51.68,16.5868
taxi,UCT,84,13000,-51.995,14.954
taxi,UCT,84,14000,-52.22,17.6889
taxi,UCT,84,15000,-49.925,16.4631
taxi,UCT,84,16000,-51.005,15.5151
taxi,UCT,84,17000,-48.665,14.6343
taxi,UCT,84,18000,-50.105,15.3011
taxi,UCT,84,19000,-50.645,15.5518
taxi,UCT,84,20000,-49.595,15.225
taxi,UCT,84,21000,-48.98,15.075
taxi,UCT,84,22000,-49.385,15.2179
taxi,UCT,84,23000,-49.115,14.4637
taxi,UCT,84,24000,-47.495,15.3966
taxi,UCT,84,25000,-48.8,14.743
taxi,UCT,84,26000,-49.16,16.3715
taxi,UCT,84,27000,-48.665,15.0998
taxi,UCT,84,28000,-47.585,14.9099
taxi,UCT,84,29000,-47.045,14.1944
taxi,UCT,84,30000,-47.135,16.5012
taxi,UCT,85,1000,-64.73,19.4716
taxi,UCT,85,2000,-61.055,20.6257
taxi,UCT,85,3000,-53.89,25.0521
taxi,UCT,85,4000,-47.96,28.6754
taxi,UCT,85,5000,-47.195,28.6887
taxi,UCT,85,6000,-41.03,32.5834
taxi,UCT,85,7000,-42.975,31.2571
taxi,UCT,85,8000,-42.07,31.7488
taxi,UCT,85,9000,-43.87,29.3107
taxi,UCT,85,10000,-40.785,30.7231
taxi,UCT,85,11000,-41.485,31.183
taxi,UCT,85,12000,-41.015,32.4637
taxi,UCT,85,13000,-38.32,32.8075
taxi,UCT,85,14000,-38.4,32.0722
taxi,UCT,85,15000,-36.885,32.5445
taxi,UCT,85,16000,-38.31,31.5853
taxi,UCT,85,17000,-36.03,32.0876
taxi,UCT,85,18000,-32.155,33.7502
taxi,UCT,85,19000,-35.32,31.9217
taxi,UCT,85,20000,-35.92,32.9285
taxi,UCT,85,21000,-33.48,32.5728
taxi,UCT,85,22000,-35.485,30.9452
taxi,UCT,85,23000,-32.82,32.6124
taxi,UCT,85,24000,-36.785,31.7108
taxi,UCT,85,25000,-32.315,31.0133
taxi,UCT,85,26000,-34.965,31.394
taxi,UCT,85,27000,-28.975,33.3659
taxi,UCT,85,28000,-30.59,32.299
taxi,UCT,85,29000,-30.09,32.6728
taxi,UCT,85,30000,-32.425,32.4025
taxi,UCT,86,1000,-62.615,16.624
taxi,UCT,86,2000,-60.39,16.1422
taxi,UCT,86,3000,-58.655,17.6759
taxi,UCT,86,4000,-58.23,16.0068
taxi,UCT,86,5000,-57.605,15.9254
taxi,UCT,86,6000,-54.62,16.4037
taxi,UCT,86,7000,-54.65,16.7493
taxi,UCT,86,8000,-52.67,15.8168
taxi,UCT,86,9000,-55.535,18.1005
taxi,UCT,86,10000,-52.985,17.5019
taxi,UCT,86,11000,-52.985,15.4778
taxi,UCT,86,12000,-53.885,15.8853
taxi,UCT,86,13000,-52.805,16.2381
taxi,UCT,86,14000,-52.715,15.8134
taxi,UCT,86,15000,-52.085,16.7484
taxi,UCT,86,16000,-49.745,16.4201
taxi,UCT,86,17000,-50.825,17.1058
taxi,UCT,86,18000,-52.625,16.8661
taxi,UCT,86,19000,-49.61,15.824
taxi,UCT,86,20000,-49.61,16.1801
taxi,UCT,86,21000,-48.845,14.6959
taxi,UCT,86,22000,-50.42,16.748
taxi,UCT,86,23000,-49.79,16.7196
taxi,UCT,86,24000,-48.805,16.3513
taxi,UCT,86,25000,-48.665,14.9644
taxi,UCT,86,26000,-48.665,17.474
taxi,UCT,86,27000,-49.61,15.5123
taxi,UCT,86,28000,-49.16,17.4778
taxi,UCT,86,29000,-46.775,15.7427
taxi,UCT,86,30000,-50.605,17.1999
taxi,UCT,87,1000,-43.995,37.9398
taxi,UCT,87,2000,-32.945,37.9843
taxi,UCT,87,3000,-29.76,38.2388
taxi,UCT,87,4000,-29.47,37.949
taxi,UCT,87,5000,-27.765,38.1215
taxi,UCT,87,6000,-27.125,36.7802
taxi,UCT,87,7000,-27.24,36.2641
taxi,UCT,87,8000,-24.38,37.3536
taxi,UCT,87,9000,-21.375,37.8123
taxi,UCT,87,10000,-23.395,37.6026
taxi,UCT,87,11000,-24.695,36.4781
taxi,UCT,87,12000,-22.585,36.0365
taxi,UCT,87,13000,-25.75,36.7007
taxi,UCT,87,14000,-24.815,37.6602
taxi,UCT,87,15000,-18.73,35.5614
taxi,UCT,87,16000,-22.06,35.1103
taxi,UCT,87,17000,-18.855,34.6825
taxi,UCT,87,18000,-21.11,35.9929
taxi,UCT,87,19000,-22.97,35.6634
taxi,UCT,87,20000,-22.415,35.9841
taxi,UCT,87,21000,-20.645,36.2799
taxi,UCT,87,22000,-22.03,36.3706
taxi,UCT,87,23000,-20.545,36.1087
taxi,UCT,87,24000,-21.78,36.6946
taxi,UCT,87,25000,-17.225,34.4178
taxi,UCT,87,26000,-19.56,36.2352
taxi,UCT,87,27000,-16.59,36.0594
taxi,UCT,87,28000,-18.09,35.0937
taxi,UCT,87,29000,-17.225,35.4913
taxi,UCT,87,30000,-18.56,35.1559
taxi,UCT,88,1000,-57.585,18.5416
taxi,UCT,88,2000,-57.71,16.6952
taxi,UCT,88,3000,-56.9,17.1429
taxi,UCT,88,4000,-54.265,15.8914
taxi,UCT,88,5000,-55.37,14.7571
taxi,UCT,88,6000,-56.47,15.8101
taxi,UCT,88,7000,-54.515,16.8018
taxi,UCT,88,8000,-53.615,14.3365
taxi,UCT,88,9000,-53.93,14.7074
taxi,UCT,88,10000,-52.23,15.657
taxi,UCT,88,11000,-51.4,17.0992
taxi,UCT,88,12000,-51.86,15.2276
taxi,UCT,88,13000,-51.3,16.4136
taxi,UCT,88,14000,-51.58,14.7884
taxi,UCT,88,15000,-50.6,15.6015
taxi,UCT,88,16000,-49.685,16.5889
taxi,UCT,88,17000,-50.215,15.4955
taxi,UCT,88,18000,-50.37,16.4886
taxi,UCT,88,19000,-48.505,16.5356
taxi,UCT,88,20000,-49.425,15.8461
taxi,UCT,88,21000,-49.22,15.1283
taxi,UCT,88,22000,-48.965,16.9321
taxi,UCT,88,23000,-47.705,16.8636
taxi,UCT,88,24000,-47.62,15.4723
taxi,UCT,88,25000,-48.075,15.2216
taxi,UCT,88,26000,-48.495,16.4909
taxi,UCT,88,27000,-47.225,15.1811
taxi,UCT,88,28000,-48.7,15.726
taxi,UCT,88,29000,-48.75,16.4741
taxi,UCT,88,30000,-47.775,16.1915
taxi,UCT,89,1000,-61.185,15.2408
taxi,UCT,89,2000,-59.15,16.7526
taxi,UCT,89,3000,-57.6,16.1329
taxi,UCT,89,4000,-55.865,16.2024
taxi,UCT,89,5000,-55.73,14.6297
taxi,UCT,89,6000,-55.82,14.2648
taxi,UCT,89,7000,-54.365,14.3226
taxi,UCT,89,8000,-52.76,13.505
taxi,UCT,89,9000,-53.39,14.4528
taxi,UCT,89,10000,-53.66,16.5937
taxi,UCT,89,11000,-53.345,15.333
taxi,UCT,89,12000,-52.835,14.8719
taxi,UCT,89,13000,-51.815,14.6009
taxi,UCT,89,14000,-51.185,15.3086
taxi,UCT,89,15000,-51.77,15.573
taxi,UCT,89,16000,-51.635,14.3507
taxi,UCT,89,17000,-50.915,14.4805
taxi,UCT,89,18000,-51.095,13.7071
taxi,UCT,89,19000,-51.455,15.4967
taxi,UCT,89,20000,-51.385,14.9615
taxi,UCT,89,21000,-50.51,14.7648
taxi,UCT,89,22000,-51.435,16.0432
taxi,UCT,89,23000,-50.78,15.5063
taxi,UCT,89,24000,-49.52,14.4406
taxi,UCT,89,25000,-50.285,15.1294
taxi,UCT,89,26000,-48.89,13.701
taxi,UCT,89,27000,-48.98,14.299
taxi,UCT,89,28000,-47.585,13.7747
taxi,UCT,89,29000,-48.755,13.6744
taxi,UCT,89,30000,-48.26,14.5216
taxi,UCT,90,1000,-59.735,15.7902
taxi,UCT,90,2000,-56,15.6015
taxi,UCT,90,3000,-53.21,14.8637
taxi,UCT,90,4000,-54.11,14.197
taxi,UCT,90,5000,-53.48,14.4688
taxi,UCT,90,6000,-52.535,15.9544
taxi,UCT,90,7000,-52.445,15.6769
taxi,UCT,90,8000,-54.4,16.0711
taxi,UCT,90,9000,-52.075,15.8361
taxi,UCT,90,10000,-51.755,15.3657
taxi,UCT,90,11000,-50.69,15.0488
taxi,UCT,90,12000,-49.195,14.5511
taxi,UCT,90,13000,-50.87,16.9161
taxi,UCT,90,14000,-48.86,16.1167
taxi,UCT,90,15000,-50.405,17.3805
taxi,UCT,90,16000,-50.015,15.3458
taxi,UCT,90,17000,-47.8,15.6494
taxi,UCT,90,18000,-47.305,16.1616
taxi,UCT,90,19000,-46.465,16.4121
taxi,UCT,90,20000,-47.005,16.277
taxi,UCT,90,21000,-47.17,16.2589
taxi,UCT,90,22000,-47.685,15.3664
taxi,UCT,90,23000,-46.02,15.1502
taxi,UCT,90,24000,-47.45,13.9996
taxi,UCT,90,25000,-46.75,15.9319
taxi,UCT,90,26000,-47.1,16.118
taxi,UCT,90,27000,-45.21,15.1235
taxi,UCT,90,28000,-46.695,15.4784
taxi,UCT,90,29000,-46.685,14.7534
taxi,UCT,90,30000,-46.595,15.5832
taxi,UCT,91,1000,-61.09,16.903
taxi,UCT,91,2000,-56.72,17.7348
taxi,UCT,91,3000,-54.41,16.4919
taxi,UCT,91,4000,-53.31,15.6531
taxi,UCT,91,5000,-51.725,15.4689
taxi,UCT,91,6000,-50.93,16.3997
taxi,UCT,91,7000,-50.285,14.9671
taxi,UCT,91,8000,-50.645,16.6147
taxi,UCT,91,9000,-50.6,15.9881
taxi,UCT,91,10000,-49.025,16.05
taxi,UCT,91,11000,-48.98,15.7356
taxi,UCT,91,12000,-49.07,14.8177
taxi,UCT,91,13000,-49.25,14.5135
taxi,UCT,91,14000,-49.655,15.4915
taxi,UCT,91,15000,-48.08,14.8135
taxi,UCT,91,16000,-49.3,15.4611
taxi,UCT,91,17000,-49.07,15.8785
taxi,UCT,91,18000,-48.215,14.7617
taxi,UCT,91,19000,-48.26,14.7717
taxi,UCT,91,20000,-47.565,14.6595
taxi,UCT,91,21000,-48.54,15.7368
taxi,UCT,91,22000,-46.82,14.7419
taxi,UCT,91,23000,-46.82,14.2933
taxi,UCT,91,24000,-46.69,15.2511
taxi,UCT,91,25000,-47.81,15.528
taxi,UCT,91,26000,-47.495,15.1836
taxi,UCT,91,27000,-46.415,14.4665
taxi,UCT,91,28000,-46.64,14.4034
taxi,UCT,91,29000,-44.945,16.1361
taxi,UCT,91,30000,-45.295,16.704
taxi,UCT,92,1000,-57.44,16.5249
taxi,UCT,92,2000,-54.07,15.7182
taxi,UCT,92,3000,-52.04,15.249
taxi,UCT,92,4000,-52.67,16.1982
taxi,UCT,92,5000,-51.89,14.3995
taxi,UCT,92,6000,-49.61,15.1673
taxi,UCT,92,7000,-49.925,16.8057
taxi,UCT,92,8000,-47.9,14.5205
taxi,UCT,92,9000,-48.575,16.3266
taxi,UCT,92,10000,-48.735,16.8715
taxi,UCT,92,11000,-47.84,14.4272
taxi,UCT,92,12000,-47.645,16.1538
taxi,UCT,92,13000,-46.385,15.7121
taxi,UCT,92,14000,-46.955,15.3516
taxi,UCT,92,15000,-46.795,15.3706
taxi,UCT,92,16000,-46.055,15.6379
taxi,UCT,92,17000,-46.955,16.7222
taxi,UCT,92,18000,-46.145,16.3555
taxi,UCT,92,19000,-44.66,14.1583
taxi,UCT,92,20000,-45.02,15.813
taxi,UCT,92,21000,-46.37,15.4049
taxi,UCT,92,22000,-44.885,16.0129
taxi,UCT,92,23000,-43.985,14.7783
taxi,UCT,92,24000,-44.75,15.1984
taxi,UCT,92,25000,-44.215,15.5699
taxi,UCT,92,26000,-43.06,16.9811
taxi,UCT,92,27000,-43.285,17.9285
taxi,UCT,92,28000,-43.61,16.0313
taxi,UCT,92,29000,-42.505,14.9737
taxi,UCT,92,30000,-44.03,15.3943
taxi,UCT,93,1000,-61.47,17.8573
taxi,UCT,93,2000,-62.12,17.3497
taxi,UCT,93,3000,-60.105,15.7902
taxi,UCT,93,4000,-57.035,16.2951
taxi,UCT,93,5000,-58.385,15.614
taxi,UCT,93,6000,-57.53,14.1257
taxi,UCT,93,7000,-55.775,15.1364
taxi,UCT,93,8000,-57.8,15.5754
taxi,UCT,93,9000,-57.26,14.4373
taxi,UCT,93,10000,-56.72,16.6945
taxi,UCT,93,11000,-54.92,16.1794
taxi,UCT,93,12000,-54.695,16.0236
taxi,UCT,93,13000,-54.455,15.4558
taxi,UCT,93,14000,-54.2,15.9626
taxi,UCT,93,15000,-54.14,16.6193
taxi,UCT,93,16000,-52.625,15.9482
taxi,UCT,93,17000,-52.31,16.0437
taxi,UCT,93,18000,-52.805,14.4614
taxi,UCT,93,19000,-52.22,15.2148
taxi,UCT,93,20000,-51.185,13.9158
taxi,UCT,93,21000,-52.49,13.9424
taxi,UCT,93,22000,-51.14,15.6234
taxi,UCT,93,23000,-52.13,14.8944
taxi,UCT,93,24000,-50.6,15.9371
taxi,UCT,93,25000,-50.78,15.8695
taxi,UCT,93,26000,-51.815,16.2376
taxi,UCT,93,27000,-50.69,16.6903
taxi,UCT,93,28000,-50.915,15.6166
taxi,UCT,93,29000,-50.735,14.997
taxi,UCT,93,30000,-50.105,14.7595
taxi,UCT,94,1000,-59.465,15.6712
taxi,UCT,94,2000,-56.765,16.4839
taxi,UCT,94,3000,-54.89,16.6947
taxi,UCT,94,4000,-55.38,16.4499
taxi,UCT,94,5000,-53.26,17.1863
taxi,UCT,94,6000,-53.165,15.4857
taxi,UCT,94,7000,-52.76,16.4409
taxi,UCT,94,8000,-51.775,15.8423
taxi,UCT,94,9000,-51.545,16.3903
taxi,UCT,94,10000,-51.725,17.2125
taxi,UCT,94,11000,-51.05,16.5079
taxi,UCT,94,12000,-50.175,14.7442
taxi,UCT,94,13000,-47.99,15.038
taxi,UCT,94,14000,-48.735,16.1819
taxi,UCT,94,15000,-47.045,16.1022
taxi,UCT,94,16000,-48.575,15.9737
taxi,UCT,94,17000,-49.82,15.1802
taxi,UCT,94,18000,-47.72,15.6109
taxi,UCT,94,19000,-47.315,17.6662
taxi,UCT,94,20000,-48.575,16.4012
taxi,UCT,94,21000,-45.92,16.4042
taxi,UCT,94,22000,-46.82,15.8335
taxi,UCT,94,23000,-47.855,17.1571
taxi,UCT,94,24000,-47.72,16.3993
taxi,UCT,94,25000,-45.605,15.2345
taxi,UCT,94,26000,-46.57,16.9675
taxi,UCT,94,27000,-45.86,17.362
taxi,UCT,94,28000,-46.325,16.0373
taxi,UCT,94,29000,-46.19,16.1952
taxi,UCT,94,30000,-45.425,16.9624
taxi,UCT,95,1000,-55.85,16.9325
taxi,UCT,95,2000,-54.335,16.0662
taxi,UCT,95,3000,-54.435,16.725
taxi,UCT,95,4000,-51.86,14.6277
taxi,UCT,95,5000,-52.085,15.5905
taxi,UCT,95,6000,-50.805,16.231
taxi,UCT,95,7000,-51.05,15.7766
taxi,UCT,95,8000,-49.835,14.396
taxi,UCT,95,9000,-48.575,14.1064
taxi,UCT,95,10000,-49.7,16.2407
taxi,UCT,95,11000,-50.27,15.2502
taxi,UCT,95,12000,-47.57,16.1943
taxi,UCT,95,13000,-46.34,14.8627
taxi,UCT,95,14000,-48.17,14.9707
taxi,UCT,95,15000,-46.005,15.2439
taxi,UCT,95,16000,-45.945,14.844
taxi,UCT,95,17000,-45.675,16.9192
taxi,UCT,95,18000,-44.67,16.1033
taxi,UCT,95,19000,-44.06,16.2563
taxi,UCT,95,20000,-43.995,18.9266
taxi,UCT,95,21000,-45.225,15.8426
taxi,UCT,95,22000,-44.775,16.3432
taxi,UCT,95,23000,-44.135,16.6961
taxi,UCT,95,24000,-46,15.2081
taxi,UCT,95,25000,-44.3,15.6279
taxi,UCT,95,26000,-44.27,15.959
taxi,UCT,95,27000,-43.475,15.6195
taxi,UCT,95,28000,-43.33,15.8926
taxi,UCT,95,29000,-43.665,15.5021
taxi,UCT,95,30000,-42.415,15.7309
taxi,UCT,96,1000,-60.86,16.3864
taxi,UCT,96,2000,-59.015,15.4515
taxi,UCT,96,3000,-58.655,16.4844
taxi,UCT,96,4000,-54.515,16.2601
taxi,UCT,96,5000,-52.415,17.461
taxi,UCT,96,6000,-50.96,14.7607
taxi,UCT,96,7000,-50.61,17.1572
taxi,UCT,96,8000,-51.05,15.3848
taxi,UCT,96,9000,-50.285,15.5539
taxi,UCT,96,10000,-49.765,16.5481
taxi,UCT,96,11000,-49.205,15.0841
taxi,UCT,96,12000,-48.485,16.1597
taxi,UCT,96,13000,-47.99,15.5699
taxi,UCT,96,14000,-47.315,16.9849
taxi,UCT,96,15000,-47.855,16.2055
taxi,UCT,96,16000,-46.655,16.121
taxi,UCT,96,17000,-48.17,15.4523
taxi,UCT,96,18000,-48.08,15.1397
taxi,UCT,96,19000,-47.765,16.3848
taxi,UCT,96,20000,-48.35,16.7526
taxi,UCT,96,21000,-45.965,15.1831
taxi,UCT,96,22000,-46.325,15.8587
taxi,UCT,96,23000,-46.73,16.9497
taxi,UCT,96,24000,-45.68,17.0573
taxi,UCT,96,25000,-46.865,16.1016
taxi,UCT,96,26000,-47.36,17.515
taxi,UCT,96,27000,-46.235,16.3101
taxi,UCT,96,28000,-46.01,15.7001
taxi,UCT,96,29000,-47.09,16.7098
taxi,UCT,96,30000,-44.795,16.0515
taxi,UCT,97,1000,-41.455,33.0743
taxi,UCT,97,2000,-45.395,31.8002
taxi,UCT,97,3000,-39.125,31.4171
taxi,UCT,97,4000,-38.565,31.6133
taxi,UCT,97,5000,-34.87,34.2331
taxi,UCT,97,6000,-33.46,33.3168
taxi,UCT,97,7000,-34.095,33.809
taxi,UCT,97,8000,-35.165,33.1092
taxi,UCT,97,9000,-33.13,31.9099
taxi,UCT,97,10000,-35.66,31.4317
taxi,UCT,97,11000,-30.22,32.1534
taxi,UCT,97,12000,-33.7,32.0532
taxi,UCT,97,13000,-31.9,31.2095
taxi,UCT,97,14000,-31.07,33.6659
taxi,UCT,97,15000,-33.42,32.1553
taxi,UCT,97,16000,-29.655,31.2266
taxi,UCT,97,17000,-30.865,31.29
taxi,UCT,97,18000,-32.665,30.7506
taxi,UCT,97,19000,-31.14,32.7285
taxi,UCT,97,20000,-27.755,32.9457
taxi,UCT,97,21000,-33.5,30.0044
taxi,UCT,97,22000,-33.82,31.2506
taxi,UCT,97,23000,-31.31,30.5904
taxi,UCT,97,24000,-29.025,32.109
taxi,UCT,97,25000,-27.155,31.9508
taxi,UCT,97,26000,-30.145,31.4429
taxi,UCT,97,27000,-27.42,32.7336
taxi,UCT,97,28000,-27.98,31.8932
taxi,UCT,97,29000,-29.18,30.9533
taxi,UCT,97,30000,-29.57,30.6198
taxi,UCT,98,1000,-62.17,18.944
taxi,UCT,98,2000,-55.84,19.5092
taxi,UCT,98,3000,-52.2,19.4588
taxi,UCT,98,4000,-51.27,19.3047
taxi,UCT,98,5000,-50.735,19.0979
taxi,UCT,98,6000,-46.325,21.8754
taxi,UCT,98,7000,-45.445,21.9214
taxi,UCT,98,8000,-43.29,25.7213
taxi,UCT,98,9000,-41.88,24.7909
taxi,UCT,98,10000,-42.08,25.0891
taxi,UCT,98,11000,-43.08,23.6368
taxi,UCT,98,12000,-40.965,24.7625
taxi,UCT,98,13000,-41.91,24.6825
taxi,UCT,98,14000,-38.77,25.362
taxi,UCT,98,15000,-39.97,25.3526
taxi,UCT,98,16000,-39.54,24.1625
taxi,UCT,98,17000,-37.42,26.1613
taxi,UCT,98,18000,-37.595,27.072
taxi,UCT,98,19000,-35.415,27.7428
taxi,UCT,98,20000,-36.755,26.0366
taxi,UCT,98,21000,-35.61,27.2442
taxi,UCT,98,22000,-33.42,28.6427
taxi,UCT,98,23000,-32.755,26.9713
taxi,UCT,98,24000,-34.645,27.8067
taxi,UCT,98,25000,-29.975,29.2939
taxi,UCT,98,26000,-32.93,28.3615
taxi,UCT,98,27000,-32.105,28.9273
taxi,UCT,98,28000,-29.585,26.6823
taxi,UCT,98,29000,-33.825,26.6059
taxi,UCT,98,30000,-30.53,28.5787
taxi,UCT,99,1000,-57.14,15.3901
taxi,UCT,99,2000,-54.275,17.6014
taxi,UCT,99,3000,-50.895,17.8974
taxi,UCT,99,4000,-52.835,15.389
taxi,UCT,99,5000,-51.72,17.1684
taxi,UCT,99,6000,-49.205,15.5186
taxi,UCT,99,7000,-46.335,19.4299
taxi,UCT,99,8000,-42.695,22.3848
taxi,UCT,99,9000,-44.595,21.0047
taxi,UCT,99,10000,-43.8,21.461
taxi,UCT,99,11000,-43.29,19.669
taxi,UCT,99,12000,-41.99,20.8479
taxi,UCT,99,13000,-42.735,19.051
taxi,UCT,99,14000,-40.615,20.7654
taxi,UCT,99,15000,-40.7,20.883
taxi,UCT,99,16000,-40.765,20.4446
taxi,UCT,99,17000,-40.835,19.9564
taxi,UCT,99,18000,-42.915,19.2343
taxi,UCT,99,19000,-38.63,21.8401
taxi,UCT,99,20000,-37.8,22.3274
taxi,UCT,99,21000,-39.455,21.268
taxi,UCT,99,22000,-39.425,21.2389
taxi,UCT,99,23000,-40.56,20.7121
taxi,UCT,99,24000,-40.05,19.5203
taxi,UCT,99,25000,-38.835,21.4326
taxi,UCT,99,26000,-38.515,21.9467
taxi,UCT,99,27000,-38.75,22.5123
taxi,UCT,99,28000,-37.21,22.0886
taxi,UCT,99,29000,-37.495,19.9462
taxi,UCT,99,30000,-38.09,22.0962
taxi,MENTS,0,1000,-66.53,16.566
taxi,MENTS,0,2000,-65.185,16.7911
taxi,MENTS,0,3000,-35.58,40.0697
taxi,MENTS,0,4000,-34.5,38.5793
taxi,MENTS,0,5000,-32.28,39.4007
taxi,MENTS,0,6000,-26.815,38.8323
taxi,MENTS,0,7000,-25.955,38.1713
taxi,MENTS,0,8000,-26.075,39.541
taxi,MENTS,0,9000,-25.8,37.5133
taxi,MENTS,0,10000,-21,37.8775
taxi,MENTS,0,11000,-20.975,38.4528
taxi,MENTS,0,12000,-20.315,37.782
taxi,MENTS,0,13000,-14.905,36.9265
taxi,MENTS,0,14000,-19.395,36.4581
taxi,MENTS,0,15000,-15.405,36.2082
taxi,MENTS,0,16000,-13.105,35.4555
taxi,MENTS,0,17000,-17.78,36.3231
taxi,MENTS,0,18000,-19.62,38.1675
taxi,MENTS,0,19000,-19.05,36.2409
taxi,MENTS,0,20000,-15.89,36.4318
taxi,MENTS,0,21000,-11.56,34.8455
taxi,MENTS,0,22000,-15.095,35.866
taxi,MENTS,0,23000,-12.09,35.0312
taxi,MENTS,0,24000,-14.68,35.7107
taxi,MENTS,0,25000,-14.075,35.9121
taxi,MENTS,0,26000,-11.03,34.5754
taxi,MENTS,0,27000,-15.195,36.4239
taxi,MENTS,0,28000,-15.135,36.033
taxi,MENTS,0,29000,-16.36,36.4544
taxi,MENTS,0,30000,-14.49,35.2038
taxi,MENTS,1,1000,-67.115,16.7582
taxi,MENTS,1,2000,-67.86,17.6396
taxi,MENTS,1,3000,-41.59,37.4283
taxi,MENTS,1,4000,-35.845,37.2882
taxi,MENTS,1,5000,-36.33,36.5381
taxi,MENTS,1,6000,-30,37.9019
taxi,MENTS,1,7000,-32.075,38.2699
taxi,MENTS,1,8000,-30.74,38.0399
taxi,MENTS,1,9000,-26.61,37.6412
taxi,MENTS,1,10000,-29.235,38.7663
taxi,MENTS,1,11000,-23.65,38.5467
taxi,MENTS,1,12000,-22.82,38.4639
taxi,MENTS,1,13000,-24.095,37.6546
taxi,MENTS,1,14000,-28.535,36.8457
taxi,MENTS,1,15000,-25.67,38.1298
taxi,MENTS,1,16000,-22.72,37.5114
taxi,MENTS,1,17000,-21.465,38.6865
taxi,MENTS,1,18000,-21.155,36.6326
taxi,MENTS,1,19000,-24.35,36.7546
taxi,MENTS,1,20000,-22.61,36.6783
taxi,MENTS,1,21000,-20.42,36.6783
taxi,MENTS,1,22000,-13.96,35.5184
taxi,MENTS,1,23000,-19.76,36.6314
taxi,MENTS,1,24000,-22.09,36.2288
taxi,MENTS,1,25000,-17.945,36.9389
taxi,MENTS,1,26000,-16.185,35.4683
taxi,MENTS,1,27000,-19.905,37.1173
taxi,MENTS,1,28000,-13.755,34.9198
taxi,MENTS,1,29000,-16.215,36.2896
taxi,MENTS,1,30000,-16.155,36.7772
taxi,MENTS,2,1000,-61.955,19.0686
taxi,MENTS,2,2000,-60.5,16.3406
taxi,MENTS,2,3000,-60.185,17.2111
taxi,MENTS,2,4000,-62.975,16.5986
taxi,MENTS,2,5000,-61.105,18.2317
taxi,MENTS,2,6000,-38.49,37.0573
taxi,MENTS,2,7000,-36.015,37.7216
taxi,MENTS,2,8000,-35.085,35.2645
taxi,MENTS,2,9000,-28.34,38.1435
taxi,MENTS,2,10000,-33.1,36.5055
taxi,MENTS,2,11000,-24.055,36.6199
taxi,MENTS,2,12000,-28.185,36.1553
taxi,MENTS,2,13000,-28.575,36.5198
taxi,MENTS,2,14000,-25.18,35.8392
taxi,MENTS,2,15000,-21.96,36.5171
taxi,MENTS,2,16000,-22.21,35.7257
taxi,MENTS,2,17000,-19.425,35.648
taxi,MENTS,2,18000,-23.315,36.194
taxi,MENTS,2,19000,-19.75,36.3782
taxi,MENTS,2,20000,-25.67,36.6265
taxi,MENTS,2,21000,-17.155,35.2159
taxi,MENTS,2,22000,-18.565,35.0314
taxi,MENTS,2,23000,-21,35.5533
taxi,MENTS,2,24000,-18.56,34.5093
taxi,MENTS,2,25000,-17.935,34.2161
taxi,MENTS,2,26000,-18.87,34.5471
taxi,MENTS,2,27000,-20.325,35.7142
taxi,MENTS,2,28000,-18.795,34.3395
taxi,MENTS,2,29000,-17.35,34.7291
taxi,MENTS,2,30000,-16.08,35.1227
taxi,MENTS,3,1000,-67.565,17.411
taxi,MENTS,3,2000,-37.325,38.7628
taxi,MENTS,3,3000,-33.43,39.449
taxi,MENTS,3,4000,-29.56,38.6942
taxi,MENTS,3,5000,-30.505,39.2041
taxi,MENTS,3,6000,-27.64,38.5174
taxi,MENTS,3,7000,-24.27,39.5817
taxi,MENTS,3,8000,-20.415,38.5376
taxi,MENTS,3,9000,-21.275,37.7704
taxi,MENTS,3,10000,-20.715,38.2522
taxi,MENTS,3,11000,-21.655,37.4626
taxi,MENTS,3,12000,-18.735,36.9611
taxi,MENTS,3,13000,-23.145,39.7935
taxi,MENTS,3,14000,-16.915,36.4423
taxi,MENTS,3,15000,-15.51,36.6768
taxi,MENTS,3,16000,-16.74,36.8913
taxi,MENTS,3,17000,-19.425,37.4385
taxi,MENTS,3,18000,-20.055,36.9433
taxi,MENTS,3,19000,-15.82,34.5036
taxi,MENTS,3,20000,-15.885,35.7027
taxi,MENTS,3,21000,-19.375,36.7257
taxi,MENTS,3,22000,-13.93,34.5515
taxi,MENTS,3,23000,-14.62,34.36
taxi,MENTS,3,24000,-14.13,35.3355
taxi,MENTS,3,25000,-18.105,36.1324
taxi,MENTS,3,26000,-11.385,34.3952
taxi,MENTS,3,27000,-13.93,35.2203
taxi,MENTS,3,28000,-15.58,35.6766
taxi,MENTS,3,29000,-12.66,34.3348
taxi,MENTS,3,30000,-13.32,34.588
taxi,MENTS,4,1000,-66.235,16.8433
taxi,MENTS,4,2000,-63.29,17.0808
taxi,MENTS,4,3000,-67.205,17.131
taxi,MENTS,4,4000,-40.215,39.1074
taxi,MENTS,4,5000,-34.19,39.4584
taxi,MENTS,4,6000,-32.52,39.8223
taxi,MENTS,4,7000,-28.51,39.3929
taxi,MENTS,4,8000,-28.5,39.6384
taxi,MENTS,4,9000,-23.025,39.328
taxi,MENTS,4,10000,-24.025,39.3853
taxi,MENTS,4,11000,-18.12,37.9359
