init_top10,ori_top10
-6.300000190734863,-6.7
-6.300000190734863,-6.5
-6.0,-6.4
-5.699999809265137,-6.4
-5.599999904632568,-6.2
-5.5,-6.1
-5.5,-5.7
-5.400000095367432,-5.6
-5.400000095367432,-5.5
-5.400000095367432,-5.5
