init_top10,ori_top10
-6.599999904632568,-6.3
-6.5,-6.0
-6.099999904632568,-6.0
-6.0,-5.7
-5.900000095367432,-5.7
-5.900000095367432,-5.6
-5.900000095367432,-5.6
-5.800000190734863,-5.6
-5.800000190734863,-5.5
-5.699999809265137,-5.4
