algorithm,seed,max_evals,evaluations,best_noisy,post_true,post_return_mean,post_loss_median,post_loss_cvar20
CMA-ES-Resample(k=5),45,258,258,15.76315957219054,234.84985296985,-234.84985296985,203.1960014033681,528.3226527472641
CMA-ES-Resample(k=5),46,258,258,396.9072164854089,576.8190302236253,-576.8190302236253,586.2557017303795,679.6980822451721
CMA-ES-Resample(k=5),47,258,258,114.69359422634402,359.9136018837767,-359.9136018837767,347.7867643703255,546.9385747681372
CMA-ES-Resample(k=5),48,258,258,342.792532173954,459.0434035021705,-459.0434035021705,450.33100744518356,616.3982369548742
CMA-ES-Resample(k=5),49,258,258,471.6194996477766,607.8708244296814,-607.8708244296814,650.8822746280813,771.56983695365
CMA-ES-Resample(k=5),50,258,258,5.4384141653245095,513.1675755329921,-513.1675755329921,525.0580828080234,655.8663412497953
CMA-ES-sep,1,258,258,5.965210849794132,16.709733769813326,-16.709733769813326,7.797895935143165,54.13784201331872
CMA-ES-sep,2,258,258,9.803560851238782,36.40565454487394,-36.40565454487394,26.010312089812217,86.7824210425783
CMA-ES-sep,3,258,258,51.89635979422552,154.49521103328874,-154.49521103328874,143.05851834644935,315.15697123695253
CMA-ES-sep,4,258,258,55.55412160381412,357.8230836468514,-357.8230836468514,402.33662950769576,611.7980133218779
CMA-ES-sep,5,258,258,7.365507951408753,40.098280512637096,-40.098280512637096,14.050432469034781,147.19179562771416
CMA-ES-sep,6,258,258,31.627761632670484,59.286065734734194,-59.286065734734194,21.41127008392388,212.72241073795857
CMA-ES-sep,7,258,258,11.950569950890143,54.30869968149583,-54.30869968149583,26.927564578988793,178.28653220407298
CMA-ES-sep,8,258,258,17.826441491440093,239.3911173593164,-239.3911173593164,146.61023606197466,584.2196268945094
CMA-ES-sep,9,258,258,5.3882461947505105,121.69190410106566,-121.69190410106566,59.876282383366416,359.04649054335437
CMA-ES-sep,10,258,258,93.23091188655482,101.12087394585929,-101.12087394585929,93.66080826521842,154.63889320588456
CMA-ES-sep,11,258,258,12.27673612921863,36.64497661238224,-36.64497661238224,6.305556564840327,156.5898376100889
CMA-ES-sep,12,258,258,121.55210882578027,290.4749384062501,-290.4749384062501,297.7016436721648,586.7968403490831
CMA-ES-sep,13,258,258,3.1255153538022826,29.457119135263973,-29.457119135263973,8.896107871549821,111.27545958931653
CMA-ES-sep,14,258,258,11.38140303119397,501.1714813621645,-501.1714813621645,504.55062417035253,636.7375682922689
CMA-ES-sep,15,258,258,3.1372351080479706,281.52623042487636,-281.52623042487636,237.04010705817237,635.2621853162921
CMA-ES-sep,16,258,258,4.76637270891595,23.95094712035236,-23.95094712035236,4.232117142024993,102.43747241880139
CMA-ES-sep,17,258,258,7.075309535388422,15.764974192521736,-15.764974192521736,5.7679374595204,56.06944664126667
CMA-ES-sep,18,258,258,265.3316268289201,179.41614262585375,-179.41614262585375,125.4354810580889,425.17481818491973
CMA-ES-sep,19,258,258,6.279237641199888,27.078731517561195,-27.078731517561195,16.28486537117305,78.88480666441389
CMA-ES-sep,20,258,258,12.616645378407123,38.230316471967825,-38.230316471967825,13.890574691724122,136.42800234524037
CMA-ES-sep,21,258,258,88.0494473673193,184.2953303521325,-184.2953303521325,154.9208361407753,366.72945089533073
CMA-ES-sep,22,258,258,35.97848556418859,81.27653775636918,-81.27653775636918,35.72675624487356,272.87746136390047
CMA-ES-sep,23,258,258,9.743000054894877,88.67205304600984,-88.67205304600984,49.50819899270356,266.37108919399304
CMA-ES-sep,24,258,258,5.624336073146846,80.90116840483063,-80.90116840483063,32.54508272893895,286.92420816613225
CMA-ES-sep,25,258,258,25.65041020457088,70.69011655916735,-70.69011655916735,42.0811609635391,209.41514470100387
