dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
WineQuality_sample_4252,985772,0.013826118556863817,0.013027427155605469,-5.776685611174998,0.0322265625,True,"[10, 1, 4, 0, 6]"
WineQuality_sample_4252,305711,0.012808315536230717,0.012604856397567782,-1.5884925546018338,0.0185546875,True,[10]
WineQuality_sample_4252,435829,0.015539485802244308,0.01427845100833513,-8.11503552921327,0.0048828125,True,"[10, 5, 6, 8]"
WineQuality_sample_4252,117952,0.015683753854855247,0.014364350556823011,-8.412547852016857,0.052734375,False,"[1, 2]"
WineQuality_sample_4252,963395,0.01355718032969282,0.012548147302817518,-7.442794167643593,0.001953125,False,[0]
WineQuality_sample_4252,152315,0.014001739470886043,0.013666766821121275,-2.392364537715327,0.0009765625,True,"[10, 7, 0]"
WineQuality_sample_4252,882371,0.012476354226032514,0.012134001043841105,-2.7440162084936097,0.0322265625,True,"[7, 1, 6]"
WineQuality_sample_4252,359783,0.012377178084265292,0.011612647085967197,-6.1769410853837385,0.001953125,True,"[10, 7, 4, 3]"
WineQuality_sample_4252,304137,0.013385315069165429,0.012740004161048651,-4.8210363729377095,0.0185546875,True,"[7, 4, 2, 0]"
WineQuality_sample_4252,122579,0.014397892822794616,0.013329298722726987,-7.421878418040728,0.0029296875,True,[10]
WineQuality_sample_4252,610581,0.014232184920514056,0.013707795272108865,-3.684533691305145,0.0029296875,True,"[7, 4, 0, 2, 6]"
WineQuality_sample_4252,448242,0.01473252512208307,0.015244697324608463,3.4764726228613867,0.0009765625,True,"[7, 1, 4, 2]"
WineQuality_sample_4252,374564,0.01362749397899052,0.012914388560213957,-5.232843396415772,0.0048828125,True,[5]
WineQuality_sample_4252,735831,0.01498680243350115,0.014071581507835112,-6.106845871405995,0.009765625,True,"[10, 4, 2, 5, 6]"
WineQuality_sample_4252,736326,0.012302664839619353,0.012275820567643642,-0.21819884005343224,0.0009765625,True,[10]
