dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ParkinsonsTelemonitoring_sample_4700,985772,0.00015720256916848765,0.0001428064370187998,-9.157695211875494,0.0009765625,True,[19]
ParkinsonsTelemonitoring_sample_4700,305711,0.0001407412184891211,0.00012692694115239907,-9.815374262792707,0.0244140625,True,"[19, 0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,435829,0.0001267511760473978,0.00010053424606733016,-20.683776512072743,0.0185546875,True,"[19, 0, 14, 17]"
ParkinsonsTelemonitoring_sample_4700,117952,0.0001782563842855676,0.0001840322245287409,3.2401870296664335,0.052734375,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,963395,0.00011065831618171232,0.00010337089087695487,-6.5855197839724475,0.0009765625,True,"[19, 14, 17, 11]"
ParkinsonsTelemonitoring_sample_4700,152315,0.00011343604040101415,0.00011139275972864682,-1.8012623370350462,0.0009765625,True,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,882371,0.0001683198334031324,0.00018280530634428191,8.605921624492263,0.0322265625,True,"[19, 0, 14, 17]"
ParkinsonsTelemonitoring_sample_4700,359783,0.00012281948204323931,0.00011114382176254949,-9.506358507992518,0.0322265625,True,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,304137,0.0001955533812387794,0.0001488209024256361,-23.89755601110311,0.0068359375,True,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,122579,0.00013312756072093797,0.000137049214757391,2.9457867440939585,0.0009765625,True,"[19, 0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,610581,0.00014207673604208542,0.00012413815502220057,-12.625980522645984,0.0009765625,True,"[19, 0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,448242,0.00013681981111638876,0.00012583076302839563,-8.031766743666276,0.0654296875,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,374564,0.00016867183594230213,0.00014375931187513935,-14.769818522450095,0.0009765625,True,"[0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,735831,0.00018950028048442892,0.00019526133639840478,3.040130547167838,0.001953125,True,"[19, 0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,736326,0.00012915606514337947,0.00013571433709776577,5.077788601801853,0.0654296875,False,"[19, 14, 17]"
