function,function_index,dimension,instance,best_f_cma,best_f_berw,label,misranking_rd,variance_rel_sd,pred_misranking,pred_variance
120,20,40,10,35.27983238,34.40424065,berw,0.22222222222222224,1.0794620829711263,berw,berw
120,20,40,11,61.61924553,40.05793065,berw,0.32,1.134767146490357,berw,berw
120,20,40,12,46.57565297,41.49254225,berw,0.26666666666666666,1.5534143578921247,berw,berw
120,20,40,13,40.22697311,69.45698117,cma,0.36444444444444446,1.4385525285855987,berw,berw
120,20,40,14,41.56565495,44.37743196,cma,0.4088888888888889,2.0539516169128564,berw,berw
120,20,40,15,55.44263,45.63018286,berw,0.24000000000000002,1.4536701846546534,berw,berw
121,21,40,1,0.01734582605,0.391539038,cma,0.008888888888888889,0.00025530237787459506,cma,cma
121,21,40,2,0.01246933355,0.4569514411,cma,0.0,0.0,cma,cma
121,21,40,3,0.009925259036,0.09747536182,cma,0.008888888888888889,0.0005412357063997122,cma,cma
121,21,40,4,0.01626752342,0.4063951257,cma,0.0,0.00642875919174746,cma,cma
121,21,40,5,0.01151506649,0.3368885265,cma,0.008888888888888889,0.0019188742988778843,cma,cma
121,21,40,6,0.009517218808,0.8558055201,cma,0.0,0.0034486916503692847,cma,cma
121,21,40,7,0.02419472012,0.3444710511,cma,0.0,0.0009564659429692209,cma,cma
121,21,40,8,0.0147622622,1.037559207,cma,0.0,0.0006698569653883717,cma,cma
121,21,40,9,0.008688285487,0.1812728818,cma,0.0,0.002076907516917999,cma,cma
121,21,40,10,0.01332179265,0.0762499959,cma,0.008888888888888889,0.0004067129641291617,cma,cma
121,21,40,11,0.01965136509,0.1185357524,cma,0.0,0.0005582707093646194,cma,cma
121,21,40,12,0.01966975689,0.8477412216,cma,0.0,0.0011525704948523658,cma,cma
121,21,40,13,0.01507062485,2.146440956,cma,0.0,0.0004692520761888031,cma,cma
121,21,40,14,0.01638212132,0.8654644226,cma,0.008888888888888889,0.0028871032528293055,cma,cma
121,21,40,15,0.01342680803,0.6659587648,cma,0.035555555555555556,0.0015098449542646517,cma,cma
122,22,40,1,10.02323851,8.711471544,berw,0.32,145.3971607463696,berw,berw
122,22,40,2,10.94480054,8.412864128,berw,0.3377777777777778,0.983549529653781,berw,berw
122,22,40,3,13.01227366,10.25542398,berw,0.29333333333333333,0.07425922672167061,berw,berw
122,22,40,4,9.698946707,9.190364776,berw,0.29333333333333333,0.2981665429405663,berw,berw
122,22,40,5,11.63397982,8.691045762,berw,0.17777777777777776,0.9935698901128945,berw,berw
122,22,40,6,9.335219379,8.369478279,berw,0.24888888888888888,0.52398829767984,berw,berw
122,22,40,7,12.31188958,9.154255968,berw,0.3288888888888889,0.2840164709398166,berw,berw
122,22,40,8,13.23168081,11.48498973,berw,0.26666666666666666,0.37024233316199123,berw,berw
122,22,40,9,8.738662798,7.502799311,berw,0.2577777777777778,0.7785581003324911,berw,berw
122,22,40,10,9.517676043,8.126936639,berw,0.29333333333333333,1.3914247876317334,berw,berw
122,22,40,11,9.4367906,9.09723258,berw,0.3377777777777778,0.10140702031734093,berw,berw
122,22,40,12,12.71469783,9.085454539,berw,0.3466666666666667,0.31284922342820104,berw,berw
122,22,40,13,9.416344991,10.13391883,cma,0.29333333333333333,0.26340297202910534,berw,berw
122,22,40,14,11.18276461,10.43356169,berw,0.3111111111111111,0.13712784161630812,berw,berw
122,22,40,15,9.96946925,8.734746013,berw,0.38222222222222224,0.18685255558002634,berw,berw
123,23,40,1,11.31565331,12.2812655,cma,0.2577777777777778,1.4902825111909472,berw,berw
123,23,40,2,16.75564893,13.13056622,berw,0.3733333333333333,1.9289933798234615,berw,berw
123,23,40,3,13.28525419,12.53954034,berw,0.3466666666666667,1.8127053497436714,berw,berw
123,23,40,4,12.65217677,10.72158453,berw,0.3111111111111111,2.186640145310165,berw,berw
123,23,40,5,10.58451054,14.83057732,cma,0.24888888888888888,1.683777993012894,berw,berw
123,23,40,6,12.91786203,10.19545596,berw,0.32,1.7283892109634285,berw,berw
123,23,40,7,11.88645076,11.8024139,berw,0.3555555555555555,2.260892921634086,berw,berw
123,23,40,8,15.67873127,13.96121441,berw,0.22222222222222224,1.91259652700846,berw,berw
123,23,40,9,13.5774153,15.35320529,cma,0.36444444444444446,1.7371273138709846,berw,berw
123,23,40,10,14.15526886,14.59740877,cma,0.4088888888888889,2.6836622513248014,berw,berw
123,23,40,11,12.4174149,14.34540567,cma,0.4,2.5582161215110215,berw,berw
123,23,40,12,13.46324345,11.77890838,berw,0.29333333333333333,2.494870873482151,berw,berw
123,23,40,13,12.9166008,13.36825587,cma,0.41777777777777775,1.8849348362278515,berw,berw
123,23,40,14,12.75338894,12.81621365,cma,0.38222222222222224,2.264709605702595,berw,berw
123,23,40,15,12.87822547,12.92927573,cma,0.2577777777777778,1.7722378672021535,berw,berw
124,24,40,1,0.8903361572,1.088924257,cma,0.02666666666666667,0.018680663944102074,cma,cma
124,24,40,2,1.504616207,0.5784500677,berw,0.008888888888888889,2.1767266220816173e-16,cma,cma
124,24,40,3,1.231959439,1.688183729,cma,0.0,0.0015678495191386236,cma,cma
124,24,40,4,0.2914391241,0.7255796007,cma,0.02666666666666667,0.00036962416295398487,cma,cma
124,24,40,5,0.6565792576,1.822349869,cma,0.0,0.0,cma,cma
124,24,40,6,0.4250832174,0.8486394,cma,0.02666666666666667,0.0018430618045998622,cma,cma
124,24,40,7,0.6458860903,2.381961138,cma,0.0,0.0011637075982180163,cma,cma
124,24,40,8,0.3142044297,1.33370994,cma,0.017777777777777778,0.0010692593944531812,cma,cma
124,24,40,9,0.434835066,0.6387241139,cma,0.008888888888888889,0.0002306053934844662,cma,cma
124,24,40,10,0.8425141422,1.396145664,cma,0.0,0.0003216936177500257,cma,cma
124,24,40,11,0.4409843553,1.520445771,cma,0.02666666666666667,0.0005615352111875485,cma,cma
124,24,40,12,0.7583168927,2.698394551,cma,0.02666666666666667,0.00018789975985907675,cma,cma
124,24,40,13,1.157083124,0.7791543691,berw,0.0,0.00028963542881749513,cma,cma
124,24,40,14,0.6218019906,1.610033235,cma,0.017777777777777778,0.005922789679082417,cma,cma
124,24,40,15,0.3454248426,2.392573894,cma,0.017777777777777778,1.701092088658965e-16,cma,cma
125,25,40,1,2.222783768,1.186532258,berw,0.4088888888888889,0.0017445829009111464,berw,cma
125,25,40,2,1.593450858,1.133813185,berw,0.3733333333333333,0.0005337344929706351,berw,cma
125,25,40,3,2.062752271,1.075630905,berw,0.3555555555555555,0.00011324316064474576,berw,cma
125,25,40,4,1.761751682,1.036916004,berw,0.3022222222222222,0.0008666495711787914,berw,cma
125,25,40,5,1.878267149,0.92129923,berw,0.2577777777777778,6.748552677266624e-05,berw,cma
125,25,40,6,1.536945535,1.249092859,berw,0.26666666666666666,0.00025777017037491453,berw,cma
125,25,40,7,1.471435198,1.287110557,berw,0.2577777777777778,0.0011468224590249214,berw,cma
125,25,40,8,1.730983107,1.267406721,berw,0.3288888888888889,0.0001852454114147916,berw,cma
125,25,40,9,1.289048611,1.13835249,berw,0.26666666666666666,0.0003342981414058727,berw,cma
125,25,40,10,1.431350794,0.9953469006,berw,0.26666666666666666,0.00011738101026657277,berw,cma
125,25,40,11,1.538947892,1.062473745,berw,0.23111111111111113,0.004983176486338606,berw,cma
125,25,40,12,1.58072285,1.164658817,berw,0.3022222222222222,0.00015417037510802526,berw,cma
125,25,40,13,1.592956872,1.138505151,berw,0.3377777777777778,0.00032587080964058393,berw,cma
125,25,40,14,1.152896742,1.067783041,berw,0.3111111111111111,0.016185469478384805,berw,cma
125,25,40,15,1.66606331,1.110978494,berw,0.29333333333333333,0.0014155011978380437,berw,cma
126,26,40,1,2.367556904,1.266564765,berw,0.46222222222222226,5.270322749635601,berw,berw
126,26,40,2,2.113233578,1.330315181,berw,0.38222222222222224,1.981438988730078,berw,berw
126,26,40,3,2.168593916,1.338561083,berw,0.3555555555555555,0.19828421543316627,berw,berw
126,26,40,4,2.001323233,1.514407466,berw,0.28444444444444444,2.2198769083273424,berw,berw
126,26,40,5,2.427248847,1.322817299,berw,0.3466666666666667,6.134883762646341,berw,berw
126,26,40,6,1.745460985,1.55372686,berw,0.3377777777777778,24.54230539972177,berw,berw
126,26,40,7,1.788212428,1.31307153,berw,0.4,0.4404402791311749,berw,berw
126,26,40,8,2.219625873,1.568864308,berw,0.3466666666666667,1.4157413290959955,berw,berw
126,26,40,9,2.022951731,1.666230403,berw,0.2577777777777778,11.32633583262357,berw,berw
126,26,40,10,2.025669891,1.644362652,berw,0.2577777777777778,1.114878998392281,berw,berw
126,26,40,11,1.587342286,1.782618325,cma,0.3733333333333333,2.976133538754535,berw,berw
126,26,40,12,1.825212673,1.400856336,berw,0.36444444444444446,3.8078823432791005,berw,berw
126,26,40,13,1.89458279,1.660362941,berw,0.3111111111111111,1.1977754503037648,berw,berw
126,26,40,14,2.050005463,1.415052786,berw,0.29333333333333333,1.5735719098149,berw,berw
126,26,40,15,2.34388636,1.405246096,berw,0.3377777777777778,1.6940792434779564,berw,berw
127,27,40,1,0.6564843464,0.8089437698,cma,0.14222222222222222,0.0,berw,cma
127,27,40,2,0.7872707804,0.7447504389,berw,0.08,7.680509611945695e-05,cma,cma
127,27,40,3,0.7737802417,0.7656481205,berw,0.11555555555555556,8.282677677740513e-05,cma,cma
127,27,40,4,0.6979368953,0.6980495473,cma,0.05333333333333334,0.0008998773260777458,cma,cma
127,27,40,5,0.7568170266,0.7900547664,cma,0.16,0.0,berw,cma
127,27,40,6,0.8231854071,0.8033905673,berw,0.16,0.0017473819297472715,berw,cma
127,27,40,7,0.7503593235,0.7489497916,berw,0.1511111111111111,0.0006544780889265918,berw,cma
127,27,40,8,0.7859942768,0.7830052904,berw,0.12444444444444444,0.0016324607094981311,berw,cma
127,27,40,9,0.7066309509,0.6827878373,berw,0.12444444444444444,0.0,berw,cma
127,27,40,10,0.731914329,0.7179874986,berw,0.10666666666666667,0.0002987377074816598,cma,cma
127,27,40,11,0.7679739299,0.7335854459,berw,0.12444444444444444,0.004968186240415425,berw,cma
127,27,40,12,0.7655120327,0.8487913394,cma,0.08,0.0031813011363452616,cma,cma
127,27,40,13,0.7609320394,0.767567198,cma,0.05333333333333334,0.002883078993495286,cma,cma
127,27,40,14,0.7624677715,0.8101736344,cma,0.21333333333333335,0.0012744677084359079,berw,cma
127,27,40,15,0.6934523844,0.7302140883,cma,0.08888888888888888,0.0002809392290177362,cma,cma
128,28,40,1,79.09206136,77.68271501,berw,0.3555555555555555,0.4268263083539341,berw,berw
128,28,40,2,79.39889188,73.28881258,berw,0.24000000000000002,0.445855297016869,berw,berw
128,28,40,3,80.06943893,79.8117093,berw,0.3555555555555555,0.42149831792326997,berw,berw
128,28,40,4,79.26361317,79.36689101,cma,0.26666666666666666,1.2627675075711904,berw,berw
128,28,40,5,79.54230972,80.11438034,cma,0.36444444444444446,0.5072073278737325,berw,berw
128,28,40,6,82.73762207,78.67400332,berw,0.2577777777777778,0.07918095280106784,berw,berw
128,28,40,7,83.43946236,79.26441784,berw,0.4533333333333333,0.5232965197303541,berw,berw
128,28,40,8,82.83130073,82.60982983,berw,0.3022222222222222,0.19397405497358325,berw,berw
128,28,40,9,79.95187414,79.13311638,berw,0.3911111111111111,1.18784768106592,berw,berw
128,28,40,10,82.5339608,77.22277097,berw,0.2577777777777778,0.43490573051632253,berw,berw
128,28,40,11,82.57143053,78.31325804,berw,0.26666666666666666,0.2617962916622645,berw,berw
128,28,40,12,81.58995235,80.85456187,berw,0.26666666666666666,3.378442258472526,berw,berw
128,28,40,13,81.07939713,74.38468539,berw,0.28444444444444444,0.6795136369557662,berw,berw
128,28,40,14,81.73486397,82.13199646,cma,0.3022222222222222,0.41001366243259313,berw,berw
128,28,40,15,79.33105123,79.8406748,cma,0.3733333333333333,1.551206384560178,berw,berw
129,29,40,1,80.89703634,79.51768196,berw,0.4266666666666667,1.6125550896600471,berw,berw
129,29,40,2,78.16024439,81.09301202,cma,0.28444444444444444,1.6486332687427034,berw,berw
129,29,40,3,80.83712937,80.7267587,berw,0.24000000000000002,1.5701363710343588,berw,berw
129,29,40,4,81.23369424,79.15552836,berw,0.3111111111111111,1.8535302492027586,berw,berw
129,29,40,5,80.84874349,79.9823781,berw,0.29333333333333333,1.7144433068650864,berw,berw
129,29,40,6,79.44782798,79.40777066,berw,0.2755555555555556,2.2068273934747262,berw,berw
129,29,40,7,80.93910142,80.66868445,berw,0.3022222222222222,2.2075283771525602,berw,berw
129,29,40,8,80.84380973,80.77461604,berw,0.3377777777777778,1.645194905200102,berw,berw
129,29,40,9,77.67715479,81.93287192,cma,0.4088888888888889,2.2721010186915276,berw,berw
129,29,40,10,80.19292959,79.70802779,berw,0.3377777777777778,1.7451782426474935,berw,berw
129,29,40,11,74.66499019,77.52646765,cma,0.22222222222222224,2.701810121157552,berw,berw
129,29,40,12,82.93309778,80.69859346,berw,0.3111111111111111,1.379602238264452,berw,berw
129,29,40,13,79.98295121,80.86996818,cma,0.24888888888888888,1.7594751802510422,berw,berw
129,29,40,14,79.22702621,80.73306813,cma,0.3466666666666667,1.0466058301428889,berw,berw
129,29,40,15,79.3344805,80.00265138,cma,0.2755555555555556,1.6005067135913045,berw,berw
130,30,40,1,3.169840935,1.405119871,berw,0.20444444444444446,0.022861347285366818,berw,cma
130,30,40,2,13.54165506,0.9425331497,berw,0.20444444444444446,0.0009125121486654316,berw,cma
130,30,40,3,1.24541605,4.950363269,cma,0.17777777777777776,0.0008114697855111124,berw,cma
130,30,40,4,3.637888512,0.750998111,berw,0.13333333333333333,0.00044722940462157046,berw,cma
130,30,40,5,1.245298,6.787697895,cma,0.14222222222222222,0.00013667777408099972,berw,cma
130,30,40,6,7.593572211,2.374357696,berw,0.22222222222222224,0.0001055473041498987,berw,cma
130,30,40,7,24.63836096,24.84098109,cma,0.21333333333333335,0.0018017540002053531,berw,cma
130,30,40,8,10.97449378,3.698444552,berw,0.17777777777777776,0.0003189050147058748,berw,cma
130,30,40,9,0.9300062612,1.938777193,cma,0.0,0.00027031252531355994,cma,cma
130,30,40,10,10.97451956,2.868217688,berw,0.19555555555555554,0.0006201040629034501,berw,cma
130,30,40,11,2.118644456,0.01313874885,berw,0.19555555555555554,0.00029903897999880856,berw,cma
130,30,40,12,0.9301195412,3.703471404,cma,0.21333333333333335,0.0005938482300985883,berw,cma
130,30,40,13,0.9387239315,7.12315779,cma,0.21333333333333335,0.0012864414965332374,berw,cma
130,30,40,14,19.18609612,1.956000736,berw,0.12444444444444444,0.0,berw,cma
130,30,40,15,1.999399635,2.009550991,cma,0.19555555555555554,7.189233430560538e-05,berw,cma
