dataset,metric,mean,std
ParkinsonsTelemonitoring_sample_300,mse,0.0024309131340162003,0.00016684466616017425
ParkinsonsTelemonitoring_sample_300,aug_mse,0.0024203637627785257,0.0002060229828723615
ParkinsonsTelemonitoring_sample_300,delta_mse,-1.4440831065953827,1.9264669493857611
ParkinsonsTelemonitoring_sample_300,p_wilcoxon,0.07552083333333333,0.035383221161610086
ParkinsonsTelemonitoring_sample_300,should_proceed,0.7333333333333333,0.11417984514369003
ParkinsonsTelemonitoring_sample_500,mse,0.0015014629872663098,4.8348289144837805e-05
ParkinsonsTelemonitoring_sample_500,aug_mse,0.0014297568293649128,6.176287933443193e-05
ParkinsonsTelemonitoring_sample_500,delta_mse,-5.127011907351539,1.9005886947043398
ParkinsonsTelemonitoring_sample_500,p_wilcoxon,0.09576822916666666,0.023136900931520377
ParkinsonsTelemonitoring_sample_500,should_proceed,0.4666666666666667,0.1288122377439061
ParkinsonsTelemonitoring_sample_700,mse,0.0011630041918373583,4.400951804714899e-05
ParkinsonsTelemonitoring_sample_700,aug_mse,0.0011419581726917585,3.498190526650955e-05
ParkinsonsTelemonitoring_sample_700,delta_mse,-1.3295560089935454,1.441925008305631
ParkinsonsTelemonitoring_sample_700,p_wilcoxon,0.1353515625,0.0395598546048158
ParkinsonsTelemonitoring_sample_700,should_proceed,0.4,0.12649110640673517
