dataset,metric,mean,std
ConcreteCompressiveStrength_sample_201,mse,0.016621287816339512,0.004054356338664935
ConcreteCompressiveStrength_sample_201,aug_mse,0.01659180765200245,0.004040718447827854
ConcreteCompressiveStrength_sample_201,delta_mse,-0.15361102294059678,1.0887229895853345
ConcreteCompressiveStrength_sample_201,p_wilcoxon,0.3625,0.1356684920604476
ConcreteCompressiveStrength_sample_201,should_proceed,0.0,0.0
ConcreteCompressiveStrength_sample_402,mse,0.017468925910945163,0.003354266944918196
ConcreteCompressiveStrength_sample_402,aug_mse,0.017430514504602423,0.0034312965901996347
ConcreteCompressiveStrength_sample_402,delta_mse,-0.3341100129081645,1.1875850778170653
ConcreteCompressiveStrength_sample_402,p_wilcoxon,0.35182291666666665,0.11887589412352505
ConcreteCompressiveStrength_sample_402,should_proceed,0.0,0.0
ConcreteCompressiveStrength_sample_603,mse,0.017322934158113097,0.0018281597594319902
ConcreteCompressiveStrength_sample_603,aug_mse,0.0173358039698714,0.0018981088508959608
ConcreteCompressiveStrength_sample_603,delta_mse,0.03226267816444825,0.9781743839043177
ConcreteCompressiveStrength_sample_603,p_wilcoxon,0.40553385416666665,0.10968581828403746
ConcreteCompressiveStrength_sample_603,should_proceed,0.0,0.0
ConcreteCompressiveStrength_sample_804,mse,0.016710928418908325,0.0021350115497495714
ConcreteCompressiveStrength_sample_804,aug_mse,0.01672630924441807,0.002178760337515057
ConcreteCompressiveStrength_sample_804,delta_mse,0.05740027797113714,0.6147496131907038
ConcreteCompressiveStrength_sample_804,p_wilcoxon,0.451953125,0.10703006196116799
ConcreteCompressiveStrength_sample_804,should_proceed,0.0,0.0
ConcreteCompressiveStrength_sample_1005,mse,0.015718958923335698,0.0013389829630031205
ConcreteCompressiveStrength_sample_1005,aug_mse,0.01572176927886509,0.001346769604879535
ConcreteCompressiveStrength_sample_1005,delta_mse,0.01493238149921473,0.3166038585520644
ConcreteCompressiveStrength_sample_1005,p_wilcoxon,0.47747395833333334,0.09340925670844291
ConcreteCompressiveStrength_sample_1005,should_proceed,0.0,0.0
