dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_402,985772,0.004163843401991697,0.003835811946220803,-7.878093004506046,0.0009765625,True,"[6, 1]"
ConcreteCompressiveStrength_sample_402,305711,0.005103019891748941,0.004211528481365885,-17.469879194954856,0.0009765625,True,"[7, 6]"
ConcreteCompressiveStrength_sample_402,435829,0.005952243715101333,0.004205011361513124,-29.354180326241284,0.0009765625,True,[0]
ConcreteCompressiveStrength_sample_402,117952,0.009648311359939559,0.009085885785808455,-5.829264346363581,0.0009765625,True,"[7, 4]"
ConcreteCompressiveStrength_sample_402,963395,0.00969843384923255,0.006084523221941103,-37.2628270035313,0.0009765625,True,"[0, 7]"
ConcreteCompressiveStrength_sample_402,152315,0.004126940832934831,0.003523560017624877,-14.620534670492628,0.0009765625,True,"[7, 5, 1]"
ConcreteCompressiveStrength_sample_402,882371,0.003855030942261762,0.0036742302937689637,-4.689992147941663,0.0009765625,True,"[0, 7]"
ConcreteCompressiveStrength_sample_402,359783,0.00799293877229212,0.005689512147415606,-28.818269356215342,0.0009765625,True,"[0, 5, 1, 2]"
ConcreteCompressiveStrength_sample_402,304137,0.007848424240336712,0.005653931520702232,-27.960933971381905,0.0009765625,True,"[7, 6, 1, 5]"
ConcreteCompressiveStrength_sample_402,122579,0.005302016662161559,0.004716380500202455,-11.045536053075095,0.0009765625,True,"[7, 5, 1]"
ConcreteCompressiveStrength_sample_402,610581,0.006031626479991344,0.004936740562863527,-18.152415783037494,0.0009765625,True,"[0, 6]"
ConcreteCompressiveStrength_sample_402,448242,0.008936392079766322,0.005655708429792451,-36.71150080133522,0.001953125,True,"[0, 7, 6, 1]"
ConcreteCompressiveStrength_sample_402,374564,0.008086008626785633,0.0057605417956501535,-28.759143583302155,0.0009765625,True,"[0, 1, 2]"
ConcreteCompressiveStrength_sample_402,735831,0.004061675104798196,0.00381001563131719,-6.195952827042029,0.0009765625,True,"[0, 7, 4, 6]"
ConcreteCompressiveStrength_sample_402,736326,0.004511556532107077,0.0034897135866898605,-22.64945453182596,0.0029296875,True,"[0, 4, 6, 3]"
