init_top10,ori_top10
-5.5,-6.6
-5.5,-6.3
-5.5,-5.9
-5.5,-5.8
-5.400000095367432,-5.8
-5.300000190734863,-5.8
-5.300000190734863,-5.8
-5.300000190734863,-5.7
-5.300000190734863,-5.7
-5.300000190734863,-5.7
