init_top20,ori_top20
-5.5,-6.6
-5.5,-6.3
-5.5,-5.9
-5.5,-5.8
-5.400000095367432,-5.8
-5.300000190734863,-5.8
-5.300000190734863,-5.8
-5.300000190734863,-5.7
-5.300000190734863,-5.7
-5.300000190734863,-5.7
-5.099999904632568,-5.7
-5.099999904632568,-5.7
-5.099999904632568,-5.6
-5.099999904632568,-5.6
-5.099999904632568,-5.6
-4.699999809265137,-5.5
-4.699999809265137,-5.5
-4.5,-5.4
-4.400000095367432,-5.4
-3.799999952316284,-5.3
