dataset,metric,mean,std
EnergyEfficiency_sample_300,mse,0.0017260308933482644,0.00014884693128415375
EnergyEfficiency_sample_300,aug_mse,0.001678683645775293,0.00013730586842017664
EnergyEfficiency_sample_300,delta_mse,-1.6459933549754213,2.7308765069943512
EnergyEfficiency_sample_300,p_wilcoxon,0.26634114583333335,0.07075612766113383
EnergyEfficiency_sample_300,should_proceed,0.3333333333333333,0.12171612389003693
EnergyEfficiency_sample_500,mse,0.0013057883707209936,0.00010350327765818907
EnergyEfficiency_sample_500,aug_mse,0.001214482835565154,8.959885917992403e-05
EnergyEfficiency_sample_500,delta_mse,-4.948983471453309,3.202913134921338
EnergyEfficiency_sample_500,p_wilcoxon,0.6041666666666666,0.07331264936263242
EnergyEfficiency_sample_500,should_proceed,0.0,0.0
EnergyEfficiency_sample_700,mse,0.0008676906319047643,4.385783379239453e-05
EnergyEfficiency_sample_700,aug_mse,0.0008440452834321159,3.8757181668442444e-05
EnergyEfficiency_sample_700,delta_mse,-1.8850142356768098,2.860392483633417
EnergyEfficiency_sample_700,p_wilcoxon,0.27936197916666666,0.05830160580001166
EnergyEfficiency_sample_700,should_proceed,0.13333333333333333,0.0877707451472511
