init_top10,ori_top10
-9.800000190734863,-10.4
-9.5,-10.1
-9.300000190734863,-10.1
-9.199999809265137,-9.9
-9.199999809265137,-9.8
-9.199999809265137,-9.6
-9.100000381469728,-9.3
-9.100000381469728,-9.2
-9.0,-9.2
-9.0,-9.2
