"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.54024119144111,-0.285935111031569,30,839,0.666666666666667,0.535552978515564,0.537914691943128,844,0.00232649949798203,0.00232649949798203,5.41259991411062e-06
"01-ai/Yi-34B-Chat",0.519116082191129,-0.538047940254186,30,839,0.666666666666667,0.513644490677821,0.604265402843602,844,-0.0851493206524729,0.0851493206524729,0.00725040680757765
"01-ai/Yi-9B",0.467330245762,-1.09453980088955,30,839,0.633333333333333,0.461174383429317,0.542654028436019,844,-0.075323782674019,0.075323782674019,0.00567367223632284
"01-ai/Yi-9B-200K",0.453707307409676,-1.24706564509542,30,839,0.566666666666667,0.449518456015721,0.496445497630332,844,-0.042738190220656,0.042738190220656,0.00182655290333698
"922CA/Silicon-Monika-7b",0.575564245655173,0.0843130498768745,30,839,0.666666666666667,0.572185911130643,0.566350710900474,844,0.00921353475469899,0.00921353475469899,8.48892226760462e-05
"AA051610/C0322-reft",0.46613924895265,-1.12560513342177,30,839,0.633333333333333,0.459939221101697,0.588862559241706,844,-0.122723310289056,0.122723310289056,0.0150610108883039
"AA051610/FT",0.513840376273593,-0.570832214950513,30,839,0.633333333333333,0.509409240659511,0.561611374407583,844,-0.04777099813399,0.04777099813399,0.00228206826271768
"AA051611/A0118",0.503582619104516,-0.679468635323133,30,839,0.6,0.500007190888367,0.528436018957346,844,-0.0248533998528301,0.0248533998528301,0.000617691484244654
"AA051612/A0123",0.565461347084252,-0.0366886800569225,30,839,0.7,0.560472274664633,0.624407582938389,844,-0.0589462358541371,0.0589462358541371,0.00347465872137155
"AA051615/A0305a",0.523124083160025,-0.482100211757676,30,839,0.633333333333333,0.519037213561509,0.537914691943128,844,-0.014790608783103,0.014790608783103,0.000218762108174804
"AA051615/A0306",0.524718336652463,-0.481024678734707,30,839,0.7,0.518218398580242,0.601895734597156,844,-0.0771773979446929,0.0771773979446929,0.00595635075351349
"abacusai/Llama-3-Giraffe-70B-Instruct",0.528098116969324,-0.457788758551702,30,839,0.8,0.518015228847049,0.643364928909953,844,-0.115266811940629,0.115266811940629,0.0132864379349563
"abacusai/Llama-3-Smaug-8B",0.465583776269467,-1.13286920730178,30,839,0.633333333333333,0.459363149925937,0.516587677725118,844,-0.051003901455651,0.051003901455651,0.00260139796369776
"abacusai/MetaMath-Bagel-DPO-34B",0.541907882875068,-0.292168090577509,30,839,0.666666666666667,0.53728147556512,0.633886255924171,844,-0.0919783730491031,0.0919783730491031,0.00846002110875997
"abacusai/Smaug-34B-v0.1",0.561478353004976,-0.0643367507923822,30,839,0.766666666666667,0.553869392053368,0.707345971563981,844,-0.145867618559005,0.145867618559005,0.0212773621440754
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.455255204930915,-1.24538459604465,30,839,0.7,0.446179378166919,0.527251184834123,844,-0.0719959799032081,0.0719959799032081,0.00518342112222314
"abideen/AlphaMonarch-laser",0.716642135931132,1.71661560920517,30,839,0.766666666666667,0.714787085347614,0.716824644549763,844,-0.000182508618631005,0.000182508618631005,3.33093958745978e-08
"abideen/Mistral-v2-orpo",0.532105357558125,-0.378410413326365,30,839,0.666666666666667,0.527115444983025,0.537914691943128,844,-0.00580933438500297,0.00580933438500297,3.37483659967779e-05
"abideen/PhigRange-2.7B-slerp",0.460272685686963,-1.17113389166674,30,839,0.666666666666667,0.452619015193278,0.550947867298578,844,-0.090675181611615,0.090675181611615,0.00822198856029937
"aboros98/lilo2",0.438295935535434,-1.48475175044335,30,839,0.566666666666667,0.433535587038602,0.41824644549763,844,0.020049490037804,0.020049490037804,0.000401982050776001
"ABX-AI/Silver-Sun-11B",0.563632689437538,-0.0348677545228548,30,839,0.766666666666667,0.556103617352404,0.649289099526066,844,-0.085656410088528,0.085656410088528,0.00733702058925408
"adamo1139/LWM-7B-1M-1000000ctx-AEZAKMI-3_1-1702",0.405294050065169,-1.9143548810514,30,839,0.366666666666667,0.406726462304916,0.399289099526066,844,0.00600495053910299,0.00600495053910299,3.60594309770733e-05
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.52798151287955,-0.423055630508382,30,839,0.633333333333333,0.524074770464701,0.591232227488152,844,-0.063250714608602,0.063250714608602,0.00400065289849882
"AGI-0/ThetaWave-7B-v0.1",0.577252060655157,0.0866520172401271,30,839,0.833333333333333,0.567755845351888,0.619668246445498,844,-0.042416185790341,0.042416185790341,0.00179913281700073
"ajibawa-2023/Uncensored-Jordan-13B",0.463702695471249,-1.15704614175471,30,839,0.566666666666667,0.459884501236561,0.488151658767773,844,-0.024448963296524,0.024448963296524,0.000597751806274779
"AlanRobotics/nanit_v3",0.46222835418604,-1.16308675082709,30,839,0.666666666666667,0.45464720539195,0.517772511848341,844,-0.055544157662301,0.055544157662301,0.00308515345041455
"ALBADDAWI/DeepCode-7B-Aurora",0.428349515810097,-1.61898926657469,30,839,0.5,0.425692513924192,0.438388625592417,844,-0.01003910978232,0.01003910978232,0.000100783725221473
"ALBADDAWI/DeepCode-7B-Aurora-v2",0.423291115112081,-1.658688454438,30,839,0.5,0.420446533472232,0.462085308056872,844,-0.038794192944791,0.038794192944791,0.00150498940623767
"alignment-handbook/zephyr-7b-dpo-full",0.565453002038463,-0.0284565632304541,30,839,0.766666666666667,0.557991432274748,0.566350710900474,844,-0.000897708862010904,0.000897708862010904,8.05881200932913e-07
"allknowingroger/JaskierMistral-7B-slerp",0.725725200520775,2.27896120151489,82,839,0.634146341463415,0.735645235451691,0.709715639810427,844,0.0160095607103481,0.0160095607103481,0.000256306034138321
"allknowingroger/JupiterINEX12-12B-MoE",0.690048975573937,1.24802706371668,30,839,0.6,0.693388245372723,0.706161137440758,844,-0.0161121618668211,0.0161121618668211,0.000259601760022643
"allknowingroger/LimyQstar-7B-slerp",0.615624017651639,0.492159080514124,30,839,0.566666666666667,0.61743949420238,0.638625592417062,844,-0.023001574765423,0.023001574765423,0.000529072441689343
"allknowingroger/mergekit-slerp-zplzqvn",0.719602605963582,2.36662262450829,500,839,0.666,0.798662496765326,0.716824644549763,844,0.00277796141381903,0.00277796141381903,7.71706961666742e-06
"allknowingroger/NeuralCeptrix-7B-slerp",0.719841801741363,1.81323927384375,30,839,0.8,0.716869309840548,0.697867298578199,844,0.0219745031631641,0.0219745031631641,0.000482878789267908
"allknowingroger/ROGERphi-7B-slerp",0.62035565191614,0.499823467083863,30,839,0.7,0.617402215027987,0.632701421800948,844,-0.0123457698848081,0.0123457698848081,0.000152418034048634
"allknowingroger/Synthiallamaguanco-7B-slerp",0.415085374296264,-1.86436358780271,30,839,0.566666666666667,0.409464312774494,0.444312796208531,844,-0.029227421912267,0.029227421912267,0.000854242191637663
"Alsebay/Kilo-2x8B",0.460766882290184,-1.18578557409248,30,839,0.633333333333333,0.454367631942478,0.535545023696682,844,-0.074778141406498,0.074778141406498,0.00559177043221021
"Alsebay/L3-krai-test",0.48980361391362,-0.838022821058031,30,839,0.666666666666667,0.483245033465423,0.536729857819905,844,-0.046926243906285,0.046926243906285,0.00220207236715215
"alvarobartt/mistral-7b-orpo-alignment-handbook",0.534384276844128,-0.358035935665365,30,839,0.633333333333333,0.530714966961957,0.562796208530806,844,-0.028411931686678,0.028411931686678,0.000807237862168457
"AmberYifan/test-spin-lora-iter2",0.50125613057499,-0.703086567041655,30,839,0.666666666666667,0.495122241721157,0.485781990521327,844,0.015474140053663,0.015474140053663,0.000239449010400377
"amu/spin-phi2-2",0.452752438504049,-1.2655269765134,30,839,0.633333333333333,0.446055989993692,0.565165876777251,844,-0.112413438273202,0.112413438273202,0.012636781104403
"andysalerno/mistral-sft-v3",0.532339981724934,-0.359962012123751,30,839,0.6,0.529830957561458,0.545023696682464,844,-0.01268371495753,0.01268371495753,0.000160876625123869
"Antonio88/TaliML-7B-V.1-ENG",0.532977804266607,-0.365030093668351,30,839,0.633333333333333,0.529256338417408,0.536729857819905,844,-0.003752053553298,0.003752053553298,1.40779058668161e-05
"arcee-ai/Clown-DPO-Extended",0.720433775721217,1.83093579660926,30,839,0.833333333333333,0.716247141940792,0.714454976303318,844,0.00597879941789903,0.00597879941789903,3.57460424794698e-05
"ArianAskari/NeuralHermes-2.5-Mistral-7B",0.593945444496825,0.252029426880531,30,839,0.7,0.59001264268583,0.591232227488152,844,0.002713217008673,0.002713217008673,7.36154653615244e-06
"ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDChosen-SFTRejected-Zephyr-7b-beta",0.54224786658726,-0.277640063699212,30,839,0.633333333333333,0.538870160774673,0.530805687203792,844,0.011442179383468,0.011442179383468,0.000130923469043461
"Artples/L-MChat-Small",0.474604235137822,-1.03086342559103,30,839,0.633333333333333,0.468718112831437,0.54739336492891,844,-0.072789129791088,0.072789129791088,0.00529825741574385
"Artples/M-LChat-7b",0.601754820556166,0.308602191451063,30,839,0.7,0.59811161241857,0.637440758293839,844,-0.0356859377376729,0.0356859377376729,0.00127348615221707
"automerger/Experiment27Pastiche-7B",0.722616193248682,1.91026453566836,30,839,0.833333333333333,0.718510489660871,0.714454976303318,844,0.00816121694536398,0.00816121694536398,6.66054620292962e-05
"automerger/OgnoExperiment27-7B",0.727396075734505,2.29313963749653,164,839,0.609756097560976,0.755978233394445,0.719194312796208,844,0.008201762938297,0.008201762938297,6.72689152960222e-05
"automerger/ShadowYam-7B",0.723459652684234,2.00691390625121,30,839,0.766666666666667,0.721857414835689,0.718009478672986,844,0.00545017401124792,0.00545017401124792,2.97043967528823e-05
"AwanLLM/Llama-3-8B-Dolfin-v0.2-Instruct",0.489948483856729,-0.837760370903654,30,839,0.7,0.482159181651169,0.546208530805687,844,-0.056260046948958,0.056260046948958,0.00316519288269896
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.519471357780048,-0.521472585176333,30,839,0.733333333333333,0.511540753000569,0.567535545023697,844,-0.0480641872436489,0.0480641872436489,0.00231016609539254
"azarafrooz/mistral-v2-7b-selfplay-v0",0.519520129553822,-0.512407497596078,30,839,0.633333333333333,0.515299615198586,0.569905213270142,844,-0.05038508371632,0.05038508371632,0.00253865666110057
"Azazelle/Mocha-Dare-7b-ex",0.548027922578308,-0.229005554898846,30,839,0.633333333333333,0.544864557531768,0.548578199052133,844,-0.000550276473824995,0.000550276473824995,3.02804197645271e-07
"Azazelle/Sina-Loki-7b-Merge",0.566030558344198,-0.0260238791714784,30,839,0.733333333333333,0.559826499939162,0.522511848341232,844,0.043518710002966,0.043518710002966,0.00189387812032226
"Azure99/blossom-v4-yi-34b",0.532335358206299,-0.375856019757582,30,839,0.666666666666667,0.527353974703443,0.612559241706161,844,-0.0802238834998621,0.0802238834998621,0.00643587148379945
"Ba2han/BruinsV2-OpHermesNeu-11B",0.626993753891408,0.550657325549242,30,839,0.6,0.627994758362041,0.635071090047393,844,-0.00807733615598505,0.00807733615598505,6.52433593767833e-05
"bababababooey/mergekit-slerp-bxtecvo",0.602175267773068,0.331711682138466,30,839,0.633333333333333,0.601019838889498,0.593601895734597,844,0.00857337203847097,0.00857337203847097,7.35027081100359e-05
"bardsai/jaskier-7b-dpo-v3.3",0.720591343795123,1.79681880325737,30,839,0.833333333333333,0.716410553082952,0.70260663507109,844,0.017984708724033,0.017984708724033,0.000323449747888309
"BarraHome/Wistral-7B-Instruct-v0.3",0.524451668036096,-0.48214322826778,30,839,0.733333333333333,0.516705747196891,0.562796208530806,844,-0.03834454049471,0.03834454049471,0.00147030378575046
"bartowski/internlm2-chat-7b-sft-llama",0.472498926518082,-1.03647178567101,30,839,0.7,0.464062545548419,0.490521327014218,844,-0.018022400496136,0.018022400496136,0.000324806919643124
"beberik/Nyxene-11B",0.6191166274593,0.500039544635604,30,839,0.633333333333333,0.618589431938631,0.640995260663507,844,-0.021878633204207,0.021878633204207,0.00047867459088423
"BEE-spoke-data/Meta-Llama-3-8Bee",0.474405811006417,-1.01459826157395,30,839,0.666666666666667,0.467276236630883,0.507109004739337,844,-0.03270319373292,0.03270319373292,0.0010694988803329
"beowolx/CodeNinja-1.0-OpenChat-7B",0.565572625703023,-0.0163109374684259,30,839,0.633333333333333,0.563059867694483,0.572274881516588,844,-0.00670225581356498,0.00670225581356498,4.49202329904656e-05
"BFauber/lora_llama2-13b_10e5_r32_a16",0.474204467376266,-1.01443215094644,30,839,0.7,0.46583133266834,0.516587677725118,844,-0.0423832103488521,0.0423832103488521,0.00179633651947504
"BioMistral/BioMistral-7B",0.465830469784876,-1.13905905325934,30,839,0.6,0.460855085475292,0.453791469194313,844,0.012039000590563,0.012039000590563,0.000144937535219576
"BioMistral/BioMistral-7B-TIES",0.491931313589752,-0.82963393711962,30,839,0.633333333333333,0.486687728185169,0.471563981042654,844,0.020367332547098,0.020367332547098,0.000414828235084077
"budecosystem/code-millenials-34b",0.422401677510881,-1.67582680549144,30,839,0.566666666666667,0.417051925131803,0.380331753554502,844,0.042069923956379,0.042069923956379,0.00176987850169551
"CallComply/zephyr-7b-beta-128k",0.519166659722092,-0.521463101710381,30,839,0.666666666666667,0.513696943766174,0.51303317535545,844,0.00613348436664196,0.00613348436664196,3.76196304758413e-05
"Changgil/K2S3-Llama2-13b-v1.0",0.446527270214344,-1.3451756625791,30,839,0.633333333333333,0.439599974919449,0.427725118483412,844,0.018802151730932,0.018802151730932,0.00035352090971299
"ChaoticNeutrals/Eris_Remix_DPO_7B",0.689798719751442,1.24366340519909,30,839,0.666666666666667,0.690656521472756,0.703791469194313,844,-0.013992749442871,0.013992749442871,0.000195797036970966
"ChaoticNeutrals/Prodigy_7B",0.683678910615557,1.16766614399724,30,839,0.733333333333333,0.681837584680411,0.693127962085308,844,-0.00944905146975106,0.00944905146975106,8.92845736780046e-05
"chargoddard/internlm2-7b-llama",0.505039384907755,-0.683840760987546,30,839,0.833333333333333,0.492865320071207,0.539099526066351,844,-0.034060141158596,0.034060141158596,0.00116009321574349
"Charlie911/llama2-MultiLoRA-sharegpt-mmlu-drop-ffn-1.0general",0.403142698371097,-2.00353112132755,30,839,0.4,0.403259238483746,0.421800947867299,844,-0.018658249496202,0.018658249496202,0.000348130274262522
"ChavyvAkvar/llama-3-habib",0.465929911565392,-1.13307070626739,30,839,0.733333333333333,0.456013839064727,0.518957345971564,844,-0.053027434406172,0.053027434406172,0.00281190879970087
"ChavyvAkvar/llama-3-lumimaid-habib-v3",0.475230162200536,-1.01406774485593,30,839,0.7,0.466895063147403,0.530805687203792,844,-0.055575525003256,0.055575525003256,0.00308863897938753
"CHIH-HUNG/llama-2-13b-alpaca-test",0.4704513793534,-1.05345928219234,30,839,0.666666666666667,0.46317516350742,0.517772511848341,844,-0.0473211324949411,0.0473211324949411,0.00223928958060377
"chihoonlee10/T3Q-EN-DPO-Mistral-7B",0.726323112087716,2.24691967963633,56,839,0.678571428571429,0.729738302735113,0.714454976303318,844,0.011868135784398,0.011868135784398,0.000140852646996909
"chlee10/T3Q-platypus-SOLAR-10.7B-v1.0",0.516823973035415,-0.546986508204364,30,839,0.666666666666667,0.511267383654775,0.56042654028436,844,-0.043602567248945,0.043602567248945,0.00190118387069877
"cloudyu/19B_MATH_DPO",0.608083561614078,0.405068403245737,30,839,0.7,0.604675041031164,0.674170616113744,844,-0.066087054499666,0.066087054499666,0.00436749877244182
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.578162010294335,0.0972942086394076,30,839,0.733333333333333,0.57240782031761,0.696682464454976,844,-0.118520454160641,0.118520454160641,0.0140470980544446
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",0.566160394367255,-0.0220065110428041,30,839,0.7,0.561197244591009,0.659952606635071,844,-0.0937922122678161,0.0937922122678161,0.00879697908209107
"cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B",0.568190413148716,-0.0126210233109995,30,839,0.666666666666667,0.564538636133217,0.669431279620853,844,-0.101240866472137,0.101240866472137,0.0102497130440291
"cloudyu/Truthful_DPO_TomGrc_FusionNet_34Bx2_MoE",0.569651389285599,-0.0121776319245453,30,839,0.833333333333333,0.559873319667018,0.693127962085308,844,-0.123476572799709,0.123476572799709,0.0152464640303618
"codellama/CodeLlama-34b-hf",0.445229093762523,-1.36372144914661,30,839,0.6,0.439489752369292,0.43957345971564,844,0.00565563404688302,0.00565563404688302,3.19861964722624e-05
"cognitivecomputations/dolphin-2.6-mistral-7b",0.567677987736414,0.00307585850453835,30,839,0.6,0.566479396428741,0.569905213270142,844,-0.00222722553372801,0.00222722553372801,4.96053357809e-06
"CohereForAI/c4ai-command-r-plus",0.57101982185651,0.0190428454503302,30,839,0.5,0.573653437005701,0.657582938388626,844,-0.086563116532116,0.086563116532116,0.0074931731437527
"Columbia-NLP/gemma-2b-zephyr-sft",0.420875005461997,-1.76626520549371,30,839,0.533333333333333,0.416704733723876,0.408767772511848,844,0.012107232950149,0.012107232950149,0.000146585089709175
"cookinai/titanbagel",0.540668361119715,-0.287509683388815,30,839,0.666666666666667,0.535995988849742,0.563981042654028,844,-0.0233126815343131,0.0233126815343131,0.000543481120320303
"core-3/kuno-royale-7b",0.676895613659047,1.06853264712199,30,839,0.7,0.676038837898567,0.694312796208531,844,-0.017417182549484,0.017417182549484,0.00030335824796205
