"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"YeungNLP/firefly-zephyr-6x7b",0.541648311133275,-0.297453760123401,30,839,0.7,0.535776184228452
"HanNayeoniee/LHK",0.537794599765526,-0.336633851080873,30,839,0.633333333333333,0.534251754268574
"Weyaxi/Einstein-bagel-7B",0.595341783996794,0.252548670331186,30,839,0.7,0.591460762389753
"ibivibiv/orthorus-125b-v2",0.588795226540518,0.222229033229448,30,839,0.7,0.584671440132873
"yeontaek/llama-2-13B-ensemble-v3",0.518816784381926,-0.545104702240092,30,839,0.566666666666667,0.517042375891762
"AGI-0/ThetaWave-7B-v0.1",0.57010185604225,0.0137292005264336,30,839,0.8,0.561576584943693
"Inv/Dykh-Tau-7B",0.561469613588967,-0.0557299370361029,30,839,0.6,0.560040798270882
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",0.508360368081467,-0.640980587643601,30,839,0.7,0.501253830433067
"ResplendentAI/Paradigm_Shift_7B",0.643717562819951,0.741446789979244,30,839,0.6,0.645338733258269
"AA051610/C0322-reft",0.478153232733073,-0.983203840844687,30,839,0.7,0.46992652937336
"allknowingroger/ROGERphi-7B-slerp",0.621533459968346,0.500589484728849,30,839,0.766666666666667,0.616151511635899
"nisten/BigCodeLlama-92b",0.441660304310297,-1.4225404382835,30,839,0.6,0.435788622146279
"macadeliccc/Monarch-7B-SFT",0.560910282199026,-0.064155129394344,30,839,0.666666666666667,0.556988537410362
"yleo/EmertonMonarch-7B",0.717489093023367,1.74606506929917,30,839,0.8,0.714429356052664
"MSL7/INEX8-7B",0.728999073620877,2.45922981701301,30,839,0.633333333333333,0.732546628884939
"kyujinpy/Sakura-SOLAR-Instruct",0.607960907123363,0.402596870597792,30,839,0.633333333333333,0.607020026052536
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.525670628013119,-0.464593101697839,30,839,0.666666666666667,0.520442097531529
"dillfrescott/amadeus-v0.1",0.64177155195611,0.739694717797036,30,839,0.566666666666667,0.644556652770304
"lodrick-the-lafted/Grafted-Hermetic-Platypus-D-2x7B",0.509892242544582,-0.623771469700825,30,839,0.666666666666667,0.504078605061687
"Josephgflowers/Cinder-Phi-2-V1-F16-gguf",0.456005926139691,-1.23720609611434,30,839,0.666666666666667,0.44819403217701
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.510287420850652,-0.606931252232722,30,839,0.6,0.506960625579354
