"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.539905727359573,-0.28870166521238,42,839,0.642857142857143,0.534480433192825,0.537914691943128,844,0.00199103541644496,0.00199103541644496,3.96422202953817e-06
"01-ai/Yi-34B-Chat",0.51742008875781,-0.553266794472725,48,839,0.6875,0.507099183903669,0.604265402843602,844,-0.086845314085792,0.086845314085792,0.00754210857865986
"01-ai/Yi-9B",0.478144879589534,-0.997729393465392,86,839,0.709302325581395,0.451744427590464,0.542654028436019,844,-0.064509148846485,0.064509148846485,0.00416143028489795
"01-ai/Yi-9B-200K",0.457339115758122,-1.24472900518482,100,839,0.64,0.432621810718626,0.496445497630332,844,-0.03910638187221,0.03910638187221,0.00152930910313512
"922CA/Silicon-Monika-7b",0.575815490913794,0.0852726769571716,30,839,0.666666666666667,0.572446473271537,0.566350710900474,844,0.00946478001332007,0.00946478001332007,8.95820607005431e-05
"AA051610/C0322-reft",0.490788044176283,-0.879073590526047,86,839,0.732558139534884,0.463175523325235,0.588862559241706,844,-0.098074515065423,0.098074515065423,0.00961861050531789
"AA051610/FT",0.517349513087445,-0.533162203055656,43,839,0.674418604651163,0.508864624975335,0.561611374407583,844,-0.044261861320138,0.044261861320138,0.00195911236752313
"AA051611/A0118",0.486345772483049,-0.89305882594456,88,839,0.670454545454545,0.464772440896509,0.528436018957346,844,-0.042090246474297,0.042090246474297,0.00177158884826707
"AA051612/A0123",0.547209005840213,-0.233014770430984,44,839,0.681818181818182,0.539758938238917,0.624407582938389,844,-0.077198577098176,0.077198577098176,0.00595962030598303
"AA051615/A0305a",0.485576254480437,-0.942072102929563,84,839,0.726190476190476,0.458805930475612,0.537914691943128,844,-0.052338437462691,0.052338437462691,0.00273931203603602
"AA051615/A0306",0.518712280045079,-0.534814842938482,44,839,0.727272727272727,0.50716931189663,0.601895734597156,844,-0.083183454552077,0.083183454552077,0.00691948711121746
"abacusai/Llama-3-Giraffe-70B-Instruct",0.543581983649534,-0.27566842357599,44,839,0.659090909090909,0.537189036832653,0.643364928909953,844,-0.099782945260419,0.099782945260419,0.00995663616484377
"abacusai/Llama-3-Smaug-8B",0.470597658379389,-1.03768135409346,90,839,0.655555555555556,0.448373077944336,0.516587677725118,844,-0.045990019345729,0.045990019345729,0.00211508187942053
"abacusai/MetaMath-Bagel-DPO-34B",0.541118448517806,-0.289290774255015,43,839,0.651162790697674,0.535173842093517,0.633886255924171,844,-0.092767807406365,0.092767807406365,0.00860586609098444
"abacusai/Smaug-34B-v0.1",0.568256710558249,0.000805726259178182,40,839,0.75,0.559158172914107,0.707345971563981,844,-0.139089261005732,0.139089261005732,0.0193458225271207
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.462598704787653,-1.22055250113782,96,839,0.6875,0.433540125594672,0.527251184834123,844,-0.06465248004647,0.06465248004647,0.0041799431761592
"abideen/AlphaMonarch-laser",0.721594718106473,1.77948410182151,500,839,0.698,0.756395187290062,0.716824644549763,844,0.00477007355671,0.00477007355671,2.2753601736424e-05
"abideen/Mistral-v2-orpo",0.530695241792592,-0.391094880478879,43,839,0.651162790697674,0.524187572693448,0.537914691943128,844,-0.00721945015053604,0.00721945015053604,5.21204604760749e-05
