"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"LeroyDyer/Mixtral_Uncensored",0.592120963389655,0.232464079135798,30,839,0.633333333333333,0.590592692563561
"alvarobartt/mistral-7b-orpo-alignment-handbook",0.534384276844128,-0.358035935665365,30,839,0.633333333333333,0.530714966961957
"flammenai/flammen23X-mistral-7B",0.638706584920558,0.692659761252118,30,839,0.733333333333333,0.635197558403397
"jondurbin/nontoxic-bagel-34b-v0.2",0.564580484361525,-0.0898986058203606,30,839,0.666666666666667,0.560794841012756
"mahiatlinux/MasherAI-7B-v6.1",0.553251188439317,-0.188307629831043,30,839,0.666666666666667,0.549045422868463
"fhai50032/BeagleLake-7B",0.656416701550335,0.862577990307581,30,839,0.533333333333333,0.660980979728963
"Weyaxi/Instruct-v0.2-Seraph-7B",0.594893281784401,0.254241991745394,30,839,0.7,0.590995628451313
"google/codegemma-7b",0.436824496745246,-1.47260295647411,30,839,0.6,0.430773489207987
"chihoonlee10/T3Q-EN-DPO-Mistral-7B",0.726323112087716,2.24691967963633,56,839,0.678571428571429,0.729738302735113
"itsliupeng/Mixtral-8x7B-v0.1-top3",0.541422614802563,-0.327200525964428,30,839,0.633333333333333,0.538014306327999
"tuantran1632001/Psyfighter2-Orca2-ties",0.535421808098942,-0.342677571169192,30,839,0.7,0.529318784913489
"JCX-kcuf/openchat_3.5-gpt-4-80k",0.559240937303292,-0.0975948018259732,30,839,0.7,0.554021194558049
"xriminact/TarsChattyBasev0.1",0.531882907421209,-0.400359780641276,30,839,0.733333333333333,0.524412557881823
"saucam/Athena-8B",0.473071377525097,-1.033055730221,30,839,0.633333333333333,0.467128412538388
"silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e1",0.525388058114066,-0.467431050321264,30,839,0.666666666666667,0.520149049144254
"ZoidBB/MultiKory-0.1-4x11b-pre1",0.690615160963554,1.24969666539023,30,839,0.633333333333333,0.692739332569125
"souvik0306/mistral_7b_2epoch_norobots",0.535440752364146,-0.339657412091291,30,839,0.633333333333333,0.531810619571716
"CultriX/MistralTrix-v1",0.67173311980321,1.00306722285638,30,839,0.5,0.678101467879967
"kyujinpy/Sakura-SOLRCA-Math-Instruct-DPO-v1",0.600535773013445,0.325849149076461,30,839,0.633333333333333,0.59931954704361
"dreamgen/opus-v1-34b",0.524261743142225,-0.477090684936215,30,839,0.733333333333333,0.516508779352691
"LeroyDyer/Mixtral_AI_CyberCoder",0.432040040885446,-1.52073790226552,30,839,0.5,0.429519894070321
"Nekochu/Luminia-13B-v3",0.419452773384679,-1.7128656588052,30,839,0.466666666666667,0.417701949159142
"TeeZee/DarkSapling-7B-v1.0",0.540479223802389,-0.288372792820659,30,839,0.633333333333333,0.537035931730784
"Weyaxi/OpenHermes-2.5-neural-chat-v3-2-Slerp",0.616004300199998,0.490722396813591,30,839,0.566666666666667,0.617833878699379
"abacusai/MetaMath-Bagel-DPO-34B",0.541907882875068,-0.292168090577509,30,839,0.666666666666667,0.53728147556512
"TeeZee/DarkSapling-7B-v1.1",0.563907441180168,-0.0279463484544514,30,839,0.6,0.56256902737968
"BarraHome/Wistral-7B-Instruct-v0.3",0.524451668036096,-0.48214322826778,30,839,0.733333333333333,0.516705747196891
"rombodawg/Everyone-Coder-4x7b-Base",0.577452533933858,0.0926804970064064,30,839,0.666666666666667,0.574144222460454
"ndavidson/cisco-iNAM-phi-sft",0.445742164127914,-1.375012057088,30,839,0.633333333333333,0.438785754886674
"NovoCode/Novocode7b-v3",0.533876041849769,-0.358059443161119,30,839,0.666666666666667,0.528951791238512
"Gille/StrangeMerges_41-7B-dare_ties",0.572292675580922,0.0406813524877872,30,839,0.666666666666667,0.568793022017792
"venkycs/ZySec-7B-Adapter",0.571852404193067,0.0416257694141701,30,839,0.6,0.57080861201234
"uukuguy/speechless-mistral-hermes-code-7b",0.526528769386803,-0.440316074943273,30,839,0.666666666666667,0.521332061205844
"davzoku/frankencria-llama2-11b-v1.3-m.1",0.405353582422915,-2.00925227610942,30,839,0.466666666666667,0.403079920460847
"VAGOsolutions/SauerkrautLM-Qwen-32b",0.4739570785024,-1.0218124601974,30,839,0.7,0.465574769917816
"uukuguy/speechless-thoughts-mistral-7b-v1.0",0.541991720089967,-0.271986720397551,30,839,0.633333333333333,0.538604515643365
"Sao10K/Frostwind-v2.1-m7",0.540990854280783,-0.286422875152522,30,839,0.666666666666667,0.536330440966103
"jambroz/sixtyoneeighty-4x7B-v1",0.585386026751181,0.189914179422593,30,839,0.633333333333333,0.583608005493499
"BioMistral/BioMistral-7B",0.465830469784876,-1.13905905325934,30,839,0.6,0.460855085475292
"ibivibiv/multimaster-7b-v6",0.696173680032457,1.28220954764452,30,839,0.7,0.696031789304365
"allknowingroger/JupiterINEX12-12B-MoE",0.690048975573937,1.24802706371668,30,839,0.6,0.693388245372723
"nisten/shqiponja-15b-v1",0.618541244108608,0.499962987109387,30,839,0.633333333333333,0.617992711751696
"vonjack/phi-3-mini-4k-instruct-llamafied",0.486624342317557,-0.871550644485661,30,839,0.633333333333333,0.481183959461595
"Open-Orca/Mixtral-SlimOrca-8x7B",0.587190007173871,0.192067081468376,30,839,0.633333333333333,0.58547888259441
"timdettmers/guanaco-33b-merged",0.499045511396505,-0.745887096978036,30,839,0.633333333333333,0.494065740496499
"mlabonne/FrankenMonarch-7B",0.69171725575689,1.24951720078037,30,839,0.633333333333333,0.693882296143425
"AA051615/A0305a",0.523124083160025,-0.482100211757676,30,839,0.633333333333333,0.519037213561509
"maywell/PiVoT-SUS-RP",0.543292320509033,-0.270581293012146,30,839,0.733333333333333,0.536245064162025
"TheBloke/orca_mini_v3_7B-GPTQ",0.40899493358076,-1.95328215055781,30,839,0.5,0.405620209238884
"rombodawg/Everyone-LLM-7b-Base",0.589938685714704,0.23842045118858,30,839,0.566666666666667,0.590801677768401
"ledjo/Gabriel-8x7B-Instruct-v0.1",0.564239071515638,-0.0457117314759811,30,839,0.733333333333333,0.557968579730062
"FuseAI/FuseChat-7B-Slerp",0.589441044713112,0.214657094290202,30,839,0.7,0.585341207063412
"JaeyeonKang/CCK-v2.0-DPO",0.555897557945289,-0.144546953839427,30,839,0.7,0.550553833270825
"dawn17/StarlingMaid-2x7B-base",0.590123246029901,0.227338457652046,30,839,0.7,0.586048706327673
"jrruethe/balthazar-2x10.7b-v1",0.542601405128783,-0.257159147228052,30,839,0.6,0.540472903464832
"vicgalleorg/OpenHermes-Yi-9B",0.476435705032652,-0.993320633468974,30,839,0.666666666666667,0.469381404848449
"DreadPoor/Griffon-7B-Model_Stock",0.69173596160986,1.24997124195301,30,839,0.7,0.691429507775863
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",0.566160394367255,-0.0220065110428041,30,839,0.7,0.561197244591009
"ShenaoZhang/0.001_4iters_bs256_nodpo_only4w_userresponse_iter_4",0.568313446180106,0.000214026050141873,30,839,0.7,0.563430137633015
"TeeZee/GALAXY_v03_slimorca_1_epoch_50k_DPO_1_epoch_30k",0.532417238742459,-0.387496288849604,30,839,0.6,0.529911079486926
"hfl/chinese-mixtral-instruct",0.542121880761675,-0.291620307335011,30,839,0.733333333333333,0.535031221210192
