"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"YeungNLP/firefly-zephyr-6x7b",0.54507738566383,-0.264423611390548,45,839,0.711111111111111,0.535667413818581
"HanNayeoniee/LHK",0.54161100821312,-0.343520746075159,64,839,0.609375,0.536015014052655
"Weyaxi/Einstein-bagel-7B",0.595215131586128,0.253246722264001,30,839,0.7,0.591329413350756
"ibivibiv/orthorus-125b-v2",0.587928883004346,0.212625025109013,30,839,0.633333333333333,0.586245158023049
"yeontaek/llama-2-13B-ensemble-v3",0.499022401811417,-0.763643898059665,85,839,0.647058823529412,0.4823339457822
"AGI-0/ThetaWave-7B-v0.1",0.591423074121666,0.23122497823663,30,839,0.666666666666667,0.588632829651518
"Inv/Dykh-Tau-7B",0.563201462224164,-0.0356897246507197,38,839,0.605263157894737,0.561206025975123
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",0.502173551011628,-0.70520040769421,68,839,0.691176470588235,0.485504032812913
"ResplendentAI/Paradigm_Shift_7B",0.629501047487515,0.577869596703183,30,839,0.8,0.623178465812145
"AA051610/C0322-reft",0.490788044176283,-0.879073590526047,86,839,0.732558139534884,0.463175523325235
"allknowingroger/ROGERphi-7B-slerp",0.623199350261814,0.502548658262252,30,839,0.8,0.616643083893277
"nisten/BigCodeLlama-92b",0.438441501098245,-1.50584705704512,117,839,0.58974358974359,0.413923018589235
"macadeliccc/Monarch-7B-SFT",0.561259336210593,-0.0547690664271311,37,839,0.648648648648649,0.557227659701605
"yleo/EmertonMonarch-7B",0.71241095028648,1.74153584339268,141,839,0.716312056737589,0.711622904427446
"MSL7/INEX8-7B",0.724370474918539,2.43286204185612,500,839,0.668,0.807512768308714
"kyujinpy/Sakura-SOLAR-Instruct",0.608569773639507,0.408800658543708,30,839,0.633333333333333,0.607651471055064
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.533292398170368,-0.383183936542198,43,839,0.720930232558139,0.523156183498666
"dillfrescott/amadeus-v0.1",0.642145222857692,0.74042503582985,30,839,0.566666666666667,0.644944180442032
"lodrick-the-lafted/Grafted-Hermetic-Platypus-D-2x7B",0.512604193830805,-0.594493952614779,50,839,0.7,0.500728667457599
"Josephgflowers/Cinder-Phi-2-V1-F16-gguf",0.45990998825181,-1.21373517985458,99,839,0.646464646464647,0.434952000193606
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.512710470877568,-0.582821588296874,49,839,0.673469387755102,0.502739348185164
"kekmodel/StopCarbon-10.7B-v3",0.604680974595416,0.363423726579109,30,839,0.6,0.604854558325777
"nextai-team/Moe-2x7b-QA-Code",0.594100807363042,0.246066190100821,30,839,0.7,0.590173766844984
