# GPU: NVIDIA GB10
# CC: cc121
# Model: BitNet-2B-INT8
# alg_count: 1, config_count: 1
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol, dtype: int8, outdtype: int32, warmup=25, repeat=50, verify=False
# M_list: [256, 1024, 4096, 16384, 32768]
# NK_list: [(3840, 2560), (2560, 2560), (13824, 2560), (2560, 6912), (3840, 3424), (2560, 3424), (13824, 3424), (2560, 9216), (3840, 3840), (2560, 3840), (13824, 3840), (2560, 10368), (3840, 4096), (2560, 4096), (13824, 4096), (2560, 11072)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
256,3840,2560,1,1,111.383163,45.188,21,1,0,,,,,,,,,,
256,2560,2560,1,1,91.917465,36.505,21,1,0,,,,,,,,,,
256,13824,2560,1,1,67.656212,267.816,21,1,0,,,,,,,,,,
256,2560,6912,1,1,138.851547,65.247,21,1,0,,,,,,,,,,
256,3840,3424,1,1,62.051083,108.489,21,2,7864320,,,,,,,,,,
256,2560,3424,1,1,144.230698,31.116,21,1,0,,,,,,,,,,
256,13824,3424,1,1,57.990772,417.906,21,1,0,,,,,,,,,,
256,2560,9216,1,1,101.716812,118.757,21,1,0,,,,,,,,,,
256,3840,3840,1,1,64.997604,116.154,21,2,7864320,,,,,,,,,,
256,2560,3840,1,1,149.287582,33.715,21,1,0,,,,,,,,,,
256,13824,3840,1,1,74.456017,365.036,21,1,0,,,,,,,,,,
256,2560,10368,1,1,96.386528,140.990,21,1,0,,,,,,,,,,
256,3840,4096,1,1,42.428989,189.801,21,3,11796480,,,,,,,,,,
256,2560,4096,1,1,134.022598,40.058,21,1,0,,,,,,,,,,
256,13824,4096,1,1,73.525635,394.298,21,1,0,,,,,,,,,,
256,2560,11072,1,1,84.939209,170.855,21,1,0,,,,,,,,,,
1024,3840,2560,1,1,131.050156,153.626,21,1,0,,,,,,,,,,
1024,2560,2560,1,1,105.505936,127.213,21,1,0,,,,,,,,,,
1024,13824,2560,1,1,125.015533,579.749,21,1,0,,,,,,,,,,
1024,2560,6912,1,1,87.503540,414.141,21,2,20971520,,,,,,,,,,
1024,3840,3424,1,1,143.001724,188.301,21,1,0,,,,,,,,,,
1024,2560,3424,1,1,144.076599,124.598,21,1,0,,,,,,,,,,
1024,13824,3424,1,1,131.007050,739.951,21,1,0,,,,,,,,,,
1024,2560,9216,1,1,97.832672,493.888,21,2,20971520,,,,,,,,,,
1024,3840,3840,1,1,154.959946,194.883,21,1,0,,,,,,,,,,
1024,2560,3840,1,1,155.147690,129.764,21,1,0,,,,,,,,,,
1024,13824,3840,1,1,149.330673,728.024,21,1,0,,,,,,,,,,
1024,2560,10368,1,1,102.247017,531.636,21,2,20971520,,,,,,,,,,
1024,3840,4096,1,1,149.445633,215.545,21,1,0,,,,,,,,,,
1024,2560,4096,1,1,147.567261,145.526,21,1,0,,,,,,,,,,
1024,13824,4096,1,1,150.468292,770.688,21,1,0,,,,,,,,,,
1024,2560,11072,1,1,89.616302,647.752,21,2,20971520,,,,,,,,,,
4096,3840,2560,1,1,121.516136,662.716,21,1,0,,,,,,,,,,
4096,2560,2560,1,1,108.534203,494.656,21,1,0,,,,,,,,,,
4096,13824,2560,1,1,128.669373,2253.141,21,1,0,,,,,,,,,,
4096,2560,6912,1,1,151.930130,954.091,21,1,0,,,,,,,,,,
4096,3840,3424,1,1,122.805496,877.076,21,1,0,,,,,,,,,,
4096,2560,3424,1,1,113.734985,631.349,21,1,0,,,,,,,,,,
4096,13824,3424,1,1,126.450890,3066.448,21,1,0,,,,,,,,,,
4096,2560,9216,1,1,152.073303,1270.923,21,1,0,,,,,,,,,,
4096,3840,3840,1,1,139.580490,865.422,21,1,0,,,,,,,,,,
4096,2560,3840,1,1,134.621231,598.202,21,1,0,,,,,,,,,,
4096,13824,3840,1,1,145.884354,2980.892,21,1,0,,,,,,,,,,
4096,2560,10368,1,1,157.444565,1381.011,21,1,0,,,,,,,,,,
4096,3840,4096,1,1,141.889999,908.091,21,1,0,,,,,,,,,,
4096,2560,4096,1,1,139.182800,617.169,21,1,0,,,,,,,,,,
4096,13824,4096,1,1,147.726913,3139.959,21,1,0,,,,,,,,,,
4096,2560,11072,1,1,147.009232,1579.470,21,1,0,,,,,,,,,,
16384,3840,2560,1,1,133.038834,2421.267,21,1,0,,,,,,,,,,
16384,2560,2560,1,1,113.336403,1894.787,21,1,0,,,,,,,,,,
16384,13824,2560,1,1,127.502876,9095.020,21,1,0,,,,,,,,,,
16384,2560,6912,1,1,173.264969,3346.439,21,1,0,,,,,,,,,,
16384,3840,3424,1,1,138.160568,3118.393,21,1,0,,,,,,,,,,
16384,2560,3424,1,1,127.943329,2244.947,21,1,0,,,,,,,,,,
16384,13824,3424,1,1,139.396729,11126.660,21,1,0,,,,,,,,,,
16384,2560,9216,1,1,171.454559,4509.032,21,1,0,,,,,,,,,,
16384,3840,3840,1,1,155.421066,3108.870,21,1,0,,,,,,,,,,
16384,2560,3840,1,1,140.286987,2296.168,21,1,0,,,,,,,,,,
16384,13824,3840,1,1,157.857483,11019.191,21,1,0,,,,,,,,,,
16384,2560,10368,1,1,176.248001,4934.699,21,1,0,,,,,,,,,,
16384,3840,4096,1,1,154.983856,3325.482,21,1,0,,,,,,,,,,
16384,2560,4096,1,1,150.894699,2277.067,21,1,0,,,,,,,,,,
16384,13824,4096,1,1,158.277084,11722.644,21,1,0,,,,,,,,,,
16384,2560,11072,1,1,171.866226,5404.125,21,1,0,,,,,,,,,,
32768,3840,2560,1,1,130.767242,4926.655,21,1,0,,,,,,,,,,
32768,2560,2560,1,1,123.717850,3471.583,21,1,0,,,,,,,,,,
32768,13824,2560,1,1,137.203690,16903.936,21,1,0,,,,,,,,,,
32768,2560,6912,1,1,173.503220,6683.687,21,1,0,,,,,,,,,,
32768,3840,3424,1,1,138.029449,6242.710,21,1,0,,,,,,,,,,
32768,2560,3424,1,1,131.603241,4365.028,21,1,0,,,,,,,,,,
32768,13824,3424,1,1,139.526276,22232.658,21,1,0,,,,,,,,,,
32768,2560,9216,1,1,180.691162,8557.077,21,1,0,,,,,,,,,,
32768,3840,3840,1,1,159.689880,6051.527,21,1,0,,,,,,,,,,
32768,2560,3840,1,1,150.321625,4285.778,21,1,0,,,,,,,,,,
32768,13824,3840,1,1,158.123291,22001.336,21,1,0,,,,,,,,,,
32768,2560,10368,1,1,181.246826,9597.198,21,1,0,,,,,,,,,,
32768,3840,4096,1,1,162.498627,6343.390,21,1,0,,,,,,,,,,
32768,2560,4096,1,1,150.452942,4567.506,21,1,0,,,,,,,,,,
32768,13824,4096,1,1,161.413513,22989.723,21,1,0,,,,,,,,,,
32768,2560,11072,1,1,177.376785,10472.472,21,1,0,,,,,,,,,,
