dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
503_wind_sample_3942,985772,0.006448872621504389,0.005893023151946844,-8.61932778303004,0.0009765625,False,[0]
503_wind_sample_3942,305711,0.006086368954880929,0.005546168421729702,-8.875579794057929,0.0009765625,True,"[12, 11]"
503_wind_sample_3942,435829,0.0058758422291293935,0.005622020632411907,-4.319748332573842,0.0009765625,False,[0]
503_wind_sample_3942,117952,0.005647924840739289,0.005109104622053471,-9.540144989168962,0.0029296875,False,[0]
503_wind_sample_3942,963395,0.0056532553439779315,0.005142672617015253,-9.031658679747608,0.0654296875,False,"[5, 2]"
503_wind_sample_3942,152315,0.006303670128478342,0.005644022734328605,-10.464497359556002,0.0048828125,True,[2]
503_wind_sample_3942,882371,0.006142095250123445,0.005832720903059898,-5.036951308388269,0.0068359375,True,"[1, 2]"
503_wind_sample_3942,359783,0.0060982916268658835,0.005503403012862971,-9.755004358632911,0.0185546875,True,[2]
503_wind_sample_3942,304137,0.006276596173551815,0.005765272143142404,-8.146517893950497,0.0009765625,True,"[11, 9, 7, 3, 4]"
503_wind_sample_3942,122579,0.005613659898077169,0.00481681032012656,-14.194831757149228,0.0009765625,True,"[12, 9, 3, 4]"
503_wind_sample_3942,610581,0.005890411851896126,0.005104698782005539,-13.338847768983513,0.0009765625,True,"[11, 9, 13, 7]"
503_wind_sample_3942,448242,0.005671090225314155,0.0052786090640941806,-6.920735619194496,0.009765625,True,"[7, 4]"
503_wind_sample_3942,374564,0.005966107226606414,0.005475172974188258,-8.228719896765996,0.0009765625,True,"[6, 5, 1]"
503_wind_sample_3942,735831,0.005433012563947011,0.005084572066171115,-6.413393926016583,0.0029296875,True,"[12, 11, 13, 10]"
503_wind_sample_3942,736326,0.005843264440120936,0.0051057361247922785,-12.621854151673361,0.0029296875,False,[0]
