old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W,coverage_APS,setsize_APS,coverage_APS_W,setsize_APS_W
culture,business,0.9235294117647059,2.0088235294117647,0.9705882352941176,2.611764705882353,0.9911764705882353,3.211764705882353,1.0,3.538235294117647
culture,geography,0.825,2.1,0.84375,2.21875,0.9625,3.40625,0.9625,3.40625
culture,biology,0.824607329842932,2.387434554973822,0.900523560209424,2.7853403141361257,0.9921465968586387,3.68848167539267,0.9921465968586387,3.761780104712042
culture,philosophy,0.7928098391674551,2.742667928098392,0.7918637653736992,2.7228003784295174,0.9943235572374646,3.869441816461684,0.9943235572374646,3.869441816461684
culture,economics,0.8801996672212978,2.8119800332778704,0.9234608985024958,3.1231281198003327,0.9950083194675541,3.8785357737104826,0.9950083194675541,3.8835274542429286
culture,physics,0.8414179104477612,2.841417910447761,0.8880597014925373,3.037313432835821,0.9813432835820896,3.7742537313432836,0.9888059701492538,3.8190298507462686
culture,chemistry,0.8690476190476191,3.0238095238095237,0.9087301587301587,3.2936507936507935,0.996031746031746,3.9404761904761907,0.996031746031746,3.9444444444444446
culture,law,0.8260869565217391,2.872826086956522,0.8521739130434782,3.015217391304348,0.9934782608695653,4.020652173913043,0.9945652173913043,4.070652173913044
culture,math,0.8911798396334479,3.3241695303550975,0.9221076746849943,3.5097365406643757,0.9965635738831615,4.028636884306987,0.9988545246277205,4.0778923253150055
culture,politics,0.8330134357005758,2.362763915547025,0.982725527831094,3.476007677543186,0.9884836852207294,3.650671785028791,0.9923224568138196,3.72936660268714
culture,health,0.8284815106215578,2.3926042486231314,0.8992918961447679,2.823760818253344,0.982690794649882,3.676632572777341,0.9866247049567269,3.7340676632572776
culture,psychology,0.8249733191035219,2.35965848452508,0.880469583778015,2.6531483457844183,0.983991462113127,3.606189967982924,0.983991462113127,3.606189967982924
business,geography,0.80625,1.96875,0.81875,2.05625,0.9875,3.7875,0.99375,3.975
business,biology,0.8010471204188482,2.2198952879581153,0.8219895287958116,2.3534031413612566,0.9921465968586387,3.973821989528796,0.9921465968586387,4.054973821989528
business,philosophy,0.7842951750236519,2.6442762535477766,0.8192999053926207,2.8940397350993377,0.9981078524124882,4.273415326395459,0.9981078524124882,4.535477767265847
business,economics,0.8502495840266223,2.638935108153078,0.9234608985024958,3.1214642262895174,0.9983361064891847,4.08153078202995,1.0,4.452579034941763
business,physics,0.8078358208955224,2.6865671641791047,0.8246268656716418,2.7425373134328357,0.996268656716418,3.921641791044776,1.0,4.0559701492537314
business,chemistry,0.8095238095238095,2.8134920634920637,0.8888888888888888,3.1746031746031744,1.0,4.134920634920635,1.0,4.309523809523809
business,law,0.7630434782608696,2.621739130434783,0.8880434782608696,3.2456521739130433,0.9978260869565218,4.28695652173913,1.0,4.591304347826087
business,math,0.8579610538373424,3.1420389461626574,1.0,6.0,1.0,4.167239404352807,1.0,6.0
business,politics,0.8080614203454894,2.2130518234165066,0.8694817658349329,2.5547024952015356,0.9961612284069098,3.9193857965451055,0.9980806142034548,4.046065259117083
business,health,0.7938630999213218,2.2250196695515343,0.9016522423288749,2.841070023603462,0.996066089693155,3.983477576711251,0.998426435877262,4.1109362706530295
business,psychology,0.8036286019210246,2.2049092849519742,1.0,6.0,0.9967982924226254,3.8740661686232656,1.0,6.0
geography,biology,0.9109947643979057,2.8743455497382198,0.9581151832460733,3.2853403141361257,1.0,4.2539267015706805,1.0,4.429319371727749
geography,philosophy,0.8486281929990539,3.0397350993377485,0.9328287606433302,3.4295175023651843,0.9981078524124882,4.538315988647114,0.9990539262062441,4.705771050141911
geography,economics,0.9534109816971714,3.3194675540765393,0.9950083194675541,3.858569051580699,1.0,4.261231281198003,1.0,5.455906821963394
geography,physics,0.9291044776119403,3.300373134328358,0.9402985074626866,3.3656716417910446,1.0,4.0690298507462686,1.0,4.139925373134329
geography,chemistry,0.9404761904761905,3.5555555555555554,0.9285714285714286,3.4642857142857144,1.0,4.357142857142857,1.0,4.392857142857143
geography,law,0.9282608695652174,3.4619565217391304,0.9652173913043478,3.6815217391304347,1.0,4.554347826086956,1.0,4.846739130434782
geography,math,0.9621993127147767,3.7754868270332187,0.9805269186712485,3.8762886597938144,1.0,4.376861397479955,1.0,4.791523482245132
geography,politics,0.9117082533589251,2.859884836852207,1.0,4.044145873320537,1.0,4.0786948176583495,1.0,5.562380038387716
geography,health,0.9016522423288749,2.83477576711251,0.999213217938631,4.177812745869394,0.999213217938631,4.206923682140047,1.0,5.6231313926042485
geography,psychology,0.9103521878335112,2.823906083244397,0.9829242262540021,3.5570971184631803,0.9989327641408752,4.08324439701174,1.0,4.393810032017075
biology,philosophy,0.8287606433301797,2.955534531693472,0.9280983916745507,3.4087038789025543,0.9981078524124882,4.485335856196784,0.9990539262062441,4.634815515610217
biology,economics,0.9417637271214643,3.222961730449251,0.9234608985024958,3.1264559068219633,1.0,4.1713810316139766,1.0,4.207986688851913
biology,physics,0.9160447761194029,3.2257462686567164,0.9123134328358209,3.1921641791044775,1.0,3.986940298507463,1.0,4.227611940298507
biology,chemistry,0.9285714285714286,3.492063492063492,0.9563492063492064,3.761904761904762,1.0,4.226190476190476,1.0,4.690476190476191
biology,law,0.9021739130434783,3.341304347826087,0.967391304347826,3.7108695652173913,1.0,4.4195652173913045,1.0,4.821739130434783
biology,math,0.9495990836197021,3.6987399770904927,0.9896907216494846,3.959908361970218,1.0,4.2600229095074456,1.0,5.026345933562428
biology,politics,0.9021113243761996,2.775431861804223,0.9021113243761996,2.775431861804223,0.9980806142034548,3.986564299424184,1.0,4.2168905950095965
biology,health,0.8867033831628639,2.7380015735641225,0.9079464988198269,2.8937844217151847,0.998426435877262,4.089693154996066,1.0,4.467348544453187
biology,psychology,0.8964781216648879,2.737459978655283,1.0,6.0,0.9989327641408752,3.9711846318036286,1.0,6.0
philosophy,economics,0.9750415973377704,3.454242928452579,0.956738768718802,3.366056572379368,0.9983361064891847,4.069883527454243,1.0,4.21630615640599
philosophy,physics,0.9458955223880597,3.419776119402985,0.9291044776119403,3.3059701492537314,0.996268656716418,3.917910447761194,1.0,4.018656716417911
philosophy,chemistry,0.9484126984126984,3.6944444444444446,0.9444444444444444,3.607142857142857,1.0,4.126984126984127,1.0,4.2936507936507935
philosophy,law,0.9586956521739131,3.631521739130435,0.9119565217391304,3.385869565217391,0.9978260869565218,4.267391304347826,0.9978260869565218,4.254347826086956
philosophy,math,0.9759450171821306,3.849942726231386,0.9644902634593356,3.7892325315005726,1.0,4.163802978235968,1.0,4.381443298969073
philosophy,politics,0.9404990403071017,3.055662188099808,0.9942418426103646,3.798464491362764,0.9961612284069098,3.9117082533589254,1.0,4.357005758157389
philosophy,health,0.919748229740362,2.995279307631786,0.999213217938631,4.1715184893784425,0.995279307631786,3.97639653815893,1.0,5.585365853658536
philosophy,psychology,0.928495197438634,2.975453575240128,1.0,6.0,0.9967982924226254,3.864461045891142,1.0,6.0
economics,physics,0.8917910447761194,3.046641791044776,0.9011194029850746,3.091417910447761,1.0,3.996268656716418,1.0,4.376865671641791
economics,chemistry,0.9166666666666666,3.3015873015873014,0.9246031746031746,3.388888888888889,1.0,4.25,1.0,4.694444444444445
economics,law,0.8706521739130435,3.126086956521739,0.95,3.5869565217391304,1.0,4.442391304347826,1.0,4.823913043478261
economics,math,0.9221076746849943,3.5143184421534936,0.9473081328751431,3.6620847651775486,1.0,4.277205040091638,1.0,4.901489117983964
economics,politics,0.8675623800383877,2.5508637236084453,0.8905950095969289,2.6890595009596927,0.9980806142034548,4.0,1.0,4.136276391554702
economics,health,0.8552321007081038,2.5719905586152634,1.0,6.0,0.998426435877262,4.1109362706530295,1.0,6.0
economics,psychology,0.8580576307363927,2.5400213447171827,0.8975453575240128,2.749199573105656,0.9989327641408752,4.00213447171825,1.0,4.448239060832444
physics,chemistry,0.9246031746031746,3.373015873015873,0.9444444444444444,3.619047619047619,1.0,4.662698412698413,1.0,4.833333333333333
physics,law,0.8826086956521739,3.208695652173913,0.9326086956521739,3.4793478260869564,1.0,4.797826086956522,1.0,4.846739130434782
physics,math,0.9312714776632303,3.5784650630011456,0.981672394043528,3.877434135166094,1.0,4.747995418098511,1.0,4.790378006872852
physics,politics,0.8848368522072937,2.6391554702495204,0.9289827255278311,2.9904030710172744,1.0,4.324376199616123,1.0,4.522072936660269
physics,health,0.8646734854445318,2.6191974822974036,0.9315499606608969,3.101494885916601,1.0,4.439811172305271,1.0,4.4657749803304485
physics,psychology,0.8751334044823906,2.606189967982924,0.9167556029882604,2.8975453575240127,1.0,4.321237993596585,1.0,4.482390608324439
chemistry,law,0.8641304347826086,3.092391304347826,0.8771739130434782,3.1652173913043478,1.0,4.6,1.0,4.6
chemistry,math,0.9209621993127147,3.4925544100801833,0.993127147766323,3.9736540664375717,1.0,4.435280641466209,1.0,5.053837342497136
chemistry,politics,0.8618042226487524,2.531669865642994,0.9097888675623801,2.838771593090211,1.0,4.119001919385797,1.0,4.36468330134357
chemistry,health,0.8528717545239969,2.5515342250196698,0.9331235247836349,3.140047206923682,0.999213217938631,4.246262785208497,1.0,4.490952006294257
chemistry,psychology,0.8548559231590181,2.5080042689434365,0.9455709711846318,3.1312700106723588,1.0,4.124866595517609,1.0,4.387406616862327
law,math,0.9495990836197021,3.691867124856816,0.9713631156930126,3.8327605956471937,1.0,4.18327605956472,1.0,4.402061855670103
law,politics,0.9021113243761996,2.775431861804223,0.8618042226487524,2.5412667946257197,0.9961612284069098,3.9328214971209214,0.9884836852207294,3.6660268714011517
law,health,0.8867033831628639,2.7340676632572776,0.9205350118017309,3.0,0.997639653815893,4.011014948859166,1.0,4.404405979543666
law,psychology,0.8964781216648879,2.7310565635005335,0.8900747065101388,2.704375667022412,0.9967982924226254,3.8911419423692637,0.9957310565635006,3.818569903948773
math,politics,0.836852207293666,2.383877159309021,1.0,6.0,1.0,4.136276391554702,1.0,6.0
math,health,0.8316286388670339,2.4295830055074745,0.8725413060582219,2.6593233674272225,0.999213217938631,4.261998426435877,1.0,4.438237608182534
math,psychology,0.8281750266808965,2.3884738527214515,0.9103521878335112,2.83778014941302,1.0,4.138740661686232,1.0,4.6008537886873
politics,health,0.8867033831628639,2.7403619197482296,0.9331235247836349,3.129032258064516,0.998426435877262,4.1070023603461845,1.0,4.833202202989772
politics,psychology,0.8964781216648879,2.7395944503735326,0.9242262540021344,2.951974386339381,0.9989327641408752,3.9946638207043756,1.0,4.732123799359658
health,psychology,0.9082177161152615,2.8121664887940234,0.9509071504802561,3.1728922091782286,0.9967982924226254,3.9082177161152614,1.0,4.697972251867663
