old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
health,economics,0.9517470881863561,3.3144758735440933,0.961730449251248,3.405990016638935
health,math,0.9587628865979382,3.7651775486827033,0.9713631156930126,3.8132875143184424
health,biology,0.9109947643979057,2.863874345549738,0.9607329842931938,3.342931937172775
health,other,0.9313835770528683,2.8537682789651293,0.9448818897637795,2.9752530933633294
health,psychology,0.9082177161152615,2.8121664887940234,0.9509071504802561,3.1728922091782286
health,politics,0.9117082533589251,2.8502879078694816,0.9500959692898272,3.1305182341650672
health,chemistry,0.9404761904761905,3.5555555555555554,0.9761904761904762,3.8373015873015874
health,philosophy,0.8467360454115421,3.031220435193945,0.9262062440870388,3.4001892147587514
health,business,0.9558823529411765,2.4088235294117646,0.9705882352941176,2.614705882352941
health,physics,0.9253731343283582,3.292910447761194,0.9402985074626866,3.388059701492537
health,geography,0.90625,2.53125,0.9375,2.825
health,law,0.9271739130434783,3.4543478260869565,0.975,3.768478260869565
health,engineering,0.95,3.225,0.975,3.316666666666667
health,computer science,0.9404761904761905,3.2410714285714284,0.9613095238095238,3.4702380952380953
health,culture,0.9496402877697842,2.5863309352517985,0.9532374100719424,2.723021582733813
health,history,0.9022988505747126,2.57088122605364,0.9195402298850575,2.756704980842912
economics,math,0.9221076746849943,3.5143184421534936,0.9473081328751431,3.6620847651775486
economics,biology,0.8612565445026178,2.5785340314136125,0.9424083769633508,3.180628272251309
economics,other,0.8920134983127109,2.625421822272216,0.9032620922384702,2.7142857142857144
economics,psychology,0.8580576307363927,2.5400213447171827,0.8975453575240128,2.749199573105656
economics,politics,0.8675623800383877,2.5508637236084453,0.8905950095969289,2.6890595009596927
economics,chemistry,0.9166666666666666,3.3015873015873014,0.9246031746031746,3.388888888888889
economics,philosophy,0.8088930936613056,2.8410596026490067,0.8230842005676443,2.9072847682119205
economics,business,0.9382352941176471,2.1588235294117646,0.9382352941176471,2.135294117647059
economics,physics,0.8917910447761194,3.046641791044776,0.9011194029850746,3.091417910447761
economics,geography,0.8625,2.3125,0.8625,2.3125
economics,law,0.8706521739130435,3.126086956521739,0.95,3.5869565217391304
economics,engineering,0.9416666666666667,2.966666666666667,0.95,3.0166666666666666
economics,computer science,0.9017857142857143,3.0148809523809526,0.9196428571428571,3.125
economics,culture,0.920863309352518,2.341726618705036,0.935251798561151,2.4532374100719423
economics,history,0.8620689655172413,2.293103448275862,0.8812260536398467,2.4578544061302683
math,biology,0.8324607329842932,2.4214659685863875,0.8952879581151832,2.730366492146597
math,other,0.8661417322834646,2.454443194600675,0.9235095613048369,2.808773903262092
math,psychology,0.8281750266808965,2.3884738527214515,0.9103521878335112,2.83778014941302
math,politics,0.836852207293666,2.383877159309021,1.0,6.0
math,chemistry,0.8690476190476191,3.0833333333333335,0.9007936507936508,3.2261904761904763
math,philosophy,0.7975402081362346,2.7644276253547777,0.8571428571428571,3.0785241248817408
math,business,0.9264705882352942,2.038235294117647,0.961764705882353,2.458823529411765
math,physics,0.8488805970149254,2.8824626865671643,0.8526119402985075,2.8955223880597014
math,geography,0.825,2.125,0.9125,2.56875
math,law,0.8358695652173913,2.9228260869565217,0.8826086956521739,3.2141304347826085
math,engineering,0.925,2.808333333333333,0.925,2.8666666666666667
math,computer science,0.875,2.818452380952381,0.9345238095238095,3.2261904761904763
math,culture,0.9136690647482014,2.2050359712230216,0.9496402877697842,2.593525179856115
math,history,0.8371647509578544,2.1475095785440614,0.8754789272030651,2.4042145593869733
biology,other,0.9178852643419573,2.7750281214848145,0.9021372328458943,2.706411698537683
biology,psychology,0.8964781216648879,2.737459978655283,1.0,6.0
biology,politics,0.9021113243761996,2.775431861804223,0.9021113243761996,2.775431861804223
biology,chemistry,0.9285714285714286,3.492063492063492,0.9563492063492064,3.761904761904762
biology,philosophy,0.8287606433301797,2.955534531693472,0.9280983916745507,3.4087038789025543
biology,business,0.9558823529411765,2.3411764705882354,0.9705882352941176,2.5558823529411763
biology,physics,0.9160447761194029,3.2257462686567164,0.9123134328358209,3.1921641791044775
biology,geography,0.90625,2.49375,0.88125,2.425
biology,law,0.9021739130434783,3.341304347826087,0.967391304347826,3.7108695652173913
biology,engineering,0.95,3.15,0.95,3.15
biology,computer science,0.9345238095238095,3.193452380952381,0.9464285714285714,3.3482142857142856
biology,culture,0.9424460431654677,2.5179856115107913,0.9568345323741008,2.7949640287769784
biology,history,0.8850574712643678,2.4827586206896552,0.9195402298850575,2.7279693486590038
other,psychology,0.880469583778015,2.6531483457844183,0.9210245464247598,2.9391675560298824
other,politics,0.8886756238003839,2.677543186180422,0.9328214971209213,2.998080614203455
other,chemistry,0.9246031746031746,3.4166666666666665,0.996031746031746,3.9523809523809526
other,philosophy,0.8202459791863765,2.8959318826868494,0.8344370860927153,2.9858088930936613
other,business,0.9441176470588235,2.2470588235294118,0.9558823529411765,2.4176470588235293
other,physics,0.9104477611940298,3.1641791044776117,0.9682835820895522,3.6082089552238807
other,geography,0.88125,2.425,0.90625,2.51875
other,law,0.8891304347826087,3.253260869565217,1.0,6.0
other,engineering,0.95,3.1,0.95,3.1083333333333334
other,computer science,0.9166666666666666,3.1160714285714284,0.9404761904761905,3.244047619047619
other,culture,0.9316546762589928,2.420863309352518,0.935251798561151,2.4424460431654675
other,history,0.8735632183908046,2.3908045977011496,0.8773946360153256,2.4233716475095783
psychology,politics,0.9059500959692899,2.8214971209213053,0.9769673704414588,3.3915547024952017
psychology,chemistry,0.9325396825396826,3.5277777777777777,0.9484126984126984,3.6865079365079363
psychology,philosophy,0.8353831598864712,2.993377483443709,0.826868495742668,2.9403973509933774
psychology,business,0.9558823529411765,2.3676470588235294,1.0,6.0
psychology,physics,0.9235074626865671,3.2593283582089554,0.9813432835820896,3.7611940298507465
psychology,geography,0.90625,2.51875,0.9125,2.575
psychology,law,0.9163043478260869,3.398913043478261,0.9695652173913043,3.716304347826087
psychology,engineering,0.95,3.183333333333333,0.9916666666666667,3.5166666666666666
psychology,computer science,0.9345238095238095,3.2142857142857144,0.9464285714285714,3.3482142857142856
psychology,culture,0.9460431654676259,2.550359712230216,0.9532374100719424,2.6366906474820144
psychology,history,0.896551724137931,2.532567049808429,0.9272030651340997,2.8314176245210727
politics,chemistry,0.9285714285714286,3.492063492063492,0.9444444444444444,3.5992063492063493
politics,philosophy,0.8297067171239356,2.957426679280984,0.9895931882686849,3.7540208136234625
politics,business,0.9558823529411765,2.3441176470588236,0.9411764705882353,2.226470588235294
politics,physics,0.9160447761194029,3.2276119402985075,0.9421641791044776,3.3992537313432836
politics,geography,0.90625,2.49375,0.9125,2.60625
politics,law,0.9021739130434783,3.3434782608695652,0.9521739130434783,3.5956521739130434
politics,engineering,0.95,3.15,0.9833333333333333,3.3666666666666667
politics,computer science,0.9345238095238095,3.1964285714285716,0.9553571428571429,3.4404761904761907
politics,culture,0.9424460431654677,2.5215827338129495,0.9532374100719424,2.679856115107914
politics,history,0.8869731800766284,2.4885057471264367,0.9386973180076629,2.9731800766283527
chemistry,philosophy,0.8088930936613056,2.8306527909176915,1.0,6.0
chemistry,business,0.9382352941176471,2.15,0.9558823529411765,2.4
chemistry,physics,0.8843283582089553,3.0279850746268657,0.9738805970149254,3.6641791044776117
chemistry,geography,0.8625,2.3,0.9125,2.58125
chemistry,law,0.8641304347826086,3.092391304347826,0.8771739130434782,3.1652173913043478
chemistry,engineering,0.9333333333333333,2.925,0.9916666666666667,3.4916666666666667
chemistry,computer science,0.9017857142857143,2.994047619047619,0.9702380952380952,3.5714285714285716
chemistry,culture,0.9172661870503597,2.323741007194245,1.0,6.0
chemistry,history,0.8563218390804598,2.268199233716475,1.0,6.0
philosophy,business,0.9705882352941176,2.588235294117647,0.9882352941176471,3.288235294117647
philosophy,physics,0.9458955223880597,3.419776119402985,0.9291044776119403,3.3059701492537314
philosophy,geography,0.91875,2.675,0.9,2.48125
philosophy,law,0.9586956521739131,3.631521739130435,0.9119565217391304,3.385869565217391
philosophy,engineering,0.9833333333333333,3.4,0.9666666666666667,3.2666666666666666
philosophy,computer science,0.9494047619047619,3.363095238095238,0.9404761904761905,3.255952380952381
philosophy,culture,0.9532374100719424,2.758992805755396,0.9460431654676259,2.5251798561151078
philosophy,history,0.9233716475095786,2.793103448275862,0.9080459770114943,2.6168582375478926
