old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
math,psychology,0.8281750266808965,2.3884738527214515,0.9338313767342583,3.0170757737459977
math,biology,0.8324607329842932,2.4214659685863875,0.8795811518324608,2.683246073298429
math,politics,0.836852207293666,2.383877159309021,1.0,6.0
math,culture,0.9136690647482014,2.2050359712230216,0.9532374100719424,2.7338129496402876
math,geography,0.825,2.125,0.90625,2.53125
math,engineering,0.925,2.808333333333333,0.95,3.05
math,chemistry,0.8690476190476191,3.0833333333333335,0.9007936507936508,3.2261904761904763
math,economics,0.8801996672212978,2.8452579034941765,0.9750415973377704,3.4608985024958403
math,computer science,0.875,2.818452380952381,0.9345238095238095,3.2261904761904763
math,law,0.8358695652173913,2.9228260869565217,0.9010869565217391,3.3195652173913044
math,health,0.8316286388670339,2.4295830055074745,0.8725413060582219,2.6593233674272225
math,business,0.9264705882352942,2.038235294117647,0.9705882352941176,2.6205882352941177
math,philosophy,0.7975402081362346,2.7644276253547777,0.9820245979186376,3.686849574266793
math,other,0.8661417322834646,2.454443194600675,0.9336332958380202,2.8830146231721034
math,physics,0.8488805970149254,2.8824626865671643,0.8526119402985075,2.8955223880597014
math,history,0.8371647509578544,2.1475095785440614,0.8754789272030651,2.4042145593869733
psychology,biology,0.9109947643979057,2.845549738219895,0.9502617801047121,3.243455497382199
psychology,politics,0.9059500959692899,2.8214971209213053,0.9942418426103646,3.654510556621881
psychology,culture,0.9460431654676259,2.550359712230216,0.9424460431654677,2.5215827338129495
psychology,geography,0.90625,2.51875,0.9125,2.575
psychology,engineering,0.95,3.183333333333333,0.9916666666666667,3.5166666666666666
psychology,chemistry,0.9325396825396826,3.5277777777777777,0.9484126984126984,3.6904761904761907
psychology,economics,0.9500831946755408,3.284525790349418,0.9850249584026622,3.5823627287853577
psychology,computer science,0.9345238095238095,3.2142857142857144,0.9464285714285714,3.3482142857142856
psychology,law,0.9163043478260869,3.398913043478261,0.9652173913043478,3.6782608695652175
psychology,health,0.8937844217151849,2.791502753737215,0.9425649095200629,3.211644374508261
psychology,business,0.9558823529411765,2.3676470588235294,1.0,6.0
psychology,philosophy,0.8353831598864712,2.993377483443709,0.9195837275307474,3.3547776726584675
psychology,other,0.9257592800899888,2.8200224971878516,0.9561304836895388,3.1068616422947133
psychology,physics,0.9235074626865671,3.2593283582089554,0.9626865671641791,3.5652985074626864
psychology,history,0.896551724137931,2.532567049808429,0.9272030651340997,2.842911877394636
biology,politics,0.9021113243761996,2.775431861804223,0.9021113243761996,2.775431861804223
biology,culture,0.9424460431654677,2.5179856115107913,0.9748201438848921,3.014388489208633
biology,geography,0.90625,2.49375,0.89375,2.46875
biology,engineering,0.95,3.15,0.95,3.15
biology,chemistry,0.9285714285714286,3.492063492063492,0.9722222222222222,3.8253968253968256
biology,economics,0.9417637271214643,3.222961730449251,0.9234608985024958,3.1281198003327786
biology,computer science,0.9345238095238095,3.193452380952381,0.9404761904761905,3.255952380952381
biology,law,0.9021739130434783,3.341304347826087,1.0,4.515217391304348
biology,health,0.8867033831628639,2.7380015735641225,0.9299763965381589,3.0715971675845792
biology,business,0.9558823529411765,2.3411764705882354,0.961764705882353,2.4823529411764707
biology,philosophy,0.8287606433301797,2.955534531693472,0.9167455061494797,3.3415326395458846
biology,other,0.9178852643419573,2.7750281214848145,0.9077615298087739,2.7289088863892013
biology,physics,0.9160447761194029,3.2257462686567164,0.914179104477612,3.218283582089552
biology,history,0.8850574712643678,2.4827586206896552,0.89272030651341,2.5057471264367814
politics,culture,0.9424460431654677,2.5215827338129495,0.9676258992805755,2.8884892086330933
politics,geography,0.90625,2.49375,0.91875,2.6875
politics,engineering,0.95,3.15,0.9916666666666667,3.5
politics,chemistry,0.9285714285714286,3.492063492063492,0.9444444444444444,3.607142857142857
politics,economics,0.9417637271214643,3.2246256239600664,0.9833610648918469,3.5607321131447587
politics,computer science,0.9345238095238095,3.1964285714285716,0.9553571428571429,3.4404761904761907
politics,law,0.9021739130434783,3.3434782608695652,0.9902173913043478,3.9956521739130433
politics,health,0.8867033831628639,2.7403619197482296,0.953579858379229,3.3225806451612905
politics,business,0.9558823529411765,2.3441176470588236,0.9411764705882353,2.226470588235294
politics,philosophy,0.8297067171239356,2.957426679280984,0.9933774834437086,3.8325449385052033
politics,other,0.9178852643419573,2.7784026996625424,0.9561304836895388,3.1012373453318336
politics,physics,0.9160447761194029,3.2276119402985075,0.9347014925373134,3.341417910447761
politics,history,0.8869731800766284,2.4885057471264367,0.9386973180076629,2.9731800766283527
culture,geography,0.825,2.1,0.8625,2.30625
culture,engineering,0.925,2.75,0.9833333333333333,3.4
culture,chemistry,0.8690476190476191,3.0238095238095237,0.9087301587301587,3.2936507936507935
culture,economics,0.8801996672212978,2.8119800332778704,0.9750415973377704,3.4625623960066556
culture,computer science,0.8630952380952381,2.7767857142857144,0.9404761904761905,3.2410714285714284
culture,law,0.8260869565217391,2.872826086956522,0.8239130434782609,2.857608695652174
culture,health,0.8284815106215578,2.3926042486231314,0.974822974036192,3.6396538158929976
culture,business,0.9235294117647059,2.0088235294117647,0.9588235294117647,2.426470588235294
culture,philosophy,0.7928098391674551,2.742667928098392,0.793755912961211,2.750236518448439
culture,other,0.859392575928009,2.4150731158605176,0.9493813273340832,3.0179977502812148
culture,physics,0.8414179104477612,2.841417910447761,0.8880597014925373,3.037313432835821
culture,history,0.8295019157088123,2.1130268199233715,0.8256704980842912,2.1015325670498086
geography,engineering,0.9583333333333334,3.2416666666666667,1.0,3.8333333333333335
geography,chemistry,0.9404761904761905,3.5555555555555554,0.9285714285714286,3.4642857142857144
geography,economics,0.9534109816971714,3.3194675540765393,1.0,6.0
geography,computer science,0.9404761904761905,3.2470238095238093,0.9761904761904762,3.6636904761904763
geography,law,0.9282608695652174,3.4619565217391304,0.9456521739130435,3.5608695652173914
geography,health,0.9016522423288749,2.83477576711251,0.977970102281668,3.7002360346184107
geography,business,0.9558823529411765,2.4176470588235293,1.0,3.4794117647058824
geography,philosophy,0.8486281929990539,3.0397350993377485,0.9990539262062441,4.529801324503311
geography,other,0.9325084364454443,2.8638920134983126,0.9808773903262092,3.421822272215973
geography,physics,0.9291044776119403,3.300373134328358,0.9291044776119403,3.300373134328358
