old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
physics,history,{'base_icl1': 0.9559386973180076},{'base_icl1': 1.3735632183908046},{'base_icl1': 0.9348659003831418},{'base_icl1': 1.2586206896551724}
physics,biology,{'base_icl1': 0.9581151832460733},{'base_icl1': 1.3717277486910995},{'base_icl1': 0.9607329842931938},{'base_icl1': 1.4109947643979057}
physics,other,{'base_icl1': 0.9471316085489314},{'base_icl1': 1.5613048368953881},{'base_icl1': 0.9471316085489314},{'base_icl1': 1.5613048368953881}
physics,math,{'base_icl1': 0.8808705612829324},{'base_icl1': 2.2600229095074456},{'base_icl1': 0.9358533791523482},{'base_icl1': 2.7331042382588775}
physics,computer science,{'base_icl1': 0.9285714285714286},{'base_icl1': 1.869047619047619},{'base_icl1': 0.9613095238095238},{'base_icl1': 2.2886904761904763}
physics,economics,{'base_icl1': 0.9217970049916805},{'base_icl1': 1.632279534109817},{'base_icl1': 0.9417637271214643},{'base_icl1': 1.8419301164725457}
physics,psychology,{'base_icl1': 0.9402347918890075},{'base_icl1': 1.3703308431163288},{'base_icl1': 0.9402347918890075},{'base_icl1': 1.4023479188900747}
physics,engineering,{'base_icl1': 0.9333333333333333},{'base_icl1': 1.8916666666666666},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.0833333333333335}
physics,geography,{'base_icl1': 0.95625},{'base_icl1': 1.3375},{'base_icl1': 0.95625},{'base_icl1': 1.45}
physics,chemistry,{'base_icl1': 0.8571428571428571},{'base_icl1': 2.0277777777777777},{'base_icl1': 0.8888888888888888},{'base_icl1': 2.1507936507936507}
physics,culture,{'base_icl1': 0.9820143884892086},{'base_icl1': 1.4280575539568345},{'base_icl1': 0.9820143884892086},{'base_icl1': 1.4640287769784173}
physics,business,{'base_icl1': 0.9676470588235294},{'base_icl1': 1.3470588235294119},{'base_icl1': 0.9735294117647059},{'base_icl1': 1.4294117647058824}
physics,law,{'base_icl1': 0.8771739130434782},{'base_icl1': 1.9945652173913044},{'base_icl1': 0.9010869565217391},{'base_icl1': 2.208695652173913}
physics,politics,{'base_icl1': 0.944337811900192},{'base_icl1': 1.4241842610364683},{'base_icl1': 0.946257197696737},{'base_icl1': 1.4990403071017275}
health,history,{'base_icl1': 0.9406130268199234},{'base_icl1': 1.2873563218390804},{'base_icl1': 0.9559386973180076},{'base_icl1': 1.4022988505747127}
health,biology,{'base_icl1': 0.9528795811518325},{'base_icl1': 1.2984293193717278},{'base_icl1': 0.9607329842931938},{'base_icl1': 1.3979057591623036}
health,other,{'base_icl1': 0.9280089988751407},{'base_icl1': 1.4431946006749157},{'base_icl1': 0.9178852643419573},{'base_icl1': 1.391451068616423}
health,math,{'base_icl1': 0.8407789232531501},{'base_icl1': 1.9896907216494846},{'base_icl1': 0.8969072164948454},{'base_icl1': 2.350515463917526}
health,computer science,{'base_icl1': 0.8958333333333334},{'base_icl1': 1.6755952380952381},{'base_icl1': 0.9434523809523809},{'base_icl1': 1.9702380952380953}
health,economics,{'base_icl1': 0.9068219633943427},{'base_icl1': 1.5041597337770383},{'base_icl1': 0.9217970049916805},{'base_icl1': 1.6139767054908485}
health,psychology,{'base_icl1': 0.9295624332977588},{'base_icl1': 1.2860192102454642},{'base_icl1': 0.9391675560298826},{'base_icl1': 1.351120597652081}
health,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 1.7666666666666666},{'base_icl1': 0.9416666666666667},{'base_icl1': 1.9833333333333334}
health,geography,{'base_icl1': 0.94375},{'base_icl1': 1.26875},{'base_icl1': 0.95625},{'base_icl1': 1.31875}
health,chemistry,{'base_icl1': 0.8214285714285714},{'base_icl1': 1.869047619047619},{'base_icl1': 0.9444444444444444},{'base_icl1': 2.9087301587301586}
health,culture,{'base_icl1': 0.9748201438848921},{'base_icl1': 1.3345323741007193},{'base_icl1': 0.9820143884892086},{'base_icl1': 1.4316546762589928}
health,business,{'base_icl1': 0.961764705882353},{'base_icl1': 1.261764705882353},{'base_icl1': 0.9529411764705882},{'base_icl1': 1.223529411764706}
health,law,{'base_icl1': 0.8467391304347827},{'base_icl1': 1.825},{'base_icl1': 0.7989130434782609},{'base_icl1': 1.5913043478260869}
health,politics,{'base_icl1': 0.9366602687140115},{'base_icl1': 1.3493282149712091},{'base_icl1': 0.9347408829174664},{'base_icl1': 1.3339731285988483}
history,biology,{'base_icl1': 0.9109947643979057},{'base_icl1': 1.0706806282722514},{'base_icl1': 0.9109947643979057},{'base_icl1': 1.0785340314136125}
history,other,{'base_icl1': 0.8402699662542182},{'base_icl1': 1.0854893138357706},{'base_icl1': 0.9043869516310461},{'base_icl1': 1.328458942632171}
history,math,{'base_icl1': 0.6128293241695304},{'base_icl1': 1.145475372279496},{'base_icl1': 0.849942726231386},{'base_icl1': 2.0412371134020617}
history,computer science,{'base_icl1': 0.7410714285714286},{'base_icl1': 1.0863095238095237},{'base_icl1': 0.9017857142857143},{'base_icl1': 1.6994047619047619}
history,economics,{'base_icl1': 0.8186356073211315},{'base_icl1': 1.1331114808652247},{'base_icl1': 0.8252911813643927},{'base_icl1': 1.1597337770382696}
history,psychology,{'base_icl1': 0.87940234791889},{'base_icl1': 1.071504802561366},{'base_icl1': 0.9316969050160085},{'base_icl1': 1.304162219850587}
history,engineering,{'base_icl1': 0.7833333333333333},{'base_icl1': 1.0916666666666666},{'base_icl1': 0.9166666666666666},{'base_icl1': 1.7916666666666667}
history,geography,{'base_icl1': 0.9125},{'base_icl1': 1.0625},{'base_icl1': 0.94375},{'base_icl1': 1.26875}
history,chemistry,{'base_icl1': 0.6587301587301587},{'base_icl1': 1.1626984126984128},{'base_icl1': 0.8015873015873016},{'base_icl1': 1.8174603174603174}
history,culture,{'base_icl1': 0.9388489208633094},{'base_icl1': 1.10431654676259},{'base_icl1': 0.9784172661870504},{'base_icl1': 1.3489208633093526}
history,business,{'base_icl1': 0.9147058823529411},{'base_icl1': 1.061764705882353},{'base_icl1': 0.9205882352941176},{'base_icl1': 1.0735294117647058}
history,law,{'base_icl1': 0.6826086956521739},{'base_icl1': 1.1815217391304347},{'base_icl1': 0.7228260869565217},{'base_icl1': 1.291304347826087}
history,politics,{'base_icl1': 0.8809980806142035},{'base_icl1': 1.0767754318618041},{'base_icl1': 0.8848368522072937},{'base_icl1': 1.0978886756238004}
biology,other,{'base_icl1': 0.8380202474690663},{'base_icl1': 1.0753655793025871},{'base_icl1': 0.8323959505061868},{'base_icl1': 1.0596175478065242}
biology,math,{'base_icl1': 0.6013745704467354},{'base_icl1': 1.1179839633447881},{'base_icl1': 0.5784650630011455},{'base_icl1': 1.0675830469644902}
biology,computer science,{'base_icl1': 0.7380952380952381},{'base_icl1': 1.068452380952381},{'base_icl1': 0.7738095238095238},{'base_icl1': 1.2172619047619047}
biology,economics,{'base_icl1': 0.8169717138103162},{'base_icl1': 1.1214642262895174},{'base_icl1': 0.8402662229617305},{'base_icl1': 1.2229617304492513}
biology,psychology,{'base_icl1': 0.8772678762006404},{'base_icl1': 1.0651013874066169},{'base_icl1': 0.8601921024546425},{'base_icl1': 1.0106723585912487}
biology,engineering,{'base_icl1': 0.775},{'base_icl1': 1.0833333333333333},{'base_icl1': 0.9},{'base_icl1': 1.5916666666666666}
biology,geography,{'base_icl1': 0.9125},{'base_icl1': 1.0625},{'base_icl1': 0.91875},{'base_icl1': 1.1125}
biology,chemistry,{'base_icl1': 0.6507936507936508},{'base_icl1': 1.1388888888888888},{'base_icl1': 0.6706349206349206},{'base_icl1': 1.2103174603174602}
biology,culture,{'base_icl1': 0.9388489208633094},{'base_icl1': 1.0935251798561152},{'base_icl1': 0.935251798561151},{'base_icl1': 1.089928057553957}
biology,business,{'base_icl1': 0.9147058823529411},{'base_icl1': 1.0529411764705883},{'base_icl1': 0.9235294117647059},{'base_icl1': 1.0794117647058823}
biology,law,{'base_icl1': 0.6760869565217391},{'base_icl1': 1.1630434782608696},{'base_icl1': 0.7456521739130435},{'base_icl1': 1.3652173913043477}
biology,politics,{'base_icl1': 0.8809980806142035},{'base_icl1': 1.0690978886756237},{'base_icl1': 0.8944337811900192},{'base_icl1': 1.1305182341650672}
other,math,{'base_icl1': 0.7812142038946163},{'base_icl1': 1.6964490263459335},{'base_icl1': 0.870561282932417},{'base_icl1': 2.200458190148912}
other,computer science,{'base_icl1': 0.8511904761904762},{'base_icl1': 1.4791666666666667},{'base_icl1': 0.875},{'base_icl1': 1.5922619047619047}
other,economics,{'base_icl1': 0.8768718801996672},{'base_icl1': 1.3727121464226288},{'base_icl1': 0.9217970049916805},{'base_icl1': 1.5973377703826954}
other,psychology,{'base_icl1': 0.9178228388473852},{'base_icl1': 1.2113127001067236},{'base_icl1': 0.8911419423692636},{'base_icl1': 1.1099252934898614}
other,engineering,{'base_icl1': 0.9},{'base_icl1': 1.6},{'base_icl1': 0.9},{'base_icl1': 1.5083333333333333}
other,geography,{'base_icl1': 0.93125},{'base_icl1': 1.19375},{'base_icl1': 0.91875},{'base_icl1': 1.1125}
other,chemistry,{'base_icl1': 0.7817460317460317},{'base_icl1': 1.6349206349206349},{'base_icl1': 0.8611111111111112},{'base_icl1': 2.0555555555555554}
other,culture,{'base_icl1': 0.9712230215827338},{'base_icl1': 1.2733812949640289},{'base_icl1': 0.9496402877697842},{'base_icl1': 1.1906474820143884}
other,business,{'base_icl1': 0.95},{'base_icl1': 1.1941176470588235},{'base_icl1': 0.9352941176470588},{'base_icl1': 1.1264705882352941}
other,law,{'base_icl1': 0.8108695652173913},{'base_icl1': 1.632608695652174},{'base_icl1': 0.9228260869565217},{'base_icl1': 2.4184782608695654}
other,politics,{'base_icl1': 0.9213051823416507},{'base_icl1': 1.251439539347409},{'base_icl1': 0.8944337811900192},{'base_icl1': 1.1305182341650672}
math,computer science,{'base_icl1': 0.9494047619047619},{'base_icl1': 1.9970238095238095},{'base_icl1': 0.9494047619047619},{'base_icl1': 2.0714285714285716}
math,economics,{'base_icl1': 0.9284525790349417},{'base_icl1': 1.6722129783693844},{'base_icl1': 0.9284525790349417},{'base_icl1': 1.6722129783693844}
math,psychology,{'base_icl1': 0.9413020277481323},{'base_icl1': 1.4066168623265742},{'base_icl1': 0.9658484525080042},{'base_icl1': 1.7267876200640342}
math,engineering,{'base_icl1': 0.9416666666666667},{'base_icl1': 1.9583333333333333},{'base_icl1': 0.9583333333333334},{'base_icl1': 2.2083333333333335}
math,geography,{'base_icl1': 0.95625},{'base_icl1': 1.38125},{'base_icl1': 0.9625},{'base_icl1': 1.5875}
math,chemistry,{'base_icl1': 0.8809523809523809},{'base_icl1': 2.138888888888889},{'base_icl1': 0.9246031746031746},{'base_icl1': 2.484126984126984}
math,culture,{'base_icl1': 0.9820143884892086},{'base_icl1': 1.4532374100719425},{'base_icl1': 0.9856115107913669},{'base_icl1': 1.5971223021582734}
math,business,{'base_icl1': 0.9705882352941176},{'base_icl1': 1.4},{'base_icl1': 0.9794117647058823},{'base_icl1': 1.4823529411764707}
math,law,{'base_icl1': 0.8891304347826087},{'base_icl1': 2.0804347826086955},{'base_icl1': 0.8923913043478261},{'base_icl1': 2.115217391304348}
math,politics,{'base_icl1': 0.946257197696737},{'base_icl1': 1.4740882917466411},{'base_icl1': 0.9520153550863724},{'base_icl1': 1.523992322456814}
computer science,economics,{'base_icl1': 0.913477537437604},{'base_icl1': 1.5291181364392679},{'base_icl1': 0.9217970049916805},{'base_icl1': 1.632279534109817}
computer science,psychology,{'base_icl1': 0.9327641408751334},{'base_icl1': 1.310565635005336},{'base_icl1': 0.9327641408751334},{'base_icl1': 1.310565635005336}
computer science,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 1.7916666666666667},{'base_icl1': 0.9333333333333333},{'base_icl1': 1.8833333333333333}
computer science,geography,{'base_icl1': 0.94375},{'base_icl1': 1.275},{'base_icl1': 0.95625},{'base_icl1': 1.375}
computer science,chemistry,{'base_icl1': 0.8333333333333334},{'base_icl1': 1.9126984126984128},{'base_icl1': 0.8690476190476191},{'base_icl1': 2.0674603174603177}
computer science,culture,{'base_icl1': 0.9784172661870504},{'base_icl1': 1.341726618705036},{'base_icl1': 0.9784172661870504},{'base_icl1': 1.3453237410071943}
computer science,business,{'base_icl1': 0.9647058823529412},{'base_icl1': 1.2882352941176471},{'base_icl1': 0.9647058823529412},{'base_icl1': 1.3029411764705883}
computer science,law,{'base_icl1': 0.8510869565217392},{'base_icl1': 1.8565217391304347},{'base_icl1': 0.8782608695652174},{'base_icl1': 2.006521739130435}
computer science,politics,{'base_icl1': 0.9385796545105566},{'base_icl1': 1.3666026871401151},{'base_icl1': 0.9366602687140115},{'base_icl1': 1.3512476007677543}
economics,psychology,{'base_icl1': 0.9295624332977588},{'base_icl1': 1.2774813233724653},{'base_icl1': 0.9178228388473852},{'base_icl1': 1.2102454642475988}
economics,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 1.75},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.0166666666666666}
economics,geography,{'base_icl1': 0.94375},{'base_icl1': 1.2625},{'base_icl1': 0.93125},{'base_icl1': 1.19375}
economics,chemistry,{'base_icl1': 0.8095238095238095},{'base_icl1': 1.8333333333333333},{'base_icl1': 0.8849206349206349},{'base_icl1': 2.142857142857143}
economics,culture,{'base_icl1': 0.9748201438848921},{'base_icl1': 1.3273381294964028},{'base_icl1': 0.9712230215827338},{'base_icl1': 1.2661870503597121}
economics,business,{'base_icl1': 0.9588235294117647},{'base_icl1': 1.2529411764705882},{'base_icl1': 0.95},{'base_icl1': 1.1941176470588235}
economics,law,{'base_icl1': 0.8434782608695652},{'base_icl1': 1.8021739130434782},{'base_icl1': 0.8445652173913043},{'base_icl1': 1.8043478260869565}
economics,politics,{'base_icl1': 0.9366602687140115},{'base_icl1': 1.3435700575815739},{'base_icl1': 0.9213051823416507},{'base_icl1': 1.2437619961612285}
psychology,engineering,{'base_icl1': 0.8333333333333334},{'base_icl1': 1.3083333333333333},{'base_icl1': 0.9166666666666666},{'base_icl1': 1.8}
psychology,geography,{'base_icl1': 0.91875},{'base_icl1': 1.11875},{'base_icl1': 0.9375},{'base_icl1': 1.21875}
psychology,chemistry,{'base_icl1': 0.7182539682539683},{'base_icl1': 1.3650793650793651},{'base_icl1': 0.8333333333333334},{'base_icl1': 1.9087301587301588}
psychology,culture,{'base_icl1': 0.9496402877697842},{'base_icl1': 1.1906474820143884},{'base_icl1': 0.9496402877697842},{'base_icl1': 1.1762589928057554}
psychology,business,{'base_icl1': 0.9352941176470588},{'base_icl1': 1.1147058823529412},{'base_icl1': 0.9264705882352942},{'base_icl1': 1.0970588235294119}
psychology,law,{'base_icl1': 0.7619565217391304},{'base_icl1': 1.4184782608695652},{'base_icl1': 0.7619565217391304},{'base_icl1': 1.4184782608695652}
psychology,politics,{'base_icl1': 0.8963531669865643},{'base_icl1': 1.1477927063339732},{'base_icl1': 0.8905950095969289},{'base_icl1': 1.1151631477927064}
engineering,geography,{'base_icl1': 0.94375},{'base_icl1': 1.2375},{'base_icl1': 0.95625},{'base_icl1': 1.46875}
engineering,chemistry,{'base_icl1': 0.7976190476190477},{'base_icl1': 1.7380952380952381},{'base_icl1': 0.8412698412698413},{'base_icl1': 1.9444444444444444}
engineering,culture,{'base_icl1': 0.9712230215827338},{'base_icl1': 1.3093525179856116},{'base_icl1': 0.9964028776978417},{'base_icl1': 1.9172661870503598}
engineering,business,{'base_icl1': 0.9529411764705882},{'base_icl1': 1.223529411764706},{'base_icl1': 0.9911764705882353},{'base_icl1': 1.661764705882353}
engineering,law,{'base_icl1': 0.8282608695652174},{'base_icl1': 1.7282608695652173},{'base_icl1': 0.9097826086956522},{'base_icl1': 2.292391304347826}
engineering,politics,{'base_icl1': 0.9289827255278311},{'base_icl1': 1.3051823416506718},{'base_icl1': 0.9289827255278311},{'base_icl1': 1.3051823416506718}
geography,chemistry,{'base_icl1': 0.6706349206349206},{'base_icl1': 1.2103174603174602},{'base_icl1': 0.8452380952380952},{'base_icl1': 1.9642857142857142}
geography,culture,{'base_icl1': 0.9460431654676259},{'base_icl1': 1.1223021582733812},{'base_icl1': 0.9928057553956835},{'base_icl1': 1.7733812949640289}
geography,business,{'base_icl1': 0.9205882352941176},{'base_icl1': 1.0735294117647058},{'base_icl1': 0.9911764705882353},{'base_icl1': 1.6941176470588235}
geography,law,{'base_icl1': 0.7065217391304348},{'base_icl1': 1.2478260869565216},{'base_icl1': 0.7065217391304348},{'base_icl1': 1.2478260869565216}
geography,politics,{'base_icl1': 0.8848368522072937},{'base_icl1': 1.0959692898272553},{'base_icl1': 0.8848368522072937},{'base_icl1': 1.0959692898272553}
chemistry,culture,{'base_icl1': 0.9856115107913669},{'base_icl1': 1.5503597122302157},{'base_icl1': 0.9856115107913669},{'base_icl1': 1.5863309352517985}
chemistry,business,{'base_icl1': 0.9794117647058823},{'base_icl1': 1.4823529411764707},{'base_icl1': 0.9911764705882353},{'base_icl1': 1.811764705882353}
chemistry,law,{'base_icl1': 0.9097826086956522},{'base_icl1': 2.2945652173913045},{'base_icl1': 0.9434782608695652},{'base_icl1': 2.7619565217391306}
chemistry,politics,{'base_icl1': 0.9577735124760077},{'base_icl1': 1.5854126679462572},{'base_icl1': 0.982725527831094},{'base_icl1': 2.18426103646833}
culture,business,{'base_icl1': 0.9117647058823529},{'base_icl1': 1.0235294117647058},{'base_icl1': 0.9117647058823529},{'base_icl1': 1.0205882352941176}
culture,law,{'base_icl1': 0.6413043478260869},{'base_icl1': 1.059782608695652},{'base_icl1': 0.6532608695652173},{'base_icl1': 1.0945652173913043}
culture,politics,{'base_icl1': 0.8637236084452975},{'base_icl1': 1.0287907869481765},{'base_icl1': 0.8637236084452975},{'base_icl1': 1.0249520153550864}
business,law,{'base_icl1': 0.6815217391304348},{'base_icl1': 1.1793478260869565},{'base_icl1': 0.7858695652173913},{'base_icl1': 1.5228260869565218}
business,politics,{'base_icl1': 0.8809980806142035},{'base_icl1': 1.0748560460652592},{'base_icl1': 0.9328214971209213},{'base_icl1': 1.3166986564299423}
law,politics,{'base_icl1': 0.9520153550863724},{'base_icl1': 1.5316698656429943},{'base_icl1': 0.9366602687140115},{'base_icl1': 1.3512476007677543}
