old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W,coverage_APS,setsize_APS,coverage_APS_W,setsize_APS_W
geography,computer science,0.9404761904761905,3.2470238095238093,0.9791666666666666,3.806547619047619,0.9970238095238095,4.351190476190476,1.0,4.7648809523809526
geography,culture,0.9496402877697842,2.6043165467625897,0.9964028776978417,3.370503597122302,1.0,4.0359712230215825,1.0,4.881294964028777
geography,politics,0.9117082533589251,2.859884836852207,1.0,4.044145873320537,1.0,4.0786948176583495,1.0,5.562380038387716
other,economics,0.9234608985024958,3.1231281198003327,0.9950083194675541,3.906821963394343,1.0,4.227953410981697,1.0,4.78036605657238
other,biology,0.8848167539267016,2.696335078534031,0.9738219895287958,3.4293193717277486,0.9973821989528796,4.18586387434555,1.0,4.62303664921466
other,health,0.8709677419354839,2.6522423288749017,0.970102281667978,3.5200629425649095,0.999213217938631,4.155782848151063,1.0,4.59795436664044
other,psychology,0.880469583778015,2.6531483457844183,0.9135538954108858,2.865528281750267,0.9989327641408752,4.03948772678762,1.0,4.202774813233725
other,math,0.9381443298969072,3.6174112256586484,0.9495990836197021,3.6907216494845363,1.0,4.3184421534937,1.0,4.799541809851088
other,philosophy,0.8202459791863765,2.8959318826868494,0.9933774834437086,3.837275307473983,0.9981078524124882,4.52317880794702,0.9990539262062441,4.716177861873226
other,engineering,0.95,3.1,0.95,3.1416666666666666,1.0,4.008333333333334,1.0,4.108333333333333
other,history,0.8735632183908046,2.3908045977011496,0.9712643678160919,3.5555555555555554,1.0,4.170498084291188,1.0,4.854406130268199
other,law,0.8891304347826087,3.253260869565217,1.0,6.0,1.0,4.4902173913043475,1.0,6.0
other,chemistry,0.9246031746031746,3.4166666666666665,1.0,6.0,1.0,4.309523809523809,1.0,6.0
other,business,0.9441176470588235,2.2470588235294118,0.9705882352941176,2.6294117647058823,1.0,3.7794117647058822,1.0,4.08235294117647
other,computer science,0.9166666666666666,3.1160714285714284,0.9464285714285714,3.3095238095238093,0.9970238095238095,4.303571428571429,1.0,4.568452380952381
other,culture,0.9316546762589928,2.420863309352518,0.9424460431654677,2.5035971223021583,1.0,3.9820143884892087,1.0,4.0359712230215825
other,politics,0.8886756238003839,2.677543186180422,0.9596928982725528,3.197696737044146,0.9980806142034548,4.026871401151632,1.0,4.380038387715931
economics,biology,0.8612565445026178,2.5785340314136125,1.0,6.0,0.9947643979057592,4.146596858638744,1.0,6.0
economics,health,0.8552321007081038,2.5719905586152634,0.9166011014948859,2.953579858379229,0.998426435877262,4.1109362706530295,1.0,4.6955153422501965
economics,psychology,0.8580576307363927,2.5400213447171827,1.0,6.0,0.9989327641408752,4.00213447171825,1.0,6.0
economics,math,0.9221076746849943,3.5143184421534936,0.9255441008018328,3.526918671248568,1.0,4.277205040091638,1.0,4.901489117983964
economics,philosophy,0.8088930936613056,2.8410596026490067,0.8278145695364238,2.9526963103122044,0.9981078524124882,4.499526963103122,0.9990539262062441,4.658467360454115
economics,engineering,0.9416666666666667,2.966666666666667,0.95,3.0166666666666666,1.0,3.9583333333333335,1.0,4.183333333333334
economics,history,0.8620689655172413,2.293103448275862,0.8754789272030651,2.4061302681992336,0.9980842911877394,4.126436781609195,0.9980842911877394,4.120689655172414
economics,law,0.8706521739130435,3.126086956521739,0.9923913043478261,4.001086956521739,1.0,4.442391304347826,1.0,4.978260869565218
economics,chemistry,0.9166666666666666,3.3015873015873014,0.9285714285714286,3.4325396825396823,1.0,4.25,1.0,4.694444444444445
economics,business,0.9382352941176471,2.1588235294117646,0.9411764705882353,2.223529411764706,1.0,3.723529411764706,1.0,3.823529411764706
economics,computer science,0.9017857142857143,3.0148809523809526,0.9196428571428571,3.125,0.9940476190476191,4.276785714285714,1.0,4.690476190476191
economics,culture,0.920863309352518,2.341726618705036,0.9316546762589928,2.431654676258993,1.0,3.935251798561151,1.0,4.363309352517986
economics,politics,0.8675623800383877,2.5508637236084453,0.8598848368522073,2.5278310940499042,0.9980806142034548,4.0,0.9961612284069098,3.9712092130518233
biology,health,0.8867033831628639,2.7380015735641225,0.9488591660110149,3.2974036191974823,0.998426435877262,4.089693154996066,1.0,4.909520062942565
biology,psychology,0.8964781216648879,2.737459978655283,1.0,6.0,0.9989327641408752,3.9711846318036286,1.0,6.0
biology,math,0.9495990836197021,3.6987399770904927,0.9690721649484536,3.801832760595647,1.0,4.2600229095074456,1.0,4.675830469644903
biology,philosophy,0.8287606433301797,2.955534531693472,0.9460737937559129,3.498580889309366,0.9981078524124882,4.485335856196784,0.9990539262062441,4.634815515610217
biology,engineering,0.95,3.15,0.95,3.1666666666666665,1.0,3.95,1.0,4.05
biology,history,0.8850574712643678,2.4827586206896552,0.89272030651341,2.5057471264367814,0.9980842911877394,4.10727969348659,0.9980842911877394,4.136015325670498
biology,law,0.9021739130434783,3.341304347826087,1.0,6.0,1.0,4.4195652173913045,1.0,6.0
biology,chemistry,0.9285714285714286,3.492063492063492,0.9761904761904762,3.8333333333333335,1.0,4.226190476190476,1.0,4.940476190476191
biology,business,0.9558823529411765,2.3411764705882354,0.9705882352941176,2.5558823529411763,1.0,3.7,1.0,4.035294117647059
biology,computer science,0.9345238095238095,3.193452380952381,0.9464285714285714,3.3482142857142856,0.9940476190476191,4.2648809523809526,0.9940476190476191,4.199404761904762
biology,culture,0.9424460431654677,2.5179856115107913,1.0,3.841726618705036,1.0,3.920863309352518,1.0,5.003597122302159
biology,politics,0.9021113243761996,2.775431861804223,0.9021113243761996,2.775431861804223,0.9980806142034548,3.986564299424184,1.0,4.262955854126679
health,psychology,0.9082177161152615,2.8121664887940234,0.9754535752401281,3.454642475987193,0.9967982924226254,3.9082177161152614,1.0,4.697972251867663
health,math,0.9587628865979382,3.7651775486827033,0.981672394043528,3.877434135166094,1.0,4.198167239404353,1.0,4.630011454753723
health,philosophy,0.8467360454115421,3.031220435193945,0.8883632923368022,3.2336802270577105,0.9981078524124882,4.369914853358562,0.9990539262062441,4.89120151371807
health,engineering,0.95,3.225,0.9833333333333333,3.3666666666666667,1.0,3.933333333333333,1.0,4.158333333333333
health,history,0.9022988505747126,2.57088122605364,0.9559386973180076,3.256704980842912,0.9961685823754789,4.003831417624521,1.0,4.894636015325671
health,law,0.9271739130434783,3.4543478260869565,0.9793478260869565,3.8391304347826085,0.9989130434782608,4.334782608695652,1.0,4.877173913043478
health,chemistry,0.9404761904761905,3.5555555555555554,0.9484126984126984,3.742063492063492,1.0,4.150793650793651,1.0,4.7976190476190474
health,business,0.9558823529411765,2.4088235294117646,0.9764705882352941,2.7205882352941178,1.0,3.5941176470588236,1.0,4.591176470588235
health,computer science,0.9404761904761905,3.2410714285714284,0.9494047619047619,3.386904761904762,0.9940476190476191,4.208333333333333,1.0,4.729166666666667
health,culture,0.9496402877697842,2.5863309352517985,0.9532374100719424,2.7482014388489207,1.0,3.8345323741007196,1.0,3.946043165467626
health,politics,0.9117082533589251,2.8502879078694816,0.9596928982725528,3.197696737044146,0.9961612284069098,3.9404990403071016,1.0,4.380038387715931
psychology,math,0.9553264604810997,3.7422680412371134,1.0,6.0,1.0,4.293241695303551,1.0,6.0
psychology,philosophy,0.8353831598864712,2.993377483443709,0.9498580889309366,3.5080416272469255,0.9981078524124882,4.506149479659413,0.9990539262062441,4.892147587511826
psychology,engineering,0.95,3.183333333333333,0.9916666666666667,3.5166666666666666,1.0,3.975,1.0,4.6
psychology,history,0.896551724137931,2.532567049808429,0.9310344827586207,2.8946360153256707,0.9980842911877394,4.14367816091954,1.0,4.580459770114943
psychology,law,0.9163043478260869,3.398913043478261,0.9652173913043478,3.6913043478260867,1.0,4.458695652173913,1.0,4.610869565217391
psychology,chemistry,0.9325396825396826,3.5277777777777777,0.9484126984126984,3.7182539682539684,1.0,4.273809523809524,1.0,4.801587301587301
psychology,business,0.9558823529411765,2.3676470588235294,1.0,6.0,1.0,3.7441176470588236,1.0,6.0
psychology,computer science,0.9345238095238095,3.2142857142857144,0.9494047619047619,3.386904761904762,0.9970238095238095,4.282738095238095,1.0,4.6101190476190474
psychology,culture,0.9460431654676259,2.550359712230216,0.9460431654676259,2.5431654676258995,1.0,3.949640287769784,1.0,3.920863309352518
psychology,politics,0.9059500959692899,2.8214971209213053,1.0,6.0,0.9980806142034548,4.007677543186181,1.0,6.0
math,philosophy,0.7975402081362346,2.7644276253547777,0.9895931882686849,3.7559129612109743,0.9990539262062441,4.566698202459792,0.9990539262062441,5.061494796594134
math,engineering,0.925,2.808333333333333,0.95,3.05,1.0,4.116666666666666,1.0,4.216666666666667
math,history,0.8371647509578544,2.1475095785440614,0.8812260536398467,2.4559386973180075,1.0,4.275862068965517,1.0,4.425287356321839
math,law,0.8358695652173913,2.9228260869565217,0.907608695652174,3.359782608695652,1.0,4.6152173913043475,1.0,4.732608695652174
math,chemistry,0.8690476190476191,3.0833333333333335,0.9166666666666666,3.3214285714285716,1.0,4.432539682539683,1.0,4.4523809523809526
math,business,0.9264705882352942,2.038235294117647,0.9764705882352941,2.823529411764706,1.0,3.9176470588235293,1.0,4.461764705882353
math,computer science,0.875,2.818452380952381,0.9404761904761905,3.244047619047619,0.9970238095238095,4.3898809523809526,1.0,4.892857142857143
math,culture,0.9136690647482014,2.2050359712230216,0.9640287769784173,2.820143884892086,1.0,4.08273381294964,1.0,4.5215827338129495
math,politics,0.836852207293666,2.383877159309021,1.0,6.0,1.0,4.136276391554702,1.0,6.0
philosophy,engineering,0.9833333333333333,3.4,0.9666666666666667,3.25,1.0,3.925,1.0,4.183333333333334
philosophy,history,0.9233716475095786,2.793103448275862,0.9118773946360154,2.6475095785440614,0.9942528735632183,3.9406130268199235,1.0,4.498084291187739
philosophy,law,0.9586956521739131,3.631521739130435,0.9010869565217391,3.3315217391304346,0.9978260869565218,4.267391304347826,0.9978260869565218,4.214130434782609
philosophy,chemistry,0.9484126984126984,3.6944444444444446,0.9325396825396826,3.5357142857142856,1.0,4.126984126984127,1.0,4.2896825396825395
philosophy,business,0.9705882352941176,2.588235294117647,0.9882352941176471,3.288235294117647,0.9970588235294118,3.5205882352941176,1.0,4.373529411764705
philosophy,computer science,0.9494047619047619,3.363095238095238,0.9404761904761905,3.255952380952381,0.9940476190476191,4.142857142857143,0.9940476190476191,4.2648809523809526
philosophy,culture,0.9532374100719424,2.758992805755396,0.9640287769784173,2.8129496402877696,1.0,3.7949640287769784,1.0,4.183453237410072
philosophy,politics,0.9404990403071017,3.055662188099808,0.9942418426103646,3.798464491362764,0.9961612284069098,3.9117082533589254,1.0,4.357005758157389
engineering,history,0.8180076628352491,2.0421455938697317,0.9329501915708812,2.946360153256705,1.0,4.337164750957855,1.0,4.883141762452107
engineering,law,0.7902173913043479,2.732608695652174,0.9282608695652174,3.466304347826087,1.0,4.659782608695652,1.0,4.851086956521739
engineering,chemistry,0.8412698412698413,2.9246031746031744,0.9444444444444444,3.6468253968253967,1.0,4.488095238095238,1.0,5.408730158730159
engineering,business,0.9147058823529411,1.9558823529411764,0.9735294117647059,2.6823529411764704,1.0,3.976470588235294,1.0,4.544117647058823
engineering,computer science,0.8511904761904762,2.6845238095238093,0.9017857142857143,3.0267857142857144,1.0,4.440476190476191,1.0,4.907738095238095
engineering,culture,0.8992805755395683,2.0899280575539567,0.9676258992805755,2.8741007194244603,1.0,4.111510791366906,1.0,4.892086330935252
engineering,politics,0.8234165067178503,2.280230326295585,0.9193857965451055,2.8982725527831095,1.0,4.18042226487524,1.0,4.408829174664107
history,law,0.9271739130434783,3.4543478260869565,0.9391304347826087,3.518478260869565,0.9978260869565218,4.2423913043478265,1.0,4.822826086956522
history,chemistry,0.9404761904761905,3.5555555555555554,0.9444444444444444,3.607142857142857,1.0,4.107142857142857,1.0,4.194444444444445
history,business,0.9558823529411765,2.4088235294117646,1.0,6.0,0.9941176470588236,3.4911764705882353,1.0,6.0
history,computer science,0.9404761904761905,3.2410714285714284,0.9404761904761905,3.2410714285714284,0.9910714285714286,4.089285714285714,0.9970238095238095,4.342261904761905
history,culture,0.9496402877697842,2.5863309352517985,0.9496402877697842,2.6115107913669067,1.0,3.758992805755396,1.0,4.097122302158273
history,politics,0.9117082533589251,2.8502879078694816,0.9942418426103646,3.856046065259117,0.9961612284069098,3.888675623800384,1.0,4.7831094049904035
law,chemistry,0.9285714285714286,3.488095238095238,0.9325396825396826,3.5198412698412698,1.0,4.146825396825397,1.0,4.162698412698413
law,business,0.9558823529411765,2.3411764705882354,0.961764705882353,2.4676470588235295,1.0,3.570588235294118,0.9941176470588236,3.4911764705882353
law,computer science,0.9345238095238095,3.193452380952381,0.9166666666666666,3.1011904761904763,0.9940476190476191,4.181547619047619,0.9940476190476191,4.1398809523809526
law,culture,0.9424460431654677,2.5071942446043165,0.9424460431654677,2.5215827338129495,1.0,3.8309352517985613,1.0,3.7482014388489207
law,politics,0.9021113243761996,2.775431861804223,0.8944337811900192,2.7332053742802302,0.9961612284069098,3.9328214971209214,0.9961612284069098,3.796545105566219
chemistry,business,0.9382352941176471,2.15,0.9735294117647059,2.6882352941176473,1.0,3.902941176470588,1.0,4.291176470588235
chemistry,computer science,0.9017857142857143,2.994047619047619,0.9553571428571429,3.449404761904762,0.9970238095238095,4.375,1.0,4.806547619047619
chemistry,culture,0.9172661870503597,2.323741007194245,1.0,6.0,1.0,4.071942446043166,1.0,6.0
chemistry,politics,0.8618042226487524,2.531669865642994,0.9596928982725528,3.257197696737044,1.0,4.119001919385797,1.0,4.477927063339731
business,computer science,0.8422619047619048,2.619047619047619,0.9017857142857143,3.017857142857143,0.9940476190476191,4.148809523809524,0.9940476190476191,4.273809523809524
business,culture,0.8992805755395683,2.064748201438849,0.9280575539568345,2.4100719424460433,1.0,3.802158273381295,1.0,4.251798561151079
business,politics,0.8080614203454894,2.2130518234165066,0.8426103646833013,2.412667946257198,0.9961612284069098,3.9193857965451055,0.9980806142034548,4.001919385796545
computer science,culture,0.920863309352518,2.3597122302158273,0.9640287769784173,2.852517985611511,1.0,3.7805755395683454,1.0,4.377697841726619
computer science,politics,0.8733205374280231,2.595009596928983,0.9769673704414588,3.380038387715931,0.9961612284069098,3.907869481765835,1.0,4.554702495201536
culture,politics,0.8330134357005758,2.362763915547025,0.982725527831094,3.476007677543186,0.9884836852207294,3.650671785028791,0.9884836852207294,3.658349328214971
