old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
engineering,chemistry,0.8412698412698413,2.9246031746031744,0.9404761904761905,3.5595238095238093
engineering,psychology,0.8143009605122732,2.2614727854855925,1.0,6.0
engineering,philosophy,0.7880794701986755,2.6811731315042575,0.9612109744560076,3.578051087984863
engineering,math,0.8762886597938144,3.2371134020618557,0.9621993127147767,3.7777777777777777
engineering,computer science,0.8511904761904762,2.6845238095238093,0.9553571428571429,3.4404761904761907
engineering,geography,0.80625,2.01875,0.8625,2.31875
engineering,politics,0.8234165067178503,2.280230326295585,0.9520153550863724,3.1554702495201536
engineering,law,0.7902173913043479,2.732608695652174,0.9271739130434783,3.4565217391304346
engineering,culture,0.8992805755395683,2.0899280575539567,0.9676258992805755,2.8741007194244603
engineering,biology,0.8115183246073299,2.2905759162303663,0.9109947643979057,2.863874345549738
engineering,health,0.8095987411487018,2.3044846577498035,0.9331235247836349,3.126671911880409
engineering,economics,0.8618968386023295,2.713810316139767,0.9517470881863561,3.3144758735440933
engineering,physics,0.8246268656716418,2.7388059701492535,0.9347014925373134,3.333955223880597
engineering,other,0.8492688413948256,2.331833520809899,0.9561304836895388,3.094488188976378
engineering,business,0.9147058823529411,1.9558823529411764,0.9735294117647059,2.6823529411764704
engineering,history,0.8180076628352491,2.0421455938697317,0.9329501915708812,2.946360153256705
chemistry,psychology,0.8548559231590181,2.5080042689434365,0.9455709711846318,3.1312700106723588
chemistry,philosophy,0.8088930936613056,2.8306527909176915,1.0,6.0
chemistry,math,0.9209621993127147,3.4925544100801833,0.993127147766323,3.9736540664375717
chemistry,computer science,0.9017857142857143,2.994047619047619,0.9702380952380952,3.5714285714285716
chemistry,geography,0.8625,2.3,0.9125,2.58125
chemistry,politics,0.8618042226487524,2.531669865642994,0.9097888675623801,2.838771593090211
chemistry,law,0.8641304347826086,3.092391304347826,0.8771739130434782,3.1652173913043478
chemistry,culture,0.9172661870503597,2.323741007194245,1.0,6.0
chemistry,biology,0.8586387434554974,2.549738219895288,0.8612565445026178,2.568062827225131
chemistry,health,0.8528717545239969,2.5515342250196698,0.9331235247836349,3.140047206923682
