INFO - main.py - 2026-03-21 21:08:18,646 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_42/ACS_income_AZ/train/several_sigma_error_diff_train_260321_21-08-18', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=42, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-21 21:08:23,915 - the number of parameters: 1633794
INFO - main.py - 2026-03-21 21:08:24,943 - Update model in epoch 0, 0.51 < inf
INFO - main.py - 2026-03-21 21:08:24,950 - Epoch 0, training loss: 0.51
INFO - main.py - 2026-03-21 21:08:24,972 - Epoch 0, test acc: 0.70
INFO - main.py - 2026-03-21 21:08:25,253 - Update model in epoch 1, 0.38 < 0.51
INFO - main.py - 2026-03-21 21:08:25,442 - Update model in epoch 2, 0.36 < 0.38
INFO - main.py - 2026-03-21 21:08:25,720 - Update model in epoch 3, 0.35 < 0.36
INFO - main.py - 2026-03-21 21:08:25,998 - Update model in epoch 4, 0.35 < 0.35
INFO - main.py - 2026-03-21 21:08:26,188 - Update model in epoch 5, 0.34 < 0.35
INFO - main.py - 2026-03-21 21:08:26,471 - Update model in epoch 6, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:08:26,766 - Update model in epoch 7, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:08:27,043 - Update model in epoch 8, 0.33 < 0.34
INFO - main.py - 2026-03-21 21:08:27,232 - Update model in epoch 9, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:08:27,512 - Update model in epoch 10, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:08:27,519 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-21 21:08:27,531 - Epoch 10, test acc: 0.72
INFO - main.py - 2026-03-21 21:08:27,805 - Update model in epoch 11, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:08:28,082 - Update model in epoch 12, 0.32 < 0.33
INFO - main.py - 2026-03-21 21:08:28,552 - Update model in epoch 14, 0.32 < 0.32
INFO - main.py - 2026-03-21 21:08:28,827 - Update model in epoch 15, 0.31 < 0.32
INFO - main.py - 2026-03-21 21:08:29,017 - Update model in epoch 16, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:08:29,568 - Update model in epoch 18, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:08:29,851 - Update model in epoch 19, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:08:30,040 - Epoch 20, training loss: 0.31
INFO - main.py - 2026-03-21 21:08:30,052 - Epoch 20, test acc: 0.72
INFO - main.py - 2026-03-21 21:08:30,327 - Update model in epoch 21, 0.30 < 0.31
INFO - main.py - 2026-03-21 21:08:30,603 - Update model in epoch 22, 0.30 < 0.30
INFO - main.py - 2026-03-21 21:08:30,891 - Update model in epoch 23, 0.29 < 0.30
INFO - main.py - 2026-03-21 21:08:31,082 - Update model in epoch 24, 0.29 < 0.29
INFO - main.py - 2026-03-21 21:08:31,360 - Update model in epoch 25, 0.28 < 0.29
INFO - main.py - 2026-03-21 21:08:32,101 - Update model in epoch 28, 0.28 < 0.28
INFO - main.py - 2026-03-21 21:08:32,379 - Update model in epoch 29, 0.27 < 0.28
INFO - main.py - 2026-03-21 21:08:32,658 - Update model in epoch 30, 0.27 < 0.27
INFO - main.py - 2026-03-21 21:08:32,664 - Epoch 30, training loss: 0.27
INFO - main.py - 2026-03-21 21:08:32,677 - Epoch 30, test acc: 0.75
INFO - main.py - 2026-03-21 21:08:33,694 - Update model in epoch 34, 0.26 < 0.27
INFO - main.py - 2026-03-21 21:08:33,888 - Update model in epoch 35, 0.25 < 0.26
INFO - main.py - 2026-03-21 21:08:34,169 - Update model in epoch 36, 0.25 < 0.25
INFO - main.py - 2026-03-21 21:08:34,446 - Update model in epoch 37, 0.25 < 0.25
INFO - main.py - 2026-03-21 21:08:34,638 - Update model in epoch 38, 0.24 < 0.25
INFO - main.py - 2026-03-21 21:08:34,912 - Update model in epoch 39, 0.24 < 0.24
INFO - main.py - 2026-03-21 21:08:35,186 - Epoch 40, training loss: 0.24
INFO - main.py - 2026-03-21 21:08:35,198 - Epoch 40, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:35,937 - Update model in epoch 43, 0.23 < 0.24
INFO - main.py - 2026-03-21 21:08:36,495 - Update model in epoch 45, 0.23 < 0.23
INFO - main.py - 2026-03-21 21:08:36,686 - Update model in epoch 46, 0.22 < 0.23
INFO - main.py - 2026-03-21 21:08:36,965 - Update model in epoch 47, 0.22 < 0.22
INFO - main.py - 2026-03-21 21:08:37,240 - Update model in epoch 48, 0.22 < 0.22
INFO - main.py - 2026-03-21 21:08:37,430 - Update model in epoch 49, 0.22 < 0.22
INFO - main.py - 2026-03-21 21:08:37,719 - Update model in epoch 50, 0.21 < 0.22
INFO - main.py - 2026-03-21 21:08:37,725 - Epoch 50, training loss: 0.21
INFO - main.py - 2026-03-21 21:08:37,737 - Epoch 50, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:38,276 - Update model in epoch 52, 0.21 < 0.21
INFO - main.py - 2026-03-21 21:08:38,468 - Update model in epoch 53, 0.20 < 0.21
INFO - main.py - 2026-03-21 21:08:38,755 - Update model in epoch 54, 0.20 < 0.20
INFO - main.py - 2026-03-21 21:08:39,310 - Update model in epoch 56, 0.19 < 0.20
INFO - main.py - 2026-03-21 21:08:40,231 - Epoch 60, training loss: 0.20
INFO - main.py - 2026-03-21 21:08:40,327 - Epoch 60, test acc: 0.75
INFO - main.py - 2026-03-21 21:08:40,511 - Update model in epoch 61, 0.19 < 0.19
INFO - main.py - 2026-03-21 21:08:40,787 - Update model in epoch 62, 0.19 < 0.19
INFO - main.py - 2026-03-21 21:08:41,072 - Update model in epoch 63, 0.18 < 0.19
INFO - main.py - 2026-03-21 21:08:41,805 - Update model in epoch 66, 0.18 < 0.18
INFO - main.py - 2026-03-21 21:08:42,087 - Update model in epoch 67, 0.18 < 0.18
INFO - main.py - 2026-03-21 21:08:42,364 - Update model in epoch 68, 0.17 < 0.18
INFO - main.py - 2026-03-21 21:08:42,554 - Update model in epoch 69, 0.17 < 0.17
INFO - main.py - 2026-03-21 21:08:42,830 - Update model in epoch 70, 0.17 < 0.17
INFO - main.py - 2026-03-21 21:08:42,836 - Epoch 70, training loss: 0.17
INFO - main.py - 2026-03-21 21:08:42,849 - Epoch 70, test acc: 0.79
INFO - main.py - 2026-03-21 21:08:43,592 - Update model in epoch 73, 0.16 < 0.17
INFO - main.py - 2026-03-21 21:08:44,415 - Update model in epoch 76, 0.16 < 0.16
INFO - main.py - 2026-03-21 21:08:45,424 - Update model in epoch 80, 0.16 < 0.16
INFO - main.py - 2026-03-21 21:08:45,430 - Epoch 80, training loss: 0.16
INFO - main.py - 2026-03-21 21:08:45,442 - Epoch 80, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:45,625 - Update model in epoch 81, 0.15 < 0.16
INFO - main.py - 2026-03-21 21:08:45,902 - Update model in epoch 82, 0.15 < 0.15
INFO - main.py - 2026-03-21 21:08:46,179 - Update model in epoch 83, 0.15 < 0.15
INFO - main.py - 2026-03-21 21:08:46,456 - Update model in epoch 84, 0.15 < 0.15
INFO - main.py - 2026-03-21 21:08:46,916 - Update model in epoch 86, 0.15 < 0.15
INFO - main.py - 2026-03-21 21:08:47,195 - Update model in epoch 87, 0.14 < 0.15
INFO - main.py - 2026-03-21 21:08:47,481 - Update model in epoch 88, 0.14 < 0.14
INFO - main.py - 2026-03-21 21:08:47,955 - Epoch 90, training loss: 0.14
INFO - main.py - 2026-03-21 21:08:47,967 - Epoch 90, test acc: 0.79
INFO - main.py - 2026-03-21 21:08:48,238 - Update model in epoch 91, 0.14 < 0.14
INFO - main.py - 2026-03-21 21:08:50,525 - Epoch 100, training loss: 0.14
INFO - main.py - 2026-03-21 21:08:50,537 - Epoch 100, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:51,271 - Update model in epoch 103, 0.13 < 0.14
INFO - main.py - 2026-03-21 21:08:51,553 - Update model in epoch 104, 0.13 < 0.13
INFO - main.py - 2026-03-21 21:08:51,751 - Update model in epoch 105, 0.12 < 0.13
INFO - main.py - 2026-03-21 21:08:52,312 - Update model in epoch 107, 0.12 < 0.12
INFO - main.py - 2026-03-21 21:08:52,587 - Update model in epoch 108, 0.12 < 0.12
INFO - main.py - 2026-03-21 21:08:53,048 - Epoch 110, training loss: 0.12
INFO - main.py - 2026-03-21 21:08:53,061 - Epoch 110, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:53,330 - Update model in epoch 111, 0.12 < 0.12
INFO - main.py - 2026-03-21 21:08:53,607 - Update model in epoch 112, 0.12 < 0.12
INFO - main.py - 2026-03-21 21:08:53,798 - Update model in epoch 113, 0.12 < 0.12
INFO - main.py - 2026-03-21 21:08:55,600 - Epoch 120, training loss: 0.12
INFO - main.py - 2026-03-21 21:08:55,612 - Epoch 120, test acc: 0.77
INFO - main.py - 2026-03-21 21:08:55,794 - Update model in epoch 121, 0.11 < 0.12
INFO - main.py - 2026-03-21 21:08:56,069 - Update model in epoch 122, 0.11 < 0.11
INFO - main.py - 2026-03-21 21:08:56,354 - Update model in epoch 123, 0.11 < 0.11
INFO - main.py - 2026-03-21 21:08:58,085 - Epoch 130, training loss: 0.11
INFO - main.py - 2026-03-21 21:08:58,098 - Epoch 130, test acc: 0.78
INFO - main.py - 2026-03-21 21:08:58,372 - Update model in epoch 131, 0.11 < 0.11
INFO - main.py - 2026-03-21 21:08:58,662 - Update model in epoch 132, 0.10 < 0.11
INFO - main.py - 2026-03-21 21:08:59,123 - Update model in epoch 134, 0.10 < 0.10
INFO - main.py - 2026-03-21 21:08:59,853 - Update model in epoch 137, 0.10 < 0.10
INFO - main.py - 2026-03-21 21:09:00,125 - Update model in epoch 138, 0.10 < 0.10
INFO - main.py - 2026-03-21 21:09:00,398 - Update model in epoch 139, 0.10 < 0.10
INFO - main.py - 2026-03-21 21:09:00,679 - Epoch 140, training loss: 0.10
INFO - main.py - 2026-03-21 21:09:00,692 - Epoch 140, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:03,155 - Update model in epoch 150, 0.10 < 0.10
INFO - main.py - 2026-03-21 21:09:03,162 - Epoch 150, training loss: 0.10
INFO - main.py - 2026-03-21 21:09:03,174 - Epoch 150, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:03,448 - Update model in epoch 151, 0.09 < 0.10
INFO - main.py - 2026-03-21 21:09:03,733 - Update model in epoch 152, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:05,748 - Epoch 160, training loss: 0.10
INFO - main.py - 2026-03-21 21:09:05,760 - Epoch 160, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:07,485 - Update model in epoch 167, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:07,764 - Update model in epoch 168, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:08,229 - Update model in epoch 170, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:08,236 - Epoch 170, training loss: 0.09
INFO - main.py - 2026-03-21 21:09:08,248 - Epoch 170, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:09,263 - Update model in epoch 174, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:09,544 - Update model in epoch 175, 0.09 < 0.09
INFO - main.py - 2026-03-21 21:09:09,822 - Update model in epoch 176, 0.08 < 0.09
INFO - main.py - 2026-03-21 21:09:10,011 - Update model in epoch 177, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:10,832 - Epoch 180, training loss: 0.09
INFO - main.py - 2026-03-21 21:09:10,844 - Epoch 180, test acc: 0.77
INFO - main.py - 2026-03-21 21:09:12,024 - Update model in epoch 185, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:12,299 - Update model in epoch 186, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:13,309 - Epoch 190, training loss: 0.10
INFO - main.py - 2026-03-21 21:09:13,321 - Epoch 190, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:15,864 - Epoch 200, training loss: 0.08
INFO - main.py - 2026-03-21 21:09:15,876 - Epoch 200, test acc: 0.77
INFO - main.py - 2026-03-21 21:09:16,058 - Update model in epoch 201, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:16,336 - Update model in epoch 202, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:18,346 - Epoch 210, training loss: 0.09
INFO - main.py - 2026-03-21 21:09:18,359 - Epoch 210, test acc: 0.77
INFO - main.py - 2026-03-21 21:09:19,897 - Update model in epoch 216, 0.08 < 0.08
INFO - main.py - 2026-03-21 21:09:20,087 - Update model in epoch 217, 0.07 < 0.08
INFO - main.py - 2026-03-21 21:09:20,366 - Update model in epoch 218, 0.07 < 0.07
INFO - main.py - 2026-03-21 21:09:20,643 - Update model in epoch 219, 0.07 < 0.07
INFO - main.py - 2026-03-21 21:09:20,936 - Update model in epoch 220, 0.07 < 0.07
INFO - main.py - 2026-03-21 21:09:20,942 - Epoch 220, training loss: 0.07
INFO - main.py - 2026-03-21 21:09:20,954 - Epoch 220, test acc: 0.78
INFO - main.py - 2026-03-21 21:09:21,141 - Update model in epoch 221, 0.07 < 0.07
INFO - main.py - 2026-03-21 21:09:21,964 - Update model in epoch 224, 0.07 < 0.07
INFO - main.py - 2026-03-21 21:09:22,155 - Update model in epoch 225, 0.07 < 0.07
