init_top10,ori_top10
-6.800000190734863,-6.9
-6.800000190734863,-6.9
-6.699999809265137,-6.6
-6.699999809265137,-6.6
-6.599999904632568,-6.4
-6.599999904632568,-6.4
-6.599999904632568,-6.4
-6.5,-6.3
-6.5,-6.3
-6.400000095367432,-6.3
