init_top20,ori_top20
-10.300000190734863,-9.1
-10.0,-9.0
-9.300000190734863,-9.0
-9.300000190734863,-8.7
-9.300000190734863,-8.6
-9.199999809265137,-8.6
-9.199999809265137,-8.6
-9.199999809265137,-8.6
-9.0,-8.4
-8.899999618530273,-8.4
-8.800000190734863,-8.4
-8.800000190734863,-8.4
-8.800000190734863,-8.4
-8.699999809265137,-8.3
-8.699999809265137,-8.3
-8.600000381469727,-8.3
-8.600000381469727,-8.3
-8.5,-8.3
-8.5,-8.2
-8.5,-8.2
