init_top10,ori_top10
-10.300000190734863,-9.1
-10.0,-9.0
-9.300000190734863,-9.0
-9.300000190734863,-8.7
-9.300000190734863,-8.6
-9.199999809265137,-8.6
-9.199999809265137,-8.6
-9.199999809265137,-8.6
-9.0,-8.4
-8.899999618530273,-8.4
