M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,1.00,1.12,0.97,0.94,0.92
128,1.00,1.05,0.99,0.96,0.92
256,1.00,1.05,0.97,0.97,0.93
512,1.00,1.02,0.95,0.95,0.92
