M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,617.163,873.243,645.105,658.846,630.475
128,1022.554,1430.158,1083.528,1109.779,1059.477
256,1381.973,1820.814,1464.027,1484.753,1391.104
512,1443.266,1853.352,1491.544,1510.532,1465.176
