init_top20,ori_top20
-7.900000095367432,-8.6
-7.599999904632568,-8.3
-7.5,-7.8
-7.5,-7.6
-7.099999904632568,-7.6
-6.800000190734863,-7.5
-6.599999904632568,-7.4
-6.599999904632568,-7.1
-6.5,-7.0
-6.5,-6.8
-6.199999809265137,-6.8
-6.199999809265137,-6.6
-6.199999809265137,-6.6
-6.199999809265137,-6.6
-6.099999904632568,-6.5
-6.099999904632568,-6.5
-6.099999904632568,-6.3
-6.099999904632568,-6.3
-6.099999904632568,-6.3
-6.099999904632568,-6.2
