function,function_index,dimension,instance,best_f_cma,best_f_berw,label,misranking_rd,variance_rel_sd,pred_misranking,pred_variance
103,3,10,14,4.806821607e-11,1.204461597e-08,cma,0.0,0.0,cma,cma
103,3,10,15,1.476792022e-10,1.101556327e-05,cma,0.0,0.0,cma,cma
104,4,10,1,8.255270456,8.055577425,berw,0.02,0.012417805753845964,cma,cma
104,4,10,2,7.504312558,8.326990256,cma,0.0,0.013081474310676735,cma,cma
104,4,10,3,7.598346728,7.392644799,berw,0.0,0.011201389067765381,cma,cma
104,4,10,4,8.167299603,8.282830602,cma,0.0,0.012319794458021139,cma,cma
104,4,10,5,7.786577335,9.253324628,cma,0.0,0.011711821989833695,cma,cma
104,4,10,6,7.904835133,7.806599711,berw,0.0,0.004459582384611774,cma,cma
104,4,10,7,6.995030103,6.817438109,berw,0.0,0.014552221496433655,cma,cma
104,4,10,8,8.950585565,9.388151121,cma,0.02,0.008652476438494362,cma,cma
104,4,10,9,9.54287539,8.358550143,berw,0.0,0.009497799498643067,cma,cma
104,4,10,10,7.44368467,7.939496888,cma,0.02,0.007901616433434601,cma,cma
104,4,10,11,8.102535145,9.505787469,cma,0.0,0.010061909307346028,cma,cma
104,4,10,12,7.514160013,7.908372801,cma,0.02,0.013060612572853198,cma,cma
104,4,10,13,7.557982869,9.368683721,cma,0.0,0.01083061607561783,cma,cma
104,4,10,14,7.301734441,8.616352742,cma,0.0,0.00702180338654434,cma,cma
104,4,10,15,9.587688048,7.275056032,berw,0.0,0.008303330872785935,cma,cma
105,5,10,1,9.662381385,8.63779151,berw,0.02,0.02003064165377697,cma,cma
105,5,10,2,8.291142977,6.101192476,berw,0.04,0.01907130439361031,cma,cma
105,5,10,3,73.61255029,8.885536887,berw,0.0,0.020471467915121114,cma,cma
105,5,10,4,8.671997755,9.628282859,cma,0.0,0.022430633158408844,cma,cma
105,5,10,5,7.391936297,8.728459315,cma,0.0,0.01955961835858367,cma,cma
105,5,10,6,9.677381206,7.995061982,berw,0.04,0.019716154833830508,cma,cma
105,5,10,7,3.465388342,122.5856191,cma,0.0,0.019671799540233615,cma,cma
105,5,10,8,65.10865994,7.314549819,berw,0.0,0.01447385364739328,cma,cma
105,5,10,9,7.608952506,7.711068715,cma,0.0,0.026769913289678343,cma,cma
105,5,10,10,4.867020539,5.838584651,cma,0.04,0.02892653602894774,cma,cma
105,5,10,11,8.268721789,7.818524334,berw,0.0,0.020100713869327557,cma,cma
105,5,10,12,5.519400801,8.273877765,cma,0.02,0.020431349437690823,cma,cma
105,5,10,13,7.854626152,9.21476748,cma,0.0,0.020774300532431216,cma,cma
105,5,10,14,6.85871641,8.688767242,cma,0.0,0.021926557012740204,cma,cma
105,5,10,15,8.238999521,9.641283643,cma,0.02,0.022743555986958798,cma,cma
106,6,10,1,4.136549046,6.770614457,cma,0.0,2.0066710535589772e-07,cma,cma
106,6,10,2,6.326576732,6.347605571,cma,0.0,2.3485669518043255e-07,cma,cma
106,6,10,3,5.869622205,9.485613419,cma,0.0,2.063264423771467e-07,cma,cma
106,6,10,4,9.513131218,7.078101967,berw,0.0,1.0071270247963295e-07,cma,cma
106,6,10,5,9.542578417,9.324353678,berw,0.0,0.0,cma,cma
106,6,10,6,6.557243556,5.652176245,berw,0.0,0.0,cma,cma
106,6,10,7,5.458994564,7.296868346,cma,0.0,0.0,cma,cma
106,6,10,8,9.546209231,7.327833011,berw,0.0,2.704387934031715e-08,cma,cma
106,6,10,9,6.391725409,7.065458418,cma,0.0,9.563713029748041e-06,cma,cma
106,6,10,10,6.310883457,7.049254423,cma,0.0,0.0,cma,cma
106,6,10,11,4.709668385,7.214806918,cma,0.0,1.1635893902792977e-16,cma,cma
106,6,10,12,6.255847996,7.023986079,cma,0.0,9.519590257288235e-07,cma,cma
106,6,10,13,6.441557901,8.081666979,cma,0.0,9.499423495816744e-08,cma,cma
106,6,10,14,6.23564925,9.447367661,cma,0.0,2.669595103047312e-06,cma,cma
106,6,10,15,80.72150019,7.242195967,berw,0.0,0.0,cma,cma
107,7,10,1,0.03242101139,29.34232636,cma,0.27999999999999997,0.31421569882161926,berw,berw
107,7,10,2,0.7198847272,0.7797324292,cma,0.32,0.2351482488573087,berw,berw
107,7,10,3,0.5852475176,4.142999278,cma,0.26,0.5044601629490674,berw,berw
107,7,10,4,0.01797729394,8.169189131,cma,0.36,1.427094740766068,berw,berw
107,7,10,5,1.879729639,0.341866875,berw,0.22000000000000003,2.5077797090180414,berw,berw
107,7,10,6,5.183095019,1.157272704,berw,0.3,0.3856129517224079,berw,berw
107,7,10,7,0.9435107539,11.38645948,cma,0.22000000000000003,0.13673861492517103,berw,berw
107,7,10,8,2.991999457,7.795559544,cma,0.42000000000000004,1.917887814210394,berw,berw
107,7,10,9,0.03087057619,0.4814957702,cma,0.27999999999999997,3.4917022343057003,berw,berw
107,7,10,10,0.2989336196,0.2348407948,berw,0.3,0.6379615766660499,berw,berw
107,7,10,11,1.23933788,3.068882949,cma,0.18,0.6331558473940393,berw,berw
107,7,10,12,0.2658092173,3.031943716,cma,0.36,0.07305512397578594,berw,berw
107,7,10,13,1.00479987,0.4956281143,berw,0.45999999999999996,0.5187868243537779,berw,berw
107,7,10,14,0.7391496411,0.4787648214,berw,0.26,2.8279048967014218,berw,berw
107,7,10,15,3.387868111,10.82372008,cma,0.27999999999999997,0.7405234655757366,berw,berw
108,8,10,1,10.2706732,26.088697,cma,0.26,1.2953582293148576,berw,berw
108,8,10,2,12.84697998,36.89951088,cma,0.27999999999999997,1.386484858334526,berw,berw
108,8,10,3,51.34314626,24.66532218,berw,0.3,2.237612981573783,berw,berw
108,8,10,4,26.68272799,35.94214231,cma,0.32,2.7216915355362996,berw,berw
108,8,10,5,5.841747014,31.37486403,cma,0.44000000000000006,2.0613403200921145,berw,berw
108,8,10,6,18.88871473,29.02889804,cma,0.38,1.3979081967356308,berw,berw
108,8,10,7,15.00504848,61.96129054,cma,0.38,1.5865609124791693,berw,berw
108,8,10,8,18.82776997,31.29064825,cma,0.36,2.500705228176511,berw,berw
108,8,10,9,16.29225202,34.89585166,cma,0.44000000000000006,1.4351096769381373,berw,berw
108,8,10,10,23.90798952,50.33145324,cma,0.4,1.9080126152798356,berw,berw
108,8,10,11,10.96575929,12.01817094,cma,0.38,1.8668426303973393,berw,berw
108,8,10,12,14.42438713,22.21724194,cma,0.32,2.3716387527931095,berw,berw
108,8,10,13,26.89717782,26.52009507,berw,0.45999999999999996,1.7928804085228525,berw,berw
108,8,10,14,33.93715326,26.43269073,berw,0.42000000000000004,2.614852622466207,berw,berw
108,8,10,15,42.72729053,25.08876101,berw,0.33999999999999997,1.49272510454793,berw,berw
109,9,10,1,2.94568497e-05,1.732167054e-05,berw,0.0,0.0017395581696360272,cma,cma
109,9,10,2,0.0001637623475,0.0006608603678,cma,0.0,0.0008348628127683604,cma,cma
109,9,10,3,3.278012025e-05,0.0002633074137,cma,0.0,0.000360852799851867,cma,cma
109,9,10,4,9.38384062e-07,0.0009047227271,cma,0.0,0.0020072848305268767,cma,cma
109,9,10,5,1.440429391e-05,0.002782883384,cma,0.02,0.00019800877958970646,cma,cma
109,9,10,6,3.88621001e-06,0.009425019254,cma,0.0,0.004497347551449593,cma,cma
109,9,10,7,1.635394483e-06,0.00457785057,cma,0.0,0.037896092555379235,cma,cma
109,9,10,8,0.000125462149,0.00747326476,cma,0.0,2.2374766037964623e-16,cma,cma
109,9,10,9,1.46299638e-06,0.009827040617,cma,0.0,0.0002667953629238971,cma,cma
109,9,10,10,1.123708293e-05,0.0002686690811,cma,0.04,0.003406074121847921,cma,cma
109,9,10,11,1.130637656e-06,0.0137690624,cma,0.0,0.0005530347975511975,cma,cma
109,9,10,12,3.368379055e-06,4.858505389e-05,cma,0.0,0.0003718537635351012,cma,cma
109,9,10,13,1.087324252e-05,0.0007303671848,cma,0.02,0.0003291345267233336,cma,cma
109,9,10,14,3.429680604e-05,0.000635362699,cma,0.0,0.0013493929850070634,cma,cma
109,9,10,15,6.808047715e-06,0.0005695002206,cma,0.1,0.0005392299525349859,cma,cma
110,10,10,1,71.65062445,216.4606446,cma,0.38,0.9871873998884089,berw,berw
110,10,10,2,60.18747401,452.221523,cma,0.27999999999999997,1.116761044541564,berw,berw
110,10,10,3,118.1340908,13.46295222,berw,0.38,0.7366292879644701,berw,berw
110,10,10,4,49.82287228,31.02000933,berw,0.3,0.7428295788793173,berw,berw
110,10,10,5,142.6320583,171.2793564,cma,0.32,1.2030863727667076,berw,berw
110,10,10,6,503.0922151,98.27021041,berw,0.24,0.8091458390685425,berw,berw
110,10,10,7,16.95577105,88.71028301,cma,0.27999999999999997,0.7378586485275423,berw,berw
110,10,10,8,285.0059291,466.516657,cma,0.24,0.9160113055389665,berw,berw
110,10,10,9,52.13744115,12.13529744,berw,0.42000000000000004,0.5185515627471861,berw,berw
110,10,10,10,8.563564206,9.764054802,cma,0.3,2.623857073208418,berw,berw
110,10,10,11,387.8279789,348.2498297,berw,0.18,1.039075512535365,berw,berw
110,10,10,12,145.8793361,90.73153431,berw,0.22000000000000003,1.3811074461001906,berw,berw
110,10,10,13,105.6382756,9.217797484,berw,0.08,0.9462243879276899,cma,berw
110,10,10,14,1395.580489,22.21415505,berw,0.2,1.055912217465004,berw,berw
110,10,10,15,15.29250617,30.05512037,cma,0.3,1.2776809059926562,berw,berw
111,11,10,1,655.5988436,111.6485859,berw,0.18,1.2972759941157126,berw,berw
111,11,10,2,4997.968929,3391.328968,berw,0.3,1.5774739176810042,berw,berw
111,11,10,3,6311.486028,1990.326837,berw,0.44000000000000006,1.4986444856036385,berw,berw
111,11,10,4,1615.075325,235.6172227,berw,0.22000000000000003,1.802393847109839,berw,berw
111,11,10,5,765.0546063,6678.750744,cma,0.38,1.550704593778623,berw,berw
111,11,10,6,1495.203738,972.8515515,berw,0.36,1.4132414844051202,berw,berw
111,11,10,7,555.4539872,2426.414885,cma,0.4,1.3528063313131458,berw,berw
111,11,10,8,493.900352,425.9944722,berw,0.27999999999999997,1.6707528347821823,berw,berw
111,11,10,9,1508.078914,304.6716172,berw,0.27999999999999997,1.3091646345493473,berw,berw
111,11,10,10,130.9061498,429.2416348,cma,0.27999999999999997,1.7197251182001647,berw,berw
111,11,10,11,3383.409036,6378.823471,cma,0.16,1.4133431416566407,berw,berw
111,11,10,12,2207.621675,616.4036204,berw,0.44000000000000006,1.8435412318615483,berw,berw
111,11,10,13,3199.573225,3758.976378,cma,0.3,2.3247350231327077,berw,berw
111,11,10,14,219.36809,964.4088059,cma,0.36,1.2399698880119452,berw,berw
111,11,10,15,169.8868844,2715.101924,cma,0.27999999999999997,1.5162552505679636,berw,berw
112,12,10,1,7.923809503,9.43164923,cma,0.0,1.9637736526026284e-16,cma,cma
112,12,10,2,9.508864818,8.002859321,berw,0.0,2.8054098687159528e-05,cma,cma
112,12,10,3,7.606030632,9.577558342,cma,0.0,7.692666827988081e-07,cma,cma
112,12,10,4,7.670843609,7.401339169,berw,0.0,0.0023144087248741793,cma,cma
112,12,10,5,7.345514986,7.89996627,cma,0.0,2.0594754807323435e-05,cma,cma
112,12,10,6,6.829305091,9.291227536,cma,0.0,0.0,cma,cma
112,12,10,7,6.162041167,8.657907285,cma,0.0,9.982148702361773e-05,cma,cma
112,12,10,8,7.543344007,7.08451901,berw,0.0,1.8363763825349767e-16,cma,cma
112,12,10,9,7.267519912,8.253765498,cma,0.0,5.352728800823642e-05,cma,cma
112,12,10,10,9.467716645,7.716262804,berw,0.0,6.099538625928401e-06,cma,cma
112,12,10,11,8.272331439,9.602785626,cma,0.0,8.698919004252e-05,cma,cma
112,12,10,12,7.439589422,5.795539596,berw,0.0,5.044051155594294e-05,cma,cma
112,12,10,13,2.980814524,7.850695535,cma,0.0,3.129607106455322e-05,cma,cma
112,12,10,14,129.2777864,7.66480023,berw,0.0,7.852425232017731e-06,cma,cma
112,12,10,15,6.067350457,9.596666793,cma,0.0,2.7186701458678168e-05,cma,cma
113,13,10,1,1.934990818,19.31830804,cma,0.38,1.038507384292971,berw,berw
113,13,10,2,3.212608627,30.4142308,cma,0.24,0.5759772032482137,berw,berw
113,13,10,3,30.26751841,11.76523666,berw,0.24,0.7242151339959034,berw,berw
113,13,10,4,37.70971194,18.44871167,berw,0.24,0.46116690453379566,berw,berw
113,13,10,5,11.75336075,29.19577162,cma,0.32,0.9825199952722602,berw,berw
113,13,10,6,5.082339668,63.05417056,cma,0.22000000000000003,0.7496708203711948,berw,berw
113,13,10,7,53.37920934,6.237233091,berw,0.22000000000000003,1.358858964488596,berw,berw
113,13,10,8,24.50073352,154.7619437,cma,0.26,1.1968723445113476,berw,berw
113,13,10,9,4.846994916,35.41391487,cma,0.2,0.7141079144379976,berw,berw
113,13,10,10,21.39883514,39.69300414,cma,0.32,2.297389142449543,berw,berw
113,13,10,11,2.500707955,18.18697044,cma,0.4,0.5955586981664609,berw,berw
113,13,10,12,14.71231516,81.51998643,cma,0.38,0.46008134967601877,berw,berw
113,13,10,13,18.1277081,37.74860323,cma,0.22000000000000003,0.6396365427196443,berw,berw
113,13,10,14,9.686358111,35.34367763,cma,0.32,0.9468945895596348,berw,berw
113,13,10,15,43.24465263,7.897775451,berw,0.3,3.1016482485914514,berw,berw
114,14,10,1,70.65028249,88.87178442,cma,0.48,1.3793841965296523,berw,berw
114,14,10,2,58.25284315,82.01160212,cma,0.3,2.3771046113864127,berw,berw
114,14,10,3,57.26221762,80.32471304,cma,0.44000000000000006,2.1209235824292545,berw,berw
114,14,10,4,79.94089761,138.7489495,cma,0.32,2.0155398785124197,berw,berw
114,14,10,5,77.51718721,76.44515587,berw,0.38,1.3649142376540497,berw,berw
114,14,10,6,79.72881427,47.9998396,berw,0.3,1.703619920880479,berw,berw
114,14,10,7,87.19010096,16.05148587,berw,0.38,1.2721070074860747,berw,berw
114,14,10,8,123.062255,109.5015081,berw,0.3,1.677109056855826,berw,berw
114,14,10,9,49.01042712,75.14252551,cma,0.45999999999999996,1.3345862427331416,berw,berw
114,14,10,10,55.92053864,54.67570406,berw,0.4,1.9280536114962068,berw,berw
114,14,10,11,38.57534677,65.16786897,cma,0.3,1.8639583084237215,berw,berw
114,14,10,12,68.27951609,153.6318765,cma,0.48,1.4269663620283954,berw,berw
114,14,10,13,37.76168033,60.73526298,cma,0.36,1.5254301525875555,berw,berw
114,14,10,14,25.08662826,178.6623628,cma,0.27999999999999997,1.2455558021476651,berw,berw
114,14,10,15,37.42815967,73.83562952,cma,0.24,1.7374005533218255,berw,berw
115,15,10,1,1.900528422,1.693894139,berw,0.0,5.3676450725026914e-05,cma,cma
115,15,10,2,8.618107962,6.032469649,berw,0.0,0.0007796715880055377,cma,cma
115,15,10,3,3.789236208,4.300856141,cma,0.0,0.0013238548351652618,cma,cma
115,15,10,4,5.494945322,3.739452473,berw,0.0,0.00011676881436876542,cma,cma
115,15,10,5,2.518253087,0.8085153678,berw,0.0,0.00035193444360520935,cma,cma
115,15,10,6,1.967160442,14.34006507,cma,0.0,0.002375864030719957,cma,cma
115,15,10,7,13.51232465,3.926615837,berw,0.02,0.003205018509739328,cma,cma
115,15,10,8,0.1810850568,2.321925023,cma,0.04,0.0016546513855376927,cma,cma
115,15,10,9,3.364463837,0.6309443095,berw,0.0,0.004372630876667931,cma,cma
115,15,10,10,5.690028674,0.06747546714,berw,0.0,0.0023469013997687873,cma,cma
115,15,10,11,4.686832582,9.937951056,cma,0.02,8.80892059584646e-05,cma,cma
115,15,10,12,1.48067453,8.340522338,cma,0.0,0.00022399516909312847,cma,cma
115,15,10,13,3.529239327,1.967727578,berw,0.0,0.0009875058796726002,cma,cma
115,15,10,14,7.08447603,1.853019627,berw,0.0,0.000473695977989203,cma,cma
115,15,10,15,6.073867815,6.597861116,cma,0.0,0.0015226541563379196,cma,cma
116,16,10,1,1627.919597,787.136628,berw,0.22000000000000003,1.092834386392843,berw,berw
116,16,10,2,371.7534223,3428.244375,cma,0.22000000000000003,0.8505602037064078,berw,berw
116,16,10,3,2533.842079,876.1965577,berw,0.32,1.0457321137089766,berw,berw
116,16,10,4,1910.687688,54.84317666,berw,0.22000000000000003,0.9703709503442617,berw,berw
116,16,10,5,135.2235895,553.7314417,cma,0.32,0.9056776417312673,berw,berw
116,16,10,6,175.1766429,476.3468951,cma,0.22000000000000003,0.45114983952178545,berw,berw
116,16,10,7,636.7747648,1812.515247,cma,0.26,1.0675281660306033,berw,berw
116,16,10,8,818.5098031,3354.990052,cma,0.33999999999999997,0.9395202546109165,berw,berw
116,16,10,9,1519.107852,2465.593634,cma,0.3,0.7009459382680104,berw,berw
116,16,10,10,2144.831584,306.9716243,berw,0.16,1.6215989183618689,berw,berw
116,16,10,11,183.2362482,4307.962619,cma,0.26,0.6612512168313243,berw,berw
116,16,10,12,667.5501006,1178.563114,cma,0.33999999999999997,0.8208524310760743,berw,berw
116,16,10,13,949.7629273,1179.924264,cma,0.4,1.3635405992017422,berw,berw
116,16,10,14,385.634265,548.5473478,cma,0.4,0.9007584138562849,berw,berw
116,16,10,15,650.8595821,2022.615943,cma,0.26,0.6246577550972934,berw,berw
117,17,10,1,974.542648,4674.638177,cma,0.18,0.7315222052791667,berw,berw
117,17,10,2,1131.062819,11174.96803,cma,0.16,2.1600755215669643,berw,berw
117,17,10,3,1502.696326,981.5038502,berw,0.24,1.8116781245894673,berw,berw
117,17,10,4,5968.9376,4641.274555,berw,0.3,1.2668739656851435,berw,berw
117,17,10,5,6025.69818,7435.42774,cma,0.42000000000000004,1.3809360116597327,berw,berw
117,17,10,6,1308.529252,11343.94913,cma,0.3,1.0179167830119362,berw,berw
117,17,10,7,2649.886892,979.6416696,berw,0.32,1.9030945591860011,berw,berw
117,17,10,8,2790.214437,3291.877162,cma,0.42000000000000004,1.0892758923884562,berw,berw
117,17,10,9,3765.924045,3226.295503,berw,0.38,2.457580712966782,berw,berw
117,17,10,10,1958.500012,8023.02158,cma,0.33999999999999997,1.102516903792976,berw,berw
117,17,10,11,3615.666246,3279.850932,berw,0.3,1.7043152269955686,berw,berw
117,17,10,12,1430.308424,1278.998764,berw,0.3,1.2224506513750137,berw,berw
117,17,10,13,1163.605232,593.1248557,berw,0.3,1.460482192844708,berw,berw
117,17,10,14,223.274298,2213.210151,cma,0.24,0.9269840439312366,berw,berw
117,17,10,15,4845.360532,593.1469632,berw,0.24,1.3432087727200108,berw,berw
118,18,10,1,82.30449415,170.7772285,cma,0.0,7.788734598057015e-06,cma,cma
118,18,10,2,103.7854712,90.18001355,berw,0.0,6.415171493839329e-06,cma,cma
118,18,10,3,73.11884437,161.7728238,cma,0.0,1.236809350876047e-05,cma,cma
118,18,10,4,23.0339095,477.9638124,cma,0.0,1.4147704719496185e-06,cma,cma
118,18,10,5,90.27355765,153.0554282,cma,0.0,1.4408013145126365e-05,cma,cma
118,18,10,6,24.62124186,192.3524808,cma,0.0,1.3870968545356926e-16,cma,cma
118,18,10,7,94.47386113,96.29229251,cma,0.0,1.5256813014523349e-05,cma,cma
118,18,10,8,167.1607811,33.30323421,berw,0.0,1.4747331613989798e-06,cma,cma
118,18,10,9,221.3839332,229.5413656,cma,0.0,5.494877973659926e-06,cma,cma
118,18,10,10,64.67291251,551.8840921,cma,0.0,2.6205513358561895e-05,cma,cma
118,18,10,11,92.10136516,100.3249606,cma,0.0,4.3693256698587533e-07,cma,cma
118,18,10,12,41.2220885,64.95727475,cma,0.0,4.232258101994992e-06,cma,cma
118,18,10,13,59.58983805,98.72930246,cma,0.0,1.8619912235311726e-16,cma,cma
118,18,10,14,85.74129381,53.6478793,berw,0.0,1.1289018656042367e-06,cma,cma
118,18,10,15,27.28105509,222.2196595,cma,0.0,0.0037356295826869793,cma,cma
119,19,10,1,3.856847359,4.671636141,cma,0.3,1.5727382648414794,berw,berw
119,19,10,2,22.5088678,3.76889208,berw,0.24,0.8398509408181549,berw,berw
119,19,10,3,1.498769196,4.60466154,cma,0.26,0.2616466465845183,berw,berw
119,19,10,4,1.753343356,7.109123957,cma,0.33999999999999997,0.7512482856058644,berw,berw
119,19,10,5,1.382194132,1.820678326,cma,0.18,1.0398341005493903,berw,berw
119,19,10,6,3.273317155,4.316448795,cma,0.38,1.1286270591107403,berw,berw
119,19,10,7,0.07910318034,0.641735745,cma,0.26,0.3981800413459151,berw,berw
119,19,10,8,8.631614831,4.500045923,berw,0.38,0.7631389067535584,berw,berw
119,19,10,9,2.17944569,4.495457227,cma,0.3,1.3715625249044134,berw,berw
119,19,10,10,3.093094973,5.494391578,cma,0.26,0.0709885717831861,berw,berw
119,19,10,11,6.338285442,2.258455149,berw,0.26,3.147531231671669,berw,berw
119,19,10,12,1.829497668,5.592190045,cma,0.2,1.8035618565272569,berw,berw
119,19,10,13,0.4015106172,0.6346632905,cma,0.24,3.7206739569931977,berw,berw
119,19,10,14,2.622140241,3.838218582,cma,0.16,0.40747174737366393,berw,berw
119,19,10,15,2.969877868,6.943475917,cma,0.32,1.907204066519703,berw,berw
120,20,10,1,5.952751474,5.459434502,berw,0.33999999999999997,1.8341059513428506,berw,berw
120,20,10,2,5.414452823,10.68935918,cma,0.4,2.3913536265180313,berw,berw
120,20,10,3,7.030496356,11.28904359,cma,0.24,1.5092113322338714,berw,berw
120,20,10,4,10.13222941,9.769253866,berw,0.26,1.690009095655918,berw,berw
120,20,10,5,2.853543294,5.047091936,cma,0.24,1.8270963381519467,berw,berw
120,20,10,6,4.185910414,7.130045982,cma,0.24,1.7772245329542316,berw,berw
120,20,10,7,4.16325541,20.87427359,cma,0.32,2.101019231047771,berw,berw
120,20,10,8,8.5625923,13.66628554,cma,0.45999999999999996,1.68993032867758,berw,berw
120,20,10,9,5.250800842,7.384086433,cma,0.26,1.9707047643037623,berw,berw
120,20,10,10,3.282815053,5.547558375,cma,0.4,1.285647410039746,berw,berw
120,20,10,11,8.856692481,8.615724402,berw,0.3,1.1836543465100346,berw,berw
120,20,10,12,8.136423449,3.2586558,berw,0.27999999999999997,1.5524834122363171,berw,berw
120,20,10,13,5.57095585,4.525412416,berw,0.42000000000000004,1.5352413856343265,berw,berw
120,20,10,14,6.932724702,6.802968779,berw,0.27999999999999997,2.2672248088235882,berw,berw
120,20,10,15,11.36331825,12.84187696,cma,0.16,1.8615180555524062,berw,berw
121,21,10,1,0.008078515779,0.01085790635,cma,0.02,0.0002631030787094205,cma,cma
121,21,10,2,0.01140897855,0.01076457071,berw,0.0,0.0,cma,cma
121,21,10,3,0.004764533982,0.01695478571,cma,0.0,0.0005666555976094367,cma,cma
121,21,10,4,0.004318386222,0.005169523565,cma,0.0,0.006698334992697385,cma,cma
121,21,10,5,0.006036743235,0.006814089303,cma,0.0,0.001962787739517399,cma,cma
121,21,10,6,0.002613739617,0.03857940238,cma,0.02,0.0036604717830668195,cma,cma
121,21,10,7,0.006119723075,0.01236688668,cma,0.0,0.0010741227397823574,cma,cma
121,21,10,8,0.00803865681,0.02724373148,cma,0.0,0.0007075255758774985,cma,cma
121,21,10,9,0.00540320115,0.02347322196,cma,0.0,0.0021303605354643976,cma,cma
121,21,10,10,0.004465278972,0.02910523853,cma,0.02,0.0004363028782826002,cma,cma
121,21,10,11,0.003198634106,0.01963137293,cma,0.02,0.0005709476840616051,cma,cma
121,21,10,12,0.003704698285,0.02726085359,cma,0.0,0.001141460762824846,cma,cma
121,21,10,13,0.004049492482,0.008001986989,cma,0.0,0.0005362505158540474,cma,cma
121,21,10,14,0.006708191064,0.01707842922,cma,0.02,0.003172786747260805,cma,cma
121,21,10,15,0.01291046946,0.0218058823,cma,0.02,0.0016627123443914537,cma,cma
