probe_value_key,threshold,n_non_ties,accuracy,correct,pred_berw_count,pred_berw_rate,pred_cma_label_cma,pred_cma_label_berw,pred_berw_label_cma,pred_berw_label_berw
misranking_rd,0.19,450,0.5444444444444444,245,225,0.5,158,67,138,87
misranking_rd,0.195,450,0.5444444444444444,245,225,0.5,158,67,138,87
misranking_rd,0.2,450,0.5444444444444444,245,225,0.5,158,67,138,87
misranking_rd,0.20500000000000002,450,0.5444444444444444,245,219,0.4866666666666667,161,70,135,84
misranking_rd,0.21,450,0.5444444444444444,245,219,0.4866666666666667,161,70,135,84
misranking_rd,0.215,450,0.5444444444444444,245,219,0.4866666666666667,161,70,135,84
misranking_rd,0.22,450,0.5444444444444444,245,219,0.4866666666666667,161,70,135,84
misranking_rd,0.225,450,0.5444444444444444,245,201,0.44666666666666666,170,79,126,75
misranking_rd,0.23,450,0.5444444444444444,245,201,0.44666666666666666,170,79,126,75
misranking_rd,0.23500000000000001,450,0.5444444444444444,245,201,0.44666666666666666,170,79,126,75
misranking_rd,0.24,450,0.5444444444444444,245,201,0.44666666666666666,170,79,126,75
misranking_rd,0.245,450,0.5488888888888889,247,179,0.3977777777777778,182,89,114,65
misranking_rd,0.25,450,0.5488888888888889,247,179,0.3977777777777778,182,89,114,65
misranking_rd,0.255,450,0.5488888888888889,247,179,0.3977777777777778,182,89,114,65
misranking_rd,0.26,450,0.5488888888888889,247,179,0.3977777777777778,182,89,114,65
misranking_rd,0.265,450,0.5644444444444444,254,160,0.35555555555555557,195,95,101,59
misranking_rd,0.27,450,0.5644444444444444,254,160,0.35555555555555557,195,95,101,59
misranking_rd,0.275,450,0.5644444444444444,254,160,0.35555555555555557,195,95,101,59
misranking_rd,0.28,450,0.5733333333333334,258,134,0.29777777777777775,210,106,86,48
misranking_rd,0.28500000000000003,450,0.5733333333333334,258,134,0.29777777777777775,210,106,86,48
misranking_rd,0.29,450,0.5733333333333334,258,134,0.29777777777777775,210,106,86,48
misranking_rd,0.295,450,0.5733333333333334,258,134,0.29777777777777775,210,106,86,48
misranking_rd,0.3,450,0.5733333333333334,258,134,0.29777777777777775,210,106,86,48
misranking_rd,0.305,450,0.5688888888888889,256,104,0.2311111111111111,224,122,72,32
misranking_rd,0.31,450,0.5688888888888889,256,104,0.2311111111111111,224,122,72,32
misranking_rd,0.315,450,0.5688888888888889,256,104,0.2311111111111111,224,122,72,32
misranking_rd,0.32,450,0.5688888888888889,256,104,0.2311111111111111,224,122,72,32
misranking_rd,0.325,450,0.5933333333333334,267,83,0.18444444444444444,240,127,56,27
misranking_rd,0.33,450,0.5933333333333334,267,83,0.18444444444444444,240,127,56,27
misranking_rd,0.335,450,0.5933333333333334,267,83,0.18444444444444444,240,127,56,27
misranking_rd,0.34,450,0.6111111111111112,275,67,0.14888888888888888,252,131,44,23
misranking_rd,0.34500000000000003,450,0.6111111111111112,275,67,0.14888888888888888,252,131,44,23
misranking_rd,0.35000000000000003,450,0.6111111111111112,275,67,0.14888888888888888,252,131,44,23
misranking_rd,0.355,450,0.6111111111111112,275,67,0.14888888888888888,252,131,44,23
misranking_rd,0.36,450,0.6111111111111112,275,67,0.14888888888888888,252,131,44,23
misranking_rd,0.365,450,0.6266666666666667,282,56,0.12444444444444444,261,133,35,21
misranking_rd,0.37,450,0.6266666666666667,282,56,0.12444444444444444,261,133,35,21
misranking_rd,0.375,450,0.6266666666666667,282,56,0.12444444444444444,261,133,35,21
misranking_rd,0.38,450,0.6266666666666667,282,56,0.12444444444444444,261,133,35,21
misranking_rd,0.385,450,0.6355555555555555,286,38,0.08444444444444445,272,140,24,14
misranking_rd,0.39,450,0.6355555555555555,286,38,0.08444444444444445,272,140,24,14
misranking_rd,0.395,450,0.6355555555555555,286,38,0.08444444444444445,272,140,24,14
misranking_rd,0.4,450,0.6355555555555555,286,38,0.08444444444444445,272,140,24,14
misranking_rd,0.405,450,0.6422222222222222,289,23,0.051111111111111114,281,146,15,8
misranking_rd,0.41000000000000003,450,0.6422222222222222,289,23,0.051111111111111114,281,146,15,8
misranking_rd,0.41500000000000004,450,0.6422222222222222,289,23,0.051111111111111114,281,146,15,8
misranking_rd,0.42,450,0.6422222222222222,289,23,0.051111111111111114,281,146,15,8
misranking_rd,0.425,450,0.6488888888888888,292,14,0.03111111111111111,287,149,9,5
misranking_rd,0.43,450,0.6488888888888888,292,14,0.03111111111111111,287,149,9,5
misranking_rd,0.435,450,0.6488888888888888,292,14,0.03111111111111111,287,149,9,5
misranking_rd,0.44,450,0.6488888888888888,292,14,0.03111111111111111,287,149,9,5
misranking_rd,0.445,450,0.6511111111111111,293,9,0.02,290,151,6,3
misranking_rd,0.45,450,0.6511111111111111,293,9,0.02,290,151,6,3
misranking_rd,0.455,450,0.6511111111111111,293,9,0.02,290,151,6,3
misranking_rd,0.46,450,0.6555555555555556,295,3,0.006666666666666667,294,153,2,1
misranking_rd,0.465,450,0.6555555555555556,295,3,0.006666666666666667,294,153,2,1
misranking_rd,0.47000000000000003,450,0.6555555555555556,295,3,0.006666666666666667,294,153,2,1
misranking_rd,0.47500000000000003,450,0.6555555555555556,295,3,0.006666666666666667,294,153,2,1
misranking_rd,0.48,450,0.6555555555555556,295,3,0.006666666666666667,294,153,2,1
misranking_rd,0.485,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.49,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.495,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.5,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.505,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.51,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.515,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.52,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.525,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.53,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.535,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.54,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.545,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.55,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.555,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.56,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.5650000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.5700000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.5750000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.58,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.585,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.59,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.595,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.6,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.605,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.61,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.615,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.62,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.625,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.63,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.635,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.64,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.645,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.65,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.655,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.66,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.665,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.67,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.675,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.68,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.685,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.6900000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.6950000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.7000000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.705,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.71,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.715,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.72,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.725,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.73,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.735,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.74,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.745,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.75,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.755,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.76,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.765,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.77,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.775,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.78,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.785,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.79,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.795,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.8,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.805,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.81,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.8150000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.8200000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.8250000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.8300000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.835,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.84,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.845,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.85,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.855,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.86,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.865,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.87,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.875,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.88,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.885,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.89,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.895,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.9,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.905,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.91,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.915,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.92,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.925,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.93,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.935,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.9400000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.9450000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.9500000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.9550000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.96,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.965,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.97,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.975,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.98,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.985,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.99,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,0.995,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.0,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.0050000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.01,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.0150000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.02,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.025,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.03,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.035,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.04,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.045,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.05,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.055,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.06,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.065,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.07,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.075,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.08,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.085,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.09,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.095,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.1,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.105,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.11,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.115,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.12,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.125,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.1300000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.135,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.1400000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.145,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.1500000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.155,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.16,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.165,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.17,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.175,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.18,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.185,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.19,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.195,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.2,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.205,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.21,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.215,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.22,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.225,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.23,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.235,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.24,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.245,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.25,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.2550000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.26,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.2650000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.27,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.2750000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.28,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.285,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.29,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.295,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.3,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.305,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.31,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.315,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.32,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.325,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.33,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.335,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.34,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.345,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.35,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.355,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.36,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.365,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.37,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.375,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.3800000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.385,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.3900000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.395,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.4000000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.405,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.41,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.415,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.42,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.425,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.43,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.435,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.44,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.445,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.45,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.455,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.46,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.465,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.47,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.475,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.48,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.485,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.49,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.495,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.5,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.5050000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.51,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.5150000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.52,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.5250000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.53,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.5350000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.54,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.545,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.55,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.555,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.56,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.565,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.57,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.575,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.58,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.585,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.59,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.595,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.6,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.605,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.61,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.615,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.62,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.625,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.6300000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.635,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.6400000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.645,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.6500000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.655,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.6600000000000001,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.665,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.67,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.675,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.68,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.685,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.69,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.695,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.7,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.705,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.71,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.715,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.72,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.725,450,0.6577777777777778,296,0,0.0,296,154,0,0
misranking_rd,1.73,450,0.6577777777777778,296,0,0.0,296,154,0,0
