"X","F1","SE_F1","Theta_Linked"
43,-0.470592062161271,0.195824933377127,-0.637243606180203
44,0.245223303229127,0.24638167649688,-0.0416510047835163
45,-0.0243249916637932,0.207770111170722,-0.265928071076663
46,-0.0520721117705785,0.204829851284981,-0.289015001372793
47,-0.098624645531643,0.202667030905828,-0.327748934765292
48,-0.698581656492894,0.233169312100895,-0.826941847018172
49,-0.440801134817573,0.187346300508654,-0.612456130564929
50,-0.6091819470008,0.216826419074701,-0.752557015237612
51,-0.460121446234136,0.175741964846099,-0.628531553212652
52,-0.684310517282167,0.205152741259414,-0.815067577006134
53,-0.573585803670795,0.229071966913715,-0.722939322420912
54,-0.159040808362772,0.244545380760513,-0.378018070253007
55,-0.26827931081771,0.198616433821607,-0.468909726112239
56,0.119533869137023,0.242279727861106,-0.146230622151978
57,-0.527843947417718,0.201709719979051,-0.684879911467048
58,-0.0984563913211048,0.201289410199376,-0.32760893921924
59,-0.248672520229445,0.196978812649421,-0.452595939099389
60,-0.247075035450276,0.196876858415255,-0.451266755400185
61,-0.535781258514969,0.200093437640548,-0.691484133719148
62,-0.724256539685385,0.219093603378302,-0.848304577144581
63,-0.61256770064992,0.298084349605808,-0.755374124119409
64,-0.886634929849912,0.23618278248595,-0.983411159770048
65,0.0974069559975548,0.245309412402628,-0.164641271594278
66,-0.88769456487646,0.236894871164187,-0.984292826764788
67,-1.35863687278948,0.224856492766822,-1.37613933892327
68,-0.838048526685011,0.216647249849116,-0.942984949810571
69,-0.74045359318651,0.216027620121319,-0.861781299908746
70,-1.34325751971797,0.184133695505999,-1.36334298200424
71,-0.336160524023539,0.218250551358134,-0.525390140355894
72,-0.882749551853256,0.170260769304943,-0.980178339548068
73,-0.00853750248057274,0.218896940210608,-0.25279212540298
74,-0.129657316135789,0.206602149081013,-0.353569600131045
75,-0.839387113064475,0.215078594692178,-0.944098717665365
76,-0.86001179727181,0.175257807695153,-0.961259440826612
77,-0.588044659453906,0.222526330704916,-0.734969781594397
78,-0.41930138075448,0.197666327845261,-0.594567307453619
79,-1.30954846847672,0.200756317221929,-1.33529544001212
80,-0.132503650852789,0.21942491489195,-0.355937886676025
81,-0.165507312598914,0.215216899032028,-0.383398510889184
82,-0.0989181122334616,0.214571112795003,-0.327993113089495
83,1.16602070613049,0.216458028153648,0.724496450369578
84,-0.188372988181445,0.218739207013304,-0.40242384599842
85,-0.289773249383996,0.182891854684332,-0.486793710452214
86,-0.12373904371554,0.221222438813366,-0.348645314572258
87,-0.188372988181445,0.218739207013304,-0.40242384599842
88,0.0130397297339246,0.200539267900085,-0.234838836766092
89,0.843815775955223,0.218888536415404,0.456406546430084
90,1.21839216348896,0.182167868069235,0.768072006351189
91,-0.497892283143642,0.209010174012629,-0.659958695042156
92,1.45776435239995,0.225037872944082,0.967241109989751
93,1.09155981847691,0.202906151333766,0.662541432463927
94,-1.33550540860092,0.22288123782969,-1.35689285498859
95,-1.52053767096742,0.222102084015396,-1.51084854218605
96,-1.52167361063533,0.221114906796811,-1.51179369828992
97,-1.60441925830081,0.218981803273317,-1.5806420325534
98,-1.65667648289484,0.217179789116885,-1.62412254141445
99,0.0838674189722555,0.208654700199228,-0.175906813616007
100,-0.270240159725769,0.180267708777725,-0.470541246136205
101,-1.27212583332099,0.224541770416533,-1.30415801868649
102,-1.24366659869072,0.230140560579502,-1.28047857506634
103,-0.818070315364117,0.163270906934496,-0.926362122993527
104,-0.797731311851807,0.161680024928709,-0.909439099826643
105,-0.941946014414612,0.178914594480478,-1.02943262610724
106,-1.06517075717179,0.211934446850199,-1.13196150246792
107,0.83918744758787,0.213153530479716,0.452555555985186
108,-0.857423504088958,0.223184633255528,-0.95910585717294
109,-0.458940099232969,0.22432478291012,-0.627548616036955
110,-0.713957221801255,0.209730962623699,-0.839735052337196
111,-1.22073662739664,0.235101778162526,-1.26139974285163
112,0.222576549506533,0.230487711738052,-0.0604941864403861
113,-0.163051101770268,0.241386291371569,-0.381354826068009
114,-0.049912270965043,0.231757688136139,-0.28721791057792
115,0.111949607442304,0.226066989440947,-0.152541090424711
116,0.413594399793908,0.226562834075904,0.0984417960301944
117,-0.0665217092989682,0.173626602713009,-0.301037757235787
118,0.0101537453194707,0.213767647675382,-0.237240113754687
119,1.82815879963437,0.345953592512919,1.2754269956768
120,1.83152914616575,0.346868192648528,1.27823128510014
121,1.82815879963437,0.345953592512919,1.2754269956768
122,-1.59330186263827,0.205145989124773,-1.57139182792864
123,0.0955389619452685,0.217178442942471,-0.166195531939595
124,0.714136950122687,0.291414263063713,0.348507564432758
125,1.32864798252833,0.200739017343645,0.859810118238416
126,1.36778906142829,0.216349240587246,0.892377366904259
127,0.562931174049933,0.320157015912956,0.222697130804723
128,-1.30843705991557,0.182518486324645,-1.33437069496172
129,-0.936346826166917,0.261119102908257,-1.02477383383288
130,-1.30855941999807,0.195090843498694,-1.33447250439941
131,-1.15297779334464,0.254726176174871,-1.20502115391393
132,-1.31438434209726,0.184656816298754,-1.33931911802875
133,-1.15623358259208,0.196886425057309,-1.20773012620097
134,-1.5400514522261,0.224308442342635,-1.52708494099066
135,-1.28444685293882,0.237660458048328,-1.31440969597766
136,-1.24701531788574,0.18481067905674,-1.28326486951201
137,-0.0614783100069794,0.21568346283663,-0.296841407940379
138,-0.0739551041763215,0.216164536461892,-0.307222697104739
139,-1.26015128426053,0.22903044051617,-1.29419462146103
140,0.138772969338993,0.233694465788631,-0.130222771116854
141,-1.40338346110599,0.203089765019169,-1.41337063937813
142,-0.406842576848399,0.186734874571959,-0.584200987048263
143,0.0379867654874388,0.231110332127509,-0.214081710501461
144,0.055733438537005,0.242637656975645,-0.199315630198109
145,-0.0896096153156686,0.240974340524341,-0.320247998689306
146,-0.0521782089819264,0.236819697901793,-0.289103279324291
147,-0.214803133661863,0.26142079400675,-0.424414990451417
148,-0.00135854739261933,0.216928856078996,-0.246818891601534
149,0.0473875487466946,0.250923286706362,-0.206259809453705
150,0.0679348767914158,0.240452748076741,-0.18916345031753
151,-0.10314485558568,0.246347985615563,-0.331509965605242
152,0.055268112550042,0.245961544117576,-0.199702803662766
153,0.0825781975058163,0.240727567095698,-0.176979507503423
154,0.20072102958995,0.24102185794916,-0.0786790237481119
155,-0.967964565216744,0.260313950075392,-1.05108130411287
156,-1.24929803119343,0.221037282654108,-1.28516419610222
157,-1.37311094898702,0.217854736412426,-1.38818246220912
158,-1.56223601202838,0.210531707509509,-1.54554355521204
159,-1.2967348937737,0.216892475455981,-1.32463393334497
160,-0.826792046036839,0.17118562714961,-0.933619019829228
161,0.624800592001372,0.264843899335175,0.274175444021008
162,0.880007167402089,0.296397013934975,0.486519514134052
163,-0.185081468234334,0.251869034269043,-0.399685144061252
164,-0.465952457540193,0.252265911576038,-0.633383233353178
165,-0.414428141214872,0.230523857187901,-0.590512539206165
166,-0.637946840109909,0.282012713690262,-0.77649078132324
167,-0.98658932868052,0.237865946739165,-1.0665779976153
168,0.362307712971191,0.242271752049139,0.0557688209885093
169,-0.31829754711961,0.195515388477623,-0.510527289686158
170,0.384413419288622,0.296479092188896,0.0741618253411461
171,0.387031479721036,0.219790264402975,0.0763401767693873
172,0.604236146738841,0.236968271333144,0.257064842541379
173,-0.854252233957106,0.19878815675775,-0.956467208830247
174,-1.02675890843431,0.227967158636724,-1.10000100815591
175,-0.889070383283757,0.164435619450483,-0.985437573446503
176,-1.18233157046803,0.197166255784737,-1.22944489964926
177,-0.376734771070246,0.235833304519922,-0.559149853428106
178,1.10604830267692,0.192989874236386,0.674596543896569
179,-0.0417666071612313,0.213595470909887,-0.280440328914289
180,0.418284993554699,0.250535884000133,0.102344594258842
181,0.724943670648372,0.235927225229582,0.357499272492768
182,0.691813387299375,0.238652288091656,0.329933293053256
183,1.83663151028565,0.340286568253079,1.28247669595101
184,0.442420879085129,0.225670757847556,0.122426804763281
185,1.46486693538117,0.25329511618281,0.973150798547657
186,2.58987661583684,0.530387493064814,1.90921263037717
187,-0.255417443326046,0.157126730692263,-0.458208037536441
188,0.230193720111623,0.234439681839055,-0.0541563363811132
189,-0.75394103263304,0.177315698855489,-0.873003494254572
190,-1.04988502228258,0.209191267260017,-1.1192430403517
191,-0.960884803965028,0.180849251023513,-1.04519060432483
192,-0.750061434101644,0.143303784970348,-0.869775482823958
193,-0.930248328737032,0.17029913919333,-1.01969959245096
194,-0.253317927147654,0.186823737529339,-0.456461139714988
195,-1.19709629668987,0.236103177218247,-1.24172985764898
196,-0.852891345749113,0.153128034029575,-0.955334884788046
197,-0.239764533061443,0.196382458671602,-0.445184067956186
198,-1.2807585954588,0.228821688454223,-1.31134088944828
199,-0.780003677047503,0.179535445889256,-0.894688860253415
200,-1.22447099753987,0.226033373709415,-1.26450691732109
201,-0.58445429402256,0.20411249985142,-0.73198242592894
202,0.0446221919250924,0.233285657260913,-0.20856071851881
203,-0.498278712111551,0.264425072788847,-0.660280222415527
204,-0.0484706928586575,0.224020041080033,-0.286018448683119
205,-1.65557777972109,0.219396800946363,-1.6232083678537
206,0.170598786894476,0.226669618912332,-0.103742169573593
207,0.416136582796069,0.226329414349525,0.100557013809374
208,-0.184365778586169,0.219533205453992,-0.399089656062597
209,0.296525475163749,0.225423943708802,0.00103485461149278
210,-1.34137903866647,0.232509912125769,-1.36177999597428
211,-0.56458961809137,0.309485297654609,-0.715454065983346
212,1.03817771602296,0.26102724183343,0.618124971452039
213,-2.17984641882392,0.228360601868816,-2.05942493666633
214,1.54041758114434,0.252527153494388,1.03601254729308
215,-0.157307336072852,0.178091526462129,-0.376575738444386
216,1.70657460826702,0.308306328492574,1.17426313649406
217,1.54041758114434,0.252527153494388,1.03601254729308
218,1.54041758114434,0.252527153494388,1.03601254729308
219,1.53595931376172,0.25358336465018,1.03230305571673
220,0.579987162992132,0.250367764698608,0.236888528914677
221,0.612707906546294,0.227713925924021,0.264113751668074
222,1.00376164340093,0.222872718378647,0.589489153874091
223,-1.28164013616852,0.212873592310344,-1.31207437345815
224,1.02136576773654,0.265009397660004,0.60413662683332
225,-0.454547381862776,0.255793393746312,-0.623893665204366
226,-0.32622052197721,0.178375858245671,-0.517119583501568
227,0.613062298899923,0.246236121309218,0.264408623046949
228,0.158613437551947,0.226092173275687,-0.113714553150008
229,1.8043428610115,0.310086864022595,1.25561099629354
230,2.02243976408777,0.368334945611264,1.43707804511683
231,-1.2037380824686,0.190737621578156,-1.2472561409074
232,-1.51679002090101,0.194815233713319,-1.5077303181857
233,0.445042751520931,0.248957192082193,0.124608327960562
234,-1.24561112146875,0.188004654141745,-1.2820965109697
235,-1.3389629871648,0.187047447504058,-1.35976972563284
236,0.456181099487904,0.310526126350514,0.133875965904172
237,-0.875679637875732,0.202948009193944,-0.97429583316288
238,-0.494904158836532,0.204239876969165,-0.657472432780382
239,1.23091737841211,0.358638318442403,0.778493583897324
240,1.50192723277141,0.244896244580885,1.00398673753194
241,-0.242996612255024,0.199436386545002,-0.44787331234503
242,-1.15050401442441,0.231637702766813,-1.20296285160077
243,-0.0390864642760683,0.190826396530515,-0.278210321917697
244,0.622206182148856,0.238554425397916,0.272016771005787
245,0.632282096767729,0.233675989917819,0.28040041361736
246,0.597652915050414,0.244754390465669,0.251587279085097
247,0.918452750701701,0.290487840693591,0.518508077214338
248,0.691398535971154,0.232491661285874,0.329588116917461
249,0.782594437422549,0.318566058626679,0.405467466269691
250,0.677190491809432,0.231273182715657,0.317766345002264
251,0.885822039076292,0.298796494254147,0.491357765329369
252,0.927415209333278,0.29980175481864,0.52596527121908
253,0.340391882978252,0.231053519357594,0.0375338028143141
254,0.0403946422429191,0.218297743773665,-0.212078241939624
255,0.199607378436343,0.228947190295147,-0.0796056347426433
256,0.385864157242893,0.226404393342904,0.0753689086672465
257,-0.94921057555722,0.164765213430778,-1.0354770882383
258,-0.867963846925184,0.235559995235109,-0.967875926261939
259,0.92445315727564,0.301801934749345,0.523500702315171
260,-0.645247410694992,0.216522115269477,-0.782565205031759
261,-0.524293830469053,0.218568126749125,-0.681926044463139
262,-0.359281022113257,0.222821715198394,-0.54462749997213
263,0.763338319051601,0.228491283051097,0.389445455304475
264,1.01837421211952,0.305449591780457,0.601647509557677
265,0.264317991840414,0.275719509436162,-0.0257633110949999
266,1.94529374511477,0.360401995982485,1.37288886959883
267,0.869447424450434,0.26485158089432,0.477733303221652
268,0.497173447610859,0.249409526145382,0.167983559057881
269,0.25061018391717,0.249124024968542,-0.0371688625475009
270,0.724943670648372,0.235927225229582,0.357499272492768
271,1.18581814460857,0.214770985540596,0.740968865540101
272,1.14741858008216,0.226362135407484,0.709018592278907
273,0.197646306502402,0.224217168479377,-0.0812373403348038
274,-0.279991188827656,0.188062640039168,-0.478654568467475
275,-0.269283924049422,0.187047984338149,-0.469745612343526
276,-0.245351365024521,0.187792877092139,-0.449832579211097
277,0.59321928697644,0.202652477526135,0.247898288591349
278,-0.154075434904691,0.192578451996735,-0.3738866421812
279,-0.546123148067405,0.17757216457098,-0.700089080189574
280,-0.213303872089063,0.182290177765452,-0.423167533155175
281,-0.0678686119599848,0.182527893207307,-0.302158444634367
282,-0.530946457868151,0.181676101516674,-0.687461348467951
283,-0.510430002092607,0.203737608206592,-0.670390676535487
284,-0.0503595822991057,0.213980326906064,-0.287590094990228
285,-0.271607442379133,0.229837293279268,-0.471678890662622
286,-0.811509954224029,0.192044137626838,-0.920903588926721
287,-1.11349424117541,0.209595392407754,-1.17216895111715
288,-0.977407033199679,0.17744697368904,-1.05893788884333
289,1.04889504078839,0.201811265735175,0.627042297966223
290,0.579649893042283,0.202514447681237,0.236607904194232
291,-0.071178141358628,0.205221756429685,-0.304912131296097
292,0.945781748886096,0.227160930132318,0.541247110083983
293,-1.11510669233554,0.20716474234955,-1.17351058756074
294,1.30147578498673,0.210406400718603,0.837201550998958
295,1.25096927424244,0.217149352215862,0.795177719748485
296,1.03351932186815,0.339152588598303,0.614248964834773
297,0.277889792342503,0.245792872347836,-0.0144709243183239
298,0.501284988894426,0.24488279099114,0.171404557945623
299,-0.933979289196407,0.23939026209753,-1.02280392990046
300,-1.21565729043619,0.219081884596912,-1.25717349169817
301,-0.601507572658713,0.246828248794328,-0.746171568934706
302,-1.41256606980627,0.213319944110421,-1.42101100876364
303,-0.533128161355529,0.22435612891367,-0.689276630059197
304,-0.44580704091885,0.20399914308134,-0.616621283733415
305,-0.627880398068862,0.249396916000521,-0.768115020349227
306,-0.980632443673855,0.183134904234136,-1.06162158453886
307,-1.03760014562407,0.193637131463755,-1.10902143573039
308,-1.41015880389248,0.224375774746214,-1.41900804845129
309,-0.809807827002663,0.16716526798901,-0.919487337713492
310,-1.31325964681987,0.22141563828289,-1.3383833177953
311,-0.338434179977664,0.201635626405557,-0.527281930794983
312,0.658608761083511,0.226699522626772,0.302305456794775
313,2.50700845273084,0.511730377743447,1.84026235741069
314,-0.423950005214418,0.192676176922206,-0.598435185217741
315,-1.12078645047855,0.225675619031953,-1.17823641783941
316,-0.761256916610064,0.16664021824252,-0.879090659437196
317,0.338062020388658,0.220602183306879,0.0355952457677267
318,-0.642731785715728,0.278513163685575,-0.780472084797156
319,-0.394103963005763,0.253955629402386,-0.573601851400224
320,-0.15228444310458,0.241088161619546,-0.372396451390553
321,-0.555303030930919,0.21000209494171,-0.707727181548596
322,-0.926357647262299,0.189313666788876,-1.0164623594817
323,-0.0541328954156697,0.206891875888719,-0.290729671875047
324,-0.0541328954156697,0.206891875888719,-0.290729671875047
325,-0.0541328954156697,0.206891875888719,-0.290729671875047
326,-0.0541328954156697,0.206891875888719,-0.290729671875047
327,1.15198646658413,0.226026628344435,0.712819292202566
328,0.851681126867137,0.212212506898864,0.462950894368145
329,1.97615701805172,0.357235105690314,1.39856858800793
330,2.54333935367554,0.519996520337245,1.87049140368569
331,-0.520870996088242,0.235156381182601,-0.679078082640043
332,-0.651381268042336,0.300359357043157,-0.787668867555276
333,-1.20675623784192,0.219215454264539,-1.2497673904518
334,2.3695279627218,0.481750975418422,1.72587201788352
335,2.43636815807497,0.495945833584171,1.78148625551104
336,1.53141218374679,0.283957892148592,1.02851962618249
337,2.57331085251605,0.526518575798776,1.89542912341798
338,2.58987661583684,0.530387493064814,1.90921263037717
339,2.47040307977485,0.504870937954887,1.809804937302
340,2.3695279627218,0.481750975418422,1.72587201788352
341,1.86313589152474,0.340599782045744,1.30452960810384
342,2.47865593169511,0.505508425134583,1.81667170460232
343,1.94981055921208,0.354460341711065,1.37664707484045
344,1.87096004641886,0.342259827597811,1.31103967898584
345,2.22652923393483,0.42427580400209,1.60689023991037
346,2.10311559544849,0.397498574928139,1.50420419327344
347,2.43636815807497,0.495945833584171,1.78148625551104
348,1.92524055249491,0.344020239583853,1.35620365475679
349,2.20029243395017,0.419246613016109,1.58505996815214
350,0.347021530696431,0.231197850425069,0.0430499866261276
351,-1.34159690963758,0.229309333270875,-1.36196127503691
352,-0.193530877913515,0.195966480108978,-0.406715456812845
353,-0.193530877913515,0.195966480108978,-0.406715456812845
354,-0.193530877913515,0.195966480108978,-0.406715456812845
355,-0.397118812160422,0.214567994278594,-0.576110350012659
356,-0.193560487589471,0.195931982365493,-0.406740093478641
357,-0.193560487589471,0.195931982365493,-0.406740093478641
358,-0.193530877913515,0.195966480108978,-0.406715456812845
359,0.610901342512836,0.198145813309071,0.262610604034898
360,0.500224004505889,0.239935739511411,0.170521768217206
361,0.531234675731699,0.270362287163001,0.19632412904857
362,0.177085594879185,0.233516610083703,-0.0983448352480489
363,0.427350936631697,0.210761108958665,0.109887892268935
364,-0.0800612019409315,0.197581422239192,-0.312303262328459
365,0.283632427507788,0.22044824748523,-0.00969277735147468
366,0.0974705575166477,0.202345889129699,-0.164588352090114
367,-0.0695784488082358,0.216173004481859,-0.303581110625699
368,0.170692407229715,0.228839071860245,-0.103664272979437
369,0.509817348004997,0.219327919198996,0.178503888589279
370,1.05486487858468,0.26652706530975,0.632009488382804
371,-0.461995402897941,0.23480863716234,-0.630090774735777
372,0.806632040886815,0.256382265451561,0.425467901397004
373,0.179455135252216,0.217782481061388,-0.0963732643889653
374,0.968549283505158,0.220903652469701,0.56019078722028
375,0.568566054113574,0.201350247284177,0.227385620376097
376,0.290152208514647,0.233030520538812,-0.00426800789532581
377,0.872832285382286,0.208253384389053,0.480549669320008
378,-1.39681397795588,0.218030042862157,-1.40790451536293
379,-0.159408991291069,0.24109784330764,-0.378324416049223
380,0.310772735711521,0.224857074811133,0.0128892564345047
381,-0.990790182241406,0.241247152263731,-1.07007330858708
382,-1.435357785301,0.189495908231868,-1.43997480554439
383,-1.36083667526696,0.206797701000382,-1.37796967973944
384,-0.376849760401386,0.235983607761774,-0.559245530048332
385,-0.683464588544306,0.304885221910533,-0.814363723859165
386,0.14252705461189,0.247439070797171,-0.127099192717094
387,-1.39190208942565,0.188682726114863,-1.40381758930779
388,-1.20934348516353,0.204319677473046,-1.25192010389893
389,-0.501152138089997,0.207222300607383,-0.662671050185045
390,0.634135531784075,0.33094432284842,0.281942560148823
391,0.445906152107398,0.251131668194836,0.12532671852076
392,0.255763530483529,0.218064189347889,-0.03288103186412
393,0.29285917379115,0.23434535234487,-0.00201568338697496
394,0.282380723138428,0.226313797563517,-0.0107342552207296
395,-0.357121192415779,0.186613386166201,-0.542830418419692
396,1.04937482143313,0.208991894992467,0.627441498397111
397,1.03861448364069,0.209631034135665,0.618488382988348
398,2.62103587412351,0.537133459939033,1.93513862274592
399,1.92524055249491,0.344020239583853,1.35620365475679
400,2.05214588775643,0.376178368687961,1.46179496002069
401,1.99041657936251,0.360857207940832,1.41043322465377
402,1.99041657936251,0.360857207940832,1.41043322465377
403,2.54333935367554,0.519996520337245,1.87049140368569
404,-1.42795471577808,0.212340243871488,-1.43381509781994
405,-0.258403710130847,0.187335870419778,-0.460692754267502
406,-0.234202079361914,0.182907713673297,-0.440555840581876
407,-0.258403710130847,0.187335870419778,-0.460692754267502
408,-0.258403710130847,0.187335870419778,-0.460692754267502
409,-0.234202079361914,0.182907713673297,-0.440555840581876
410,-0.247345317158792,0.19288917871901,-0.451491642701671
411,-0.234202079361914,0.182907713673297,-0.440555840581876
412,-0.258403710130847,0.187335870419778,-0.460692754267502
413,-0.149525306751,0.18237407427968,-0.370100718052194
414,1.68586222678155,0.286065246475749,1.1570294450053
415,1.63410057108297,0.275148182017562,1.11396127315445
416,1.65736273744743,0.295790594589387,1.13331650754729
417,1.83751188904163,0.340692253171117,1.28320921315983
418,1.33030772915194,0.233461876077739,0.861191106768435
419,1.5481852313535,0.253271314558521,1.04247560357616
420,1.48015358914703,0.276720834771969,0.985870025213172
421,1.58214773701571,0.266100472796124,1.07073403176214
422,-0.978187273231053,0.239133332589601,-1.05958708584646
423,-0.763792213051181,0.288934999141991,-0.881200147268395
424,-0.909937925446934,0.16477601810821,-1.0028003660361
425,-1.17662344638499,0.23371540977501,-1.22469546755254
426,-1.75324186766165,0.2242377061986,-1.70446955755704
427,-1.86330629875104,0.228216818972184,-1.79604842552116
428,-2.16081332310618,0.242869691156264,-2.0435884912095
429,0.394354847443158,0.226726906325551,0.0824335687856712
430,0.336604276715145,0.238382433540677,0.0343823333483297
431,0.336604276715145,0.238382433540677,0.0343823333483297
432,0.760379442975228,0.256593299848896,0.386983528968797
433,-1.54550438922887,0.214660283243935,-1.53162204523815
434,-0.917093279895961,0.196933580619951,-1.0087539629778
435,-1.04096949270577,0.197112271301689,-1.11182489356383
436,-1.07149343755579,0.200902136054424,-1.13722227478405
437,0.368661556505932,0.311580195283076,0.0610555225357162
438,0.394725946980153,0.220458670680621,0.0827423413397437
439,0.886586022614272,0.320007181548027,0.491993436152894
440,-0.837429333434197,0.162619828451018,-0.942469751427231
441,-0.835684738398756,0.158567880856668,-0.941018164962646
442,-0.813809025058807,0.157948929534409,-0.922816525761394
443,-0.835684738398756,0.158567880856668,-0.941018164962646
444,-0.833811370652317,0.17409699347975,-0.939459433446921
445,-0.835683924934197,0.158568174101828,-0.941017488121248
446,-1.02505551451423,0.190861942206483,-1.0985837029888
447,-0.814290815485507,0.15744244030846,-0.923217398426945
448,-0.868286574259554,0.169056093765656,-0.96814445083114
449,-0.835684738398756,0.158567880856668,-0.941018164962646
450,-0.84607733094295,0.178620317469902,-0.949665298745918
451,-0.826127559802189,0.155948677232174,-0.933066135518241
452,-0.854720398029914,0.159793226735413,-0.956856743717993
453,-0.793994044890624,0.169202638097843,-0.906329515066178
454,-0.831151734052648,0.173645857387398,-0.937246488660101
455,-0.847317896967393,0.164867648893365,-0.950697508979767
456,-0.845031994648171,0.160451764951254,-0.948795528979517
457,-0.809414208155968,0.153503331259265,-0.919159828017282
458,-1.46852909787975,0.215960206838135,-1.46757492326433
459,-0.26115218150355,0.170215611270306,-0.462979613831965
460,-0.0364848240159503,0.212993773450943,-0.276045632857722
461,-1.19160069130965,0.229782942126763,-1.23715725127182
462,-0.879288963853436,0.163552995060727,-0.977298964909259
463,-0.997821801283069,0.212252109054089,-1.07592395175505
464,0.0839033284973434,0.224071177728347,-0.175876935174587
465,-0.375988018664467,0.188787316062955,-0.558528519730254
466,-0.374721145125837,0.179707631158758,-0.55747442038705
467,-0.856845065057607,0.244206651387087,-0.958624568248325
468,-0.459207693921045,0.201348315767259,-0.62777126760899
469,-0.476493150963454,0.263226092829425,-0.642153594147349
470,-0.389662683431903,0.187716233826584,-0.569906494492814
471,0.293241809561056,0.226738530331325,-0.0016973121356657
472,-0.132549543151439,0.223928734789217,-0.355976071262245
473,0.165015837778331,0.23923120708443,-0.108387450114249
474,-0.967516809723429,0.207226176861337,-1.05070875013883
475,0.523301280314596,0.234667251077991,0.18972316482953
476,0.59321928697644,0.202652477526135,0.247898288591349
477,2.22652923393483,0.42427580400209,1.60689023991037
478,-0.615734907522978,0.249272251245926,-0.758009391636553
479,-0.686053811840228,0.261413381771758,-0.816518081411372
480,-0.895483996934819,0.167372513743599,-0.990774006587619
481,-1.05510356535179,0.25168645978544,-1.12358511764198
482,-1.30852420057657,0.225976227845936,-1.33444320015716
483,-0.631759301096977,0.257367712001023,-0.771342453087864
484,-1.06329867754031,0.210687149501353,-1.13040384272542
485,-1.03331655390201,0.207728186731717,-1.10545728265347
486,0.238880278873756,0.229709257339672,-0.0469287042563092
487,-0.422906943008194,0.276483830617487,-0.597567307601724
488,-1.27014458472946,0.219600176179357,-1.30250952515073
489,-0.713549689327906,0.176414565473414,-0.83939596583851
490,-0.951850266118515,0.181276635541687,-1.03767343696773
491,-0.870412338221484,0.175982461496044,-0.969913188063193
492,-0.187016497752901,0.270189048282367,-0.401295181118943
493,-0.275598942310239,0.261461306618854,-0.475000009406903
494,-0.813132570024157,0.190054123509368,-0.922253682836675
495,-0.176426325211795,0.238213171405276,-0.392483651333525
496,-0.0222130320259125,0.247296048308517,-0.264170819702094
497,0.155302618574941,0.243376456662692,-0.11646931280258
498,0.000431939153852035,0.24023376759547,-0.245329121206067
499,0.00684065240574471,0.236977993646444,-0.239996765431309
500,0.0457000054060097,0.238249610743041,-0.207663926181068
501,0.668706069181652,0.343244984976622,0.310706899803749
502,0.198797080711022,0.2667133689004,-0.0802798411839461
503,1.21617519830382,0.213189652886731,0.766227385341827
504,2.51371572987966,0.512414371921962,1.84584313261964
505,-1.05539095203916,0.217521501568173,-1.12382423710352
506,-0.64581293747557,0.250580514009224,-0.7830357503465
507,-0.421953069700765,0.197481779646323,-0.59677363941291
508,0.0274014849898027,0.205127466568455,-0.222889169872862
