"","F1","SE_F1"
"1",0.111308954416621,0.20182783764096
"2",0.116120317953859,0.201008940577052
"3",0.104516703205419,0.201507839362602
"4",0.384238236694607,0.231220867423305
"5",0.359705134348078,0.216983774620146
"6",0.359705134348078,0.216983774620146
"7",0.120359817696779,0.230816784556752
"8",0.391036425119938,0.218045654325068
"9",0.320009036477962,0.221818263151718
"10",0.457154117981195,0.224619968487618
"11",0.0404990238567966,0.22075201098211
"12",-0.416362924291717,0.218648217082313
"13",-0.580004143159415,0.188759594934654
"14",-0.644707416363596,0.218201705188885
"15",-0.723846537396423,0.169972566397412
"16",-1.76906111982663,0.201295670705092
"17",-0.0484706928586575,0.224020041080033
"18",-1.32471422732418,0.20522085627926
"19",1.45016363103755,0.264656856017264
"20",1.52626346093613,0.255981829322109
"21",1.4411063302021,0.256028408904404
"22",-1.394482239188,0.185310982687218
"23",-0.772017634604196,0.211584620127874
"24",0.0378283977495593,0.249819609298444
"25",-0.151342793637831,0.272962404136834
"26",-0.65907273415371,0.324561528116882
"27",-0.151342793637831,0.272962404136834
"28",-1.33654318279569,0.209907319522384
"29",0.286942289206909,0.238616715088869
"30",-0.814489555809157,0.243189005616334
"31",-0.0203769084435666,0.203544528284119
"32",-0.0593272070935414,0.239011406368507
"33",-0.426576055128761,0.198753791859851
"34",0.151378565544501,0.237755982630345
"35",-0.501027169494596,0.191510941905032
"36",-0.461274106128951,0.229321233937887
"37",-0.377752292140216,0.212074160495893
"38",-0.748847562159791,0.245129835234633
"39",-0.658960004410422,0.227401260611208
"40",-0.355218021357286,0.20626801881732
"41",-0.378211409726949,0.218079076544437
"42",0.164547954461201,0.24363507518636
"43",-0.470592062161271,0.195824933377127
"44",0.245223303229127,0.24638167649688
"45",-0.0243249916637932,0.207770111170722
"46",-0.0520721117705785,0.204829851284981
"47",-0.098624645531643,0.202667030905828
"48",-0.698581656492894,0.233169312100895
"49",-0.440801134817573,0.187346300508654
"50",-0.6091819470008,0.216826419074701
"51",-0.460121446234136,0.175741964846099
"52",-0.684310517282167,0.205152741259414
"53",-0.573585803670795,0.229071966913715
"54",-0.159040808362772,0.244545380760513
"55",-0.26827931081771,0.198616433821607
"56",0.119533869137023,0.242279727861106
"57",-0.527843947417718,0.201709719979051
"58",-0.0984563913211048,0.201289410199376
"59",-0.248672520229445,0.196978812649421
"60",-0.247075035450276,0.196876858415255
"61",-0.535781258514969,0.200093437640548
"62",-0.724256539685385,0.219093603378302
"63",-0.61256770064992,0.298084349605808
"64",-0.886634929849912,0.23618278248595
"65",0.0974069559975548,0.245309412402628
"66",-0.88769456487646,0.236894871164187
"67",-1.35863687278948,0.224856492766822
"68",-0.838048526685011,0.216647249849116
"69",-0.74045359318651,0.216027620121319
"70",-1.34325751971797,0.184133695505999
"71",-0.336160524023539,0.218250551358134
"72",-0.882749551853256,0.170260769304943
"73",-0.00853750248057274,0.218896940210608
"74",-0.129657316135789,0.206602149081013
"75",-0.839387113064475,0.215078594692178
"76",-0.86001179727181,0.175257807695153
"77",-0.588044659453906,0.222526330704916
"78",-0.41930138075448,0.197666327845261
"79",-1.30954846847672,0.200756317221929
"80",-0.132503650852789,0.21942491489195
"81",-0.165507312598914,0.215216899032028
"82",-0.0989181122334616,0.214571112795003
"83",1.16602070613049,0.216458028153648
