"Theta_Tiny_Recalc","Theta_Whole"
-0.0570240334547102,-0.678032281369136
-0.0033730752859122,-0.247601010239921
0.0956356476945116,-1.61453923574147
0.133482227250989,-0.288917294188855
0.0126894292403103,-0.199676403775678
0.173640626381876,0.736955653096662
0.173640626381876,-1.30409040300015
0.133378037752507,-1.92984116145909
0.1774342532136,0.309353846115603
-0.141933409137959,0.36403112104624
0.215997195417946,-1.88654708421301
-0.137452906451928,-0.403738585881132
-0.209309788227989,1.52656653365749
-2.09064342850237,-0.955496547658697
1.13973757521691,-0.9842394778175
1.07917349136769,-0.573482971032092
1.09485268665588,-0.87209854633939
1.09485268665588,1.75945940693348
1.02660588186039,0.0251245509966826
-1.09021895561072,0.523750269360674
1.40019922843261,0.421905400124212
-1.69534896251919,0.146888254807223
-0.443620398356163,0.227332099879228
-0.330403550089643,0.775841483634426
-0.0768175479027467,-1.69183494548394
-0.105664496940116,1.04615500210745
-0.218252224288417,1.52734055626377
-0.292643508340666,-0.0755585625919496
-0.0505608567104272,1.41458099024739
-0.329383492582332,0.212285091184714
-0.357625215540451,1.35866666140583
-0.188792519782703,0.491190731048883
-0.174078414955069,0.267117428844855
-0.18680866997873,-1.112319905679
-0.113124324178409,0.924392961446997
-1.16483505633341,-0.193460946794785
-1.90212190339242,1.35579972168669
-2.1937211868759,0.5204202081521
0.0361393841566493,-1.16391404345908
-0.0991191589570439,-0.195272465892625
-0.0991191589570439,-0.824538096796792
-0.274335850410979,-0.320745885660199
-0.196402391832388,0.145921311810264
-0.480908086976593,0.0909004133722792
-0.403468912562087,-1.11107533663381
-0.198035145028881,0.714266111554579
-0.318436804699073,-0.458068982846022
-0.107744528168245,1.56847373218201
-0.0541282058410253,0.996272379327227
-0.0802925300592755,0.419840448874161
-0.122623272230124,0.0616759034799248
-0.100404578186858,-1.6689439878429
-0.240426146547298,-1.05038867828512
-0.391457491959747,-1.18997932336394
-0.122168903873759,-1.74649433664899
-0.307925619735382,-0.63194732329667
-0.257167867356845,1.37347783740613
-0.141350493423543,-0.327176935556742
-0.1921130774108,-0.96036264822622
-1.25283407225378,-1.43233093366592
0.281593514335248,0.009989152208262
-0.431545713750952,1.57972682195018
-0.495985761627895,0.443367793118085
-1.33633308769556,-0.189095794763454
-0.357932724259374,0.282685093062991
-1.13039177752173,-0.881920854385884
-0.404465160768893,-0.217603578018293
-0.0811417521324579,-1.19869294468604
-0.571229356056612,-0.894496706503092
-1.05063356988991,-0.344928732659486
-1.18947338636983,-0.627947928154095
-1.01473446217014,-1.38810435194059
-0.148864344565469,1.0365272638816
-1.2509397337247,0.0476807123746075
-0.797016078330684,-0.490756258932001
-0.0325289393090387,-0.162123056632483
-0.00294441590807391,0.284769013045706
0.90477707362943,-1.48926150540281
0.0437910763512837,-0.27214317873413
0.877860042059699,0.333449173499178
0.877860042059699,0.432622023864074
-0.145289247241877,0.101567758028476
0.00668707834764109,-0.37174637649184
0.0583915339838276,-0.145962695560258
0.814133876109094,-0.392861654021709
1.81890182541325,-0.834984151853991
-0.12833913214346,2.11005183415376
0.967119442699854,-0.25145050344839
0.967233906568151,0.156276735060061
-1.76195201125436,0.201513899886074
-1.4264101386381,-0.734792377841222
-1.4264101386381,-1.07934880678687
-2.35999776810264,-1.50440848275626
-2.54936008020017,-0.468933686193287
-0.258843799000302,-0.265460740755921
-0.748639216414687,0.400840469858155
-1.45818840462189,0.096356995761977
-1.45818840462189,-1.9375650632852
-1.65183192273446,2.46327769029164
-1.48070349549688,0.854862014016908
-1.1604850084119,1.967213165378
0.576335981875754,1.23408551429838
-2.09074321902713,-1.30565877380915
-0.59658130402774,-0.391635126509986
-0.300921698084855,-0.78843322649223
-0.600351010686253,-0.327754074255378
0.448463154096901,1.10600434741029
0.502930284460302,0.0372386576407939
0.0690071978695469,-0.999655230608104
0.0690071978739794,0.250042424198639
0.0578604882206229,-1.878375919317
0.0584477606706963,-2.00623695809688
0.00837764826637848,-1.59165630975163
2.14644710148137,-0.899537376554539
2.14644710148137,-0.197360686723363
-1.362975337225,0.98127715466322
0.833708960613108,-0.833178938175734
1.1062063683687,0.3474205353681
0.839793945227167,1.91061088233429
0.545697591402561,-0.327696031701859
-0.849478254404283,-1.19211093035696
-1.93287689623491,-0.353019033517723
-1.03355501064677,-0.909946272211131
-0.821036855259403,-0.276891741767485
-0.801978901451239,1.45125567597217
-0.909444138099173,1.14975428410633
-0.973366525919106,-1.10076983101063
-0.875936743335519,0.194703443669863
-1.17498344603685,-0.630327067270267
-0.0310918727286681,-1.34454501111193
-0.0225857547429067,0.837275177134402
-0.316763097616325,0.164073551632487
0.0425845978182392,-0.81100201238538
-0.21528346708818,-0.620428598927491
-0.244562666044745,-1.27739162224797
-0.183268762089003,0.649289761372829
